species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MI_61	0_pi_MI_7	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MI_61	4_pi_MI_7	4_pi_between	4_pi_total
melanargia_ines	TRINITY_DN19812_c1_g2(-)	ines.TRINITY_DN19812_c1_g2	NA	50	0	0	50	97	97	0	0	0	0	0.0	0.0	0.0	0.0	17	16	1	0	0	0	0.05882353	0.0	0.02941176	0.02941176
melanargia_ines	TRINITY_DN19813_c4_g1(+)	ines.TRINITY_DN19813_c4_g1	NA	220	0	0	220	430	430	0	0	0	0	0.0	0.0	0.0	0.0	122	122	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19814_c0_g2(+)	ines.TRINITY_DN19814_c0_g2	NA	100	0	0	100	190	190	0	0	0	0	0.0	0.0	0.0	0.0	49	48	0	0	0	1	0.0	0.0	0.02040816	0.01360544
melanargia_ines	TRINITY_DN19815_c5_g1(+)	ines.TRINITY_DN19815_c5_g1	NA	186	0	0	186	350	349	1	0	0	0	0.00285714	0.0	0.00142857	0.00142857	90	90	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19815_c5_g2(+)	ines.TRINITY_DN19815_c5_g2	NA	154	0	0	154	289	289	0	0	0	0	0.0	0.0	0.0	0.0	99	93	0	0	0	6	0.0	0.0	0.06060606	0.04040404
melanargia_ines	TRINITY_DN19815_c6_g1(+)	ines.TRINITY_DN19815_c6_g1	OG0004935	647	0	0	647	1181	1180	0	1	0	0	0.0	0.00084674	0.00042337	0.00042337	264	262	0	0	2	0	0.00757576	0.00757576	0.00378788	0.00505051
melanargia_ines	TRINITY_DN19816_c3_g1(+)	ines.TRINITY_DN19816_c3_g1	NA	17	0	0	17	32	32	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19816_c4_g1(+)	ines.TRINITY_DN19816_c4_g1	NA	594	0	0	594	1152	1152	0	0	0	0	0.0	0.0	0.0	0.0	274	273	0	1	0	0	0.0	0.00364964	0.00182482	0.00182482
melanargia_ines	TRINITY_DN19816_c6_g2(+)	ines.TRINITY_DN19816_c6_g2	NA	203	0	0	203	398	398	0	0	0	0	0.0	0.0	0.0	0.0	90	90	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19816_c6_g3(+)	ines.TRINITY_DN19816_c6_g3	NA	168	0	0	168	324	324	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19816_c6_g5(+)	ines.TRINITY_DN19816_c6_g5	NA	120	0	0	120	231	231	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19817_c4_g1(+)	ines.TRINITY_DN19817_c4_g1	NA	291	0	0	291	550	550	0	0	0	0	0.0	0.0	0.0	0.0	115	113	1	1	0	0	0.00869565	0.00869565	0.00869565	0.00869565
melanargia_ines	TRINITY_DN19817_c5_g1(+)	ines.TRINITY_DN19817_c5_g1	NA	967	0	0	967	1836	1835	1	0	0	0	0.00054466	0.0	0.00027233	0.00027233	479	477	0	2	0	0	0.0	0.00417537	0.00208768	0.00208768
melanargia_ines	TRINITY_DN19817_c5_g2(+)	ines.TRINITY_DN19817_c5_g2	OG0004788	220	0	0	220	421	421	0	0	0	0	0.0	0.0	0.0	0.0	90	90	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19818_c1_g1(+)	ines.TRINITY_DN19818_c1_g1	OG0003997	625	0	0	625	1182	1180	0	1	0	1	0.0	0.00084602	0.00126904	0.00098703	202	201	1	0	0	0	0.0049505	0.0	0.00247525	0.00247525
melanargia_ines	TRINITY_DN19819_c0_g2(+)	ines.TRINITY_DN19819_c0_g2	OG0002780	1126	0	0	1126	2124	2124	0	0	0	0	0.0	0.0	0.0	0.0	415	408	3	2	2	0	0.01204819	0.00963855	0.00843373	0.00923694
melanargia_ines	TRINITY_DN19820_c4_g1(+)	ines.TRINITY_DN19820_c4_g1	NA	73	0	0	73	142	142	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19821_c2_g1(+)	ines.TRINITY_DN19821_c2_g1	NA	77	0	0	77	140	140	0	0	0	0	0.0	0.0	0.0	0.0	35	32	1	2	0	0	0.02857143	0.05714286	0.04285714	0.04285714
melanargia_ines	TRINITY_DN19821_c4_g1(+)	ines.TRINITY_DN19821_c4_g1	NA	54	1	0	53	86	79	1	0	6	0	0.08139535	0.06976744	0.04069767	0.05232558	13	11	0	0	2	0	0.15384615	0.15384615	0.07692308	0.1025641
melanargia_ines	TRINITY_DN19821_c6_g1(+)	ines.TRINITY_DN19821_c6_g1	NA	99	0	1	98	188	187	0	0	1	0	0.00531915	0.00531915	0.00265957	0.0035461	39	39	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19821_c7_g4(-)	ines.TRINITY_DN19821_c7_g4	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19822_c0_g1(+)	ines.TRINITY_DN19822_c0_g1	NA	166	0	0	166	314	314	0	0	0	0	0.0	0.0	0.0	0.0	68	67	0	1	0	0	0.0	0.01470588	0.00735294	0.00735294
melanargia_ines	TRINITY_DN19822_c2_g1(+)	ines.TRINITY_DN19822_c2_g1	NA	655	0	0	655	1251	1249	1	1	0	0	0.00079936	0.00079936	0.00079936	0.00079936	345	340	4	1	0	0	0.0115942	0.00289855	0.00724638	0.00724638
melanargia_ines	TRINITY_DN19823_c0_g1(+)	ines.TRINITY_DN19823_c0_g1	NA	592	0	1	591	1110	1107	3	0	0	0	0.0027027	0.0	0.00135135	0.00135135	236	227	9	0	0	0	0.03813559	0.0	0.0190678	0.0190678
melanargia_ines	TRINITY_DN19824_c5_g1(+)	ines.TRINITY_DN19824_c5_g1	NA	157	0	0	157	305	304	0	1	0	0	0.0	0.00327869	0.00163934	0.00163934	42	42	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19825_c6_g1(+)	ines.TRINITY_DN19825_c6_g1	NA	78	0	1	77	143	143	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19825_c9_g1(+)	ines.TRINITY_DN19825_c9_g1	NA	53	0	0	53	97	92	1	4	0	0	0.01030928	0.04123711	0.0257732	0.0257732	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19827_c6_g1(+)	ines.TRINITY_DN19827_c6_g1	OG0004508	33	0	0	33	62	62	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19827_c8_g1(+)	ines.TRINITY_DN19827_c8_g1	NA	412	0	0	412	794	794	0	0	0	0	0.0	0.0	0.0	0.0	169	168	0	0	0	1	0.0	0.0	0.00591716	0.00394477
melanargia_ines	TRINITY_DN19827_c8_g5(+)	ines.TRINITY_DN19827_c8_g5	OG0002161	706	0	0	706	1346	1346	0	0	0	0	0.0	0.0	0.0	0.0	326	326	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19828_c2_g1(+)	ines.TRINITY_DN19828_c2_g1	NA	185	0	0	185	356	356	0	0	0	0	0.0	0.0	0.0	0.0	70	70	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19828_c3_g1(+)	ines.TRINITY_DN19828_c3_g1	NA	138	0	0	138	261	260	0	1	0	0	0.0	0.00383142	0.00191571	0.00191571	50	50	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19828_c4_g2(+)	ines.TRINITY_DN19828_c4_g2	NA	96	0	0	96	183	183	0	0	0	0	0.0	0.0	0.0	0.0	48	47	0	1	0	0	0.0	0.02083333	0.01041667	0.01041667
melanargia_ines	TRINITY_DN19828_c5_g1(-)	ines.TRINITY_DN19828_c5_g1	NA	5	0	0	5	10	9	0	1	0	0	0.0	0.1	0.05	0.05	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19830_c4_g1(+)	ines.TRINITY_DN19830_c4_g1	OG0001703	422	0	0	422	828	828	0	0	0	0	0.0	0.0	0.0	0.0	188	188	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19830_c6_g1(+)	ines.TRINITY_DN19830_c6_g1	NA	397	0	0	397	766	765	1	0	0	0	0.00130548	0.0	0.00065274	0.00065274	224	222	0	1	1	0	0.00446429	0.00892857	0.00446429	0.00520834
melanargia_ines	TRINITY_DN19831_c1_g1(+)	ines.TRINITY_DN19831_c1_g1	OG0002190	460	0	1	459	870	870	0	0	0	0	0.0	0.0	0.0	0.0	237	233	2	1	1	0	0.01265823	0.00843882	0.00843882	0.00914205
melanargia_ines	TRINITY_DN19832_c0_g1(+)	ines.TRINITY_DN19832_c0_g1	NA	716	0	1	715	1323	1305	3	3	12	0	0.01133787	0.01133787	0.00680272	0.00831444	230	229	1	0	0	0	0.00434783	0.0	0.00217391	0.00217391
melanargia_ines	TRINITY_DN19833_c0_g1(+)	ines.TRINITY_DN19833_c0_g1	NA	29	0	0	29	54	54	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19834_c3_g1(+)	ines.TRINITY_DN19834_c3_g1	OG0001717	98	0	0	98	189	189	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19834_c6_g1(+)	ines.TRINITY_DN19834_c6_g1	NA	750	0	1	749	1435	1435	0	0	0	0	0.0	0.0	0.0	0.0	332	332	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19834_c7_g1(+)	ines.TRINITY_DN19834_c7_g1	NA	495	0	0	495	941	940	1	0	0	0	0.0010627	0.0	0.00053135	0.00053135	196	190	2	1	2	1	0.02040816	0.01530612	0.01785714	0.01785714
melanargia_ines	TRINITY_DN19835_c0_g3(+)	ines.TRINITY_DN19835_c0_g3	NA	211	0	0	211	416	416	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19835_c1_g1(+)	ines.TRINITY_DN19835_c1_g1	NA	680	0	0	680	1277	1274	0	3	0	0	0.0	0.00234926	0.00117463	0.00117463	317	315	0	2	0	0	0.0	0.00630915	0.00315457	0.00315457
melanargia_ines	TRINITY_DN19837_c8_g2(+)	ines.TRINITY_DN19837_c8_g2	OG0001571	370	0	0	370	713	712	1	0	0	0	0.00140252	0.0	0.00070126	0.00070126	170	167	3	0	0	0	0.01764706	0.0	0.00882353	0.00882353
melanargia_ines	TRINITY_DN19838_c0_g1(+)	ines.TRINITY_DN19838_c0_g1	NA	475	0	1	474	916	915	0	0	1	0	0.0010917	0.0010917	0.00054585	0.0007278	218	217	0	1	0	0	0.0	0.00458716	0.00229358	0.00229358
melanargia_ines	TRINITY_DN19839_c6_g2(+)	ines.TRINITY_DN19839_c6_g2	NA	132	0	0	132	242	237	4	1	0	0	0.01652893	0.00413223	0.01033058	0.01033058	53	53	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19840_c1_g2(+)	ines.TRINITY_DN19840_c1_g2	NA	434	0	0	434	816	815	0	1	0	0	0.0	0.00122549	0.00061275	0.00061275	257	256	1	0	0	0	0.00389105	0.0	0.00194553	0.00194553
melanargia_ines	TRINITY_DN19841_c3_g1(+)	ines.TRINITY_DN19841_c3_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melanargia_ines	TRINITY_DN19841_c3_g2(+)	ines.TRINITY_DN19841_c3_g2	NA	616	0	0	616	1174	1173	0	1	0	0	0.0	0.00085179	0.00042589	0.00042589	246	246	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19841_c4_g1(+)	ines.TRINITY_DN19841_c4_g1	NA	719	0	1	718	1383	1382	0	0	1	0	0.00072307	0.00072307	0.00036153	0.00048204	364	358	1	4	1	0	0.00549451	0.01373626	0.00824176	0.00869964
melanargia_ines	TRINITY_DN19841_c4_g2(-)	ines.TRINITY_DN19841_c4_g2	NA	11	0	0	11	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19841_c5_g1(+)	ines.TRINITY_DN19841_c5_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19842_c1_g1(+)	ines.TRINITY_DN19842_c1_g1	NA	532	0	0	532	1006	1005	0	0	0	1	0.0	0.0	0.00099404	0.00066269	238	237	0	1	0	0	0.0	0.00420168	0.00210084	0.00210084
melanargia_ines	TRINITY_DN19843_c5_g3(+)	ines.TRINITY_DN19843_c5_g3	NA	128	0	0	128	243	241	0	0	2	0	0.00823045	0.00823045	0.00411523	0.00548697	43	42	1	0	0	0	0.02325581	0.0	0.01162791	0.01162791
melanargia_ines	TRINITY_DN19843_c7_g1(+)	ines.TRINITY_DN19843_c7_g1	NA	77	0	0	77	144	144	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19843_c8_g2(-)	ines.TRINITY_DN19843_c8_g2	NA	84	0	0	84	170	169	0	0	1	0	0.00588235	0.00588235	0.00294118	0.00392157	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19844_c5_g2(+)	ines.TRINITY_DN19844_c5_g2	NA	44	0	0	44	84	83	1	0	0	0	0.01190476	0.0	0.00595238	0.00595238	22	21	0	1	0	0	0.0	0.04545455	0.02272727	0.02272727
melanargia_ines	TRINITY_DN19844_c8_g4(+)	ines.TRINITY_DN19844_c8_g4	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melanargia_ines	TRINITY_DN19844_c9_g1(+)	ines.TRINITY_DN19844_c9_g1	NA	21	0	0	21	39	37	1	0	1	0	0.05128205	0.02564103	0.02564103	0.02991453	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19845_c0_g2(-)	ines.TRINITY_DN19845_c0_g2	NA	51	2	0	49	90	83	0	7	0	0	0.0	0.07777778	0.03888889	0.03888889	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19846_c0_g1(+)	ines.TRINITY_DN19846_c0_g1	OG0002710	575	0	0	575	1102	1102	0	0	0	0	0.0	0.0	0.0	0.0	251	250	0	0	1	0	0.00398406	0.00398406	0.00199203	0.00265604
melanargia_ines	TRINITY_DN19847_c3_g2(+)	ines.TRINITY_DN19847_c3_g2	OG0003420	341	0	0	341	661	660	1	0	0	0	0.00151286	0.0	0.00075643	0.00075643	137	136	1	0	0	0	0.00729927	0.0	0.00364964	0.00364964
melanargia_ines	TRINITY_DN19847_c4_g1(-)	ines.TRINITY_DN19847_c4_g1	NA	9	0	0	9	19	19	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19848_c4_g1(+)	ines.TRINITY_DN19848_c4_g1	NA	104	0	0	104	200	200	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19848_c6_g1(+)	ines.TRINITY_DN19848_c6_g1	NA	496	0	0	496	926	923	0	1	2	0	0.00215983	0.00323974	0.00161987	0.00197984	194	190	0	1	3	0	0.01546392	0.02061856	0.01030928	0.0128866
melanargia_ines	TRINITY_DN19851_c0_g1(+)	ines.TRINITY_DN19851_c0_g1	NA	95	0	0	95	190	190	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19851_c2_g3(+)	ines.TRINITY_DN19851_c2_g3	NA	374	0	0	374	721	720	0	1	0	0	0.0	0.00138696	0.00069348	0.00069348	155	155	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19851_c3_g1(+)	ines.TRINITY_DN19851_c3_g1	NA	450	0	0	450	877	877	0	0	0	0	0.0	0.0	0.0	0.0	217	217	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19851_c5_g2(+)	ines.TRINITY_DN19851_c5_g2	NA	844	0	0	844	1599	1599	0	0	0	0	0.0	0.0	0.0	0.0	454	441	1	1	11	0	0.02643172	0.02643172	0.01431718	0.01835536
melanargia_ines	TRINITY_DN19852_c2_g1(-)	ines.TRINITY_DN19852_c2_g1	NA	59	0	0	59	111	111	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19852_c4_g1(+)	ines.TRINITY_DN19852_c4_g1	NA	262	0	0	262	502	498	0	0	4	0	0.00796813	0.00796813	0.00398406	0.00531208	93	93	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19853_c4_g1(+)	ines.TRINITY_DN19853_c4_g1	NA	472	0	0	472	901	900	1	0	0	0	0.00110988	0.0	0.00055494	0.00055494	200	200	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19853_c5_g1(+)	ines.TRINITY_DN19853_c5_g1	NA	312	0	0	312	589	589	0	0	0	0	0.0	0.0	0.0	0.0	165	158	3	2	0	2	0.01818182	0.01212121	0.02727273	0.02323232
melanargia_ines	TRINITY_DN19854_c8_g2(+)	ines.TRINITY_DN19854_c8_g2	NA	216	0	0	216	411	410	0	0	1	0	0.00243309	0.00243309	0.00121655	0.00162206	96	94	1	1	0	0	0.01041667	0.01041667	0.01041667	0.01041667
melanargia_ines	TRINITY_DN19854_c8_g3(+)	ines.TRINITY_DN19854_c8_g3	NA	115	0	0	115	225	225	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19855_c2_g1(+)	ines.TRINITY_DN19855_c2_g1	OG0002542	439	0	1	438	808	793	0	11	4	0	0.0049505	0.01856436	0.00928218	0.01010726	139	135	0	3	1	0	0.00719424	0.02877698	0.01438849	0.01558753
melanargia_ines	TRINITY_DN19857_c1_g1(+)	ines.TRINITY_DN19857_c1_g1	NA	341	0	0	341	651	648	1	2	0	0	0.0015361	0.0030722	0.00230415	0.00230415	152	152	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19858_c5_g1(-)	ines.TRINITY_DN19858_c5_g1	NA	41	0	0	41	78	78	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19860_c2_g1(+)	ines.TRINITY_DN19860_c2_g1	NA	185	0	0	185	359	359	0	0	0	0	0.0	0.0	0.0	0.0	69	67	1	0	0	1	0.01449275	0.0	0.02173913	0.01690821
melanargia_ines	TRINITY_DN19861_c0_g1(-)	ines.TRINITY_DN19861_c0_g1	NA	52	0	0	52	100	100	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19861_c0_g2(+)	ines.TRINITY_DN19861_c0_g2	NA	445	0	0	445	852	850	0	0	2	0	0.00234742	0.00234742	0.00117371	0.00156495	169	167	0	2	0	0	0.0	0.01183432	0.00591716	0.00591716
melanargia_ines	TRINITY_DN19861_c0_g4(+)	ines.TRINITY_DN19861_c0_g4	NA	279	0	0	279	538	538	0	0	0	0	0.0	0.0	0.0	0.0	92	91	0	0	1	0	0.01086957	0.01086957	0.00543478	0.00724638
melanargia_ines	TRINITY_DN19861_c1_g1(+)	ines.TRINITY_DN19861_c1_g1	NA	410	0	0	410	801	796	3	1	1	0	0.00499376	0.00249688	0.0031211	0.00332917	209	208	1	0	0	0	0.00478469	0.0	0.00239234	0.00239234
melanargia_ines	TRINITY_DN19862_c0_g1(+)	ines.TRINITY_DN19862_c0_g1	NA	167	0	0	167	321	321	0	0	0	0	0.0	0.0	0.0	0.0	88	87	1	0	0	0	0.01136364	0.0	0.00568182	0.00568182
melanargia_ines	TRINITY_DN19863_c1_g1(+)	ines.TRINITY_DN19863_c1_g1	NA	188	0	0	188	358	358	0	0	0	0	0.0	0.0	0.0	0.0	92	91	1	0	0	0	0.01086957	0.0	0.00543478	0.00543478
melanargia_ines	TRINITY_DN19864_c1_g1(+)	ines.TRINITY_DN19864_c1_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19864_c2_g2(+)	ines.TRINITY_DN19864_c2_g2	OG0003637	849	0	0	849	1602	1601	0	0	0	1	0.0	0.0	0.00062422	0.00041615	348	345	1	1	1	0	0.00574713	0.00574713	0.00431034	0.00478927
melanargia_ines	TRINITY_DN19864_c3_g2(-)	ines.TRINITY_DN19864_c3_g2	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19865_c11_g6(-)	ines.TRINITY_DN19865_c11_g6	NA	34	0	1	33	63	62	0	1	0	0	0.0	0.01587302	0.00793651	0.00793651	16	16	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19866_c0_g1(+)	ines.TRINITY_DN19866_c0_g1	NA	939	0	0	939	1799	1797	0	0	0	2	0.0	0.0	0.00111173	0.00074115	387	382	1	0	1	3	0.00516796	0.00258398	0.01033592	0.0081826
melanargia_ines	TRINITY_DN19866_c1_g1(+)	ines.TRINITY_DN19866_c1_g1	NA	472	0	0	472	888	887	0	1	0	0	0.0	0.00112613	0.00056306	0.00056306	230	230	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19867_c6_g1(+)	ines.TRINITY_DN19867_c6_g1	NA	182	0	0	182	353	353	0	0	0	0	0.0	0.0	0.0	0.0	102	102	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19867_c6_g2(+)	ines.TRINITY_DN19867_c6_g2	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19868_c3_g1(+)	ines.TRINITY_DN19868_c3_g1	NA	183	0	0	183	354	354	0	0	0	0	0.0	0.0	0.0	0.0	74	73	0	1	0	0	0.0	0.01351351	0.00675676	0.00675676
melanargia_ines	TRINITY_DN19868_c3_g2(+)	ines.TRINITY_DN19868_c3_g2	NA	205	0	0	205	381	381	0	0	0	0	0.0	0.0	0.0	0.0	103	103	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19868_c3_g5(+)	ines.TRINITY_DN19868_c3_g5	OG0003249	435	0	0	435	839	837	0	2	0	0	0.0	0.00238379	0.0011919	0.0011919	171	170	1	0	0	0	0.00584795	0.0	0.00292398	0.00292398
melanargia_ines	TRINITY_DN19869_c0_g1(+)	ines.TRINITY_DN19869_c0_g1	NA	643	0	0	643	1216	1215	1	0	0	0	0.00082237	0.0	0.00041118	0.00041118	295	285	2	3	5	0	0.02372881	0.02711864	0.01694915	0.01977401
melanargia_ines	TRINITY_DN19870_c1_g1(+)	ines.TRINITY_DN19870_c1_g1	NA	216	0	0	216	411	410	1	0	0	0	0.00243309	0.0	0.00121655	0.00121655	107	103	3	1	0	0	0.02803738	0.00934579	0.01869159	0.01869159
melanargia_ines	TRINITY_DN19870_c2_g1(+)	ines.TRINITY_DN19870_c2_g1	NA	334	0	0	334	645	645	0	0	0	0	0.0	0.0	0.0	0.0	161	157	3	1	0	0	0.01863354	0.00621118	0.01242236	0.01242236
melanargia_ines	TRINITY_DN19870_c2_g2(+)	ines.TRINITY_DN19870_c2_g2	NA	389	0	0	389	728	727	0	1	0	0	0.0	0.00137363	0.00068681	0.00068681	217	214	1	2	0	0	0.00460829	0.00921659	0.00691244	0.00691244
melanargia_ines	TRINITY_DN19870_c2_g3(+)	ines.TRINITY_DN19870_c2_g3	NA	431	0	1	430	817	817	0	0	0	0	0.0	0.0	0.0	0.0	216	214	0	1	1	0	0.00462963	0.00925926	0.00462963	0.00540123
melanargia_ines	TRINITY_DN19871_c7_g1(-)	ines.TRINITY_DN19871_c7_g1	NA	43	0	1	42	76	76	0	0	0	0	0.0	0.0	0.0	0.0	28	27	0	1	0	0	0.0	0.03571429	0.01785714	0.01785714
melanargia_ines	TRINITY_DN19871_c7_g2(+)	ines.TRINITY_DN19871_c7_g2	NA	524	0	0	524	1018	1018	0	0	0	0	0.0	0.0	0.0	0.0	252	251	1	0	0	0	0.00396825	0.0	0.00198413	0.00198413
melanargia_ines	TRINITY_DN19871_c7_g4(-)	ines.TRINITY_DN19871_c7_g4	NA	49	0	0	49	96	95	0	1	0	0	0.0	0.01041667	0.00520833	0.00520833	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19872_c2_g2(+)	ines.TRINITY_DN19872_c2_g2	NA	182	0	0	182	331	330	0	0	0	1	0.0	0.0	0.00302115	0.0020141	59	56	0	0	2	1	0.03389831	0.03389831	0.03389831	0.03389831
melanargia_ines	TRINITY_DN19873_c0_g2(+)	ines.TRINITY_DN19873_c0_g2	OG0002296	628	0	0	628	1194	1194	0	0	0	0	0.0	0.0	0.0	0.0	283	276	3	3	0	1	0.01060071	0.01060071	0.01413428	0.01295642
melanargia_ines	TRINITY_DN19873_c0_g3(+)	ines.TRINITY_DN19873_c0_g3	NA	32	0	0	32	64	64	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19874_c6_g1(-)	ines.TRINITY_DN19874_c6_g1	NA	41	0	0	41	76	76	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19875_c0_g2(+)	ines.TRINITY_DN19875_c0_g2	NA	548	0	0	548	1048	1045	0	2	0	1	0.0	0.0019084	0.0019084	0.00159033	193	192	0	0	0	1	0.0	0.0	0.00518135	0.00345423
melanargia_ines	TRINITY_DN19875_c2_g1(+)	ines.TRINITY_DN19875_c2_g1	NA	1558	0	0	1558	2986	2982	2	0	2	0	0.00133958	0.00066979	0.00066979	0.00078142	686	681	1	1	3	0	0.0058309	0.0058309	0.00364431	0.00437317
melanargia_ines	TRINITY_DN19875_c2_g3(+)	ines.TRINITY_DN19875_c2_g3	OG0001868	128	0	0	128	240	238	0	2	0	0	0.0	0.00833333	0.00416667	0.00416667	58	58	0	0	0	0	0.0	0.0	0.0	0.0
melanargia_ines	TRINITY_DN19876_c8_g1(+)	ines.TRINITY_DN19876_c8_g1	NA	199	0	0	199	385	384	0	0	0	1	0.0	0.0	0.0025974	0.0017316	65	65	0	0	0	0	0.0	0.0	0.0	0.0
