species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_EA_105	0_pi_EA_206	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_EA_105	4_pi_EA_206	4_pi_between	4_pi_total
euphydryas_aurinia	TRINITY_DN25310_c1_g2(+)	aurinia.TRINITY_DN25310_c1_g2	NA	61	0	0	61	107	104	1	1	0	1	0.00934579	0.00934579	0.01869159	0.01557632	27	25	1	1	0	0	0.03703704	0.03703704	0.03703704	0.03703704
euphydryas_aurinia	TRINITY_DN25311_c4_g1(+)	aurinia.TRINITY_DN25311_c4_g1	OG0002048	276	0	0	276	516	514	0	2	0	0	0.0	0.00387597	0.00193798	0.00193798	115	110	2	1	0	2	0.0173913	0.00869565	0.03043478	0.02463768
euphydryas_aurinia	TRINITY_DN25311_c4_g2(+)	aurinia.TRINITY_DN25311_c4_g2	NA	489	0	0	489	910	893	7	1	0	9	0.00769231	0.0010989	0.01428571	0.01098901	137	134	2	0	0	1	0.01459854	0.0	0.01459854	0.01216545
euphydryas_aurinia	TRINITY_DN25311_c4_g5(+)	aurinia.TRINITY_DN25311_c4_g5	NA	508	0	0	508	976	975	0	0	0	1	0.0	0.0	0.00102459	0.00068306	223	220	0	0	0	3	0.0	0.0	0.01345291	0.00896861
euphydryas_aurinia	TRINITY_DN25312_c1_g1(+)	aurinia.TRINITY_DN25312_c1_g1	NA	40	0	0	40	74	73	0	0	1	0	0.01351351	0.01351351	0.00675676	0.00900901	9	9	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25312_c3_g1(+)	aurinia.TRINITY_DN25312_c3_g1	NA	578	0	0	578	1088	1081	0	1	0	6	0.0	0.00091912	0.00597426	0.00413603	257	246	1	0	0	10	0.00389105	0.0	0.04085603	0.02788586
euphydryas_aurinia	TRINITY_DN25313_c0_g1(+)	aurinia.TRINITY_DN25313_c0_g1	NA	860	0	1	859	1592	1583	8	0	0	1	0.00502513	0.0	0.0031407	0.00293132	366	349	14	0	0	3	0.03825137	0.0	0.0273224	0.02459016
euphydryas_aurinia	TRINITY_DN25314_c1_g1(+)	aurinia.TRINITY_DN25314_c1_g1	NA	450	1	1	448	829	827	2	0	0	0	0.00241255	0.0	0.00120627	0.00120627	184	176	2	1	0	5	0.01086957	0.00543478	0.03532609	0.02626812
euphydryas_aurinia	TRINITY_DN25316_c2_g1(+)	aurinia.TRINITY_DN25316_c2_g1	OG0004141	314	0	0	314	565	565	0	0	0	0	0.0	0.0	0.0	0.0	172	163	4	4	1	0	0.02906977	0.02906977	0.02616279	0.02713178
euphydryas_aurinia	TRINITY_DN25317_c0_g3(+)	aurinia.TRINITY_DN25317_c0_g3	NA	295	0	0	295	571	569	0	1	0	1	0.0	0.00175131	0.00262697	0.0020432	114	113	0	0	0	1	0.0	0.0	0.00877193	0.00584795
euphydryas_aurinia	TRINITY_DN25318_c1_g2(-)	aurinia.TRINITY_DN25318_c1_g2	NA	20	0	1	19	32	28	3	0	0	1	0.09375	0.0	0.078125	0.06770833	10	10	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25318_c1_g5(+)	aurinia.TRINITY_DN25318_c1_g5	NA	25	0	0	25	47	47	0	0	0	0	0.0	0.0	0.0	0.0	13	12	1	0	0	0	0.07692308	0.0	0.03846154	0.03846154
euphydryas_aurinia	TRINITY_DN25318_c1_g9(+)	aurinia.TRINITY_DN25318_c1_g9	NA	59	0	0	59	104	99	1	0	4	0	0.04807692	0.03846154	0.02403846	0.03044872	8	8	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25319_c0_g1(+)	aurinia.TRINITY_DN25319_c0_g1	NA	395	2	2	391	705	701	0	4	0	0	0.0	0.00567376	0.00283688	0.00283688	139	129	1	8	0	1	0.00719424	0.05755396	0.03956835	0.03717027
euphydryas_aurinia	TRINITY_DN25320_c3_g1(-)	aurinia.TRINITY_DN25320_c3_g1	NA	36	0	0	36	71	70	1	0	0	0	0.01408451	0.0	0.00704225	0.00704225	10	10	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25320_c4_g1(-)	aurinia.TRINITY_DN25320_c4_g1	NA	176	2	1	173	275	272	1	1	1	0	0.00727273	0.00727273	0.00545455	0.00606061	68	60	1	1	6	0	0.10294118	0.10294118	0.05882353	0.07352941
euphydryas_aurinia	TRINITY_DN25321_c0_g1(+)	aurinia.TRINITY_DN25321_c0_g1	NA	439	1	0	438	809	807	0	0	1	1	0.00123609	0.00123609	0.00185414	0.00164812	181	173	1	5	2	0	0.01657459	0.03867403	0.02209945	0.02394107
euphydryas_aurinia	TRINITY_DN25322_c1_g1(+)	aurinia.TRINITY_DN25322_c1_g1	NA	298	0	0	298	542	535	3	0	0	4	0.00553506	0.0	0.0101476	0.00768758	104	100	1	0	0	3	0.00961538	0.0	0.03365385	0.02403846
euphydryas_aurinia	TRINITY_DN25322_c2_g1(+)	aurinia.TRINITY_DN25322_c2_g1	NA	419	0	2	417	761	755	4	1	1	0	0.0065703	0.00262812	0.00394218	0.00416119	146	139	3	2	2	0	0.03424658	0.02739726	0.0239726	0.02625571
euphydryas_aurinia	TRINITY_DN25323_c3_g1(+)	aurinia.TRINITY_DN25323_c3_g1	OG0002198	196	0	0	196	361	361	0	0	0	0	0.0	0.0	0.0	0.0	66	64	1	0	0	1	0.01515152	0.0	0.02272727	0.01767677
euphydryas_aurinia	TRINITY_DN25323_c3_g2(+)	aurinia.TRINITY_DN25323_c3_g2	NA	563	0	0	563	1054	1050	0	0	0	4	0.0	0.0	0.00379507	0.00253005	221	213	1	0	0	7	0.00452489	0.0	0.03393665	0.02337858
euphydryas_aurinia	TRINITY_DN25324_c1_g1(+)	aurinia.TRINITY_DN25324_c1_g1	NA	782	0	0	782	1491	1490	0	1	0	0	0.0	0.00067069	0.00033535	0.00033535	373	361	9	0	0	3	0.02412869	0.0	0.02010724	0.01742627
euphydryas_aurinia	TRINITY_DN25325_c0_g1(+)	aurinia.TRINITY_DN25325_c0_g1	NA	127	0	0	127	249	248	1	0	0	0	0.00401606	0.0	0.00200803	0.00200803	56	55	1	0	0	0	0.01785714	0.0	0.00892857	0.00892857
euphydryas_aurinia	TRINITY_DN25326_c1_g1(+)	aurinia.TRINITY_DN25326_c1_g1	NA	635	0	1	634	1186	1184	1	0	0	1	0.00084317	0.0	0.00126476	0.0009837	231	219	3	0	0	9	0.01298701	0.0	0.04545455	0.03246753
euphydryas_aurinia	TRINITY_DN25326_c1_g2(+)	aurinia.TRINITY_DN25326_c1_g2	NA	246	0	0	246	447	445	1	0	0	1	0.00223714	0.0	0.0033557	0.00260999	110	103	5	0	0	2	0.04545455	0.0	0.04090909	0.03484848
euphydryas_aurinia	TRINITY_DN25328_c0_g1(+)	aurinia.TRINITY_DN25328_c0_g1	NA	976	0	0	976	1836	1834	1	1	0	0	0.00054466	0.00054466	0.00054466	0.00054466	429	410	4	12	0	3	0.00932401	0.02797203	0.02564103	0.02331003
euphydryas_aurinia	TRINITY_DN25329_c0_g1(+)	aurinia.TRINITY_DN25329_c0_g1	NA	677	0	1	676	1237	1236	0	1	0	0	0.0	0.00080841	0.0004042	0.0004042	288	276	2	9	1	0	0.01041667	0.03472222	0.02083333	0.02141203
euphydryas_aurinia	TRINITY_DN25330_c0_g1(+)	aurinia.TRINITY_DN25330_c0_g1	NA	74	1	1	72	117	114	2	0	1	0	0.02564103	0.00854701	0.01282051	0.01424501	27	23	1	2	1	0	0.07407407	0.11111111	0.07407407	0.08024691
euphydryas_aurinia	TRINITY_DN25331_c0_g2(+)	aurinia.TRINITY_DN25331_c0_g2	NA	215	4	4	207	325	308	7	2	7	1	0.04307692	0.02769231	0.02769231	0.03025641	80	63	4	0	13	0	0.2125	0.1625	0.10625	0.13333333
euphydryas_aurinia	TRINITY_DN25332_c5_g1(+)	aurinia.TRINITY_DN25332_c5_g1	OG0002620	225	0	1	224	392	390	1	0	1	0	0.00510204	0.00255102	0.00255102	0.00297619	79	70	4	4	1	0	0.06329114	0.06329114	0.05696203	0.05907173
euphydryas_aurinia	TRINITY_DN25333_c5_g1(+)	aurinia.TRINITY_DN25333_c5_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
euphydryas_aurinia	TRINITY_DN25333_c6_g1(-)	aurinia.TRINITY_DN25333_c6_g1	NA	47	1	0	46	75	66	2	7	0	0	0.02666667	0.09333333	0.06	0.06	8	8	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25334_c1_g2(+)	aurinia.TRINITY_DN25334_c1_g2	NA	52	0	0	52	95	95	0	0	0	0	0.0	0.0	0.0	0.0	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
euphydryas_aurinia	TRINITY_DN25335_c0_g1(+)	aurinia.TRINITY_DN25335_c0_g1	NA	945	0	3	942	1779	1771	1	0	0	7	0.00056211	0.0	0.00421585	0.00290425	342	331	0	0	0	11	0.0	0.0	0.03216374	0.02144249
euphydryas_aurinia	TRINITY_DN25336_c0_g2(+)	aurinia.TRINITY_DN25336_c0_g2	NA	455	0	1	454	845	844	0	1	0	0	0.0	0.00118343	0.00059172	0.00059172	180	175	2	0	0	3	0.01111111	0.0	0.02222222	0.01666667
euphydryas_aurinia	TRINITY_DN25337_c1_g2(+)	aurinia.TRINITY_DN25337_c1_g2	NA	479	2	3	474	811	794	1	8	7	1	0.00986436	0.01849568	0.01109741	0.01212495	151	132	5	5	8	1	0.08609272	0.08609272	0.06622517	0.07284769
euphydryas_aurinia	TRINITY_DN25338_c5_g2(-)	aurinia.TRINITY_DN25338_c5_g2	NA	9	0	1	8	15	15	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25338_c5_g4(+)	aurinia.TRINITY_DN25338_c5_g4	OG0004926	79	0	0	79	150	150	0	0	0	0	0.0	0.0	0.0	0.0	35	33	0	1	0	1	0.0	0.02857143	0.04285714	0.03333333
euphydryas_aurinia	TRINITY_DN25339_c0_g1(+)	aurinia.TRINITY_DN25339_c0_g1	NA	92	0	1	91	157	152	0	0	5	0	0.03184713	0.03184713	0.01592357	0.02123142	57	52	1	0	4	0	0.0877193	0.07017544	0.04385965	0.05555556
euphydryas_aurinia	TRINITY_DN25340_c2_g2(+)	aurinia.TRINITY_DN25340_c2_g2	NA	42	1	1	40	69	60	1	0	8	0	0.13043478	0.11594203	0.06521739	0.08454106	13	11	0	0	2	0	0.15384615	0.15384615	0.07692308	0.1025641
euphydryas_aurinia	TRINITY_DN25340_c3_g1(+)	aurinia.TRINITY_DN25340_c3_g1	OG0004483	635	0	0	635	1156	1156	0	0	0	0	0.0	0.0	0.0	0.0	293	277	2	4	0	10	0.00682594	0.01365188	0.0443686	0.03299204
euphydryas_aurinia	TRINITY_DN25341_c2_g3(+)	aurinia.TRINITY_DN25341_c2_g3	OG0002832	399	0	0	399	745	744	0	0	0	1	0.0	0.0	0.00134228	0.00089485	182	179	0	0	0	3	0.0	0.0	0.01648352	0.01098901
euphydryas_aurinia	TRINITY_DN25343_c2_g1(+)	aurinia.TRINITY_DN25343_c2_g1	NA	49	0	1	48	83	82	1	0	0	0	0.01204819	0.0	0.0060241	0.0060241	21	17	3	1	0	0	0.14285714	0.04761905	0.0952381	0.0952381
euphydryas_aurinia	TRINITY_DN25343_c2_g4(+)	aurinia.TRINITY_DN25343_c2_g4	NA	184	0	0	184	334	334	0	0	0	0	0.0	0.0	0.0	0.0	71	68	0	3	0	0	0.0	0.04225352	0.02112676	0.02112676
euphydryas_aurinia	TRINITY_DN25344_c2_g1(-)	aurinia.TRINITY_DN25344_c2_g1	NA	36	0	0	36	69	67	0	0	2	0	0.02898551	0.02898551	0.01449275	0.01932367	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
euphydryas_aurinia	TRINITY_DN25347_c2_g1(+)	aurinia.TRINITY_DN25347_c2_g1	NA	144	4	2	138	185	180	3	0	1	1	0.02162162	0.00540541	0.01621622	0.01531532	80	54	15	0	10	1	0.3125	0.125	0.16875	0.18541667
euphydryas_aurinia	TRINITY_DN25348_c0_g1(+)	aurinia.TRINITY_DN25348_c0_g1	NA	260	0	1	259	464	464	0	0	0	0	0.0	0.0	0.0	0.0	86	78	1	6	0	1	0.01162791	0.06976744	0.05232558	0.04844961
euphydryas_aurinia	TRINITY_DN25348_c0_g2(+)	aurinia.TRINITY_DN25348_c0_g2	NA	1079	0	0	1079	1995	1992	1	2	0	0	0.00050125	0.00100251	0.00075188	0.00075188	420	409	1	6	0	4	0.00238095	0.01428571	0.01785714	0.01468254
euphydryas_aurinia	TRINITY_DN25349_c0_g1(+)	aurinia.TRINITY_DN25349_c0_g1	NA	305	0	0	305	579	577	1	1	0	0	0.00172712	0.00172712	0.00172712	0.00172712	94	92	2	0	0	0	0.0212766	0.0	0.0106383	0.0106383
euphydryas_aurinia	TRINITY_DN25349_c0_g2(+)	aurinia.TRINITY_DN25349_c0_g2	NA	191	0	1	190	345	341	1	2	1	0	0.0057971	0.00869565	0.0057971	0.00628019	52	49	2	1	0	0	0.03846154	0.01923077	0.02884615	0.02884615
euphydryas_aurinia	TRINITY_DN25350_c5_g1(+)	aurinia.TRINITY_DN25350_c5_g1	NA	454	0	0	454	830	824	3	1	2	0	0.0060241	0.00361446	0.00361446	0.00401607	198	187	3	4	4	0	0.03535354	0.04040404	0.02777778	0.03114478
euphydryas_aurinia	TRINITY_DN25351_c1_g1(+)	aurinia.TRINITY_DN25351_c1_g1	NA	165	0	0	165	300	299	0	1	0	0	0.0	0.00333333	0.00166667	0.00166667	87	85	1	1	0	0	0.01149425	0.01149425	0.01149425	0.01149425
euphydryas_aurinia	TRINITY_DN25352_c2_g1(+)	aurinia.TRINITY_DN25352_c2_g1	NA	217	0	1	216	421	421	0	0	0	0	0.0	0.0	0.0	0.0	93	91	2	0	0	0	0.02150538	0.0	0.01075269	0.01075269
euphydryas_aurinia	TRINITY_DN25353_c4_g2(+)	aurinia.TRINITY_DN25353_c4_g2	NA	342	0	0	342	659	658	0	0	0	1	0.0	0.0	0.00151745	0.00101163	141	141	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25353_c6_g2(+)	aurinia.TRINITY_DN25353_c6_g2	OG0004022	328	0	0	328	616	616	0	0	0	0	0.0	0.0	0.0	0.0	161	151	5	0	0	5	0.0310559	0.0	0.04658385	0.03623188
euphydryas_aurinia	TRINITY_DN25354_c0_g1(+)	aurinia.TRINITY_DN25354_c0_g1	NA	700	1	1	698	1291	1287	2	2	0	0	0.00154919	0.00154919	0.00154919	0.00154919	282	270	6	4	0	2	0.0212766	0.0141844	0.0248227	0.02245863
euphydryas_aurinia	TRINITY_DN25355_c1_g1(+)	aurinia.TRINITY_DN25355_c1_g1	NA	276	0	0	276	514	509	1	3	1	0	0.00389105	0.0077821	0.00486381	0.00518806	85	80	3	2	0	0	0.03529412	0.02352941	0.02941176	0.02941176
euphydryas_aurinia	TRINITY_DN25355_c1_g2(+)	aurinia.TRINITY_DN25355_c1_g2	NA	1030	0	1	1029	1964	1957	4	2	1	0	0.00254582	0.00152749	0.00178208	0.00186694	466	457	1	3	4	1	0.01072961	0.01502146	0.01072961	0.01144492
euphydryas_aurinia	TRINITY_DN25355_c1_g3(-)	aurinia.TRINITY_DN25355_c1_g3	NA	219	0	0	219	402	399	2	0	1	0	0.00746269	0.00248756	0.00373134	0.00414593	78	76	0	0	2	0	0.02564103	0.02564103	0.01282051	0.01709402
euphydryas_aurinia	TRINITY_DN25356_c0_g1(+)	aurinia.TRINITY_DN25356_c0_g1	NA	442	1	0	441	795	794	1	0	0	0	0.00125786	0.0	0.00062893	0.00062893	142	133	6	2	1	0	0.04929577	0.02112676	0.03169014	0.03286385
euphydryas_aurinia	TRINITY_DN25357_c3_g3(+)	aurinia.TRINITY_DN25357_c3_g3	NA	235	0	0	235	412	405	4	2	1	0	0.01213592	0.00728155	0.00849515	0.00889968	86	76	6	2	2	0	0.09302326	0.04651163	0.05813953	0.0620155
euphydryas_aurinia	TRINITY_DN25358_c0_g1(+)	aurinia.TRINITY_DN25358_c0_g1	NA	551	0	1	550	978	976	1	1	0	0	0.00102249	0.00102249	0.00102249	0.00102249	155	137	4	9	3	2	0.04516129	0.07741935	0.06451613	0.06344086
euphydryas_aurinia	TRINITY_DN25359_c2_g1(+)	aurinia.TRINITY_DN25359_c2_g1	NA	208	0	0	208	406	406	0	0	0	0	0.0	0.0	0.0	0.0	67	67	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25360_c4_g1(+)	aurinia.TRINITY_DN25360_c4_g1	NA	318	0	0	318	585	582	1	2	0	0	0.0017094	0.0034188	0.0025641	0.0025641	158	152	1	5	0	0	0.00632911	0.03164557	0.01898734	0.01898734
euphydryas_aurinia	TRINITY_DN25361_c2_g4(+)	aurinia.TRINITY_DN25361_c2_g4	NA	530	0	0	530	1003	997	1	0	0	5	0.00099701	0.0	0.00548355	0.00382187	200	192	1	0	0	7	0.005	0.0	0.0375	0.02583333
euphydryas_aurinia	TRINITY_DN25363_c3_g3(+)	aurinia.TRINITY_DN25363_c3_g3	NA	416	0	0	416	766	765	1	0	0	0	0.00130548	0.0	0.00065274	0.00065274	179	178	1	0	0	0	0.00558659	0.0	0.0027933	0.0027933
euphydryas_aurinia	TRINITY_DN25364_c0_g2(+)	aurinia.TRINITY_DN25364_c0_g2	NA	434	0	0	434	824	820	3	0	0	1	0.00364078	0.0	0.00303398	0.00262945	196	194	2	0	0	0	0.01020408	0.0	0.00510204	0.00510204
euphydryas_aurinia	TRINITY_DN25364_c0_g3(+)	aurinia.TRINITY_DN25364_c0_g3	NA	987	0	0	987	1881	1878	2	1	0	0	0.00106326	0.00053163	0.00079745	0.00079745	348	347	1	0	0	0	0.00287356	0.0	0.00143678	0.00143678
euphydryas_aurinia	TRINITY_DN25365_c2_g2(+)	aurinia.TRINITY_DN25365_c2_g2	NA	67	0	0	67	128	128	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25366_c0_g1(+)	aurinia.TRINITY_DN25366_c0_g1	NA	71	0	0	71	130	128	1	1	0	0	0.00769231	0.00769231	0.00769231	0.00769231	17	17	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25367_c2_g3(+)	aurinia.TRINITY_DN25367_c2_g3	NA	49	0	0	49	86	83	2	0	1	0	0.03488372	0.01162791	0.01744186	0.01937984	15	15	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25368_c1_g1(+)	aurinia.TRINITY_DN25368_c1_g1	OG0004042	1170	0	0	1170	2218	2211	2	4	1	0	0.00135257	0.00225428	0.001578	0.00165314	391	383	5	3	0	0	0.01278772	0.00767263	0.01023018	0.01023018
euphydryas_aurinia	TRINITY_DN25369_c2_g1(+)	aurinia.TRINITY_DN25369_c2_g1	NA	326	0	0	326	627	627	0	0	0	0	0.0	0.0	0.0	0.0	132	130	1	0	0	1	0.00757576	0.0	0.01136364	0.00883839
euphydryas_aurinia	TRINITY_DN25369_c3_g1(+)	aurinia.TRINITY_DN25369_c3_g1	NA	197	0	0	197	379	379	0	0	0	0	0.0	0.0	0.0	0.0	89	89	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25370_c0_g1(+)	aurinia.TRINITY_DN25370_c0_g1	NA	442	0	0	442	846	843	2	1	0	0	0.00236407	0.00118203	0.00177305	0.00177305	221	219	0	0	0	2	0.0	0.0	0.00904977	0.00603318
euphydryas_aurinia	TRINITY_DN25371_c3_g1(-)	aurinia.TRINITY_DN25371_c3_g1	NA	35	0	0	35	66	65	1	0	0	0	0.01515152	0.0	0.00757576	0.00757576	7	7	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25371_c4_g1(+)	aurinia.TRINITY_DN25371_c4_g1	OG0003624	339	0	0	339	604	603	1	0	0	0	0.00165563	0.0	0.00082781	0.00082781	140	130	9	0	0	1	0.06428571	0.0	0.03928571	0.03690476
euphydryas_aurinia	TRINITY_DN25372_c1_g1(+)	aurinia.TRINITY_DN25372_c1_g1	NA	182	0	0	182	348	348	0	0	0	0	0.0	0.0	0.0	0.0	76	74	0	1	0	1	0.0	0.01315789	0.01973684	0.01535087
euphydryas_aurinia	TRINITY_DN25372_c2_g2(-)	aurinia.TRINITY_DN25372_c2_g2	NA	9	0	0	9	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429	4	4	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25373_c3_g2(-)	aurinia.TRINITY_DN25373_c3_g2	NA	4	0	0	4	7	7	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25373_c3_g3(+)	aurinia.TRINITY_DN25373_c3_g3	NA	840	0	0	840	1596	1588	8	0	0	0	0.00501253	0.0	0.00250627	0.00250627	333	320	10	0	0	3	0.03003003	0.0	0.02402402	0.02102102
euphydryas_aurinia	TRINITY_DN25374_c0_g1(+)	aurinia.TRINITY_DN25374_c0_g1	NA	534	0	0	534	919	914	4	1	0	0	0.00435256	0.00108814	0.00272035	0.00272035	246	223	14	3	4	2	0.07317073	0.02845528	0.05081301	0.05081301
euphydryas_aurinia	TRINITY_DN25375_c0_g1(+)	aurinia.TRINITY_DN25375_c0_g1	NA	558	0	1	557	1047	1043	2	1	0	1	0.00191022	0.00095511	0.00238777	0.0020694	235	227	7	0	0	1	0.02978723	0.0	0.01914894	0.0177305
euphydryas_aurinia	TRINITY_DN25376_c3_g1(-)	aurinia.TRINITY_DN25376_c3_g1	NA	100	1	0	99	181	176	0	4	0	1	0.0	0.02209945	0.01657459	0.01473297	49	48	0	1	0	0	0.0	0.02040816	0.01020408	0.01020408
euphydryas_aurinia	TRINITY_DN25377_c3_g1(+)	aurinia.TRINITY_DN25377_c3_g1	NA	499	0	0	499	968	968	0	0	0	0	0.0	0.0	0.0	0.0	244	239	2	2	1	0	0.01229508	0.01229508	0.0102459	0.01092896
euphydryas_aurinia	TRINITY_DN25378_c0_g1(+)	aurinia.TRINITY_DN25378_c0_g1	NA	610	0	1	609	1101	1096	5	0	0	0	0.00454133	0.0	0.00227066	0.00227066	268	245	16	0	0	7	0.05970149	0.0	0.05597015	0.04726368
euphydryas_aurinia	TRINITY_DN25379_c0_g4(+)	aurinia.TRINITY_DN25379_c0_g4	NA	310	0	0	310	612	612	0	0	0	0	0.0	0.0	0.0	0.0	174	171	3	0	0	0	0.01724138	0.0	0.00862069	0.00862069
euphydryas_aurinia	TRINITY_DN25381_c0_g1(-)	aurinia.TRINITY_DN25381_c0_g1	NA	63	0	0	63	119	117	0	2	0	0	0.0	0.01680672	0.00840336	0.00840336	16	16	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25382_c0_g1(+)	aurinia.TRINITY_DN25382_c0_g1	NA	244	0	0	244	451	451	0	0	0	0	0.0	0.0	0.0	0.0	119	110	3	4	1	1	0.03361345	0.04201681	0.04201681	0.04061625
euphydryas_aurinia	TRINITY_DN25384_c0_g1(+)	aurinia.TRINITY_DN25384_c0_g1	NA	536	0	1	535	1000	993	1	2	0	4	0.001	0.002	0.0055	0.00416667	264	254	4	1	0	5	0.01515152	0.00378788	0.02840909	0.02209596
euphydryas_aurinia	TRINITY_DN25386_c0_g2(+)	aurinia.TRINITY_DN25386_c0_g2	NA	103	0	0	103	191	189	0	1	0	1	0.0	0.0052356	0.0078534	0.0061082	50	48	0	1	0	1	0.0	0.02	0.03	0.02333333
euphydryas_aurinia	TRINITY_DN25387_c1_g2(+)	aurinia.TRINITY_DN25387_c1_g2	NA	216	0	0	216	389	387	1	1	0	0	0.00257069	0.00257069	0.00257069	0.00257069	99	90	3	1	0	5	0.03030303	0.01010101	0.07070707	0.05387205
euphydryas_aurinia	TRINITY_DN25388_c0_g1(+)	aurinia.TRINITY_DN25388_c0_g1	NA	305	0	0	305	570	569	0	1	0	0	0.0	0.00175439	0.00087719	0.00087719	155	152	0	2	0	1	0.0	0.01290323	0.01290323	0.01075269
euphydryas_aurinia	TRINITY_DN25389_c0_g1(+)	aurinia.TRINITY_DN25389_c0_g1	NA	404	5	4	395	718	704	12	0	0	2	0.01671309	0.0	0.01114206	0.01021355	148	135	8	2	0	3	0.05405405	0.01351351	0.05405405	0.04729729
euphydryas_aurinia	TRINITY_DN25390_c4_g2(+)	aurinia.TRINITY_DN25390_c4_g2	NA	176	0	0	176	322	313	4	3	2	0	0.01863354	0.01552795	0.01397516	0.01501035	72	71	0	1	0	0	0.0	0.01388889	0.00694444	0.00694444
euphydryas_aurinia	TRINITY_DN25391_c1_g1(+)	aurinia.TRINITY_DN25391_c1_g1	NA	78	0	0	78	145	144	1	0	0	0	0.00689655	0.0	0.00344828	0.00344828	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
euphydryas_aurinia	TRINITY_DN25393_c0_g1(+)	aurinia.TRINITY_DN25393_c0_g1	NA	419	0	0	419	750	749	1	0	0	0	0.00133333	0.0	0.00066667	0.00066667	191	174	8	0	0	9	0.04188482	0.0	0.06806283	0.05235602
euphydryas_aurinia	TRINITY_DN25394_c0_g2(+)	aurinia.TRINITY_DN25394_c0_g2	NA	312	0	0	312	600	600	0	0	0	0	0.0	0.0	0.0	0.0	108	107	1	0	0	0	0.00925926	0.0	0.00462963	0.00462963
euphydryas_aurinia	TRINITY_DN25395_c4_g3(-)	aurinia.TRINITY_DN25395_c4_g3	NA	50	0	0	50	92	88	0	0	4	0	0.04347826	0.04347826	0.02173913	0.02898551	11	11	0	0	0	0	0.0	0.0	0.0	0.0
euphydryas_aurinia	TRINITY_DN25396_c2_g1(+)	aurinia.TRINITY_DN25396_c2_g1	NA	430	0	0	430	819	817	1	0	1	0	0.002442	0.001221	0.001221	0.0014245	192	188	0	0	0	4	0.0	0.0	0.02083333	0.01388889
euphydryas_aurinia	TRINITY_DN25397_c3_g2(+)	aurinia.TRINITY_DN25397_c3_g2	NA	388	9	0	379	615	601	12	0	2	0	0.02276423	0.00325203	0.01138211	0.01192412	142	113	27	0	2	0	0.20422535	0.01408451	0.10211268	0.1044601
euphydryas_aurinia	TRINITY_DN25397_c3_g3(+)	aurinia.TRINITY_DN25397_c3_g3	OG0002149	291	0	0	291	519	518	0	0	1	0	0.00192678	0.00192678	0.00096339	0.00128452	135	121	5	3	5	1	0.07407407	0.05925926	0.05555556	0.05925926
euphydryas_aurinia	TRINITY_DN25398_c0_g2(+)	aurinia.TRINITY_DN25398_c0_g2	OG0002309	409	0	0	409	757	756	0	0	1	0	0.001321	0.001321	0.0006605	0.00088067	196	178	5	5	6	2	0.05612245	0.05612245	0.05102041	0.05272109
euphydryas_aurinia	TRINITY_DN25400_c0_g2(+)	aurinia.TRINITY_DN25400_c0_g2	NA	530	0	0	530	984	982	1	1	0	0	0.00101626	0.00101626	0.00101626	0.00101626	214	203	5	3	1	2	0.02803738	0.01869159	0.03037383	0.02803738
euphydryas_aurinia	TRINITY_DN25400_c0_g3(+)	aurinia.TRINITY_DN25400_c0_g3	OG0001732	355	0	0	355	663	659	0	4	0	0	0.0	0.00603318	0.00301659	0.00301659	146	141	2	2	1	0	0.02054795	0.02054795	0.01712329	0.01826484
