species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_TA_342	0_pi_TA_82	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_TA_342	4_pi_TA_82	4_pi_between	4_pi_total
thymelicus_acteon	TRINITY_DN20400_c2_g2(+)	acteon.TRINITY_DN20400_c2_g2	NA	47	0	0	47	79	76	0	1	0	2	0.0	0.01265823	0.03164557	0.02320675	12	12	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20400_c3_g1(+)	acteon.TRINITY_DN20400_c3_g1	NA	429	1	0	428	786	782	2	2	0	0	0.00254453	0.00254453	0.00254453	0.00254453	236	230	2	2	2	0	0.01694915	0.01694915	0.01271186	0.01412429
thymelicus_acteon	TRINITY_DN20401_c0_g1(+)	acteon.TRINITY_DN20401_c0_g1	NA	114	0	0	114	214	214	0	0	0	0	0.0	0.0	0.0	0.0	40	39	1	0	0	0	0.025	0.0	0.0125	0.0125
thymelicus_acteon	TRINITY_DN20402_c0_g1(+)	acteon.TRINITY_DN20402_c0_g1	NA	44	0	0	44	84	84	0	0	0	0	0.0	0.0	0.0	0.0	27	26	0	1	0	0	0.0	0.03703704	0.01851852	0.01851852
thymelicus_acteon	TRINITY_DN20403_c0_g2(+)	acteon.TRINITY_DN20403_c0_g2	OG0002089	181	0	0	181	329	329	0	0	0	0	0.0	0.0	0.0	0.0	81	78	0	3	0	0	0.0	0.03703704	0.01851852	0.01851852
thymelicus_acteon	TRINITY_DN20404_c1_g1(+)	acteon.TRINITY_DN20404_c1_g1	NA	554	0	1	553	1064	1061	1	2	0	0	0.00093985	0.0018797	0.00140977	0.00140977	235	227	4	4	0	0	0.01702128	0.01702128	0.01702128	0.01702128
thymelicus_acteon	TRINITY_DN20404_c1_g3(+)	acteon.TRINITY_DN20404_c1_g3	NA	528	0	0	528	1013	1011	0	2	0	0	0.0	0.00197433	0.00098717	0.00098717	233	228	1	1	3	0	0.01716738	0.01716738	0.01072961	0.01287553
thymelicus_acteon	TRINITY_DN20405_c3_g1(+)	acteon.TRINITY_DN20405_c3_g1	OG0004114	317	0	0	317	593	592	1	0	0	0	0.00168634	0.0	0.00084317	0.00084317	157	152	1	1	0	3	0.00636943	0.00636943	0.02547771	0.01910828
thymelicus_acteon	TRINITY_DN20408_c4_g1(+)	acteon.TRINITY_DN20408_c4_g1	OG0002090	338	0	1	337	645	645	0	0	0	0	0.0	0.0	0.0	0.0	140	139	0	0	1	0	0.00714286	0.00714286	0.00357143	0.00476191
thymelicus_acteon	TRINITY_DN20410_c0_g1(+)	acteon.TRINITY_DN20410_c0_g1	OG0004115	382	0	0	382	718	718	0	0	0	0	0.0	0.0	0.0	0.0	197	194	2	1	0	0	0.01015228	0.00507614	0.00761421	0.00761421
thymelicus_acteon	TRINITY_DN20412_c1_g1(+)	acteon.TRINITY_DN20412_c1_g1	NA	483	1	0	482	896	894	1	1	0	0	0.00111607	0.00111607	0.00111607	0.00111607	232	224	2	6	0	0	0.00862069	0.02586207	0.01724138	0.01724138
thymelicus_acteon	TRINITY_DN20413_c0_g1(+)	acteon.TRINITY_DN20413_c0_g1	NA	114	0	0	114	211	210	1	0	0	0	0.00473934	0.0	0.00236967	0.00236967	47	44	0	2	1	0	0.0212766	0.06382979	0.03191489	0.03546099
thymelicus_acteon	TRINITY_DN20414_c5_g4(+)	acteon.TRINITY_DN20414_c5_g4	NA	38	0	0	38	78	78	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20415_c1_g1(-)	acteon.TRINITY_DN20415_c1_g1	NA	26	0	0	26	45	43	0	0	1	1	0.02222222	0.02222222	0.03333333	0.02962963	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20417_c0_g1(+)	acteon.TRINITY_DN20417_c0_g1	NA	724	0	0	724	1354	1354	0	0	0	0	0.0	0.0	0.0	0.0	312	299	8	2	2	1	0.03205128	0.01282051	0.0224359	0.0224359
thymelicus_acteon	TRINITY_DN20418_c3_g3(+)	acteon.TRINITY_DN20418_c3_g3	NA	922	0	0	922	1723	1722	1	0	0	0	0.00058038	0.0	0.00029019	0.00029019	467	450	5	11	0	1	0.01070664	0.0235546	0.01927195	0.01855817
thymelicus_acteon	TRINITY_DN20419_c0_g2(+)	acteon.TRINITY_DN20419_c0_g2	NA	480	0	0	480	904	902	1	0	1	0	0.00221239	0.00110619	0.00110619	0.00129056	220	213	2	3	2	0	0.01818182	0.02272727	0.01590909	0.01742424
thymelicus_acteon	TRINITY_DN20420_c0_g1(+)	acteon.TRINITY_DN20420_c0_g1	NA	129	0	0	129	251	251	0	0	0	0	0.0	0.0	0.0	0.0	57	57	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20420_c0_g2(+)	acteon.TRINITY_DN20420_c0_g2	NA	185	0	0	185	355	355	0	0	0	0	0.0	0.0	0.0	0.0	77	73	4	0	0	0	0.05194805	0.0	0.02597403	0.02597403
thymelicus_acteon	TRINITY_DN20421_c3_g4(-)	acteon.TRINITY_DN20421_c3_g4	NA	101	0	2	99	170	158	0	6	6	0	0.03529412	0.07058824	0.03529412	0.04117647	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
thymelicus_acteon	TRINITY_DN20422_c1_g1(-)	acteon.TRINITY_DN20422_c1_g1	NA	52	0	0	52	96	93	1	1	0	1	0.01041667	0.01041667	0.02083333	0.01736111	33	33	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20422_c1_g4(-)	acteon.TRINITY_DN20422_c1_g4	NA	58	0	0	58	109	108	0	1	0	0	0.0	0.00917431	0.00458716	0.00458716	30	30	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20422_c1_g5(+)	acteon.TRINITY_DN20422_c1_g5	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20423_c1_g1(+)	acteon.TRINITY_DN20423_c1_g1	NA	232	0	0	232	417	416	1	0	0	0	0.00239808	0.0	0.00119904	0.00119904	92	86	3	1	1	1	0.04347826	0.02173913	0.03804348	0.03623188
thymelicus_acteon	TRINITY_DN20424_c1_g2(+)	acteon.TRINITY_DN20424_c1_g2	NA	477	0	0	477	906	904	2	0	0	0	0.00220751	0.0	0.00110375	0.00110375	196	191	2	2	0	1	0.01020408	0.01020408	0.01530612	0.01360544
thymelicus_acteon	TRINITY_DN20424_c2_g1(+)	acteon.TRINITY_DN20424_c2_g1	NA	316	0	0	316	584	579	2	1	1	1	0.00513699	0.00342466	0.00513699	0.0048516	129	124	1	0	0	4	0.00775194	0.0	0.03488372	0.0245478
thymelicus_acteon	TRINITY_DN20425_c4_g1(+)	acteon.TRINITY_DN20425_c4_g1	NA	90	0	0	90	168	168	0	0	0	0	0.0	0.0	0.0	0.0	34	33	0	1	0	0	0.0	0.02941176	0.01470588	0.01470588
thymelicus_acteon	TRINITY_DN20425_c5_g1(+)	acteon.TRINITY_DN20425_c5_g1	OG0003361	326	0	0	326	632	631	1	0	0	0	0.00158228	0.0	0.00079114	0.00079114	125	123	2	0	0	0	0.016	0.0	0.008	0.008
thymelicus_acteon	TRINITY_DN20425_c6_g1(+)	acteon.TRINITY_DN20425_c6_g1	NA	610	0	0	610	1176	1176	0	0	0	0	0.0	0.0	0.0	0.0	289	287	1	0	1	0	0.00692042	0.00346021	0.00346021	0.00403691
thymelicus_acteon	TRINITY_DN20425_c7_g3(+)	acteon.TRINITY_DN20425_c7_g3	NA	111	0	0	111	204	203	1	0	0	0	0.00490196	0.0	0.00245098	0.00245098	40	40	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20426_c5_g1(-)	acteon.TRINITY_DN20426_c5_g1	NA	14	0	0	14	27	27	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20427_c0_g1(+)	acteon.TRINITY_DN20427_c0_g1	NA	239	0	0	239	453	451	0	1	0	1	0.0	0.00220751	0.00331126	0.00257542	86	85	1	0	0	0	0.01162791	0.0	0.00581395	0.00581395
thymelicus_acteon	TRINITY_DN20428_c2_g1(+)	acteon.TRINITY_DN20428_c2_g1	NA	166	0	0	166	320	319	0	0	1	0	0.003125	0.003125	0.0015625	0.00208333	101	100	0	0	1	0	0.00990099	0.00990099	0.0049505	0.00660066
thymelicus_acteon	TRINITY_DN20428_c2_g3(+)	acteon.TRINITY_DN20428_c2_g3	OG0002714	541	0	0	541	1046	1045	0	1	0	0	0.0	0.00095602	0.00047801	0.00047801	208	207	0	1	0	0	0.0	0.00480769	0.00240385	0.00240385
thymelicus_acteon	TRINITY_DN20429_c1_g1(+)	acteon.TRINITY_DN20429_c1_g1	NA	151	0	0	151	292	291	1	0	0	0	0.00342466	0.0	0.00171233	0.00171233	73	73	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20429_c2_g2(+)	acteon.TRINITY_DN20429_c2_g2	NA	490	0	0	490	907	906	0	1	0	0	0.0	0.00110254	0.00055127	0.00055127	244	241	1	1	1	0	0.00819672	0.00819672	0.00614754	0.0068306
thymelicus_acteon	TRINITY_DN20430_c0_g1(+)	acteon.TRINITY_DN20430_c0_g1	NA	146	0	0	146	267	267	0	0	0	0	0.0	0.0	0.0	0.0	79	76	0	2	1	0	0.01265823	0.03797468	0.01898734	0.02109704
thymelicus_acteon	TRINITY_DN20430_c0_g2(+)	acteon.TRINITY_DN20430_c0_g2	NA	410	0	0	410	774	770	1	2	0	1	0.00129199	0.00258398	0.00322997	0.00279931	197	189	3	4	0	1	0.01522843	0.02030457	0.02284264	0.02115059
thymelicus_acteon	TRINITY_DN20430_c0_g3(+)	acteon.TRINITY_DN20430_c0_g3	NA	42	0	0	42	75	75	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20431_c1_g1(+)	acteon.TRINITY_DN20431_c1_g1	NA	406	0	0	406	771	771	0	0	0	0	0.0	0.0	0.0	0.0	185	180	1	4	0	0	0.00540541	0.02162162	0.01351351	0.01351351
thymelicus_acteon	TRINITY_DN20432_c6_g1(-)	acteon.TRINITY_DN20432_c6_g1	NA	53	0	0	53	97	95	0	2	0	0	0.0	0.02061856	0.01030928	0.01030928	19	19	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20434_c0_g1(+)	acteon.TRINITY_DN20434_c0_g1	NA	858	0	0	858	1628	1628	0	0	0	0	0.0	0.0	0.0	0.0	459	444	6	2	7	0	0.02832244	0.01960784	0.01633987	0.01888163
thymelicus_acteon	TRINITY_DN20435_c4_g2(+)	acteon.TRINITY_DN20435_c4_g2	NA	58	0	1	57	104	102	0	2	0	0	0.0	0.01923077	0.00961538	0.00961538	15	15	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20435_c4_g3(+)	acteon.TRINITY_DN20435_c4_g3	NA	233	0	0	233	446	446	0	0	0	0	0.0	0.0	0.0	0.0	118	115	0	2	1	0	0.00847458	0.02542373	0.01271186	0.01412429
thymelicus_acteon	TRINITY_DN20436_c0_g1(+)	acteon.TRINITY_DN20436_c0_g1	NA	461	0	0	461	872	870	1	0	1	0	0.00229358	0.00114679	0.00114679	0.00133792	229	227	1	1	0	0	0.00436681	0.00436681	0.00436681	0.00436681
thymelicus_acteon	TRINITY_DN20437_c0_g1(+)	acteon.TRINITY_DN20437_c0_g1	NA	639	0	0	639	1203	1202	1	0	0	0	0.00083126	0.0	0.00041563	0.00041563	333	322	7	3	1	0	0.02402402	0.01201201	0.01651652	0.01701702
thymelicus_acteon	TRINITY_DN20438_c0_g1(+)	acteon.TRINITY_DN20438_c0_g1	NA	282	0	0	282	522	519	0	3	0	0	0.0	0.00574713	0.00287356	0.00287356	104	98	0	5	0	1	0.0	0.04807692	0.03365385	0.03044872
thymelicus_acteon	TRINITY_DN20439_c3_g1(+)	acteon.TRINITY_DN20439_c3_g1	NA	78	0	0	78	147	147	0	0	0	0	0.0	0.0	0.0	0.0	40	39	1	0	0	0	0.025	0.0	0.0125	0.0125
thymelicus_acteon	TRINITY_DN20440_c12_g1(+)	acteon.TRINITY_DN20440_c12_g1	NA	6	0	1	5	8	7	0	1	0	0	0.0	0.125	0.0625	0.0625	3	3	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20442_c0_g1(+)	acteon.TRINITY_DN20442_c0_g1	NA	595	0	0	595	1139	1132	0	6	0	1	0.0	0.00526778	0.00351185	0.0032192	222	221	1	0	0	0	0.0045045	0.0	0.00225225	0.00225225
thymelicus_acteon	TRINITY_DN20443_c0_g2(-)	acteon.TRINITY_DN20443_c0_g2	NA	61	0	0	61	110	106	0	2	2	0	0.01818182	0.03636364	0.01818182	0.02121212	20	19	0	1	0	0	0.0	0.05	0.025	0.025
thymelicus_acteon	TRINITY_DN20445_c0_g1(+)	acteon.TRINITY_DN20445_c0_g1	NA	458	0	1	457	869	868	1	0	0	0	0.00115075	0.0	0.00057537	0.00057537	188	183	1	4	0	0	0.00531915	0.0212766	0.01329787	0.01329787
thymelicus_acteon	TRINITY_DN20446_c0_g2(+)	acteon.TRINITY_DN20446_c0_g2	NA	1245	0	1	1244	2341	2340	0	0	0	1	0.0	0.0	0.00042717	0.00028478	603	589	0	10	1	3	0.00165837	0.01824212	0.01409619	0.01271421
thymelicus_acteon	TRINITY_DN20447_c0_g2(+)	acteon.TRINITY_DN20447_c0_g2	NA	246	0	1	245	459	454	0	5	0	0	0.0	0.01089325	0.00544662	0.00544662	95	91	1	3	0	0	0.01052632	0.03157895	0.02105263	0.02105263
thymelicus_acteon	TRINITY_DN20448_c3_g1(+)	acteon.TRINITY_DN20448_c3_g1	NA	106	0	0	106	196	193	1	2	0	0	0.00510204	0.01020408	0.00765306	0.00765306	51	47	3	1	0	0	0.05882353	0.01960784	0.03921569	0.03921569
thymelicus_acteon	TRINITY_DN20448_c3_g3(+)	acteon.TRINITY_DN20448_c3_g3	NA	124	0	0	124	234	233	1	0	0	0	0.0042735	0.0	0.00213675	0.00213675	64	63	1	0	0	0	0.015625	0.0	0.0078125	0.0078125
thymelicus_acteon	TRINITY_DN20448_c4_g1(-)	acteon.TRINITY_DN20448_c4_g1	NA	24	0	0	24	42	41	0	1	0	0	0.0	0.02380952	0.01190476	0.01190476	8	8	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20449_c3_g1(+)	acteon.TRINITY_DN20449_c3_g1	NA	524	0	0	524	1009	1008	1	0	0	0	0.00099108	0.0	0.00049554	0.00049554	243	237	2	3	1	0	0.01234568	0.01646091	0.01234568	0.01303155
thymelicus_acteon	TRINITY_DN20449_c4_g1(-)	acteon.TRINITY_DN20449_c4_g1	NA	78	1	0	77	138	138	0	0	0	0	0.0	0.0	0.0	0.0	28	24	0	3	0	1	0.0	0.10714286	0.08928571	0.07738095
thymelicus_acteon	TRINITY_DN20450_c2_g2(+)	acteon.TRINITY_DN20450_c2_g2	NA	1007	0	0	1007	1905	1903	1	0	0	1	0.00052493	0.0	0.0007874	0.00061242	380	375	4	0	0	1	0.01052632	0.0	0.00789474	0.00701755
thymelicus_acteon	TRINITY_DN20450_c2_g3(+)	acteon.TRINITY_DN20450_c2_g3	NA	478	0	0	478	917	917	0	0	0	0	0.0	0.0	0.0	0.0	232	229	1	2	0	0	0.00431034	0.00862069	0.00646552	0.00646552
thymelicus_acteon	TRINITY_DN20450_c3_g1(+)	acteon.TRINITY_DN20450_c3_g1	NA	540	0	0	540	1013	1013	0	0	0	0	0.0	0.0	0.0	0.0	185	176	1	6	0	2	0.00540541	0.03243243	0.02972973	0.02612613
thymelicus_acteon	TRINITY_DN20451_c2_g1(-)	acteon.TRINITY_DN20451_c2_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN20451_c3_g2(+)	acteon.TRINITY_DN20451_c3_g2	OG0001521	177	0	0	177	334	334	0	0	0	0	0.0	0.0	0.0	0.0	72	70	1	1	0	0	0.01388889	0.01388889	0.01388889	0.01388889
thymelicus_acteon	TRINITY_DN20452_c3_g2(+)	acteon.TRINITY_DN20452_c3_g2	OG0002717	247	0	0	247	464	464	0	0	0	0	0.0	0.0	0.0	0.0	112	106	3	1	2	0	0.04464286	0.02678571	0.02678571	0.0297619
thymelicus_acteon	TRINITY_DN20454_c2_g2(+)	acteon.TRINITY_DN20454_c2_g2	NA	482	0	0	482	900	899	1	0	0	0	0.00111111	0.0	0.00055556	0.00055556	213	206	5	2	0	0	0.02347418	0.00938967	0.01643192	0.01643192
thymelicus_acteon	TRINITY_DN20456_c0_g1(+)	acteon.TRINITY_DN20456_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20456_c1_g2(+)	acteon.TRINITY_DN20456_c1_g2	NA	355	0	0	355	692	691	0	1	0	0	0.0	0.00144509	0.00072254	0.00072254	197	196	0	1	0	0	0.0	0.00507614	0.00253807	0.00253807
thymelicus_acteon	TRINITY_DN20456_c1_g5(+)	acteon.TRINITY_DN20456_c1_g5	NA	601	0	0	601	1143	1141	0	2	0	0	0.0	0.00174978	0.00087489	0.00087489	272	265	3	3	1	0	0.01470588	0.01470588	0.01286765	0.01348039
thymelicus_acteon	TRINITY_DN20456_c1_g6(+)	acteon.TRINITY_DN20456_c1_g6	NA	57	0	0	57	106	104	1	1	0	0	0.00943396	0.00943396	0.00943396	0.00943396	32	32	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20457_c0_g1(+)	acteon.TRINITY_DN20457_c0_g1	NA	382	0	0	382	700	688	1	6	5	0	0.00857143	0.01571429	0.00857143	0.00976191	159	153	1	3	1	1	0.01257862	0.02515723	0.02201258	0.02096436
thymelicus_acteon	TRINITY_DN20459_c1_g2(+)	acteon.TRINITY_DN20459_c1_g2	NA	181	0	1	180	322	304	0	4	14	0	0.04347826	0.05590062	0.02795031	0.03519669	70	65	2	0	3	0	0.07142857	0.04285714	0.03571429	0.04285714
thymelicus_acteon	TRINITY_DN20459_c1_g3(+)	acteon.TRINITY_DN20459_c1_g3	NA	269	1	0	268	510	508	1	1	0	0	0.00196078	0.00196078	0.00196078	0.00196078	114	109	2	1	0	2	0.01754386	0.00877193	0.03070175	0.0248538
thymelicus_acteon	TRINITY_DN20460_c0_g2(+)	acteon.TRINITY_DN20460_c0_g2	NA	204	0	0	204	385	384	0	1	0	0	0.0	0.0025974	0.0012987	0.0012987	119	115	0	4	0	0	0.0	0.03361345	0.01680672	0.01680672
thymelicus_acteon	TRINITY_DN20460_c1_g2(+)	acteon.TRINITY_DN20460_c1_g2	NA	187	0	0	187	338	336	1	0	0	1	0.00295858	0.0	0.00443787	0.00345168	88	84	0	2	0	2	0.0	0.02272727	0.03409091	0.02651515
thymelicus_acteon	TRINITY_DN20461_c1_g2(+)	acteon.TRINITY_DN20461_c1_g2	OG0001524	179	0	0	179	356	355	0	1	0	0	0.0	0.00280899	0.00140449	0.00140449	92	92	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20461_c2_g2(+)	acteon.TRINITY_DN20461_c2_g2	NA	166	0	0	166	319	319	0	0	0	0	0.0	0.0	0.0	0.0	79	76	1	1	1	0	0.02531646	0.02531646	0.01898734	0.02109705
thymelicus_acteon	TRINITY_DN20461_c2_g4(+)	acteon.TRINITY_DN20461_c2_g4	NA	178	0	0	178	341	341	0	0	0	0	0.0	0.0	0.0	0.0	82	82	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20462_c0_g1(+)	acteon.TRINITY_DN20462_c0_g1	NA	186	0	0	186	361	361	0	0	0	0	0.0	0.0	0.0	0.0	116	114	0	2	0	0	0.0	0.01724138	0.00862069	0.00862069
thymelicus_acteon	TRINITY_DN20463_c3_g1(+)	acteon.TRINITY_DN20463_c3_g1	NA	534	0	0	534	1021	1021	0	0	0	0	0.0	0.0	0.0	0.0	233	227	1	1	2	2	0.01287554	0.01287554	0.01716738	0.01573677
thymelicus_acteon	TRINITY_DN20464_c2_g1(+)	acteon.TRINITY_DN20464_c2_g1	NA	388	0	0	388	708	705	1	1	0	1	0.00141243	0.00141243	0.00282486	0.00235405	156	150	3	2	0	1	0.01923077	0.01282051	0.0224359	0.02029915
thymelicus_acteon	TRINITY_DN20466_c0_g1(+)	acteon.TRINITY_DN20466_c0_g1	NA	376	0	0	376	737	736	1	0	0	0	0.00135685	0.0	0.00067843	0.00067843	161	157	2	0	0	2	0.01242236	0.0	0.01863354	0.01449275
thymelicus_acteon	TRINITY_DN20469_c3_g4(+)	acteon.TRINITY_DN20469_c3_g4	NA	63	0	2	61	104	96	1	4	3	0	0.03846154	0.06730769	0.03846154	0.04326923	23	21	0	2	0	0	0.0	0.08695652	0.04347826	0.04347826
thymelicus_acteon	TRINITY_DN20471_c1_g4(+)	acteon.TRINITY_DN20471_c1_g4	NA	320	0	0	320	597	597	0	0	0	0	0.0	0.0	0.0	0.0	173	167	5	1	0	0	0.02890173	0.00578035	0.01734104	0.01734104
thymelicus_acteon	TRINITY_DN20472_c0_g1(+)	acteon.TRINITY_DN20472_c0_g1	NA	783	0	0	783	1514	1514	0	0	0	0	0.0	0.0	0.0	0.0	377	369	5	2	0	1	0.0132626	0.00530504	0.01193634	0.01105217
thymelicus_acteon	TRINITY_DN20476_c1_g2(-)	acteon.TRINITY_DN20476_c1_g2	NA	60	0	0	60	112	110	1	0	1	0	0.01785714	0.00892857	0.00892857	0.01041667	26	25	1	0	0	0	0.03846154	0.0	0.01923077	0.01923077
thymelicus_acteon	TRINITY_DN20476_c1_g4(-)	acteon.TRINITY_DN20476_c1_g4	NA	15	0	0	15	29	29	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20477_c0_g2(+)	acteon.TRINITY_DN20477_c0_g2	NA	427	0	0	427	791	789	1	1	0	0	0.00126422	0.00126422	0.00126422	0.00126422	228	216	6	2	3	1	0.03947368	0.02192982	0.02850877	0.02923976
thymelicus_acteon	TRINITY_DN20478_c4_g1(-)	acteon.TRINITY_DN20478_c4_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
thymelicus_acteon	TRINITY_DN20478_c6_g1(-)	acteon.TRINITY_DN20478_c6_g1	NA	46	0	0	46	91	91	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20478_c6_g3(+)	acteon.TRINITY_DN20478_c6_g3	OG0004826	596	0	0	596	1090	1089	0	1	0	0	0.0	0.00091743	0.00045872	0.00045872	268	254	4	9	1	0	0.01865672	0.03731343	0.0261194	0.02674129
thymelicus_acteon	TRINITY_DN20480_c2_g3(+)	acteon.TRINITY_DN20480_c2_g3	NA	41	0	0	41	78	77	0	1	0	0	0.0	0.01282051	0.00641026	0.00641026	32	32	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20480_c2_g5(+)	acteon.TRINITY_DN20480_c2_g5	OG0002718	209	0	0	209	380	379	1	0	0	0	0.00263158	0.0	0.00131579	0.00131579	80	77	2	1	0	0	0.025	0.0125	0.01875	0.01875
thymelicus_acteon	TRINITY_DN20481_c1_g1(+)	acteon.TRINITY_DN20481_c1_g1	OG0003362	552	0	1	551	1021	1021	0	0	0	0	0.0	0.0	0.0	0.0	213	197	4	10	2	0	0.02816901	0.05633803	0.03755869	0.03912363
thymelicus_acteon	TRINITY_DN20482_c0_g1(+)	acteon.TRINITY_DN20482_c0_g1	NA	652	1	0	651	1236	1236	0	0	0	0	0.0	0.0	0.0	0.0	393	385	2	4	1	1	0.00763359	0.01272265	0.01145038	0.01102629
thymelicus_acteon	TRINITY_DN20483_c2_g2(+)	acteon.TRINITY_DN20483_c2_g2	NA	157	0	0	157	296	296	0	0	0	0	0.0	0.0	0.0	0.0	61	58	2	1	0	0	0.03278689	0.01639344	0.02459016	0.02459016
thymelicus_acteon	TRINITY_DN20483_c3_g2(+)	acteon.TRINITY_DN20483_c3_g2	NA	482	0	0	482	903	903	0	0	0	0	0.0	0.0	0.0	0.0	266	257	5	4	0	0	0.01879699	0.01503759	0.01691729	0.01691729
thymelicus_acteon	TRINITY_DN20486_c0_g2(+)	acteon.TRINITY_DN20486_c0_g2	NA	594	0	1	593	1107	1107	0	0	0	0	0.0	0.0	0.0	0.0	269	255	5	4	4	1	0.03345725	0.02973978	0.02788104	0.0291202
thymelicus_acteon	TRINITY_DN20487_c2_g10(+)	acteon.TRINITY_DN20487_c2_g10	NA	15	0	0	15	28	28	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20488_c0_g1(+)	acteon.TRINITY_DN20488_c0_g1	NA	630	0	0	630	1214	1213	1	0	0	0	0.00082372	0.0	0.00041186	0.00041186	311	305	4	0	2	0	0.0192926	0.00643087	0.0096463	0.01071811
thymelicus_acteon	TRINITY_DN20489_c0_g1(+)	acteon.TRINITY_DN20489_c0_g1	NA	459	0	0	459	820	820	0	0	0	0	0.0	0.0	0.0	0.0	240	229	1	7	3	0	0.01666667	0.04166667	0.02291667	0.025
thymelicus_acteon	TRINITY_DN20490_c7_g1(+)	acteon.TRINITY_DN20490_c7_g1	NA	104	0	0	104	205	205	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
thymelicus_acteon	TRINITY_DN20491_c1_g1(+)	acteon.TRINITY_DN20491_c1_g1	OG0002719	337	0	0	337	634	634	0	0	0	0	0.0	0.0	0.0	0.0	115	110	0	2	0	3	0.0	0.0173913	0.03478261	0.02608696
thymelicus_acteon	TRINITY_DN20491_c1_g4(-)	acteon.TRINITY_DN20491_c1_g4	NA	106	0	0	106	196	191	1	1	3	0	0.02040816	0.02040816	0.0127551	0.01530612	50	48	1	0	1	0	0.04	0.02	0.02	0.02333333
thymelicus_acteon	TRINITY_DN20493_c8_g2(+)	acteon.TRINITY_DN20493_c8_g2	NA	269	0	0	269	509	507	0	1	0	1	0.0	0.00196464	0.00294695	0.00229207	123	121	0	1	0	1	0.0	0.00813008	0.01219512	0.00948509
thymelicus_acteon	TRINITY_DN20493_c10_g1(+)	acteon.TRINITY_DN20493_c10_g1	NA	391	0	0	391	736	736	0	0	0	0	0.0	0.0	0.0	0.0	214	209	1	0	4	0	0.02336449	0.01869159	0.01168224	0.01479751
thymelicus_acteon	TRINITY_DN20494_c12_g1(-)	acteon.TRINITY_DN20494_c12_g1	NA	908	0	1	907	1728	1728	0	0	0	0	0.0	0.0	0.0	0.0	318	316	0	2	0	0	0.0	0.00628931	0.00314465	0.00314465
thymelicus_acteon	TRINITY_DN20494_c13_g1(+)	acteon.TRINITY_DN20494_c13_g1	OG0002094	353	0	0	353	651	651	0	0	0	0	0.0	0.0	0.0	0.0	177	166	0	5	4	2	0.02259887	0.05084746	0.03672316	0.03672316
