species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_VA_268	0_pi_VA_443	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_VA_268	4_pi_VA_443	4_pi_between	4_pi_total
vanessa_atalanta	TRINITY_DN18985_c0_g1(+)	atalanta.TRINITY_DN18985_c0_g1	NA	256	0	0	256	481	481	0	0	0	0	0.0	0.0	0.0	0.0	122	120	2	0	0	0	0.01639344	0.0	0.00819672	0.00819672
vanessa_atalanta	TRINITY_DN18987_c0_g1(+)	atalanta.TRINITY_DN18987_c0_g1	NA	295	0	0	295	548	547	1	0	0	0	0.00182482	0.0	0.00091241	0.00091241	102	100	2	0	0	0	0.01960784	0.0	0.00980392	0.00980392
vanessa_atalanta	TRINITY_DN18989_c0_g2(+)	atalanta.TRINITY_DN18989_c0_g2	OG0004432	322	0	0	322	622	622	0	0	0	0	0.0	0.0	0.0	0.0	131	127	4	0	0	0	0.03053435	0.0	0.01526718	0.01526718
vanessa_atalanta	TRINITY_DN18989_c1_g2(-)	atalanta.TRINITY_DN18989_c1_g2	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN18989_c1_g4(+)	atalanta.TRINITY_DN18989_c1_g4	OG0004079	516	0	0	516	994	994	0	0	0	0	0.0	0.0	0.0	0.0	253	250	0	0	3	0	0.01185771	0.01185771	0.00592885	0.00790514
vanessa_atalanta	TRINITY_DN18989_c2_g1(-)	atalanta.TRINITY_DN18989_c2_g1	NA	72	0	0	72	142	142	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN18991_c0_g1(+)	atalanta.TRINITY_DN18991_c0_g1	NA	341	0	0	341	647	647	0	0	0	0	0.0	0.0	0.0	0.0	113	112	1	0	0	0	0.00884956	0.0	0.00442478	0.00442478
vanessa_atalanta	TRINITY_DN18992_c0_g1(+)	atalanta.TRINITY_DN18992_c0_g1	NA	245	0	1	244	458	455	2	0	0	1	0.00436681	0.0	0.00436681	0.00363901	96	93	2	0	0	1	0.02083333	0.0	0.02083333	0.01736111
vanessa_atalanta	TRINITY_DN18993_c0_g1(+)	atalanta.TRINITY_DN18993_c0_g1	OG0003170	601	0	0	601	1129	1128	1	0	0	0	0.00088574	0.0	0.00044287	0.00044287	190	185	2	1	2	0	0.02105263	0.01578947	0.01315789	0.01491228
vanessa_atalanta	TRINITY_DN18994_c0_g1(+)	atalanta.TRINITY_DN18994_c0_g1	NA	143	0	0	143	272	272	0	0	0	0	0.0	0.0	0.0	0.0	64	63	0	0	0	1	0.0	0.0	0.015625	0.01041667
vanessa_atalanta	TRINITY_DN18995_c0_g1(+)	atalanta.TRINITY_DN18995_c0_g1	NA	467	0	0	467	884	883	1	0	0	0	0.00113122	0.0	0.00056561	0.00056561	196	182	5	1	8	0	0.06632653	0.04591837	0.03571429	0.04251701
vanessa_atalanta	TRINITY_DN18997_c0_g1(+)	atalanta.TRINITY_DN18997_c0_g1	OG0001942	423	0	0	423	786	786	0	0	0	0	0.0	0.0	0.0	0.0	140	132	0	7	0	1	0.0	0.05	0.03214286	0.02976191
vanessa_atalanta	TRINITY_DN18998_c0_g1(+)	atalanta.TRINITY_DN18998_c0_g1	NA	331	0	0	331	642	642	0	0	0	0	0.0	0.0	0.0	0.0	124	124	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN18999_c5_g1(+)	atalanta.TRINITY_DN18999_c5_g1	NA	238	0	0	238	463	463	0	0	0	0	0.0	0.0	0.0	0.0	106	104	2	0	0	0	0.01886792	0.0	0.00943396	0.00943396
vanessa_atalanta	TRINITY_DN18999_c6_g2(+)	atalanta.TRINITY_DN18999_c6_g2	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN18999_c7_g2(+)	atalanta.TRINITY_DN18999_c7_g2	NA	170	0	0	170	321	321	0	0	0	0	0.0	0.0	0.0	0.0	80	79	1	0	0	0	0.0125	0.0	0.00625	0.00625
vanessa_atalanta	TRINITY_DN19000_c0_g1(+)	atalanta.TRINITY_DN19000_c0_g1	NA	549	0	0	549	1032	1031	1	0	0	0	0.00096899	0.0	0.0004845	0.0004845	157	155	1	1	0	0	0.00636943	0.00636943	0.00636943	0.00636943
vanessa_atalanta	TRINITY_DN19002_c0_g2(+)	atalanta.TRINITY_DN19002_c0_g2	NA	258	0	0	258	488	488	0	0	0	0	0.0	0.0	0.0	0.0	145	138	2	1	3	1	0.03448276	0.02758621	0.02758621	0.02873563
vanessa_atalanta	TRINITY_DN19004_c0_g1(+)	atalanta.TRINITY_DN19004_c0_g1	OG0004934	508	0	0	508	946	946	0	0	0	0	0.0	0.0	0.0	0.0	228	226	0	0	2	0	0.00877193	0.00877193	0.00438596	0.00584795
vanessa_atalanta	TRINITY_DN19006_c0_g1(+)	atalanta.TRINITY_DN19006_c0_g1	NA	182	0	0	182	349	347	2	0	0	0	0.00573066	0.0	0.00286533	0.00286533	91	88	2	1	0	0	0.02197802	0.01098901	0.01648352	0.01648352
vanessa_atalanta	TRINITY_DN19006_c0_g2(+)	atalanta.TRINITY_DN19006_c0_g2	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
vanessa_atalanta	TRINITY_DN19007_c0_g1(+)	atalanta.TRINITY_DN19007_c0_g1	NA	125	0	0	125	235	235	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911
vanessa_atalanta	TRINITY_DN19008_c0_g3(+)	atalanta.TRINITY_DN19008_c0_g3	NA	252	0	0	252	476	475	0	1	0	0	0.0	0.00210084	0.00105042	0.00105042	135	133	2	0	0	0	0.01481481	0.0	0.00740741	0.00740741
vanessa_atalanta	TRINITY_DN19009_c0_g1(+)	atalanta.TRINITY_DN19009_c0_g1	NA	537	0	0	537	1010	1010	0	0	0	0	0.0	0.0	0.0	0.0	278	269	6	3	0	0	0.02158273	0.01079137	0.01618705	0.01618705
vanessa_atalanta	TRINITY_DN19010_c0_g1(+)	atalanta.TRINITY_DN19010_c0_g1	NA	177	0	0	177	333	333	0	0	0	0	0.0	0.0	0.0	0.0	80	79	1	0	0	0	0.0125	0.0	0.00625	0.00625
vanessa_atalanta	TRINITY_DN19011_c0_g1(+)	atalanta.TRINITY_DN19011_c0_g1	NA	456	0	0	456	884	884	0	0	0	0	0.0	0.0	0.0	0.0	208	205	1	1	1	0	0.00961538	0.00961538	0.00721154	0.00801282
vanessa_atalanta	TRINITY_DN19011_c0_g2(+)	atalanta.TRINITY_DN19011_c0_g2	NA	256	0	0	256	475	475	0	0	0	0	0.0	0.0	0.0	0.0	116	114	1	0	1	0	0.01724138	0.00862069	0.00862069	0.01005747
vanessa_atalanta	TRINITY_DN19012_c0_g1(+)	atalanta.TRINITY_DN19012_c0_g1	NA	315	0	0	315	574	573	0	1	0	0	0.0	0.00174216	0.00087108	0.00087108	108	103	2	2	1	0	0.02777778	0.02777778	0.02314815	0.02469136
vanessa_atalanta	TRINITY_DN19013_c0_g1(+)	atalanta.TRINITY_DN19013_c0_g1	NA	284	0	0	284	520	520	0	0	0	0	0.0	0.0	0.0	0.0	149	142	1	1	4	1	0.03355705	0.03355705	0.02684564	0.02908278
vanessa_atalanta	TRINITY_DN19014_c0_g3(+)	atalanta.TRINITY_DN19014_c0_g3	OG0004494	366	0	0	366	694	694	0	0	0	0	0.0	0.0	0.0	0.0	165	163	1	0	1	0	0.01212121	0.00606061	0.00606061	0.00707071
vanessa_atalanta	TRINITY_DN19016_c0_g1(+)	atalanta.TRINITY_DN19016_c0_g1	NA	158	0	0	158	300	300	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19018_c0_g1(+)	atalanta.TRINITY_DN19018_c0_g1	NA	409	0	0	409	770	769	1	0	0	0	0.0012987	0.0	0.00064935	0.00064935	168	165	0	1	2	0	0.01190476	0.01785714	0.00892857	0.0109127
vanessa_atalanta	TRINITY_DN19019_c0_g1(+)	atalanta.TRINITY_DN19019_c0_g1	NA	345	0	0	345	670	668	0	2	0	0	0.0	0.00298507	0.00149254	0.00149254	118	117	0	1	0	0	0.0	0.00847458	0.00423729	0.00423729
vanessa_atalanta	TRINITY_DN19020_c0_g1(+)	atalanta.TRINITY_DN19020_c0_g1	NA	269	0	0	269	526	526	0	0	0	0	0.0	0.0	0.0	0.0	122	119	2	1	0	0	0.01639344	0.00819672	0.01229508	0.01229508
vanessa_atalanta	TRINITY_DN19022_c0_g1(+)	atalanta.TRINITY_DN19022_c0_g1	NA	383	0	0	383	720	719	1	0	0	0	0.00138889	0.0	0.00069444	0.00069444	147	141	3	2	0	1	0.02040816	0.01360544	0.02380952	0.02154195
vanessa_atalanta	TRINITY_DN19023_c0_g1(+)	atalanta.TRINITY_DN19023_c0_g1	NA	12	0	0	12	20	20	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19024_c0_g1(+)	atalanta.TRINITY_DN19024_c0_g1	NA	422	0	0	422	822	821	1	0	0	0	0.00121655	0.0	0.00060827	0.00060827	183	178	4	0	0	1	0.02185792	0.0	0.01639344	0.01457195
vanessa_atalanta	TRINITY_DN19025_c0_g1(+)	atalanta.TRINITY_DN19025_c0_g1	NA	328	0	0	328	617	617	0	0	0	0	0.0	0.0	0.0	0.0	114	110	0	3	1	0	0.00877193	0.03508772	0.01754386	0.01900585
vanessa_atalanta	TRINITY_DN19026_c0_g1(+)	atalanta.TRINITY_DN19026_c0_g1	NA	1148	0	0	1148	2223	2222	1	0	0	0	0.00044984	0.0	0.00022492	0.00022492	437	429	6	1	1	0	0.01601831	0.00457666	0.00915332	0.00953471
vanessa_atalanta	TRINITY_DN19027_c0_g1(+)	atalanta.TRINITY_DN19027_c0_g1	NA	242	0	0	242	457	455	1	1	0	0	0.00218818	0.00218818	0.00218818	0.00218818	55	55	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19027_c0_g2(+)	atalanta.TRINITY_DN19027_c0_g2	NA	321	0	0	321	604	604	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19029_c0_g1(+)	atalanta.TRINITY_DN19029_c0_g1	NA	240	0	0	240	467	467	0	0	0	0	0.0	0.0	0.0	0.0	114	113	1	0	0	0	0.00877193	0.0	0.00438596	0.00438596
vanessa_atalanta	TRINITY_DN19030_c0_g1(+)	atalanta.TRINITY_DN19030_c0_g1	OG0004660	296	0	0	296	562	562	0	0	0	0	0.0	0.0	0.0	0.0	125	122	1	1	1	0	0.016	0.016	0.012	0.01333333
vanessa_atalanta	TRINITY_DN19030_c0_g2(+)	atalanta.TRINITY_DN19030_c0_g2	NA	85	0	0	85	163	163	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19031_c0_g1(+)	atalanta.TRINITY_DN19031_c0_g1	NA	253	0	1	252	473	472	1	0	0	0	0.00211416	0.0	0.00105708	0.00105708	93	89	1	1	2	0	0.03225806	0.03225806	0.02150538	0.02508961
vanessa_atalanta	TRINITY_DN19032_c0_g1(+)	atalanta.TRINITY_DN19032_c0_g1	NA	457	0	1	456	865	864	1	0	0	0	0.00115607	0.0	0.00057803	0.00057803	131	130	1	0	0	0	0.00763359	0.0	0.00381679	0.00381679
vanessa_atalanta	TRINITY_DN19033_c0_g1(+)	atalanta.TRINITY_DN19033_c0_g1	NA	385	0	0	385	724	722	2	0	0	0	0.00276243	0.0	0.00138122	0.00138122	143	139	1	1	1	1	0.01398601	0.01398601	0.01748252	0.01631702
vanessa_atalanta	TRINITY_DN19034_c0_g1(+)	atalanta.TRINITY_DN19034_c0_g1	OG0004403	365	0	0	365	714	714	0	0	0	0	0.0	0.0	0.0	0.0	198	197	0	0	0	1	0.0	0.0	0.00505051	0.00336701
vanessa_atalanta	TRINITY_DN19035_c0_g2(+)	atalanta.TRINITY_DN19035_c0_g2	NA	786	0	0	786	1486	1486	0	0	0	0	0.0	0.0	0.0	0.0	353	346	0	4	1	2	0.00283286	0.01416431	0.01274788	0.01133145
vanessa_atalanta	TRINITY_DN19036_c0_g1(+)	atalanta.TRINITY_DN19036_c0_g1	NA	81	0	0	81	158	155	1	2	0	0	0.00632911	0.01265823	0.00949367	0.00949367	14	14	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19037_c1_g1(+)	atalanta.TRINITY_DN19037_c1_g1	NA	544	0	0	544	1042	1041	1	0	0	0	0.00095969	0.0	0.00047985	0.00047985	221	219	2	0	0	0	0.00904977	0.0	0.00452489	0.00452489
vanessa_atalanta	TRINITY_DN19038_c0_g1(+)	atalanta.TRINITY_DN19038_c0_g1	NA	526	0	0	526	989	986	0	1	2	0	0.00202224	0.00303337	0.00151668	0.00185372	204	199	1	2	2	0	0.01470588	0.01960784	0.0122549	0.01388889
vanessa_atalanta	TRINITY_DN19040_c0_g1(+)	atalanta.TRINITY_DN19040_c0_g1	NA	135	0	0	135	255	255	0	0	0	0	0.0	0.0	0.0	0.0	59	57	1	1	0	0	0.01694915	0.01694915	0.01694915	0.01694915
vanessa_atalanta	TRINITY_DN19040_c0_g2(-)	atalanta.TRINITY_DN19040_c0_g2	NA	24	0	0	24	43	41	0	2	0	0	0.0	0.04651163	0.02325581	0.02325581	7	6	0	1	0	0	0.0	0.14285714	0.07142857	0.07142857
vanessa_atalanta	TRINITY_DN19040_c0_g3(+)	atalanta.TRINITY_DN19040_c0_g3	OG0002568	418	0	0	418	786	784	0	0	2	0	0.00254453	0.00254453	0.00127226	0.00169635	132	128	0	2	2	0	0.01515152	0.03030303	0.01515152	0.01767677
vanessa_atalanta	TRINITY_DN19041_c0_g1(+)	atalanta.TRINITY_DN19041_c0_g1	NA	663	0	0	663	1268	1267	0	1	0	0	0.0	0.00078864	0.00039432	0.00039432	361	358	1	0	2	0	0.00831025	0.00554017	0.00415512	0.00507848
vanessa_atalanta	TRINITY_DN19042_c0_g2(+)	atalanta.TRINITY_DN19042_c0_g2	NA	387	0	0	387	758	758	0	0	0	0	0.0	0.0	0.0	0.0	167	167	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19043_c0_g1(+)	atalanta.TRINITY_DN19043_c0_g1	NA	251	2	0	249	431	421	1	0	9	0	0.02320186	0.02088167	0.01160093	0.01508121	123	106	1	3	13	0	0.11382114	0.1300813	0.06910569	0.08672087
vanessa_atalanta	TRINITY_DN19044_c0_g1(+)	atalanta.TRINITY_DN19044_c0_g1	NA	72	0	0	72	142	142	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19045_c0_g1(+)	atalanta.TRINITY_DN19045_c0_g1	NA	279	0	0	279	526	522	3	0	1	0	0.00760456	0.00190114	0.00380228	0.00411914	107	102	2	2	0	1	0.01869159	0.01869159	0.02803738	0.02492212
vanessa_atalanta	TRINITY_DN19046_c5_g1(+)	atalanta.TRINITY_DN19046_c5_g1	NA	25	0	0	25	44	44	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19046_c6_g1(+)	atalanta.TRINITY_DN19046_c6_g1	NA	7	0	0	7	11	11	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19046_c6_g3(+)	atalanta.TRINITY_DN19046_c6_g3	NA	68	0	0	68	129	128	1	0	0	0	0.00775194	0.0	0.00387597	0.00387597	47	47	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19047_c0_g1(+)	atalanta.TRINITY_DN19047_c0_g1	OG0004063	373	0	0	373	727	726	0	0	1	0	0.00137552	0.00137552	0.00068776	0.00091701	191	191	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19048_c0_g1(+)	atalanta.TRINITY_DN19048_c0_g1	OG0003553	765	0	0	765	1473	1473	0	0	0	0	0.0	0.0	0.0	0.0	367	360	3	3	0	1	0.00817439	0.00817439	0.01089918	0.00999092
vanessa_atalanta	TRINITY_DN19049_c0_g1(+)	atalanta.TRINITY_DN19049_c0_g1	NA	353	0	0	353	663	663	0	0	0	0	0.0	0.0	0.0	0.0	178	175	1	1	1	0	0.01123596	0.01123596	0.00842697	0.0093633
vanessa_atalanta	TRINITY_DN19050_c0_g1(+)	atalanta.TRINITY_DN19050_c0_g1	NA	300	0	0	300	564	561	0	3	0	0	0.0	0.00531915	0.00265957	0.00265957	167	163	2	1	1	0	0.01796407	0.01197605	0.01197605	0.01297405
vanessa_atalanta	TRINITY_DN19051_c0_g1(+)	atalanta.TRINITY_DN19051_c0_g1	NA	436	0	0	436	837	837	0	0	0	0	0.0	0.0	0.0	0.0	202	199	2	1	0	0	0.00990099	0.0049505	0.00742574	0.00742574
vanessa_atalanta	TRINITY_DN19052_c0_g2(+)	atalanta.TRINITY_DN19052_c0_g2	NA	368	0	0	368	689	684	3	0	1	1	0.00580552	0.00145138	0.00435414	0.00411224	143	138	3	0	1	1	0.02797203	0.00699301	0.02097902	0.01981352
vanessa_atalanta	TRINITY_DN19053_c0_g1(+)	atalanta.TRINITY_DN19053_c0_g1	NA	1030	0	0	1030	1984	1984	0	0	0	0	0.0	0.0	0.0	0.0	523	521	0	2	0	0	0.0	0.00382409	0.00191205	0.00191205
vanessa_atalanta	TRINITY_DN19054_c0_g1(+)	atalanta.TRINITY_DN19054_c0_g1	NA	238	0	0	238	458	458	0	0	0	0	0.0	0.0	0.0	0.0	107	107	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19055_c0_g1(+)	atalanta.TRINITY_DN19055_c0_g1	NA	402	0	0	402	761	761	0	0	0	0	0.0	0.0	0.0	0.0	194	191	0	3	0	0	0.0	0.01546392	0.00773196	0.00773196
vanessa_atalanta	TRINITY_DN19055_c1_g1(+)	atalanta.TRINITY_DN19055_c1_g1	NA	71	0	0	71	140	140	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19056_c0_g1(+)	atalanta.TRINITY_DN19056_c0_g1	NA	346	0	0	346	653	652	0	0	0	1	0.0	0.0	0.00153139	0.00102093	120	119	0	0	0	1	0.0	0.0	0.00833333	0.00555555
vanessa_atalanta	TRINITY_DN19057_c0_g1(+)	atalanta.TRINITY_DN19057_c0_g1	NA	506	1	0	505	955	952	3	0	0	0	0.00314136	0.0	0.00157068	0.00157068	193	187	2	1	3	0	0.02590674	0.02072539	0.01554404	0.01813471
vanessa_atalanta	TRINITY_DN19058_c8_g1(-)	atalanta.TRINITY_DN19058_c8_g1	NA	18	0	0	18	31	31	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19058_c9_g2(+)	atalanta.TRINITY_DN19058_c9_g2	NA	177	0	1	176	336	333	2	1	0	0	0.00595238	0.00297619	0.00446429	0.00446429	90	88	2	0	0	0	0.02222222	0.0	0.01111111	0.01111111
vanessa_atalanta	TRINITY_DN19059_c0_g1(+)	atalanta.TRINITY_DN19059_c0_g1	NA	509	0	1	508	965	960	2	2	0	1	0.00207254	0.00207254	0.00310881	0.00276339	235	233	0	1	1	0	0.00425532	0.00851064	0.00425532	0.00496454
vanessa_atalanta	TRINITY_DN19060_c0_g1(+)	atalanta.TRINITY_DN19060_c0_g1	NA	546	0	0	546	1015	1014	1	0	0	0	0.00098522	0.0	0.00049261	0.00049261	225	217	4	3	1	0	0.02222222	0.01777778	0.01777778	0.01851852
vanessa_atalanta	TRINITY_DN19061_c0_g1(+)	atalanta.TRINITY_DN19061_c0_g1	OG0004390	195	0	0	195	372	369	2	1	0	0	0.00537634	0.00268817	0.00403226	0.00403226	74	73	0	1	0	0	0.0	0.01351351	0.00675676	0.00675676
vanessa_atalanta	TRINITY_DN19062_c0_g1(+)	atalanta.TRINITY_DN19062_c0_g1	NA	251	0	0	251	470	470	0	0	0	0	0.0	0.0	0.0	0.0	73	70	0	2	1	0	0.01369863	0.04109589	0.02054795	0.02283105
vanessa_atalanta	TRINITY_DN19063_c0_g1(+)	atalanta.TRINITY_DN19063_c0_g1	NA	399	0	0	399	767	767	0	0	0	0	0.0	0.0	0.0	0.0	142	142	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19064_c1_g1(+)	atalanta.TRINITY_DN19064_c1_g1	NA	296	0	1	295	558	556	2	0	0	0	0.00358423	0.0	0.00179211	0.00179211	107	104	1	0	0	2	0.00934579	0.0	0.02336449	0.01713396
vanessa_atalanta	TRINITY_DN19065_c0_g1(+)	atalanta.TRINITY_DN19065_c0_g1	NA	762	0	0	762	1485	1483	2	0	0	0	0.0013468	0.0	0.0006734	0.0006734	319	318	1	0	0	0	0.0031348	0.0	0.0015674	0.0015674
vanessa_atalanta	TRINITY_DN19066_c0_g1(+)	atalanta.TRINITY_DN19066_c0_g1	NA	449	0	0	449	832	832	0	0	0	0	0.0	0.0	0.0	0.0	145	143	0	1	1	0	0.00689655	0.0137931	0.00689655	0.00804598
vanessa_atalanta	TRINITY_DN19067_c0_g1(+)	atalanta.TRINITY_DN19067_c0_g1	OG0001353	486	0	0	486	945	945	0	0	0	0	0.0	0.0	0.0	0.0	160	159	1	0	0	0	0.00625	0.0	0.003125	0.003125
vanessa_atalanta	TRINITY_DN19068_c0_g1(+)	atalanta.TRINITY_DN19068_c0_g1	NA	758	0	0	758	1441	1441	0	0	0	0	0.0	0.0	0.0	0.0	341	336	1	1	1	2	0.0058651	0.0058651	0.01026393	0.00879765
vanessa_atalanta	TRINITY_DN19069_c0_g2(+)	atalanta.TRINITY_DN19069_c0_g2	NA	305	0	0	305	580	578	1	0	1	0	0.00344828	0.00172414	0.00172414	0.0020115	111	108	1	1	0	1	0.00900901	0.00900901	0.01801802	0.01501502
vanessa_atalanta	TRINITY_DN19070_c0_g1(+)	atalanta.TRINITY_DN19070_c0_g1	NA	159	0	0	159	318	318	0	0	0	0	0.0	0.0	0.0	0.0	78	77	0	1	0	0	0.0	0.01282051	0.00641026	0.00641026
vanessa_atalanta	TRINITY_DN19072_c0_g1(+)	atalanta.TRINITY_DN19072_c0_g1	NA	408	0	0	408	760	760	0	0	0	0	0.0	0.0	0.0	0.0	206	205	0	1	0	0	0.0	0.00485437	0.00242718	0.00242718
vanessa_atalanta	TRINITY_DN19073_c0_g1(+)	atalanta.TRINITY_DN19073_c0_g1	OG0003717	211	0	0	211	403	403	0	0	0	0	0.0	0.0	0.0	0.0	89	86	1	0	2	0	0.03370787	0.02247191	0.01685393	0.02059925
vanessa_atalanta	TRINITY_DN19076_c0_g1(+)	atalanta.TRINITY_DN19076_c0_g1	NA	86	0	0	86	165	165	0	0	0	0	0.0	0.0	0.0	0.0	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364
vanessa_atalanta	TRINITY_DN19077_c0_g1(+)	atalanta.TRINITY_DN19077_c0_g1	NA	9	0	0	9	14	14	0	0	0	0	0.0	0.0	0.0	0.0	3	2	0	1	0	0	0.0	0.33333333	0.16666667	0.16666667
vanessa_atalanta	TRINITY_DN19078_c0_g1(+)	atalanta.TRINITY_DN19078_c0_g1	NA	445	0	0	445	838	837	1	0	0	0	0.00119332	0.0	0.00059666	0.00059666	165	160	2	1	1	1	0.01818182	0.01212121	0.01818182	0.01717172
vanessa_atalanta	TRINITY_DN19079_c0_g1(+)	atalanta.TRINITY_DN19079_c0_g1	NA	334	0	0	334	634	634	0	0	0	0	0.0	0.0	0.0	0.0	145	142	2	1	0	0	0.0137931	0.00689655	0.01034483	0.01034483
vanessa_atalanta	TRINITY_DN19080_c0_g1(+)	atalanta.TRINITY_DN19080_c0_g1	NA	24	0	0	24	44	44	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19081_c0_g1(+)	atalanta.TRINITY_DN19081_c0_g1	NA	529	0	0	529	1020	1020	0	0	0	0	0.0	0.0	0.0	0.0	248	246	0	0	2	0	0.00806452	0.00806452	0.00403226	0.00537635
vanessa_atalanta	TRINITY_DN19082_c0_g1(+)	atalanta.TRINITY_DN19082_c0_g1	NA	115	0	0	115	206	205	0	1	0	0	0.0	0.00485437	0.00242718	0.00242718	61	59	0	2	0	0	0.0	0.03278689	0.01639344	0.01639344
vanessa_atalanta	TRINITY_DN19084_c0_g1(+)	atalanta.TRINITY_DN19084_c0_g1	NA	378	0	0	378	711	710	0	1	0	0	0.0	0.00140647	0.00070323	0.00070323	162	157	5	0	0	0	0.0308642	0.0	0.0154321	0.0154321
vanessa_atalanta	TRINITY_DN19085_c0_g1(+)	atalanta.TRINITY_DN19085_c0_g1	OG0004248	319	0	0	319	598	598	0	0	0	0	0.0	0.0	0.0	0.0	156	152	4	0	0	0	0.02564103	0.0	0.01282051	0.01282051
vanessa_atalanta	TRINITY_DN19086_c0_g1(+)	atalanta.TRINITY_DN19086_c0_g1	OG0003659	429	0	0	429	831	830	1	0	0	0	0.00120337	0.0	0.00060168	0.00060168	260	253	0	7	0	0	0.0	0.02692308	0.01346154	0.01346154
vanessa_atalanta	TRINITY_DN19087_c0_g1(+)	atalanta.TRINITY_DN19087_c0_g1	NA	74	0	0	74	139	139	0	0	0	0	0.0	0.0	0.0	0.0	41	41	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19088_c0_g1(+)	atalanta.TRINITY_DN19088_c0_g1	NA	356	0	0	356	683	682	0	0	1	0	0.00146413	0.00146413	0.00073206	0.00097608	136	133	0	2	1	0	0.00735294	0.02205882	0.01102941	0.0122549
vanessa_atalanta	TRINITY_DN19091_c0_g1(+)	atalanta.TRINITY_DN19091_c0_g1	NA	108	0	0	108	213	213	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
vanessa_atalanta	TRINITY_DN19093_c0_g1(+)	atalanta.TRINITY_DN19093_c0_g1	NA	544	1	1	542	1022	1021	0	1	0	0	0.0	0.00097847	0.00048924	0.00048924	228	220	1	2	5	0	0.02631579	0.03070175	0.01754386	0.02119883
vanessa_atalanta	TRINITY_DN19095_c0_g1(+)	atalanta.TRINITY_DN19095_c0_g1	NA	470	0	1	469	876	872	0	1	3	0	0.00342466	0.00456621	0.00228311	0.00285388	181	175	0	5	1	0	0.00552486	0.03314917	0.01657459	0.0174954
vanessa_atalanta	TRINITY_DN19096_c0_g1(+)	atalanta.TRINITY_DN19096_c0_g1	NA	776	0	0	776	1475	1475	0	0	0	0	0.0	0.0	0.0	0.0	332	324	1	4	3	0	0.01204819	0.02108434	0.01204819	0.01355421
vanessa_atalanta	TRINITY_DN19097_c0_g1(+)	atalanta.TRINITY_DN19097_c0_g1	NA	672	0	0	672	1284	1283	1	0	0	0	0.00077882	0.0	0.00038941	0.00038941	207	207	0	0	0	0	0.0	0.0	0.0	0.0
