species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MA_GA08L	0_pi_MA_GA08M	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MA_GA08L	4_pi_MA_GA08M	4_pi_between	4_pi_total
melitaea_athalia	TRINITY_DN11779_c0_g1(+)	athalia.TRINITY_DN11779_c0_g1	NA	331	0	0	331	612	608	0	1	1	2	0.00163399	0.00326797	0.00490196	0.00408497	145	139	3	0	2	1	0.03448276	0.0137931	0.02413793	0.02413793
melitaea_athalia	TRINITY_DN11780_c0_g1(+)	athalia.TRINITY_DN11780_c0_g1	OG0002244	126	0	0	126	228	228	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11781_c0_g1(+)	athalia.TRINITY_DN11781_c0_g1	NA	165	0	0	165	303	300	0	2	0	1	0.0	0.00660066	0.00660066	0.00550055	59	57	0	1	1	0	0.01694915	0.03389831	0.01694915	0.01977401
melitaea_athalia	TRINITY_DN11782_c0_g1(+)	athalia.TRINITY_DN11782_c0_g1	NA	365	0	0	365	681	678	2	1	0	0	0.00293686	0.00146843	0.00220264	0.00220264	156	148	5	1	0	2	0.03205128	0.00641026	0.03205128	0.02777778
melitaea_athalia	TRINITY_DN11783_c0_g1(+)	athalia.TRINITY_DN11783_c0_g1	OG0001514	266	0	0	266	501	501	0	0	0	0	0.0	0.0	0.0	0.0	110	106	2	0	0	2	0.01818182	0.0	0.02727273	0.02121212
melitaea_athalia	TRINITY_DN11785_c0_g1(+)	athalia.TRINITY_DN11785_c0_g1	NA	250	0	0	250	464	458	4	0	0	2	0.00862069	0.0	0.00862069	0.00718391	76	75	1	0	0	0	0.01315789	0.0	0.00657895	0.00657895
melitaea_athalia	TRINITY_DN11786_c0_g1(+)	athalia.TRINITY_DN11786_c0_g1	OG0001354	369	0	0	369	698	698	0	0	0	0	0.0	0.0	0.0	0.0	148	146	2	0	0	0	0.01351351	0.0	0.00675676	0.00675676
melitaea_athalia	TRINITY_DN11787_c0_g1(+)	athalia.TRINITY_DN11787_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_athalia	TRINITY_DN11788_c0_g1(+)	athalia.TRINITY_DN11788_c0_g1	NA	279	0	0	279	522	522	0	0	0	0	0.0	0.0	0.0	0.0	157	151	4	0	0	2	0.02547771	0.0	0.02547771	0.02123142
melitaea_athalia	TRINITY_DN11789_c0_g1(+)	athalia.TRINITY_DN11789_c0_g1	NA	191	0	0	191	358	358	0	0	0	0	0.0	0.0	0.0	0.0	63	60	3	0	0	0	0.04761905	0.0	0.02380952	0.02380952
melitaea_athalia	TRINITY_DN11792_c0_g1(-)	athalia.TRINITY_DN11792_c0_g1	NA	43	0	0	43	82	82	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11794_c0_g1(+)	athalia.TRINITY_DN11794_c0_g1	NA	175	0	1	174	329	329	0	0	0	0	0.0	0.0	0.0	0.0	83	80	1	0	0	2	0.01204819	0.0	0.03012048	0.02208835
melitaea_athalia	TRINITY_DN11795_c0_g1(+)	athalia.TRINITY_DN11795_c0_g1	NA	88	1	0	87	167	167	0	0	0	0	0.0	0.0	0.0	0.0	27	27	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11796_c0_g1(-)	athalia.TRINITY_DN11796_c0_g1	NA	95	0	0	95	183	183	0	0	0	0	0.0	0.0	0.0	0.0	38	37	1	0	0	0	0.02631579	0.0	0.01315789	0.01315789
melitaea_athalia	TRINITY_DN11797_c0_g1(-)	athalia.TRINITY_DN11797_c0_g1	OG0001369	248	0	0	248	468	467	0	1	0	0	0.0	0.00213675	0.00106838	0.00106838	100	95	0	4	1	0	0.01	0.05	0.025	0.02666667
melitaea_athalia	TRINITY_DN11799_c0_g1(+)	athalia.TRINITY_DN11799_c0_g1	NA	275	0	0	275	519	518	1	0	0	0	0.00192678	0.0	0.00096339	0.00096339	86	84	0	0	0	2	0.0	0.0	0.02325581	0.01550387
melitaea_athalia	TRINITY_DN11801_c0_g1(+)	athalia.TRINITY_DN11801_c0_g1	NA	99	0	0	99	194	194	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11802_c0_g1(-)	athalia.TRINITY_DN11802_c0_g1	NA	84	0	0	84	148	145	2	1	0	0	0.01351351	0.00675676	0.01013514	0.01013514	35	31	1	3	0	0	0.02857143	0.08571429	0.05714286	0.05714286
melitaea_athalia	TRINITY_DN11803_c1_g1(+)	athalia.TRINITY_DN11803_c1_g1	NA	392	0	0	392	756	756	0	0	0	0	0.0	0.0	0.0	0.0	160	159	1	0	0	0	0.00625	0.0	0.003125	0.003125
melitaea_athalia	TRINITY_DN11807_c0_g1(-)	athalia.TRINITY_DN11807_c0_g1	NA	158	0	1	157	275	272	2	1	0	0	0.00727273	0.00363636	0.00545455	0.00545455	53	47	1	2	2	1	0.05660377	0.0754717	0.06603774	0.06603774
melitaea_athalia	TRINITY_DN11810_c0_g1(-)	athalia.TRINITY_DN11810_c0_g1	NA	34	0	0	34	61	61	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11811_c0_g1(+)	athalia.TRINITY_DN11811_c0_g1	NA	152	0	0	152	285	285	0	0	0	0	0.0	0.0	0.0	0.0	72	70	0	0	2	0	0.02777778	0.02777778	0.01388889	0.01851852
melitaea_athalia	TRINITY_DN11812_c0_g1(+)	athalia.TRINITY_DN11812_c0_g1	NA	367	0	0	367	692	692	0	0	0	0	0.0	0.0	0.0	0.0	139	136	1	2	0	0	0.00719424	0.01438849	0.01079137	0.01079137
melitaea_athalia	TRINITY_DN11815_c0_g1(+)	athalia.TRINITY_DN11815_c0_g1	NA	152	0	1	151	249	236	4	5	3	1	0.02811245	0.03212851	0.02811245	0.02878179	45	37	3	4	1	0	0.08888889	0.11111111	0.08888889	0.09259259
melitaea_athalia	TRINITY_DN11816_c0_g1(-)	athalia.TRINITY_DN11816_c0_g1	NA	187	0	0	187	354	354	0	0	0	0	0.0	0.0	0.0	0.0	124	117	0	0	7	0	0.05645161	0.05645161	0.02822581	0.03763441
melitaea_athalia	TRINITY_DN11818_c0_g1(+)	athalia.TRINITY_DN11818_c0_g1	NA	55	0	0	55	106	106	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11820_c0_g1(+)	athalia.TRINITY_DN11820_c0_g1	NA	467	0	0	467	906	906	0	0	0	0	0.0	0.0	0.0	0.0	181	177	3	1	0	0	0.01657459	0.00552486	0.01104972	0.01104972
melitaea_athalia	TRINITY_DN11821_c0_g1(+)	athalia.TRINITY_DN11821_c0_g1	NA	40	0	0	40	74	74	0	0	0	0	0.0	0.0	0.0	0.0	15	14	0	0	1	0	0.06666667	0.06666667	0.03333333	0.04444444
melitaea_athalia	TRINITY_DN11823_c0_g1(+)	athalia.TRINITY_DN11823_c0_g1	NA	152	0	0	152	292	292	0	0	0	0	0.0	0.0	0.0	0.0	50	49	0	1	0	0	0.0	0.02	0.01	0.01
melitaea_athalia	TRINITY_DN11824_c0_g1(+)	athalia.TRINITY_DN11824_c0_g1	OG0001359	243	0	0	243	463	463	0	0	0	0	0.0	0.0	0.0	0.0	107	101	1	3	0	2	0.00934579	0.02803738	0.03738318	0.03115265
melitaea_athalia	TRINITY_DN11826_c0_g1(+)	athalia.TRINITY_DN11826_c0_g1	NA	727	0	0	727	1386	1386	0	0	0	0	0.0	0.0	0.0	0.0	347	342	5	0	0	0	0.01440922	0.0	0.00720461	0.00720461
melitaea_athalia	TRINITY_DN11827_c0_g1(+)	athalia.TRINITY_DN11827_c0_g1	NA	142	0	0	142	263	258	5	0	0	0	0.01901141	0.0	0.0095057	0.0095057	59	57	2	0	0	0	0.03389831	0.0	0.01694915	0.01694915
melitaea_athalia	TRINITY_DN11828_c0_g1(+)	athalia.TRINITY_DN11828_c0_g1	NA	106	1	0	105	189	186	2	0	0	1	0.01058201	0.0	0.01058201	0.00881834	40	37	3	0	0	0	0.075	0.0	0.0375	0.0375
melitaea_athalia	TRINITY_DN11830_c0_g1(+)	athalia.TRINITY_DN11830_c0_g1	NA	202	1	0	201	384	382	0	1	1	0	0.00260417	0.00520833	0.00260417	0.0030382	75	74	0	1	0	0	0.0	0.01333333	0.00666667	0.00666667
melitaea_athalia	TRINITY_DN11832_c0_g1(-)	athalia.TRINITY_DN11832_c0_g1	NA	9	0	0	9	16	16	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11833_c0_g1(+)	athalia.TRINITY_DN11833_c0_g1	OG0001598	45	0	0	45	85	85	0	0	0	0	0.0	0.0	0.0	0.0	13	12	0	0	1	0	0.07692308	0.07692308	0.03846154	0.05128205
melitaea_athalia	TRINITY_DN11834_c0_g1(+)	athalia.TRINITY_DN11834_c0_g1	NA	119	0	0	119	227	227	0	0	0	0	0.0	0.0	0.0	0.0	39	38	0	1	0	0	0.0	0.02564103	0.01282051	0.01282051
melitaea_athalia	TRINITY_DN11837_c0_g1(-)	athalia.TRINITY_DN11837_c0_g1	NA	57	0	1	56	108	106	2	0	0	0	0.01851852	0.0	0.00925926	0.00925926	14	13	0	1	0	0	0.0	0.07142857	0.03571429	0.03571429
melitaea_athalia	TRINITY_DN11838_c0_g1(+)	athalia.TRINITY_DN11838_c0_g1	NA	137	0	2	135	242	234	1	1	6	0	0.02892562	0.02892562	0.01652893	0.02066116	45	42	0	0	3	0	0.06666667	0.06666667	0.03333333	0.04444444
melitaea_athalia	TRINITY_DN11840_c0_g1(+)	athalia.TRINITY_DN11840_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_athalia	TRINITY_DN11841_c0_g1(-)	athalia.TRINITY_DN11841_c0_g1	NA	172	0	0	172	334	332	2	0	0	0	0.00598802	0.0	0.00299401	0.00299401	74	71	0	2	0	1	0.0	0.02702703	0.02702703	0.02252252
melitaea_athalia	TRINITY_DN11842_c0_g1(-)	athalia.TRINITY_DN11842_c0_g1	NA	172	0	2	170	312	309	2	1	0	0	0.00641026	0.00320513	0.00480769	0.00480769	53	51	1	0	0	1	0.01886792	0.0	0.02830189	0.02201258
melitaea_athalia	TRINITY_DN11843_c0_g1(+)	athalia.TRINITY_DN11843_c0_g1	NA	75	0	0	75	140	140	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11844_c0_g1(+)	athalia.TRINITY_DN11844_c0_g1	NA	177	0	0	177	328	327	0	1	0	0	0.0	0.00304878	0.00152439	0.00152439	80	76	2	1	0	1	0.025	0.0125	0.03125	0.02708333
melitaea_athalia	TRINITY_DN11845_c0_g1(+)	athalia.TRINITY_DN11845_c0_g1	NA	149	0	0	149	262	262	0	0	0	0	0.0	0.0	0.0	0.0	62	56	4	2	0	0	0.06451613	0.03225806	0.0483871	0.0483871
melitaea_athalia	TRINITY_DN11847_c0_g1(-)	athalia.TRINITY_DN11847_c0_g1	NA	109	0	1	108	207	207	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11848_c0_g1(+)	athalia.TRINITY_DN11848_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_athalia	TRINITY_DN11849_c0_g1(-)	athalia.TRINITY_DN11849_c0_g1	NA	29	0	0	29	57	57	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11849_c1_g1(+)	athalia.TRINITY_DN11849_c1_g1	NA	56	0	0	56	111	111	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11850_c0_g1(-)	athalia.TRINITY_DN11850_c0_g1	NA	54	0	0	54	99	99	0	0	0	0	0.0	0.0	0.0	0.0	23	21	1	1	0	0	0.04347826	0.04347826	0.04347826	0.04347826
melitaea_athalia	TRINITY_DN11851_c0_g1(+)	athalia.TRINITY_DN11851_c0_g1	NA	157	0	0	157	279	279	0	0	0	0	0.0	0.0	0.0	0.0	71	63	2	0	1	5	0.04225352	0.01408451	0.0915493	0.07042254
melitaea_athalia	TRINITY_DN11854_c0_g1(+)	athalia.TRINITY_DN11854_c0_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11855_c0_g1(+)	athalia.TRINITY_DN11855_c0_g1	NA	300	0	1	299	554	552	1	1	0	0	0.00180505	0.00180505	0.00180505	0.00180505	125	122	1	2	0	0	0.008	0.016	0.012	0.012
melitaea_athalia	TRINITY_DN11856_c0_g1(-)	athalia.TRINITY_DN11856_c0_g1	NA	128	1	0	127	227	224	1	1	1	0	0.00881057	0.00881057	0.00660793	0.00734214	49	44	1	1	3	0	0.08163265	0.08163265	0.05102041	0.06122449
melitaea_athalia	TRINITY_DN11857_c0_g1(+)	athalia.TRINITY_DN11857_c0_g1	OG0003578	32	0	0	32	57	57	0	0	0	0	0.0	0.0	0.0	0.0	8	7	0	0	0	1	0.0	0.0	0.125	0.08333333
melitaea_athalia	TRINITY_DN11858_c0_g1(+)	athalia.TRINITY_DN11858_c0_g1	NA	245	0	0	245	445	441	2	2	0	0	0.00449438	0.00449438	0.00449438	0.00449438	93	87	2	2	1	1	0.03225806	0.03225806	0.03763441	0.03584229
melitaea_athalia	TRINITY_DN11860_c1_g1(+)	athalia.TRINITY_DN11860_c1_g1	OG0001240	162	0	1	161	299	297	2	0	0	0	0.00668896	0.0	0.00334448	0.00334448	71	70	0	0	0	1	0.0	0.0	0.01408451	0.00938967
melitaea_athalia	TRINITY_DN11861_c0_g1(+)	athalia.TRINITY_DN11861_c0_g1	OG0001406	122	0	0	122	233	233	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11862_c0_g1(+)	athalia.TRINITY_DN11862_c0_g1	NA	363	0	0	363	698	698	0	0	0	0	0.0	0.0	0.0	0.0	132	130	2	0	0	0	0.01515152	0.0	0.00757576	0.00757576
melitaea_athalia	TRINITY_DN11863_c0_g1(+)	athalia.TRINITY_DN11863_c0_g1	NA	66	0	1	65	101	92	4	2	2	1	0.05940594	0.03960396	0.04950495	0.04950495	18	16	1	0	1	0	0.11111111	0.05555556	0.05555556	0.06481482
melitaea_athalia	TRINITY_DN11866_c0_g1(+)	athalia.TRINITY_DN11866_c0_g1	NA	3	0	0	3	5	4	0	1	0	0	0.0	0.2	0.1	0.1	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11867_c1_g1(-)	athalia.TRINITY_DN11867_c1_g1	NA	168	0	0	168	290	286	3	0	1	0	0.0137931	0.00344828	0.00689655	0.00747126	62	56	1	1	4	0	0.08064516	0.08064516	0.0483871	0.05913979
melitaea_athalia	TRINITY_DN11869_c0_g1(+)	athalia.TRINITY_DN11869_c0_g1	NA	19	0	0	19	35	35	0	0	0	0	0.0	0.0	0.0	0.0	10	9	0	0	1	0	0.1	0.1	0.05	0.06666667
melitaea_athalia	TRINITY_DN11871_c0_g1(-)	athalia.TRINITY_DN11871_c0_g1	NA	144	0	0	144	270	270	0	0	0	0	0.0	0.0	0.0	0.0	65	63	0	0	2	0	0.03076923	0.03076923	0.01538462	0.02051282
melitaea_athalia	TRINITY_DN11872_c0_g1(+)	athalia.TRINITY_DN11872_c0_g1	NA	244	0	0	244	458	457	1	0	0	0	0.00218341	0.0	0.0010917	0.0010917	120	115	1	3	0	1	0.00833333	0.025	0.025	0.02222222
melitaea_athalia	TRINITY_DN11873_c0_g1(+)	athalia.TRINITY_DN11873_c0_g1	NA	75	0	0	75	143	143	0	0	0	0	0.0	0.0	0.0	0.0	26	25	0	0	1	0	0.03846154	0.03846154	0.01923077	0.02564103
melitaea_athalia	TRINITY_DN11875_c1_g2(-)	athalia.TRINITY_DN11875_c1_g2	NA	39	0	0	39	73	70	0	0	3	0	0.04109589	0.04109589	0.02054795	0.02739726	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11877_c0_g1(+)	athalia.TRINITY_DN11877_c0_g1	NA	44	1	1	42	73	71	0	1	1	0	0.01369863	0.02739726	0.01369863	0.01598173	19	18	0	0	1	0	0.05263158	0.05263158	0.02631579	0.03508772
melitaea_athalia	TRINITY_DN11879_c0_g1(+)	athalia.TRINITY_DN11879_c0_g1	OG0002299	86	0	0	86	159	159	0	0	0	0	0.0	0.0	0.0	0.0	33	29	0	2	2	0	0.06060606	0.12121212	0.06060606	0.07070707
melitaea_athalia	TRINITY_DN11880_c0_g1(-)	athalia.TRINITY_DN11880_c0_g1	NA	159	0	0	159	300	298	1	0	1	0	0.00666667	0.00333333	0.00333333	0.00388889	71	71	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11881_c0_g1(+)	athalia.TRINITY_DN11881_c0_g1	NA	341	1	1	339	607	602	5	0	0	0	0.00823723	0.0	0.00411862	0.00411862	146	127	18	0	0	1	0.12328767	0.0	0.06849315	0.06621004
melitaea_athalia	TRINITY_DN11886_c0_g1(-)	athalia.TRINITY_DN11886_c0_g1	NA	153	0	0	153	274	274	0	0	0	0	0.0	0.0	0.0	0.0	63	59	1	0	3	0	0.06349206	0.04761905	0.03174603	0.03968254
melitaea_athalia	TRINITY_DN11887_c0_g1(+)	athalia.TRINITY_DN11887_c0_g1	OG0002081	300	0	0	300	590	589	0	0	0	1	0.0	0.0	0.00169492	0.00112995	165	159	0	5	0	1	0.0	0.03030303	0.02121212	0.01919192
melitaea_athalia	TRINITY_DN11890_c0_g1(+)	athalia.TRINITY_DN11890_c0_g1	NA	199	0	0	199	363	362	1	0	0	0	0.00275482	0.0	0.00137741	0.00137741	71	66	1	1	2	1	0.04225352	0.04225352	0.04225352	0.04225352
melitaea_athalia	TRINITY_DN11893_c0_g2(+)	athalia.TRINITY_DN11893_c0_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11894_c0_g1(-)	athalia.TRINITY_DN11894_c0_g1	OG0001335	332	0	0	332	633	633	0	0	0	0	0.0	0.0	0.0	0.0	179	170	5	0	4	0	0.05027933	0.02234637	0.02513966	0.02886406
melitaea_athalia	TRINITY_DN11895_c0_g1(+)	athalia.TRINITY_DN11895_c0_g1	NA	140	0	1	139	256	250	1	4	0	1	0.00390625	0.015625	0.01367188	0.01236979	41	38	0	2	0	1	0.0	0.04878049	0.04878049	0.04065041
melitaea_athalia	TRINITY_DN11896_c0_g1(+)	athalia.TRINITY_DN11896_c0_g1	NA	32	0	0	32	65	65	0	0	0	0	0.0	0.0	0.0	0.0	11	11	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11898_c0_g1(+)	athalia.TRINITY_DN11898_c0_g1	OG0001512	209	0	0	209	408	407	1	0	0	0	0.00245098	0.0	0.00122549	0.00122549	84	83	1	0	0	0	0.01190476	0.0	0.00595238	0.00595238
melitaea_athalia	TRINITY_DN11899_c0_g1(-)	athalia.TRINITY_DN11899_c0_g1	OG0002763	440	0	1	439	835	834	1	0	0	0	0.0011976	0.0	0.0005988	0.0005988	167	165	1	0	0	1	0.00598802	0.0	0.00898204	0.00698603
melitaea_athalia	TRINITY_DN11901_c0_g1(+)	athalia.TRINITY_DN11901_c0_g1	NA	87	0	0	87	156	155	0	1	0	0	0.0	0.00641026	0.00320513	0.00320513	32	29	3	0	0	0	0.09375	0.0	0.046875	0.046875
melitaea_athalia	TRINITY_DN11903_c0_g1(+)	athalia.TRINITY_DN11903_c0_g1	NA	251	0	2	249	468	467	0	0	0	1	0.0	0.0	0.00213675	0.0014245	100	96	0	0	0	4	0.0	0.0	0.04	0.02666667
melitaea_athalia	TRINITY_DN11904_c0_g1(+)	athalia.TRINITY_DN11904_c0_g1	NA	62	0	0	62	118	117	1	0	0	0	0.00847458	0.0	0.00423729	0.00423729	23	21	0	2	0	0	0.0	0.08695652	0.04347826	0.04347826
melitaea_athalia	TRINITY_DN11904_c1_g1(+)	athalia.TRINITY_DN11904_c1_g1	NA	59	0	0	59	112	111	0	1	0	0	0.0	0.00892857	0.00446429	0.00446429	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11909_c0_g1(+)	athalia.TRINITY_DN11909_c0_g1	OG0002493	19	0	0	19	34	34	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11910_c0_g1(+)	athalia.TRINITY_DN11910_c0_g1	NA	175	0	0	175	309	304	1	3	0	1	0.00323625	0.00970874	0.00970874	0.00862999	67	64	0	3	0	0	0.0	0.04477612	0.02238806	0.02238806
melitaea_athalia	TRINITY_DN11912_c0_g1(+)	athalia.TRINITY_DN11912_c0_g1	NA	34	0	0	34	63	63	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11913_c0_g1(-)	athalia.TRINITY_DN11913_c0_g1	OG0003594	307	0	0	307	596	596	0	0	0	0	0.0	0.0	0.0	0.0	134	133	1	0	0	0	0.00746269	0.0	0.00373134	0.00373134
melitaea_athalia	TRINITY_DN11918_c0_g1(+)	athalia.TRINITY_DN11918_c0_g1	NA	175	0	0	175	334	333	0	1	0	0	0.0	0.00299401	0.00149701	0.00149701	73	68	0	2	2	1	0.02739726	0.05479452	0.04109589	0.04109589
melitaea_athalia	TRINITY_DN11920_c0_g1(-)	athalia.TRINITY_DN11920_c0_g1	NA	210	0	2	208	380	371	2	7	0	0	0.00526316	0.01842105	0.01184211	0.01184211	57	55	2	0	0	0	0.03508772	0.0	0.01754386	0.01754386
melitaea_athalia	TRINITY_DN11921_c0_g1(+)	athalia.TRINITY_DN11921_c0_g1	NA	57	0	0	57	114	114	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11923_c0_g1(+)	athalia.TRINITY_DN11923_c0_g1	NA	211	0	0	211	412	411	1	0	0	0	0.00242718	0.0	0.00121359	0.00121359	105	105	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11925_c0_g1(+)	athalia.TRINITY_DN11925_c0_g1	NA	207	1	0	206	382	381	0	0	0	1	0.0	0.0	0.0026178	0.0017452	93	87	2	2	1	1	0.03225806	0.03225806	0.03763441	0.03584229
melitaea_athalia	TRINITY_DN11927_c0_g1(-)	athalia.TRINITY_DN11927_c0_g1	NA	5	0	0	5	10	10	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11929_c0_g1(+)	athalia.TRINITY_DN11929_c0_g1	OG0001766	242	0	0	242	461	461	0	0	0	0	0.0	0.0	0.0	0.0	103	100	1	0	2	0	0.02912621	0.01941748	0.01456311	0.01779935
melitaea_athalia	TRINITY_DN11931_c0_g1(+)	athalia.TRINITY_DN11931_c0_g1	NA	132	0	0	132	250	250	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11933_c0_g1(+)	athalia.TRINITY_DN11933_c0_g1	NA	341	0	0	341	645	644	1	0	0	0	0.00155039	0.0	0.00077519	0.00077519	124	115	9	0	0	0	0.07258065	0.0	0.03629032	0.03629032
melitaea_athalia	TRINITY_DN11934_c0_g1(-)	athalia.TRINITY_DN11934_c0_g1	OG0001654	113	0	0	113	212	212	0	0	0	0	0.0	0.0	0.0	0.0	57	56	1	0	0	0	0.01754386	0.0	0.00877193	0.00877193
melitaea_athalia	TRINITY_DN11936_c0_g1(-)	athalia.TRINITY_DN11936_c0_g1	NA	85	0	0	85	143	140	1	0	0	2	0.00699301	0.0	0.01748252	0.01282052	26	20	3	2	0	1	0.11538462	0.07692308	0.13461538	0.12179487
melitaea_athalia	TRINITY_DN11938_c0_g1(+)	athalia.TRINITY_DN11938_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_athalia	TRINITY_DN11939_c0_g1(+)	athalia.TRINITY_DN11939_c0_g1	NA	164	0	0	164	296	295	1	0	0	0	0.00337838	0.0	0.00168919	0.00168919	57	52	2	2	0	1	0.03508772	0.03508772	0.05263158	0.04678363
melitaea_athalia	TRINITY_DN11940_c0_g1(-)	athalia.TRINITY_DN11940_c0_g1	NA	147	1	0	146	252	247	5	0	0	0	0.01984127	0.0	0.00992063	0.00992063	43	36	6	0	0	1	0.13953488	0.0	0.09302326	0.08527132
melitaea_athalia	TRINITY_DN11942_c0_g1(+)	athalia.TRINITY_DN11942_c0_g1	NA	127	1	0	126	236	234	1	0	0	1	0.00423729	0.0	0.00635593	0.0049435	45	44	1	0	0	0	0.02222222	0.0	0.01111111	0.01111111
melitaea_athalia	TRINITY_DN11943_c0_g1(-)	athalia.TRINITY_DN11943_c0_g1	OG0001938	17	0	0	17	29	27	0	0	2	0	0.06896552	0.06896552	0.03448276	0.04597701	7	6	0	1	0	0	0.0	0.14285714	0.07142857	0.07142857
melitaea_athalia	TRINITY_DN11944_c0_g1(+)	athalia.TRINITY_DN11944_c0_g1	NA	362	0	0	362	670	666	1	2	1	0	0.00298507	0.00447761	0.00298507	0.00323383	109	103	1	4	1	0	0.01834862	0.04587156	0.02752294	0.02905199
melitaea_athalia	TRINITY_DN11945_c0_g1(+)	athalia.TRINITY_DN11945_c0_g1	OG0001223	160	0	0	160	308	308	0	0	0	0	0.0	0.0	0.0	0.0	74	73	0	1	0	0	0.0	0.01351351	0.00675676	0.00675676
melitaea_athalia	TRINITY_DN11946_c0_g1(+)	athalia.TRINITY_DN11946_c0_g1	NA	61	0	0	61	98	96	0	1	0	1	0.0	0.01020408	0.01530612	0.01190476	18	15	0	2	0	1	0.0	0.11111111	0.11111111	0.09259259
melitaea_athalia	TRINITY_DN11948_c0_g1(+)	athalia.TRINITY_DN11948_c0_g1	NA	150	0	0	150	283	281	2	0	0	0	0.00706714	0.0	0.00353357	0.00353357	65	63	0	1	1	0	0.01538462	0.03076923	0.01538462	0.01794872
melitaea_athalia	TRINITY_DN11950_c0_g1(+)	athalia.TRINITY_DN11950_c0_g1	NA	278	0	0	278	530	526	1	2	0	1	0.00188679	0.00377358	0.00471698	0.00408805	106	104	1	1	0	0	0.00943396	0.00943396	0.00943396	0.00943396
melitaea_athalia	TRINITY_DN11951_c0_g1(+)	athalia.TRINITY_DN11951_c0_g1	NA	91	0	0	91	147	144	1	0	2	0	0.02040816	0.01360544	0.01020408	0.01247165	40	36	1	0	3	0	0.1	0.075	0.05	0.0625
