species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PC_18	0_pi_PC_60	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PC_18	4_pi_PC_60	4_pi_between	4_pi_total
pyronia_cecilia	TRINITY_DN18531_c9_g4(+)	cecilia.TRINITY_DN18531_c9_g4	NA	272	0	0	272	536	536	0	0	0	0	0.0	0.0	0.0	0.0	141	139	0	2	0	0	0.0	0.0141844	0.0070922	0.0070922
pyronia_cecilia	TRINITY_DN18532_c4_g1(+)	cecilia.TRINITY_DN18532_c4_g1	NA	551	0	0	551	1064	1063	0	0	0	1	0.0	0.0	0.00093985	0.00062657	193	191	0	0	1	1	0.00518135	0.00518135	0.00777202	0.00690846
pyronia_cecilia	TRINITY_DN18532_c5_g1(+)	cecilia.TRINITY_DN18532_c5_g1	NA	555	0	0	555	1039	1036	1	2	0	0	0.00096246	0.00192493	0.0014437	0.0014437	251	241	0	4	3	3	0.01195219	0.02788845	0.02589641	0.02390438
pyronia_cecilia	TRINITY_DN18533_c2_g1(-)	cecilia.TRINITY_DN18533_c2_g1	NA	61	0	0	61	121	120	0	0	0	1	0.0	0.0	0.00826446	0.00550964	19	19	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18534_c4_g1(+)	cecilia.TRINITY_DN18534_c4_g1	NA	200	0	0	200	359	358	0	0	1	0	0.00278552	0.00278552	0.00139276	0.00185701	91	91	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18534_c5_g2(+)	cecilia.TRINITY_DN18534_c5_g2	NA	56	1	0	55	104	102	0	1	1	0	0.00961538	0.01923077	0.00961538	0.01121794	28	27	0	0	1	0	0.03571429	0.03571429	0.01785714	0.02380952
pyronia_cecilia	TRINITY_DN18534_c6_g1(+)	cecilia.TRINITY_DN18534_c6_g1	OG0001978	456	0	0	456	864	862	1	1	0	0	0.00115741	0.00115741	0.00115741	0.00115741	189	188	0	1	0	0	0.0	0.00529101	0.0026455	0.0026455
pyronia_cecilia	TRINITY_DN18535_c0_g3(+)	cecilia.TRINITY_DN18535_c0_g3	NA	68	1	1	66	116	111	0	2	3	0	0.02586207	0.04310345	0.02155172	0.02586207	18	16	1	0	1	0	0.11111111	0.05555556	0.05555556	0.06481482
pyronia_cecilia	TRINITY_DN18536_c1_g1(+)	cecilia.TRINITY_DN18536_c1_g1	NA	411	0	0	411	793	793	0	0	0	0	0.0	0.0	0.0	0.0	170	166	1	1	2	0	0.01764706	0.01764706	0.01176471	0.01372549
pyronia_cecilia	TRINITY_DN18537_c6_g1(+)	cecilia.TRINITY_DN18537_c6_g1	NA	50	0	0	50	84	84	0	0	0	0	0.0	0.0	0.0	0.0	17	14	0	2	0	1	0.0	0.11764706	0.11764706	0.09803922
pyronia_cecilia	TRINITY_DN18537_c8_g1(+)	cecilia.TRINITY_DN18537_c8_g1	NA	519	0	0	519	965	957	3	2	3	0	0.00621762	0.00518135	0.00414508	0.00466322	199	193	3	0	3	0	0.03015075	0.01507538	0.01507538	0.01758794
pyronia_cecilia	TRINITY_DN18538_c1_g1(+)	cecilia.TRINITY_DN18538_c1_g1	NA	450	0	0	450	875	874	1	0	0	0	0.00114286	0.0	0.00057143	0.00057143	216	215	0	1	0	0	0.0	0.00462963	0.00231481	0.00231481
pyronia_cecilia	TRINITY_DN18538_c1_g3(+)	cecilia.TRINITY_DN18538_c1_g3	NA	278	0	1	277	518	512	0	2	4	0	0.00772201	0.01158301	0.00579151	0.00707851	111	109	1	0	1	0	0.01801802	0.00900901	0.00900901	0.01051051
pyronia_cecilia	TRINITY_DN18538_c1_g7(+)	cecilia.TRINITY_DN18538_c1_g7	OG0002637	780	0	0	780	1479	1479	0	0	0	0	0.0	0.0	0.0	0.0	290	290	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18539_c2_g1(+)	cecilia.TRINITY_DN18539_c2_g1	NA	39	0	0	39	70	69	0	0	1	0	0.01428571	0.01428571	0.00714286	0.00952381	21	21	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18539_c3_g2(+)	cecilia.TRINITY_DN18539_c3_g2	NA	1036	0	0	1036	1957	1954	0	2	1	0	0.00051099	0.00153296	0.00076648	0.00085165	511	494	8	6	1	2	0.01761252	0.01369863	0.018591	0.01761252
pyronia_cecilia	TRINITY_DN18540_c1_g2(+)	cecilia.TRINITY_DN18540_c1_g2	NA	27	0	0	27	51	49	0	0	1	1	0.01960784	0.01960784	0.02941176	0.02614379	11	11	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18541_c2_g2(+)	cecilia.TRINITY_DN18541_c2_g2	NA	238	0	0	238	465	465	0	0	0	0	0.0	0.0	0.0	0.0	114	112	1	0	1	0	0.01754386	0.00877193	0.00877193	0.01023392
pyronia_cecilia	TRINITY_DN18541_c2_g7(+)	cecilia.TRINITY_DN18541_c2_g7	NA	504	0	1	503	978	978	0	0	0	0	0.0	0.0	0.0	0.0	227	226	1	0	0	0	0.00440529	0.0	0.00220264	0.00220264
pyronia_cecilia	TRINITY_DN18542_c4_g1(+)	cecilia.TRINITY_DN18542_c4_g1	OG0004857	436	0	0	436	840	838	1	1	0	0	0.00119048	0.00119048	0.00119048	0.00119048	195	194	1	0	0	0	0.00512821	0.0	0.0025641	0.0025641
pyronia_cecilia	TRINITY_DN18543_c3_g1(+)	cecilia.TRINITY_DN18543_c3_g1	NA	78	0	0	78	149	148	0	1	0	0	0.0	0.00671141	0.0033557	0.0033557	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18544_c2_g1(-)	cecilia.TRINITY_DN18544_c2_g1	NA	41	0	0	41	73	71	0	2	0	0	0.0	0.02739726	0.01369863	0.01369863	16	16	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18544_c3_g2(+)	cecilia.TRINITY_DN18544_c3_g2	NA	164	0	0	164	311	310	0	1	0	0	0.0	0.00321543	0.00160772	0.00160772	76	74	1	1	0	0	0.01315789	0.01315789	0.01315789	0.01315789
pyronia_cecilia	TRINITY_DN18545_c1_g3(-)	cecilia.TRINITY_DN18545_c1_g3	NA	58	0	0	58	111	111	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18547_c0_g1(+)	cecilia.TRINITY_DN18547_c0_g1	NA	160	0	0	160	306	306	0	0	0	0	0.0	0.0	0.0	0.0	85	84	1	0	0	0	0.01176471	0.0	0.00588235	0.00588235
pyronia_cecilia	TRINITY_DN18548_c2_g3(+)	cecilia.TRINITY_DN18548_c2_g3	NA	27	0	0	27	50	50	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18549_c1_g1(+)	cecilia.TRINITY_DN18549_c1_g1	NA	558	0	0	558	1040	1038	1	0	0	1	0.00096154	0.0	0.00144231	0.0011218	235	231	2	2	0	0	0.00851064	0.00851064	0.00851064	0.00851064
pyronia_cecilia	TRINITY_DN18549_c2_g1(+)	cecilia.TRINITY_DN18549_c2_g1	NA	397	0	0	397	761	761	0	0	0	0	0.0	0.0	0.0	0.0	204	202	0	1	1	0	0.00490196	0.00980392	0.00490196	0.00571895
pyronia_cecilia	TRINITY_DN18551_c8_g2(+)	cecilia.TRINITY_DN18551_c8_g2	NA	474	0	0	474	915	913	1	1	0	0	0.0010929	0.0010929	0.0010929	0.0010929	205	204	0	0	1	0	0.00487805	0.00487805	0.00243902	0.00325203
pyronia_cecilia	TRINITY_DN18553_c0_g1(+)	cecilia.TRINITY_DN18553_c0_g1	NA	399	0	0	399	768	768	0	0	0	0	0.0	0.0	0.0	0.0	192	187	3	0	0	2	0.015625	0.0	0.01822917	0.01475695
pyronia_cecilia	TRINITY_DN18554_c1_g1(+)	cecilia.TRINITY_DN18554_c1_g1	NA	373	0	1	372	703	703	0	0	0	0	0.0	0.0	0.0	0.0	139	136	3	0	0	0	0.02158273	0.0	0.01079137	0.01079137
pyronia_cecilia	TRINITY_DN18554_c1_g5(+)	cecilia.TRINITY_DN18554_c1_g5	NA	553	0	0	553	1048	1045	2	1	0	0	0.0019084	0.0009542	0.0014313	0.0014313	267	262	2	3	0	0	0.00749064	0.01123596	0.0093633	0.0093633
pyronia_cecilia	TRINITY_DN18555_c3_g1(+)	cecilia.TRINITY_DN18555_c3_g1	OG0001402	217	1	0	216	400	400	0	0	0	0	0.0	0.0	0.0	0.0	90	86	4	0	0	0	0.04444444	0.0	0.02222222	0.02222222
pyronia_cecilia	TRINITY_DN18556_c1_g1(+)	cecilia.TRINITY_DN18556_c1_g1	OG0002277	291	0	1	290	559	559	0	0	0	0	0.0	0.0	0.0	0.0	121	117	3	0	0	1	0.02479339	0.0	0.02066116	0.01790634
pyronia_cecilia	TRINITY_DN18556_c1_g3(+)	cecilia.TRINITY_DN18556_c1_g3	NA	463	0	0	463	870	869	0	1	0	0	0.0	0.00114943	0.00057471	0.00057471	230	223	4	2	0	1	0.0173913	0.00869565	0.0173913	0.01594202
pyronia_cecilia	TRINITY_DN18556_c1_g6(+)	cecilia.TRINITY_DN18556_c1_g6	OG0004272	994	0	3	991	1888	1886	2	0	0	0	0.00105932	0.0	0.00052966	0.00052966	335	333	0	1	0	1	0.0	0.00298507	0.00447761	0.00348258
pyronia_cecilia	TRINITY_DN18557_c4_g3(+)	cecilia.TRINITY_DN18557_c4_g3	NA	382	0	0	382	750	748	2	0	0	0	0.00266667	0.0	0.00133333	0.00133333	186	184	2	0	0	0	0.01075269	0.0	0.00537634	0.00537634
pyronia_cecilia	TRINITY_DN18557_c5_g1(-)	cecilia.TRINITY_DN18557_c5_g1	NA	27	1	0	26	45	44	0	0	1	0	0.02222222	0.02222222	0.01111111	0.01481481	11	10	0	0	1	0	0.09090909	0.09090909	0.04545455	0.06060606
pyronia_cecilia	TRINITY_DN18557_c5_g2(+)	cecilia.TRINITY_DN18557_c5_g2	OG0005088	421	0	1	420	786	786	0	0	0	0	0.0	0.0	0.0	0.0	185	181	0	1	3	0	0.01621622	0.02162162	0.01081081	0.01351351
pyronia_cecilia	TRINITY_DN18558_c6_g1(+)	cecilia.TRINITY_DN18558_c6_g1	NA	426	0	0	426	813	813	0	0	0	0	0.0	0.0	0.0	0.0	131	131	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18558_c7_g1(+)	cecilia.TRINITY_DN18558_c7_g1	NA	130	0	0	130	256	255	1	0	0	0	0.00390625	0.0	0.00195312	0.00195312	52	51	1	0	0	0	0.01923077	0.0	0.00961538	0.00961538
pyronia_cecilia	TRINITY_DN18558_c9_g2(+)	cecilia.TRINITY_DN18558_c9_g2	NA	160	0	0	160	290	290	0	0	0	0	0.0	0.0	0.0	0.0	92	89	1	0	2	0	0.0326087	0.02173913	0.01630435	0.01992754
pyronia_cecilia	TRINITY_DN18560_c12_g1(+)	cecilia.TRINITY_DN18560_c12_g1	NA	775	0	0	775	1486	1484	0	0	2	0	0.0013459	0.0013459	0.00067295	0.00089727	355	348	1	5	1	0	0.0056338	0.01690141	0.00985915	0.01032863
pyronia_cecilia	TRINITY_DN18561_c2_g1(+)	cecilia.TRINITY_DN18561_c2_g1	NA	160	0	0	160	308	308	0	0	0	0	0.0	0.0	0.0	0.0	69	66	1	2	0	0	0.01449275	0.02898551	0.02173913	0.02173913
pyronia_cecilia	TRINITY_DN18563_c2_g1(-)	cecilia.TRINITY_DN18563_c2_g1	NA	53	0	0	53	102	100	2	0	0	0	0.01960784	0.0	0.00980392	0.00980392	14	14	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18564_c7_g3(+)	cecilia.TRINITY_DN18564_c7_g3	NA	38	0	0	38	71	71	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18565_c1_g1(+)	cecilia.TRINITY_DN18565_c1_g1	NA	939	0	0	939	1818	1818	0	0	0	0	0.0	0.0	0.0	0.0	357	355	0	2	0	0	0.0	0.00560224	0.00280112	0.00280112
pyronia_cecilia	TRINITY_DN18565_c1_g3(+)	cecilia.TRINITY_DN18565_c1_g3	OG0003204	419	0	1	418	789	787	1	0	1	0	0.00253485	0.00126743	0.00126743	0.00147867	126	125	1	0	0	0	0.00793651	0.0	0.00396825	0.00396825
pyronia_cecilia	TRINITY_DN18566_c3_g1(+)	cecilia.TRINITY_DN18566_c3_g1	NA	124	1	0	123	229	228	0	1	0	0	0.0	0.00436681	0.00218341	0.00218341	45	44	1	0	0	0	0.02222222	0.0	0.01111111	0.01111111
pyronia_cecilia	TRINITY_DN18566_c4_g1(+)	cecilia.TRINITY_DN18566_c4_g1	NA	207	0	0	207	382	382	0	0	0	0	0.0	0.0	0.0	0.0	87	84	1	1	1	0	0.02298851	0.02298851	0.01724138	0.01915709
pyronia_cecilia	TRINITY_DN18566_c5_g1(+)	cecilia.TRINITY_DN18566_c5_g1	NA	348	0	0	348	671	670	0	1	0	0	0.0	0.00149031	0.00074516	0.00074516	142	141	1	0	0	0	0.00704225	0.0	0.00352113	0.00352113
pyronia_cecilia	TRINITY_DN18566_c5_g4(-)	cecilia.TRINITY_DN18566_c5_g4	NA	11	0	0	11	19	19	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18567_c0_g1(+)	cecilia.TRINITY_DN18567_c0_g1	NA	1079	0	0	1079	2051	2043	3	2	2	1	0.00243784	0.00195027	0.00219405	0.00219405	366	362	2	1	1	0	0.00819672	0.00546448	0.00546448	0.00591985
pyronia_cecilia	TRINITY_DN18568_c0_g1(+)	cecilia.TRINITY_DN18568_c0_g1	NA	834	0	0	834	1569	1569	0	0	0	0	0.0	0.0	0.0	0.0	353	345	1	1	6	0	0.01983003	0.01983003	0.01133144	0.0141643
pyronia_cecilia	TRINITY_DN18570_c2_g1(+)	cecilia.TRINITY_DN18570_c2_g1	NA	226	0	0	226	423	422	1	0	0	0	0.00236407	0.0	0.00118203	0.00118203	84	81	1	0	1	1	0.02380952	0.01190476	0.02380952	0.02182539
pyronia_cecilia	TRINITY_DN18570_c3_g2(+)	cecilia.TRINITY_DN18570_c3_g2	OG0001348	183	0	0	183	354	353	1	0	0	0	0.00282486	0.0	0.00141243	0.00141243	83	80	0	3	0	0	0.0	0.03614458	0.01807229	0.01807229
pyronia_cecilia	TRINITY_DN18571_c7_g1(+)	cecilia.TRINITY_DN18571_c7_g1	NA	161	0	0	161	320	320	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18572_c0_g1(+)	cecilia.TRINITY_DN18572_c0_g1	OG0001324	221	0	0	221	423	423	0	0	0	0	0.0	0.0	0.0	0.0	110	109	0	1	0	0	0.0	0.00909091	0.00454545	0.00454545
pyronia_cecilia	TRINITY_DN18572_c0_g2(-)	cecilia.TRINITY_DN18572_c0_g2	NA	6	0	0	6	11	11	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18572_c1_g1(+)	cecilia.TRINITY_DN18572_c1_g1	NA	449	0	0	449	877	877	0	0	0	0	0.0	0.0	0.0	0.0	214	214	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18572_c1_g2(+)	cecilia.TRINITY_DN18572_c1_g2	NA	649	0	1	648	1229	1225	3	0	0	1	0.00244101	0.0	0.00203417	0.00176295	235	233	2	0	0	0	0.00851064	0.0	0.00425532	0.00425532
pyronia_cecilia	TRINITY_DN18573_c4_g1(+)	cecilia.TRINITY_DN18573_c4_g1	NA	79	0	1	78	138	138	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18573_c6_g1(-)	cecilia.TRINITY_DN18573_c6_g1	NA	43	0	1	42	75	74	0	0	1	0	0.01333333	0.01333333	0.00666667	0.00888889	7	6	1	0	0	0	0.14285714	0.0	0.07142857	0.07142857
pyronia_cecilia	TRINITY_DN18574_c7_g1(+)	cecilia.TRINITY_DN18574_c7_g1	NA	348	0	0	348	668	668	0	0	0	0	0.0	0.0	0.0	0.0	181	180	0	0	1	0	0.00552486	0.00552486	0.00276243	0.00368324
pyronia_cecilia	TRINITY_DN18574_c7_g2(+)	cecilia.TRINITY_DN18574_c7_g2	NA	844	0	0	844	1626	1618	7	0	0	1	0.00430504	0.0	0.00276753	0.00256253	385	384	0	0	0	1	0.0	0.0	0.0025974	0.0017316
pyronia_cecilia	TRINITY_DN18575_c6_g1(+)	cecilia.TRINITY_DN18575_c6_g1	NA	184	0	0	184	333	330	1	1	1	0	0.00600601	0.00600601	0.0045045	0.005005	61	59	1	1	0	0	0.01639344	0.01639344	0.01639344	0.01639344
pyronia_cecilia	TRINITY_DN18576_c0_g1(-)	cecilia.TRINITY_DN18576_c0_g1	NA	14	0	0	14	22	20	2	0	0	0	0.09090909	0.0	0.04545455	0.04545455	5	5	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18576_c2_g1(+)	cecilia.TRINITY_DN18576_c2_g1	NA	5	0	0	5	10	8	1	1	0	0	0.1	0.1	0.1	0.1	0	0	0	0	0	0	NA	NA	NA	NA
pyronia_cecilia	TRINITY_DN18577_c1_g1(+)	cecilia.TRINITY_DN18577_c1_g1	NA	368	0	0	368	704	703	0	1	0	0	0.0	0.00142045	0.00071023	0.00071023	112	112	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18577_c2_g2(+)	cecilia.TRINITY_DN18577_c2_g2	NA	378	0	0	378	735	733	1	0	0	1	0.00136054	0.0	0.00204082	0.0015873	153	149	2	0	0	2	0.0130719	0.0	0.01960784	0.01525054
pyronia_cecilia	TRINITY_DN18578_c2_g5(-)	cecilia.TRINITY_DN18578_c2_g5	NA	32	0	0	32	59	57	0	2	0	0	0.0	0.03389831	0.01694915	0.01694915	14	14	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18578_c3_g1(-)	cecilia.TRINITY_DN18578_c3_g1	NA	44	0	0	44	89	89	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18579_c2_g1(+)	cecilia.TRINITY_DN18579_c2_g1	NA	57	0	0	57	109	109	0	0	0	0	0.0	0.0	0.0	0.0	25	24	0	1	0	0	0.0	0.04	0.02	0.02
pyronia_cecilia	TRINITY_DN18580_c0_g1(+)	cecilia.TRINITY_DN18580_c0_g1	NA	1011	0	1	1010	1897	1895	1	0	1	0	0.0010543	0.00052715	0.00052715	0.00061501	415	408	3	4	0	0	0.00722892	0.00963855	0.00843373	0.00843373
pyronia_cecilia	TRINITY_DN18581_c3_g1(+)	cecilia.TRINITY_DN18581_c3_g1	NA	422	0	0	422	801	798	2	1	0	0	0.00249688	0.00124844	0.00187266	0.00187266	106	105	0	1	0	0	0.0	0.00943396	0.00471698	0.00471698
pyronia_cecilia	TRINITY_DN18581_c4_g2(+)	cecilia.TRINITY_DN18581_c4_g2	NA	84	0	0	84	167	166	1	0	0	0	0.00598802	0.0	0.00299401	0.00299401	38	38	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18582_c0_g1(+)	cecilia.TRINITY_DN18582_c0_g1	NA	30	0	0	30	56	55	1	0	0	0	0.01785714	0.0	0.00892857	0.00892857	10	10	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18582_c2_g3(+)	cecilia.TRINITY_DN18582_c2_g3	NA	748	0	0	748	1406	1402	0	4	0	0	0.0	0.00284495	0.00142248	0.00142248	330	322	5	1	2	0	0.02121212	0.00909091	0.01212121	0.01313131
pyronia_cecilia	TRINITY_DN18583_c0_g1(+)	cecilia.TRINITY_DN18583_c0_g1	OG0004287	841	0	1	840	1593	1588	2	0	1	2	0.00188324	0.00062775	0.00219711	0.00188324	344	338	3	1	1	1	0.01162791	0.00581395	0.01017442	0.00968992
pyronia_cecilia	TRINITY_DN18584_c0_g1(+)	cecilia.TRINITY_DN18584_c0_g1	NA	829	0	0	829	1602	1600	0	2	0	0	0.0	0.00124844	0.00062422	0.00062422	319	316	1	1	1	0	0.00626959	0.00626959	0.00470219	0.00522466
pyronia_cecilia	TRINITY_DN18587_c2_g2(+)	cecilia.TRINITY_DN18587_c2_g2	NA	87	2	1	84	140	131	0	3	6	0	0.04285714	0.06428571	0.03214286	0.03928571	24	23	0	0	1	0	0.04166667	0.04166667	0.02083333	0.02777778
pyronia_cecilia	TRINITY_DN18589_c2_g1(+)	cecilia.TRINITY_DN18589_c2_g1	NA	38	0	0	38	74	73	0	0	0	1	0.0	0.0	0.01351351	0.00900901	12	12	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18590_c4_g1(+)	cecilia.TRINITY_DN18590_c4_g1	NA	342	0	1	341	618	614	0	4	0	0	0.0	0.00647249	0.00323625	0.00323625	174	167	1	4	2	0	0.01724138	0.03448276	0.02011494	0.02203065
pyronia_cecilia	TRINITY_DN18591_c8_g1(+)	cecilia.TRINITY_DN18591_c8_g1	NA	91	0	0	91	168	168	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18592_c1_g1(+)	cecilia.TRINITY_DN18592_c1_g1	NA	6	0	0	6	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18592_c1_g2(+)	cecilia.TRINITY_DN18592_c1_g2	OG0004508	488	0	0	488	933	933	0	0	0	0	0.0	0.0	0.0	0.0	217	215	2	0	0	0	0.00921659	0.0	0.00460829	0.00460829
pyronia_cecilia	TRINITY_DN18593_c0_g1(+)	cecilia.TRINITY_DN18593_c0_g1	NA	259	0	0	259	490	490	0	0	0	0	0.0	0.0	0.0	0.0	116	114	1	1	0	0	0.00862069	0.00862069	0.00862069	0.00862069
pyronia_cecilia	TRINITY_DN18594_c0_g2(+)	cecilia.TRINITY_DN18594_c0_g2	NA	255	0	0	255	482	481	1	0	0	0	0.00207469	0.0	0.00103734	0.00103734	101	99	2	0	0	0	0.01980198	0.0	0.00990099	0.00990099
pyronia_cecilia	TRINITY_DN18596_c1_g1(+)	cecilia.TRINITY_DN18596_c1_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18596_c6_g2(+)	cecilia.TRINITY_DN18596_c6_g2	NA	257	0	0	257	495	495	0	0	0	0	0.0	0.0	0.0	0.0	109	108	1	0	0	0	0.00917431	0.0	0.00458716	0.00458716
pyronia_cecilia	TRINITY_DN18596_c9_g1(+)	cecilia.TRINITY_DN18596_c9_g1	NA	647	0	0	647	1185	1181	2	2	0	0	0.00168776	0.00168776	0.00168776	0.00168776	279	261	1	12	5	0	0.02150538	0.0609319	0.03225806	0.03524492
pyronia_cecilia	TRINITY_DN18597_c4_g2(+)	cecilia.TRINITY_DN18597_c4_g2	NA	267	0	0	267	505	504	0	1	0	0	0.0	0.0019802	0.0009901	0.0009901	130	130	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18598_c1_g1(+)	cecilia.TRINITY_DN18598_c1_g1	OG0003349	384	0	1	383	741	738	0	1	0	2	0.0	0.00134953	0.00337382	0.00247413	111	111	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18598_c2_g1(+)	cecilia.TRINITY_DN18598_c2_g1	NA	1127	0	2	1125	2093	2089	4	0	0	0	0.00191113	0.0	0.00095557	0.00095557	493	472	7	7	7	0	0.02839757	0.02839757	0.02129817	0.02366464
pyronia_cecilia	TRINITY_DN18599_c2_g1(-)	cecilia.TRINITY_DN18599_c2_g1	NA	24	0	1	23	43	43	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18599_c3_g1(+)	cecilia.TRINITY_DN18599_c3_g1	OG0002136	391	0	0	391	737	736	0	1	0	0	0.0	0.00135685	0.00067843	0.00067843	177	172	4	0	0	1	0.02259887	0.0	0.01694915	0.01506591
pyronia_cecilia	TRINITY_DN18599_c3_g2(+)	cecilia.TRINITY_DN18599_c3_g2	NA	491	0	0	491	930	930	0	0	0	0	0.0	0.0	0.0	0.0	274	270	0	1	0	3	0.0	0.00364964	0.01277372	0.00912409
pyronia_cecilia	TRINITY_DN18600_c8_g1(+)	cecilia.TRINITY_DN18600_c8_g1	NA	92	0	0	92	176	175	0	0	1	0	0.00568182	0.00568182	0.00284091	0.00378788	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18601_c0_g2(+)	cecilia.TRINITY_DN18601_c0_g2	NA	840	1	0	839	1591	1591	0	0	0	0	0.0	0.0	0.0	0.0	437	423	10	4	0	0	0.0228833	0.00915332	0.01601831	0.01601831
pyronia_cecilia	TRINITY_DN18603_c4_g1(+)	cecilia.TRINITY_DN18603_c4_g1	NA	120	0	0	120	216	215	0	0	1	0	0.00462963	0.00462963	0.00231481	0.00308642	55	54	0	0	1	0	0.01818182	0.01818182	0.00909091	0.01212121
pyronia_cecilia	TRINITY_DN18603_c5_g1(+)	cecilia.TRINITY_DN18603_c5_g1	NA	256	1	0	255	476	471	1	3	1	0	0.00420168	0.00840336	0.0052521	0.00560224	68	68	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18604_c2_g1(+)	cecilia.TRINITY_DN18604_c2_g1	NA	341	0	0	341	640	640	0	0	0	0	0.0	0.0	0.0	0.0	206	206	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18604_c3_g1(+)	cecilia.TRINITY_DN18604_c3_g1	NA	50	0	1	49	92	90	0	1	0	1	0.0	0.01086957	0.01630435	0.01268116	18	18	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18604_c5_g1(+)	cecilia.TRINITY_DN18604_c5_g1	NA	55	0	0	55	102	97	2	1	2	0	0.03921569	0.02941176	0.0245098	0.02777778	18	17	0	0	1	0	0.05555556	0.05555556	0.02777778	0.03703704
pyronia_cecilia	TRINITY_DN18604_c6_g1(-)	cecilia.TRINITY_DN18604_c6_g1	NA	57	0	0	57	109	108	1	0	0	0	0.00917431	0.0	0.00458716	0.00458716	13	13	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18605_c10_g1(-)	cecilia.TRINITY_DN18605_c10_g1	NA	10	0	0	10	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pyronia_cecilia	TRINITY_DN18607_c4_g1(+)	cecilia.TRINITY_DN18607_c4_g1	OG0001567	427	0	0	427	816	816	0	0	0	0	0.0	0.0	0.0	0.0	155	155	0	0	0	0	0.0	0.0	0.0	0.0
