species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MJ_177	0_pi_MJ_27	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MJ_177	4_pi_MJ_27	4_pi_between	4_pi_total
maniola_jurtina	TRINITY_DN17496_c3_g1(+)	jurtina.TRINITY_DN17496_c3_g1	NA	301	0	0	301	538	537	0	1	0	0	0.0	0.00185874	0.00092937	0.00092937	146	136	4	5	0	1	0.02739726	0.03424658	0.03767123	0.03538813
maniola_jurtina	TRINITY_DN17498_c2_g1(-)	jurtina.TRINITY_DN17498_c2_g1	NA	37	0	0	37	65	62	0	2	1	0	0.01538462	0.04615385	0.02307692	0.02564102	13	13	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17500_c0_g3(+)	jurtina.TRINITY_DN17500_c0_g3	NA	358	0	0	358	656	654	1	0	1	0	0.00304878	0.00152439	0.00152439	0.00177845	124	119	4	1	0	0	0.03225806	0.00806452	0.02016129	0.02016129
maniola_jurtina	TRINITY_DN17502_c0_g2(+)	jurtina.TRINITY_DN17502_c0_g2	NA	58	0	0	58	103	103	0	0	0	0	0.0	0.0	0.0	0.0	23	21	0	0	2	0	0.08695652	0.08695652	0.04347826	0.05797101
maniola_jurtina	TRINITY_DN17505_c2_g1(+)	jurtina.TRINITY_DN17505_c2_g1	NA	471	1	0	470	885	883	0	1	1	0	0.00112994	0.00225989	0.00112994	0.00131826	181	170	4	4	3	0	0.03867403	0.03867403	0.03038674	0.03314917
maniola_jurtina	TRINITY_DN17506_c1_g3(+)	jurtina.TRINITY_DN17506_c1_g3	NA	70	0	0	70	128	126	1	1	0	0	0.0078125	0.0078125	0.0078125	0.0078125	28	27	0	1	0	0	0.0	0.03571429	0.01785714	0.01785714
maniola_jurtina	TRINITY_DN17507_c11_g1(+)	jurtina.TRINITY_DN17507_c11_g1	NA	439	0	0	439	830	830	0	0	0	0	0.0	0.0	0.0	0.0	185	180	1	2	2	0	0.01621622	0.02162162	0.01351351	0.01531531
maniola_jurtina	TRINITY_DN17508_c3_g2(+)	jurtina.TRINITY_DN17508_c3_g2	NA	303	1	1	301	524	516	2	4	1	1	0.00572519	0.00954198	0.00858779	0.00826972	108	97	1	8	2	0	0.02777778	0.09259259	0.05092593	0.05401235
maniola_jurtina	TRINITY_DN17508_c3_g8(-)	jurtina.TRINITY_DN17508_c3_g8	NA	13	1	0	12	20	18	0	0	2	0	0.1	0.1	0.05	0.06666667	4	4	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17509_c5_g2(+)	jurtina.TRINITY_DN17509_c5_g2	OG0002901	331	0	0	331	635	635	0	0	0	0	0.0	0.0	0.0	0.0	106	103	3	0	0	0	0.02830189	0.0	0.01415094	0.01415094
maniola_jurtina	TRINITY_DN17510_c0_g1(+)	jurtina.TRINITY_DN17510_c0_g1	NA	8	0	0	8	16	16	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17512_c0_g1(+)	jurtina.TRINITY_DN17512_c0_g1	NA	314	0	0	314	579	569	3	6	1	0	0.00690846	0.01208981	0.00863558	0.00892343	101	98	2	1	0	0	0.01980198	0.00990099	0.01485149	0.01485149
maniola_jurtina	TRINITY_DN17512_c1_g1(+)	jurtina.TRINITY_DN17512_c1_g1	NA	289	0	1	288	525	521	0	4	0	0	0.0	0.00761905	0.00380952	0.00380952	129	125	0	2	1	1	0.00775194	0.02325581	0.01937984	0.01808785
maniola_jurtina	TRINITY_DN17513_c0_g2(+)	jurtina.TRINITY_DN17513_c0_g2	NA	292	0	0	292	508	502	2	2	2	0	0.00787402	0.00787402	0.00590551	0.00656168	141	123	6	10	0	2	0.04255319	0.07092199	0.07092199	0.06619386
maniola_jurtina	TRINITY_DN17513_c1_g1(+)	jurtina.TRINITY_DN17513_c1_g1	NA	241	0	0	241	439	438	1	0	0	0	0.0022779	0.0	0.00113895	0.00113895	120	109	4	4	3	0	0.05833333	0.05833333	0.04583333	0.05
maniola_jurtina	TRINITY_DN17514_c1_g3(-)	jurtina.TRINITY_DN17514_c1_g3	NA	34	0	0	34	62	60	1	0	1	0	0.03225806	0.01612903	0.01612903	0.0188172	17	17	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17515_c0_g1(+)	jurtina.TRINITY_DN17515_c0_g1	NA	390	0	0	390	715	715	0	0	0	0	0.0	0.0	0.0	0.0	182	172	5	2	2	1	0.03846154	0.02197802	0.03021978	0.03021978
maniola_jurtina	TRINITY_DN17516_c0_g1(-)	jurtina.TRINITY_DN17516_c0_g1	NA	63	0	0	63	120	120	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17519_c0_g2(+)	jurtina.TRINITY_DN17519_c0_g2	NA	432	3	0	429	766	742	10	9	2	3	0.0156658	0.01436031	0.01762402	0.0167537	120	114	3	2	1	0	0.03333333	0.025	0.025	0.02638889
maniola_jurtina	TRINITY_DN17520_c0_g1(+)	jurtina.TRINITY_DN17520_c0_g1	NA	437	0	0	437	802	802	0	0	0	0	0.0	0.0	0.0	0.0	230	221	6	1	2	0	0.03478261	0.01304348	0.01956522	0.02101449
maniola_jurtina	TRINITY_DN17522_c5_g1(+)	jurtina.TRINITY_DN17522_c5_g1	NA	71	0	0	71	130	130	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	0	0	1	0.0	0.0	0.03030303	0.02020202
maniola_jurtina	TRINITY_DN17523_c3_g1(+)	jurtina.TRINITY_DN17523_c3_g1	NA	152	0	0	152	290	290	0	0	0	0	0.0	0.0	0.0	0.0	68	67	1	0	0	0	0.01470588	0.0	0.00735294	0.00735294
maniola_jurtina	TRINITY_DN17524_c0_g1(+)	jurtina.TRINITY_DN17524_c0_g1	NA	588	0	0	588	1050	1049	1	0	0	0	0.00095238	0.0	0.00047619	0.00047619	259	243	3	8	3	2	0.02316602	0.04247104	0.03474903	0.03410553
maniola_jurtina	TRINITY_DN17525_c0_g1(-)	jurtina.TRINITY_DN17525_c0_g1	NA	35	0	0	35	64	64	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17526_c1_g1(+)	jurtina.TRINITY_DN17526_c1_g1	OG0001379	257	0	0	257	502	499	0	2	1	0	0.00199203	0.0059761	0.00298805	0.00332005	87	84	1	1	1	0	0.02298851	0.02298851	0.01724138	0.01915709
maniola_jurtina	TRINITY_DN17528_c4_g1(+)	jurtina.TRINITY_DN17528_c4_g1	NA	188	0	0	188	329	325	0	1	0	3	0.0	0.00303951	0.0106383	0.00759879	67	62	0	2	0	3	0.0	0.02985075	0.05970149	0.04477612
maniola_jurtina	TRINITY_DN17528_c5_g1(+)	jurtina.TRINITY_DN17528_c5_g1	OG0001474	231	0	0	231	423	422	0	1	0	0	0.0	0.00236407	0.00118203	0.00118203	94	90	0	2	2	0	0.0212766	0.04255319	0.0212766	0.0248227
maniola_jurtina	TRINITY_DN17529_c1_g1(+)	jurtina.TRINITY_DN17529_c1_g1	NA	74	0	1	73	131	131	0	0	0	0	0.0	0.0	0.0	0.0	26	24	2	0	0	0	0.07692308	0.0	0.03846154	0.03846154
maniola_jurtina	TRINITY_DN17529_c1_g2(+)	jurtina.TRINITY_DN17529_c1_g2	NA	390	0	0	390	708	701	2	1	2	2	0.00564972	0.00423729	0.00635593	0.00588512	167	153	3	7	1	3	0.0239521	0.04790419	0.0508982	0.04590818
maniola_jurtina	TRINITY_DN17530_c3_g1(+)	jurtina.TRINITY_DN17530_c3_g1	NA	535	0	0	535	1016	1016	0	0	0	0	0.0	0.0	0.0	0.0	289	276	9	3	1	0	0.03460208	0.01384083	0.02249135	0.02306805
maniola_jurtina	TRINITY_DN17531_c0_g1(+)	jurtina.TRINITY_DN17531_c0_g1	NA	503	1	1	501	916	911	2	1	1	1	0.00327511	0.00218341	0.00327511	0.00309316	194	181	8	3	1	1	0.04639175	0.02061856	0.03608247	0.03522336
maniola_jurtina	TRINITY_DN17532_c8_g1(+)	jurtina.TRINITY_DN17532_c8_g1	NA	48	0	0	48	83	80	0	3	0	0	0.0	0.03614458	0.01807229	0.01807229	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
maniola_jurtina	TRINITY_DN17534_c2_g1(+)	jurtina.TRINITY_DN17534_c2_g1	NA	179	1	0	178	307	306	0	1	0	0	0.0	0.00325733	0.00162866	0.00162866	67	62	2	3	0	0	0.02985075	0.04477612	0.03731343	0.03731343
maniola_jurtina	TRINITY_DN17536_c4_g1(+)	jurtina.TRINITY_DN17536_c4_g1	NA	315	0	0	315	576	576	0	0	0	0	0.0	0.0	0.0	0.0	159	145	7	2	5	0	0.0754717	0.04402516	0.04402516	0.04926625
maniola_jurtina	TRINITY_DN17537_c3_g1(+)	jurtina.TRINITY_DN17537_c3_g1	NA	69	0	0	69	114	106	0	0	8	0	0.07017544	0.07017544	0.03508772	0.04678363	21	18	0	0	3	0	0.14285714	0.14285714	0.07142857	0.09523809
maniola_jurtina	TRINITY_DN17538_c4_g1(-)	jurtina.TRINITY_DN17538_c4_g1	NA	50	0	0	50	100	100	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17539_c0_g1(+)	jurtina.TRINITY_DN17539_c0_g1	NA	90	0	0	90	158	158	0	0	0	0	0.0	0.0	0.0	0.0	56	52	1	3	0	0	0.01785714	0.05357143	0.03571429	0.03571429
maniola_jurtina	TRINITY_DN17540_c0_g1(+)	jurtina.TRINITY_DN17540_c0_g1	NA	58	0	0	58	104	104	0	0	0	0	0.0	0.0	0.0	0.0	25	23	1	0	0	1	0.04	0.0	0.06	0.04666667
maniola_jurtina	TRINITY_DN17541_c0_g1(+)	jurtina.TRINITY_DN17541_c0_g1	NA	301	0	0	301	529	528	1	0	0	0	0.00189036	0.0	0.00094518	0.00094518	134	116	9	8	0	1	0.06716418	0.05970149	0.07089552	0.06840796
maniola_jurtina	TRINITY_DN17542_c8_g1(+)	jurtina.TRINITY_DN17542_c8_g1	NA	131	0	0	131	240	239	0	1	0	0	0.0	0.00416667	0.00208333	0.00208333	56	53	2	0	1	0	0.05357143	0.01785714	0.02678571	0.0297619
maniola_jurtina	TRINITY_DN17543_c0_g1(+)	jurtina.TRINITY_DN17543_c0_g1	NA	401	0	0	401	741	741	0	0	0	0	0.0	0.0	0.0	0.0	221	208	0	6	5	2	0.02262443	0.04977376	0.03393665	0.0346908
maniola_jurtina	TRINITY_DN17544_c3_g1(+)	jurtina.TRINITY_DN17544_c3_g1	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN17544_c4_g1(+)	jurtina.TRINITY_DN17544_c4_g1	NA	23	0	0	23	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364	10	10	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17545_c1_g1(+)	jurtina.TRINITY_DN17545_c1_g1	NA	466	0	0	466	871	870	1	0	0	0	0.00114811	0.0	0.00057405	0.00057405	236	232	1	1	1	1	0.00847458	0.00847458	0.01059322	0.00988701
maniola_jurtina	TRINITY_DN17546_c1_g1(+)	jurtina.TRINITY_DN17546_c1_g1	NA	561	1	2	558	1004	1003	0	1	0	0	0.0	0.00099602	0.00049801	0.00049801	288	272	11	2	2	1	0.04513889	0.01388889	0.02951389	0.02951389
maniola_jurtina	TRINITY_DN17547_c0_g1(+)	jurtina.TRINITY_DN17547_c0_g1	OG0003765	400	0	0	400	744	740	3	1	0	0	0.00403226	0.00134409	0.00268817	0.00268817	146	138	1	4	1	2	0.01369863	0.03424658	0.03424658	0.03082192
maniola_jurtina	TRINITY_DN17548_c2_g2(+)	jurtina.TRINITY_DN17548_c2_g2	NA	623	0	0	623	1157	1157	0	0	0	0	0.0	0.0	0.0	0.0	302	296	0	3	2	1	0.00662252	0.01655629	0.0115894	0.0115894
maniola_jurtina	TRINITY_DN17549_c0_g1(+)	jurtina.TRINITY_DN17549_c0_g1	NA	472	0	0	472	881	880	0	1	0	0	0.0	0.00113507	0.00056754	0.00056754	208	198	7	2	1	0	0.03846154	0.01442308	0.02403846	0.02483974
maniola_jurtina	TRINITY_DN17551_c0_g1(+)	jurtina.TRINITY_DN17551_c0_g1	NA	168	0	1	167	302	299	2	0	0	1	0.00662252	0.0	0.00662252	0.00551877	48	47	1	0	0	0	0.02083333	0.0	0.01041667	0.01041667
maniola_jurtina	TRINITY_DN17552_c1_g2(-)	jurtina.TRINITY_DN17552_c1_g2	NA	36	1	0	35	58	56	0	2	0	0	0.0	0.03448276	0.01724138	0.01724138	13	13	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17553_c3_g3(+)	jurtina.TRINITY_DN17553_c3_g3	NA	39	0	0	39	74	74	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17556_c0_g2(+)	jurtina.TRINITY_DN17556_c0_g2	NA	498	0	0	498	967	967	0	0	0	0	0.0	0.0	0.0	0.0	206	200	3	0	0	3	0.01456311	0.0	0.02184466	0.01699029
maniola_jurtina	TRINITY_DN17556_c1_g1(-)	jurtina.TRINITY_DN17556_c1_g1	NA	60	0	0	60	114	113	0	0	0	1	0.0	0.0	0.00877193	0.00584795	17	17	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17557_c1_g1(+)	jurtina.TRINITY_DN17557_c1_g1	NA	196	0	0	196	379	378	0	0	1	0	0.00263852	0.00263852	0.00131926	0.00175901	86	83	0	1	2	0	0.02325581	0.03488372	0.01744186	0.02131783
maniola_jurtina	TRINITY_DN17557_c1_g2(+)	jurtina.TRINITY_DN17557_c1_g2	NA	53	0	1	52	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204	21	21	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17558_c0_g1(+)	jurtina.TRINITY_DN17558_c0_g1	NA	237	0	0	237	422	422	0	0	0	0	0.0	0.0	0.0	0.0	135	122	3	5	3	2	0.04444444	0.05925926	0.05555556	0.05432099
maniola_jurtina	TRINITY_DN17559_c0_g1(-)	jurtina.TRINITY_DN17559_c0_g1	NA	27	0	1	26	46	44	1	0	0	1	0.02173913	0.0	0.0326087	0.02536232	10	10	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17560_c0_g1(+)	jurtina.TRINITY_DN17560_c0_g1	NA	480	0	0	480	933	933	0	0	0	0	0.0	0.0	0.0	0.0	247	247	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17560_c1_g1(+)	jurtina.TRINITY_DN17560_c1_g1	NA	519	0	0	519	993	993	0	0	0	0	0.0	0.0	0.0	0.0	245	235	2	1	7	0	0.03673469	0.03265306	0.02040816	0.02517006
maniola_jurtina	TRINITY_DN17560_c3_g1(+)	jurtina.TRINITY_DN17560_c3_g1	NA	45	0	0	45	88	88	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17561_c0_g1(+)	jurtina.TRINITY_DN17561_c0_g1	NA	660	1	1	658	1192	1191	0	1	0	0	0.0	0.00083893	0.00041946	0.00041946	278	259	4	5	4	6	0.02877698	0.0323741	0.04496403	0.04016787
maniola_jurtina	TRINITY_DN17562_c3_g1(+)	jurtina.TRINITY_DN17562_c3_g1	NA	68	0	0	68	113	113	0	0	0	0	0.0	0.0	0.0	0.0	34	29	3	2	0	0	0.08823529	0.05882353	0.07352941	0.07352941
maniola_jurtina	TRINITY_DN17564_c0_g1(+)	jurtina.TRINITY_DN17564_c0_g1	NA	334	0	0	334	590	582	5	3	0	0	0.00847458	0.00508475	0.00677966	0.00677966	119	112	3	2	1	1	0.03361345	0.02521008	0.03361345	0.03221289
maniola_jurtina	TRINITY_DN17565_c4_g2(+)	jurtina.TRINITY_DN17565_c4_g2	NA	122	0	0	122	226	226	0	0	0	0	0.0	0.0	0.0	0.0	47	41	3	3	0	0	0.06382979	0.06382979	0.06382979	0.06382979
maniola_jurtina	TRINITY_DN17565_c4_g3(+)	jurtina.TRINITY_DN17565_c4_g3	NA	202	0	0	202	375	375	0	0	0	0	0.0	0.0	0.0	0.0	74	72	0	0	0	2	0.0	0.0	0.02702703	0.01801802
maniola_jurtina	TRINITY_DN17568_c0_g1(+)	jurtina.TRINITY_DN17568_c0_g1	NA	274	0	0	274	484	480	1	3	0	0	0.00206612	0.00619835	0.00413223	0.00413223	84	73	2	6	3	0	0.05952381	0.10714286	0.06547619	0.07142857
maniola_jurtina	TRINITY_DN17569_c0_g1(+)	jurtina.TRINITY_DN17569_c0_g1	OG0003882	708	0	2	706	1332	1326	2	3	1	0	0.00225225	0.003003	0.00225225	0.00237737	362	354	1	5	1	1	0.00552486	0.01657459	0.01243094	0.01197053
maniola_jurtina	TRINITY_DN17570_c1_g1(+)	jurtina.TRINITY_DN17570_c1_g1	NA	463	0	0	463	896	896	0	0	0	0	0.0	0.0	0.0	0.0	226	222	1	2	0	1	0.00442478	0.00884956	0.01106195	0.00958702
maniola_jurtina	TRINITY_DN17570_c2_g1(+)	jurtina.TRINITY_DN17570_c2_g1	NA	464	0	0	464	904	904	0	0	0	0	0.0	0.0	0.0	0.0	234	228	1	3	2	0	0.01282051	0.02136752	0.01282051	0.01424501
maniola_jurtina	TRINITY_DN17570_c2_g2(+)	jurtina.TRINITY_DN17570_c2_g2	NA	616	0	0	616	1169	1168	1	0	0	0	0.00085543	0.0	0.00042772	0.00042772	252	250	1	0	0	1	0.00396825	0.0	0.00595238	0.00462963
maniola_jurtina	TRINITY_DN17571_c4_g1(+)	jurtina.TRINITY_DN17571_c4_g1	OG0003646	663	0	0	663	1273	1270	2	1	0	0	0.00157109	0.00078555	0.00117832	0.00117832	280	270	6	3	1	0	0.025	0.01428571	0.01785714	0.01845238
maniola_jurtina	TRINITY_DN17572_c0_g1(+)	jurtina.TRINITY_DN17572_c0_g1	NA	522	0	0	522	948	940	4	2	2	0	0.00632911	0.00421941	0.00421941	0.00457103	207	195	7	2	2	1	0.04347826	0.01932367	0.03140097	0.03140097
maniola_jurtina	TRINITY_DN17574_c0_g1(+)	jurtina.TRINITY_DN17574_c0_g1	NA	527	0	0	527	989	981	6	2	0	0	0.00606673	0.00202224	0.00404449	0.00404449	262	252	4	4	0	2	0.01526718	0.01526718	0.02290076	0.02035623
maniola_jurtina	TRINITY_DN17575_c0_g1(+)	jurtina.TRINITY_DN17575_c0_g1	NA	563	0	2	561	1025	1024	0	0	0	1	0.0	0.0	0.00097561	0.00065041	242	228	7	3	3	1	0.04132231	0.02479339	0.03099174	0.03168044
maniola_jurtina	TRINITY_DN17576_c2_g1(-)	jurtina.TRINITY_DN17576_c2_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN17576_c3_g1(+)	jurtina.TRINITY_DN17576_c3_g1	NA	157	0	0	157	288	288	0	0	0	0	0.0	0.0	0.0	0.0	74	67	3	2	1	1	0.05405405	0.04054054	0.05405405	0.0518018
maniola_jurtina	TRINITY_DN17577_c0_g1(+)	jurtina.TRINITY_DN17577_c0_g1	NA	45	0	0	45	84	82	1	1	0	0	0.01190476	0.01190476	0.01190476	0.01190476	15	15	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17577_c0_g2(+)	jurtina.TRINITY_DN17577_c0_g2	OG0004777	365	0	1	364	688	687	1	0	0	0	0.00145349	0.0	0.00072674	0.00072674	180	179	0	0	0	1	0.0	0.0	0.00555556	0.00370371
maniola_jurtina	TRINITY_DN17577_c0_g3(+)	jurtina.TRINITY_DN17577_c0_g3	NA	549	0	1	548	1002	998	1	3	0	0	0.000998	0.00299401	0.00199601	0.00199601	233	228	2	2	0	1	0.00858369	0.00858369	0.01287554	0.01144492
maniola_jurtina	TRINITY_DN17579_c0_g1(+)	jurtina.TRINITY_DN17579_c0_g1	NA	463	0	0	463	853	853	0	0	0	0	0.0	0.0	0.0	0.0	210	197	3	4	6	0	0.04285714	0.04761905	0.03095238	0.03571428
maniola_jurtina	TRINITY_DN17580_c0_g1(+)	jurtina.TRINITY_DN17580_c0_g1	NA	631	0	1	630	1203	1197	3	1	2	0	0.00415628	0.00249377	0.00249377	0.00277086	301	291	5	3	2	0	0.02325581	0.0166113	0.0166113	0.01771872
maniola_jurtina	TRINITY_DN17581_c0_g1(+)	jurtina.TRINITY_DN17581_c0_g1	OG0002499	400	2	0	398	689	687	0	1	1	0	0.00145138	0.00290276	0.00145138	0.00169328	160	144	4	8	2	2	0.0375	0.0625	0.05625	0.05416667
maniola_jurtina	TRINITY_DN17582_c0_g1(+)	jurtina.TRINITY_DN17582_c0_g1	OG0002199	368	0	0	368	693	693	0	0	0	0	0.0	0.0	0.0	0.0	140	137	2	1	0	0	0.01428571	0.00714286	0.01071429	0.01071429
maniola_jurtina	TRINITY_DN17583_c0_g1(+)	jurtina.TRINITY_DN17583_c0_g1	NA	420	2	0	418	723	715	5	2	0	1	0.00691563	0.00276625	0.00622407	0.00576303	151	135	6	6	4	0	0.06622517	0.06622517	0.05298013	0.05739514
maniola_jurtina	TRINITY_DN17584_c0_g1(+)	jurtina.TRINITY_DN17584_c0_g1	NA	505	0	0	505	934	932	1	1	0	0	0.00107066	0.00107066	0.00107066	0.00107066	250	240	4	1	4	1	0.032	0.02	0.022	0.02333333
maniola_jurtina	TRINITY_DN17587_c0_g1(+)	jurtina.TRINITY_DN17587_c0_g1	NA	115	0	0	115	212	212	0	0	0	0	0.0	0.0	0.0	0.0	56	54	2	0	0	0	0.03571429	0.0	0.01785714	0.01785714
maniola_jurtina	TRINITY_DN17588_c0_g1(+)	jurtina.TRINITY_DN17588_c0_g1	NA	503	0	1	502	918	913	2	1	0	2	0.00217865	0.00108932	0.00381264	0.00308642	229	216	6	4	1	2	0.03056769	0.02183406	0.03275109	0.03056768
maniola_jurtina	TRINITY_DN17588_c1_g1(+)	jurtina.TRINITY_DN17588_c1_g1	NA	430	0	1	429	754	745	3	6	0	0	0.00397878	0.00795756	0.00596817	0.00596817	189	176	6	3	2	2	0.04232804	0.02645503	0.03968254	0.03791887
maniola_jurtina	TRINITY_DN17589_c1_g1(-)	jurtina.TRINITY_DN17589_c1_g1	NA	46	0	0	46	82	80	0	2	0	0	0.0	0.02439024	0.01219512	0.01219512	18	17	0	1	0	0	0.0	0.05555556	0.02777778	0.02777778
maniola_jurtina	TRINITY_DN17589_c2_g4(+)	jurtina.TRINITY_DN17589_c2_g4	NA	286	0	0	286	552	547	3	1	0	1	0.00543478	0.00181159	0.00543478	0.00483091	113	111	1	1	0	0	0.00884956	0.00884956	0.00884956	0.00884956
maniola_jurtina	TRINITY_DN17590_c0_g2(+)	jurtina.TRINITY_DN17590_c0_g2	NA	4	0	0	4	5	5	0	0	0	0	0.0	0.0	0.0	0.0	2	1	1	0	0	0	0.5	0.0	0.25	0.25
maniola_jurtina	TRINITY_DN17591_c0_g3(+)	jurtina.TRINITY_DN17591_c0_g3	NA	95	0	0	95	186	186	0	0	0	0	0.0	0.0	0.0	0.0	32	30	1	0	0	1	0.03125	0.0	0.046875	0.03645833
maniola_jurtina	TRINITY_DN17592_c1_g1(+)	jurtina.TRINITY_DN17592_c1_g1	NA	58	0	0	58	108	107	0	0	1	0	0.00925926	0.00925926	0.00462963	0.00617284	31	31	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17592_c3_g2(+)	jurtina.TRINITY_DN17592_c3_g2	NA	464	0	0	464	851	850	0	1	0	0	0.0	0.00117509	0.00058754	0.00058754	138	130	3	2	2	1	0.03623188	0.02898551	0.0326087	0.0326087
maniola_jurtina	TRINITY_DN17593_c0_g3(+)	jurtina.TRINITY_DN17593_c0_g3	NA	392	2	0	390	688	684	3	1	0	0	0.00436047	0.00145349	0.00290698	0.00290698	196	179	9	2	4	2	0.06632653	0.03061224	0.04846939	0.04846939
maniola_jurtina	TRINITY_DN17595_c1_g1(+)	jurtina.TRINITY_DN17595_c1_g1	NA	379	0	0	379	701	700	1	0	0	0	0.00142653	0.0	0.00071327	0.00071327	174	164	3	4	2	1	0.02873563	0.03448276	0.0316092	0.0316092
maniola_jurtina	TRINITY_DN17595_c1_g3(+)	jurtina.TRINITY_DN17595_c1_g3	NA	284	0	0	284	518	511	3	4	0	0	0.00579151	0.00772201	0.00675676	0.00675676	83	79	2	1	0	1	0.02409639	0.01204819	0.03012048	0.02610442
maniola_jurtina	TRINITY_DN17596_c0_g1(-)	jurtina.TRINITY_DN17596_c0_g1	NA	39	0	0	39	71	69	0	2	0	0	0.0	0.02816901	0.01408451	0.01408451	18	17	0	1	0	0	0.0	0.05555556	0.02777778	0.02777778
maniola_jurtina	TRINITY_DN17598_c0_g1(+)	jurtina.TRINITY_DN17598_c0_g1	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
maniola_jurtina	TRINITY_DN17598_c3_g4(-)	jurtina.TRINITY_DN17598_c3_g4	NA	81	0	1	80	145	141	2	0	2	0	0.02758621	0.0137931	0.0137931	0.01609195	30	26	0	3	1	0	0.03333333	0.13333333	0.06666667	0.07222222
maniola_jurtina	TRINITY_DN17598_c4_g1(+)	jurtina.TRINITY_DN17598_c4_g1	NA	23	1	1	21	39	37	2	0	0	0	0.05128205	0.0	0.02564103	0.02564103	10	10	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17599_c6_g1(+)	jurtina.TRINITY_DN17599_c6_g1	NA	355	0	0	355	686	685	1	0	0	0	0.00145773	0.0	0.00072886	0.00072886	137	134	3	0	0	0	0.02189781	0.0	0.01094891	0.01094891
maniola_jurtina	TRINITY_DN17600_c6_g1(+)	jurtina.TRINITY_DN17600_c6_g1	NA	72	0	0	72	120	120	0	0	0	0	0.0	0.0	0.0	0.0	35	29	0	6	0	0	0.0	0.17142857	0.08571429	0.08571429
maniola_jurtina	TRINITY_DN17601_c0_g1(+)	jurtina.TRINITY_DN17601_c0_g1	NA	488	0	0	488	897	894	1	1	0	1	0.00111483	0.00111483	0.00222965	0.00185804	206	191	6	6	2	1	0.03883495	0.03883495	0.03883495	0.03883495
maniola_jurtina	TRINITY_DN17602_c5_g1(+)	jurtina.TRINITY_DN17602_c5_g1	NA	185	0	0	185	361	361	0	0	0	0	0.0	0.0	0.0	0.0	77	73	0	3	1	0	0.01298701	0.05194805	0.02597403	0.02813853
maniola_jurtina	TRINITY_DN17602_c6_g2(-)	jurtina.TRINITY_DN17602_c6_g2	NA	44	0	0	44	82	78	0	1	3	0	0.03658537	0.04878049	0.02439024	0.0304878	15	15	0	0	0	0	0.0	0.0	0.0	0.0
maniola_jurtina	TRINITY_DN17604_c0_g1(+)	jurtina.TRINITY_DN17604_c0_g1	NA	355	0	0	355	639	636	1	1	0	1	0.00156495	0.00156495	0.00312989	0.00260824	161	145	4	5	5	2	0.05590062	0.0621118	0.05590062	0.05693582
