species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MD_120	0_pi_MD_379	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MD_120	4_pi_MD_379	4_pi_between	4_pi_total
melitaea_deione	TRINITY_DN18835_c1_g1(+)	deione.TRINITY_DN18835_c1_g1	NA	875	0	0	875	1618	1615	0	0	3	0	0.00185414	0.00185414	0.00092707	0.00123609	347	336	4	3	4	0	0.02305476	0.02017291	0.01585014	0.01777137
melitaea_deione	TRINITY_DN18836_c2_g1(+)	deione.TRINITY_DN18836_c2_g1	NA	417	0	1	416	774	773	0	1	0	0	0.0	0.00129199	0.00064599	0.00064599	142	139	0	3	0	0	0.0	0.02112676	0.01056338	0.01056338
melitaea_deione	TRINITY_DN18836_c2_g2(+)	deione.TRINITY_DN18836_c2_g2	NA	563	0	0	563	1059	1058	0	1	0	0	0.0	0.00094429	0.00047214	0.00047214	219	214	0	5	0	0	0.0	0.02283105	0.01141553	0.01141553
melitaea_deione	TRINITY_DN18836_c2_g3(+)	deione.TRINITY_DN18836_c2_g3	NA	20	0	0	20	36	36	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18836_c3_g1(+)	deione.TRINITY_DN18836_c3_g1	NA	570	0	0	570	1076	1072	2	2	0	0	0.00185874	0.00185874	0.00185874	0.00185874	252	246	1	5	0	0	0.00396825	0.01984127	0.01190476	0.01190476
melitaea_deione	TRINITY_DN18837_c1_g1(+)	deione.TRINITY_DN18837_c1_g1	NA	178	0	0	178	347	347	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18837_c1_g2(+)	deione.TRINITY_DN18837_c1_g2	OG0003319	339	0	0	339	657	655	0	0	2	0	0.00304414	0.00304414	0.00152207	0.00202943	159	159	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18838_c4_g1(+)	deione.TRINITY_DN18838_c4_g1	NA	9	0	0	9	14	10	4	0	0	0	0.28571429	0.0	0.14285714	0.14285714	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18838_c5_g1(+)	deione.TRINITY_DN18838_c5_g1	NA	1195	0	1	1194	2262	2252	2	8	0	0	0.00088417	0.00353669	0.00221043	0.00221043	403	397	0	6	0	0	0.0	0.01488834	0.00744417	0.00744417
melitaea_deione	TRINITY_DN18839_c1_g3(+)	deione.TRINITY_DN18839_c1_g3	NA	241	0	0	241	438	438	0	0	0	0	0.0	0.0	0.0	0.0	87	83	2	0	0	2	0.02298851	0.0	0.03448276	0.02681992
melitaea_deione	TRINITY_DN18839_c1_g5(+)	deione.TRINITY_DN18839_c1_g5	NA	1347	0	1	1346	2555	2553	0	2	0	0	0.0	0.00078278	0.00039139	0.00039139	555	551	1	3	0	0	0.0018018	0.00540541	0.0036036	0.0036036
melitaea_deione	TRINITY_DN18840_c4_g1(+)	deione.TRINITY_DN18840_c4_g1	NA	280	0	0	280	542	540	1	0	1	0	0.00369004	0.00184502	0.00184502	0.00215252	134	134	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18840_c5_g1(-)	deione.TRINITY_DN18840_c5_g1	NA	55	0	0	55	104	102	2	0	0	0	0.01923077	0.0	0.00961538	0.00961538	18	18	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18841_c2_g1(+)	deione.TRINITY_DN18841_c2_g1	OG0002180	285	0	0	285	568	568	0	0	0	0	0.0	0.0	0.0	0.0	136	135	0	1	0	0	0.0	0.00735294	0.00367647	0.00367647
melitaea_deione	TRINITY_DN18841_c3_g1(+)	deione.TRINITY_DN18841_c3_g1	NA	424	0	0	424	799	799	0	0	0	0	0.0	0.0	0.0	0.0	122	122	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18841_c3_g2(+)	deione.TRINITY_DN18841_c3_g2	NA	331	0	0	331	623	621	1	1	0	0	0.00160514	0.00160514	0.00160514	0.00160514	135	131	1	3	0	0	0.00740741	0.02222222	0.01481481	0.01481481
melitaea_deione	TRINITY_DN18841_c3_g3(+)	deione.TRINITY_DN18841_c3_g3	NA	674	1	0	673	1254	1252	0	1	1	0	0.00079745	0.0015949	0.00079745	0.00093036	276	266	0	3	1	6	0.00362319	0.01449275	0.02898551	0.022343
melitaea_deione	TRINITY_DN18842_c4_g2(+)	deione.TRINITY_DN18842_c4_g2	NA	304	0	0	304	569	569	0	0	0	0	0.0	0.0	0.0	0.0	136	135	0	0	0	1	0.0	0.0	0.00735294	0.00490196
melitaea_deione	TRINITY_DN18842_c5_g1(+)	deione.TRINITY_DN18842_c5_g1	OG0002241	191	0	0	191	358	358	0	0	0	0	0.0	0.0	0.0	0.0	94	92	1	0	0	1	0.0106383	0.0	0.01595745	0.01241135
melitaea_deione	TRINITY_DN18842_c6_g2(+)	deione.TRINITY_DN18842_c6_g2	NA	39	1	0	38	64	58	0	0	6	0	0.09375	0.09375	0.046875	0.0625	11	9	2	0	0	0	0.18181818	0.0	0.09090909	0.09090909
melitaea_deione	TRINITY_DN18842_c6_g6(+)	deione.TRINITY_DN18842_c6_g6	NA	5	0	0	5	7	7	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18842_c7_g1(+)	deione.TRINITY_DN18842_c7_g1	OG0004348	192	0	0	192	350	350	0	0	0	0	0.0	0.0	0.0	0.0	82	81	0	0	1	0	0.01219512	0.01219512	0.00609756	0.00813008
melitaea_deione	TRINITY_DN18843_c0_g1(+)	deione.TRINITY_DN18843_c0_g1	NA	810	0	0	810	1552	1550	0	1	0	1	0.0	0.00064433	0.00096649	0.00075171	391	385	1	2	0	3	0.00255754	0.00511509	0.01150895	0.0089514
melitaea_deione	TRINITY_DN18844_c1_g1(+)	deione.TRINITY_DN18844_c1_g1	NA	221	0	0	221	418	418	0	0	0	0	0.0	0.0	0.0	0.0	102	101	0	1	0	0	0.0	0.00980392	0.00490196	0.00490196
melitaea_deione	TRINITY_DN18845_c3_g1(+)	deione.TRINITY_DN18845_c3_g1	OG0004412	135	0	0	135	268	268	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18845_c3_g6(-)	deione.TRINITY_DN18845_c3_g6	NA	38	0	0	38	73	71	0	0	0	2	0.0	0.0	0.02739726	0.01826484	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18846_c0_g1(+)	deione.TRINITY_DN18846_c0_g1	NA	320	0	0	320	620	619	0	0	1	0	0.0016129	0.0016129	0.00080645	0.00107527	138	137	1	0	0	0	0.00724638	0.0	0.00362319	0.00362319
melitaea_deione	TRINITY_DN18847_c2_g1(+)	deione.TRINITY_DN18847_c2_g1	NA	612	0	0	612	1189	1188	1	0	0	0	0.00084104	0.0	0.00042052	0.00042052	263	262	0	0	0	1	0.0	0.0	0.00380228	0.00253485
melitaea_deione	TRINITY_DN18847_c2_g3(+)	deione.TRINITY_DN18847_c2_g3	NA	554	0	0	554	1057	1056	0	1	0	0	0.0	0.00094607	0.00047304	0.00047304	226	222	0	4	0	0	0.0	0.01769912	0.00884956	0.00884956
melitaea_deione	TRINITY_DN18847_c2_g5(+)	deione.TRINITY_DN18847_c2_g5	NA	508	0	0	508	969	969	0	0	0	0	0.0	0.0	0.0	0.0	217	215	0	2	0	0	0.0	0.00921659	0.00460829	0.00460829
melitaea_deione	TRINITY_DN18848_c0_g1(+)	deione.TRINITY_DN18848_c0_g1	NA	663	0	0	663	1222	1218	1	2	1	0	0.00163666	0.00245499	0.00163666	0.00177305	275	259	5	2	7	2	0.04363636	0.03272727	0.03272727	0.03454545
melitaea_deione	TRINITY_DN18849_c3_g1(+)	deione.TRINITY_DN18849_c3_g1	NA	160	0	0	160	313	313	0	0	0	0	0.0	0.0	0.0	0.0	48	48	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18849_c4_g2(+)	deione.TRINITY_DN18849_c4_g2	NA	457	0	0	457	885	885	0	0	0	0	0.0	0.0	0.0	0.0	204	203	0	1	0	0	0.0	0.00490196	0.00245098	0.00245098
melitaea_deione	TRINITY_DN18850_c1_g2(+)	deione.TRINITY_DN18850_c1_g2	NA	616	0	0	616	1177	1177	0	0	0	0	0.0	0.0	0.0	0.0	314	308	1	1	3	1	0.01273885	0.01273885	0.0111465	0.01167728
melitaea_deione	TRINITY_DN18850_c1_g3(+)	deione.TRINITY_DN18850_c1_g3	NA	1186	0	0	1186	2230	2222	3	5	0	0	0.00134529	0.00224215	0.00179372	0.00179372	478	470	5	3	0	0	0.01046025	0.00627615	0.0083682	0.0083682
melitaea_deione	TRINITY_DN18852_c3_g1(+)	deione.TRINITY_DN18852_c3_g1	NA	223	0	1	222	429	427	1	1	0	0	0.002331	0.002331	0.002331	0.002331	72	72	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18853_c4_g1(+)	deione.TRINITY_DN18853_c4_g1	NA	268	0	0	268	506	505	1	0	0	0	0.00197628	0.0	0.00098814	0.00098814	116	113	0	1	0	2	0.0	0.00862069	0.02155172	0.0158046
melitaea_deione	TRINITY_DN18853_c4_g2(+)	deione.TRINITY_DN18853_c4_g2	NA	910	0	0	910	1762	1762	0	0	0	0	0.0	0.0	0.0	0.0	435	433	1	0	0	1	0.00229885	0.0	0.00344828	0.00268199
melitaea_deione	TRINITY_DN18854_c1_g1(+)	deione.TRINITY_DN18854_c1_g1	NA	49	0	0	49	95	95	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18854_c2_g1(+)	deione.TRINITY_DN18854_c2_g1	NA	427	0	0	427	830	830	0	0	0	0	0.0	0.0	0.0	0.0	174	171	0	1	0	2	0.0	0.00574713	0.01436782	0.0105364
melitaea_deione	TRINITY_DN18855_c0_g2(+)	deione.TRINITY_DN18855_c0_g2	NA	289	0	1	288	547	540	1	2	1	3	0.00365631	0.00548446	0.00914077	0.00761731	114	110	3	1	0	0	0.02631579	0.00877193	0.01754386	0.01754386
melitaea_deione	TRINITY_DN18855_c0_g3(+)	deione.TRINITY_DN18855_c0_g3	NA	290	1	0	289	547	542	3	0	2	0	0.00914077	0.00365631	0.00457038	0.00517977	109	107	0	2	0	0	0.0	0.01834862	0.00917431	0.00917431
melitaea_deione	TRINITY_DN18856_c2_g2(+)	deione.TRINITY_DN18856_c2_g2	NA	739	0	0	739	1407	1407	0	0	0	0	0.0	0.0	0.0	0.0	445	436	1	6	0	2	0.00224719	0.01348315	0.01235955	0.01086142
melitaea_deione	TRINITY_DN18857_c1_g1(+)	deione.TRINITY_DN18857_c1_g1	NA	83	0	0	83	159	159	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18857_c2_g2(+)	deione.TRINITY_DN18857_c2_g2	NA	480	0	0	480	910	909	1	0	0	0	0.0010989	0.0	0.00054945	0.00054945	183	181	2	0	0	0	0.01092896	0.0	0.00546448	0.00546448
melitaea_deione	TRINITY_DN18859_c2_g3(+)	deione.TRINITY_DN18859_c2_g3	OG0003553	765	0	0	765	1483	1483	0	0	0	0	0.0	0.0	0.0	0.0	357	355	1	1	0	0	0.00280112	0.00280112	0.00280112	0.00280112
melitaea_deione	TRINITY_DN18859_c3_g2(+)	deione.TRINITY_DN18859_c3_g2	NA	246	0	0	246	475	475	0	0	0	0	0.0	0.0	0.0	0.0	105	103	0	0	0	2	0.0	0.0	0.01904762	0.01269841
melitaea_deione	TRINITY_DN18859_c4_g1(+)	deione.TRINITY_DN18859_c4_g1	NA	10	0	0	10	21	21	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18860_c1_g1(+)	deione.TRINITY_DN18860_c1_g1	NA	20	0	0	20	31	31	0	0	0	0	0.0	0.0	0.0	0.0	12	11	0	0	1	0	0.08333333	0.08333333	0.04166667	0.05555556
melitaea_deione	TRINITY_DN18861_c0_g1(+)	deione.TRINITY_DN18861_c0_g1	OG0001513	204	0	0	204	392	392	0	0	0	0	0.0	0.0	0.0	0.0	89	89	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18862_c0_g1(+)	deione.TRINITY_DN18862_c0_g1	NA	636	2	0	634	1167	1165	1	0	0	1	0.0008569	0.0	0.00128535	0.00099972	326	311	4	8	0	3	0.01226994	0.02453988	0.02760736	0.02453988
melitaea_deione	TRINITY_DN18863_c2_g2(+)	deione.TRINITY_DN18863_c2_g2	NA	348	0	0	348	666	665	1	0	0	0	0.0015015	0.0	0.00075075	0.00075075	95	92	3	0	0	0	0.03157895	0.0	0.01578947	0.01578947
melitaea_deione	TRINITY_DN18864_c0_g1(+)	deione.TRINITY_DN18864_c0_g1	NA	1000	0	1	999	1817	1815	0	2	0	0	0.0	0.00110072	0.00055036	0.00055036	369	356	2	9	1	1	0.00813008	0.02710027	0.01897019	0.01851852
melitaea_deione	TRINITY_DN18865_c2_g1(+)	deione.TRINITY_DN18865_c2_g1	NA	309	0	1	308	590	587	1	1	0	1	0.00169492	0.00169492	0.00338983	0.00282486	103	103	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18866_c5_g1(+)	deione.TRINITY_DN18866_c5_g1	NA	15	0	0	15	28	27	0	0	0	1	0.0	0.0	0.03571429	0.02380953	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18866_c6_g2(+)	deione.TRINITY_DN18866_c6_g2	NA	65	0	1	64	125	122	0	2	1	0	0.008	0.024	0.012	0.01333333	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18867_c0_g1(+)	deione.TRINITY_DN18867_c0_g1	NA	258	0	0	258	499	498	0	1	0	0	0.0	0.00200401	0.001002	0.001002	109	105	1	2	0	1	0.00917431	0.01834862	0.02293578	0.01987767
melitaea_deione	TRINITY_DN18868_c3_g2(+)	deione.TRINITY_DN18868_c3_g2	NA	217	0	0	217	423	423	0	0	0	0	0.0	0.0	0.0	0.0	95	93	1	1	0	0	0.01052632	0.01052632	0.01052632	0.01052632
melitaea_deione	TRINITY_DN18868_c3_g4(+)	deione.TRINITY_DN18868_c3_g4	NA	587	0	0	587	1124	1121	1	2	0	0	0.00088968	0.00177936	0.00133452	0.00133452	229	225	0	4	0	0	0.0	0.01746725	0.00873362	0.00873362
melitaea_deione	TRINITY_DN18869_c0_g1(+)	deione.TRINITY_DN18869_c0_g1	NA	64	0	0	64	126	126	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18869_c0_g2(+)	deione.TRINITY_DN18869_c0_g2	NA	287	0	0	287	544	543	0	1	0	0	0.0	0.00183824	0.00091912	0.00091912	73	73	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18869_c0_g3(+)	deione.TRINITY_DN18869_c0_g3	NA	175	0	0	175	338	338	0	0	0	0	0.0	0.0	0.0	0.0	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
melitaea_deione	TRINITY_DN18870_c6_g4(+)	deione.TRINITY_DN18870_c6_g4	NA	244	0	0	244	467	467	0	0	0	0	0.0	0.0	0.0	0.0	112	111	0	1	0	0	0.0	0.00892857	0.00446429	0.00446429
melitaea_deione	TRINITY_DN18870_c7_g1(+)	deione.TRINITY_DN18870_c7_g1	NA	310	1	1	308	591	589	0	1	0	1	0.0	0.00169205	0.00253807	0.00197405	109	107	0	1	1	0	0.00917431	0.01834862	0.00917431	0.01070336
melitaea_deione	TRINITY_DN18871_c0_g1(+)	deione.TRINITY_DN18871_c0_g1	NA	170	0	0	170	315	315	0	0	0	0	0.0	0.0	0.0	0.0	74	72	0	2	0	0	0.0	0.02702703	0.01351351	0.01351351
melitaea_deione	TRINITY_DN18874_c1_g3(+)	deione.TRINITY_DN18874_c1_g3	NA	1197	0	0	1197	2317	2317	0	0	0	0	0.0	0.0	0.0	0.0	586	581	3	0	0	2	0.00511945	0.0	0.0059727	0.00483504
melitaea_deione	TRINITY_DN18874_c1_g4(+)	deione.TRINITY_DN18874_c1_g4	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18875_c4_g2(+)	deione.TRINITY_DN18875_c4_g2	NA	366	0	0	366	711	710	1	0	0	0	0.00140647	0.0	0.00070323	0.00070323	163	162	0	1	0	0	0.0	0.00613497	0.00306748	0.00306748
melitaea_deione	TRINITY_DN18875_c4_g3(+)	deione.TRINITY_DN18875_c4_g3	NA	392	0	0	392	731	730	1	0	0	0	0.00136799	0.0	0.00068399	0.00068399	180	175	4	0	0	1	0.02222222	0.0	0.01666667	0.01481482
melitaea_deione	TRINITY_DN18875_c4_g5(+)	deione.TRINITY_DN18875_c4_g5	OG0002582	426	0	0	426	828	827	0	1	0	0	0.0	0.00120773	0.00060386	0.00060386	182	179	0	3	0	0	0.0	0.01648352	0.00824176	0.00824176
melitaea_deione	TRINITY_DN18876_c0_g1(+)	deione.TRINITY_DN18876_c0_g1	NA	897	0	0	897	1691	1688	0	3	0	0	0.0	0.0017741	0.00088705	0.00088705	435	427	2	5	1	0	0.00689655	0.0137931	0.0091954	0.00957854
melitaea_deione	TRINITY_DN18876_c0_g2(+)	deione.TRINITY_DN18876_c0_g2	NA	633	0	0	633	1194	1193	0	0	1	0	0.00083752	0.00083752	0.00041876	0.00055835	270	267	2	1	0	0	0.00740741	0.0037037	0.00555556	0.00555556
melitaea_deione	TRINITY_DN18877_c5_g1(+)	deione.TRINITY_DN18877_c5_g1	NA	270	0	0	270	532	531	0	0	0	1	0.0	0.0	0.0018797	0.00125313	97	96	0	1	0	0	0.0	0.01030928	0.00515464	0.00515464
melitaea_deione	TRINITY_DN18877_c6_g1(+)	deione.TRINITY_DN18877_c6_g1	NA	46	0	0	46	88	88	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18878_c3_g2(+)	deione.TRINITY_DN18878_c3_g2	OG0002950	153	0	0	153	269	269	0	0	0	0	0.0	0.0	0.0	0.0	82	81	1	0	0	0	0.01219512	0.0	0.00609756	0.00609756
melitaea_deione	TRINITY_DN18879_c1_g1(+)	deione.TRINITY_DN18879_c1_g1	NA	324	0	0	324	624	624	0	0	0	0	0.0	0.0	0.0	0.0	145	143	1	0	0	1	0.00689655	0.0	0.01034483	0.00804598
melitaea_deione	TRINITY_DN18879_c3_g1(+)	deione.TRINITY_DN18879_c3_g1	NA	298	0	0	298	578	573	0	3	0	2	0.0	0.00519031	0.00605536	0.00490196	102	101	0	1	0	0	0.0	0.00980392	0.00490196	0.00490196
melitaea_deione	TRINITY_DN18880_c0_g1(+)	deione.TRINITY_DN18880_c0_g1	NA	2003	0	1	2002	3828	3821	2	3	2	0	0.00104493	0.00130617	0.00091432	0.0010014	716	706	3	7	0	0	0.00418994	0.00977654	0.00698324	0.00698324
melitaea_deione	TRINITY_DN18881_c0_g2(+)	deione.TRINITY_DN18881_c0_g2	NA	78	0	0	78	150	150	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18881_c0_g3(+)	deione.TRINITY_DN18881_c0_g3	NA	450	0	0	450	874	874	0	0	0	0	0.0	0.0	0.0	0.0	176	175	0	0	0	1	0.0	0.0	0.00568182	0.00378788
melitaea_deione	TRINITY_DN18881_c0_g4(+)	deione.TRINITY_DN18881_c0_g4	NA	289	0	0	289	561	561	0	0	0	0	0.0	0.0	0.0	0.0	123	122	0	0	0	1	0.0	0.0	0.00813008	0.00542005
melitaea_deione	TRINITY_DN18881_c0_g5(+)	deione.TRINITY_DN18881_c0_g5	NA	382	1	0	381	731	729	0	1	0	1	0.0	0.00136799	0.00205198	0.00159598	145	145	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18881_c0_g6(+)	deione.TRINITY_DN18881_c0_g6	NA	789	0	0	789	1512	1510	1	0	0	1	0.00066138	0.0	0.00099206	0.0007716	304	298	1	2	3	0	0.01315789	0.01644737	0.00986842	0.01151316
melitaea_deione	TRINITY_DN18881_c0_g7(-)	deione.TRINITY_DN18881_c0_g7	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_deione	TRINITY_DN18882_c5_g1(-)	deione.TRINITY_DN18882_c5_g1	NA	70	0	0	70	136	135	0	0	0	1	0.0	0.0	0.00735294	0.00490196	38	38	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18882_c6_g1(+)	deione.TRINITY_DN18882_c6_g1	NA	123	0	0	123	237	237	0	0	0	0	0.0	0.0	0.0	0.0	61	60	0	1	0	0	0.0	0.01639344	0.00819672	0.00819672
melitaea_deione	TRINITY_DN18883_c1_g2(+)	deione.TRINITY_DN18883_c1_g2	NA	1016	0	1	1015	1968	1967	0	0	1	0	0.00050813	0.00050813	0.00025407	0.00033876	381	376	1	4	0	0	0.00262467	0.01049869	0.00656168	0.00656168
melitaea_deione	TRINITY_DN18884_c0_g2(+)	deione.TRINITY_DN18884_c0_g2	NA	481	0	2	479	915	912	2	1	0	0	0.00218579	0.0010929	0.00163934	0.00163934	208	208	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18884_c0_g3(+)	deione.TRINITY_DN18884_c0_g3	NA	429	0	0	429	822	822	0	0	0	0	0.0	0.0	0.0	0.0	219	217	0	1	1	0	0.00456621	0.00913242	0.00456621	0.00532724
melitaea_deione	TRINITY_DN18884_c0_g4(+)	deione.TRINITY_DN18884_c0_g4	NA	189	0	0	189	362	361	0	0	0	1	0.0	0.0	0.00276243	0.00184162	76	76	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18885_c3_g3(+)	deione.TRINITY_DN18885_c3_g3	NA	708	0	0	708	1320	1311	6	2	1	0	0.00530303	0.00227273	0.00340909	0.00353535	279	273	4	1	1	0	0.01792115	0.00716846	0.01075269	0.01135006
melitaea_deione	TRINITY_DN18886_c3_g1(+)	deione.TRINITY_DN18886_c3_g1	NA	1318	0	0	1318	2522	2517	3	2	0	0	0.00118953	0.00079302	0.00099128	0.00099128	401	401	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18887_c0_g1(+)	deione.TRINITY_DN18887_c0_g1	NA	332	0	0	332	656	654	1	1	0	0	0.00152439	0.00152439	0.00152439	0.00152439	139	138	0	0	1	0	0.00719424	0.00719424	0.00359712	0.00479616
melitaea_deione	TRINITY_DN18888_c0_g1(+)	deione.TRINITY_DN18888_c0_g1	OG0002919	1259	0	0	1259	2424	2422	0	1	0	1	0.0	0.00041254	0.00061881	0.0004813	479	473	2	3	0	1	0.00417537	0.00626305	0.00730689	0.006611
melitaea_deione	TRINITY_DN18889_c1_g2(+)	deione.TRINITY_DN18889_c1_g2	NA	431	1	0	430	800	794	0	5	0	1	0.0	0.00625	0.004375	0.00395833	174	171	1	2	0	0	0.00574713	0.01149425	0.00862069	0.00862069
melitaea_deione	TRINITY_DN18890_c0_g2(+)	deione.TRINITY_DN18890_c0_g2	NA	309	0	0	309	591	590	0	0	0	1	0.0	0.0	0.00169205	0.00112803	201	200	0	0	0	1	0.0	0.0	0.00497512	0.00331675
melitaea_deione	TRINITY_DN18891_c1_g3(+)	deione.TRINITY_DN18891_c1_g3	NA	53	0	0	53	99	99	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18891_c2_g1(+)	deione.TRINITY_DN18891_c2_g1	NA	588	0	0	588	1141	1141	0	0	0	0	0.0	0.0	0.0	0.0	321	318	1	2	0	0	0.00311526	0.00623053	0.0046729	0.0046729
melitaea_deione	TRINITY_DN18892_c1_g1(+)	deione.TRINITY_DN18892_c1_g1	NA	838	0	0	838	1603	1603	0	0	0	0	0.0	0.0	0.0	0.0	366	357	4	3	1	1	0.0136612	0.01092896	0.0136612	0.01320583
melitaea_deione	TRINITY_DN18893_c0_g1(+)	deione.TRINITY_DN18893_c0_g1	NA	185	0	0	185	368	368	0	0	0	0	0.0	0.0	0.0	0.0	90	89	0	1	0	0	0.0	0.01111111	0.00555556	0.00555556
melitaea_deione	TRINITY_DN18893_c1_g1(+)	deione.TRINITY_DN18893_c1_g1	NA	147	0	0	147	282	281	0	1	0	0	0.0	0.0035461	0.00177305	0.00177305	47	47	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18893_c1_g5(+)	deione.TRINITY_DN18893_c1_g5	NA	586	2	1	583	1098	1092	0	2	4	0	0.00364299	0.00546448	0.00273224	0.00333941	218	214	0	1	3	0	0.01376147	0.01834862	0.00917431	0.01146789
melitaea_deione	TRINITY_DN18893_c1_g7(+)	deione.TRINITY_DN18893_c1_g7	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18894_c0_g1(+)	deione.TRINITY_DN18894_c0_g1	NA	758	0	0	758	1448	1447	0	0	0	1	0.0	0.0	0.00069061	0.00046041	358	351	5	2	0	0	0.01396648	0.00558659	0.00977654	0.00977654
melitaea_deione	TRINITY_DN18895_c7_g1(+)	deione.TRINITY_DN18895_c7_g1	NA	112	0	0	112	189	182	2	0	5	0	0.03703704	0.02645503	0.01851852	0.02292769	31	28	1	0	2	0	0.09677419	0.06451613	0.0483871	0.05913979
melitaea_deione	TRINITY_DN18895_c8_g1(+)	deione.TRINITY_DN18895_c8_g1	NA	663	0	0	663	1277	1275	2	0	0	0	0.00156617	0.0	0.00078309	0.00078309	246	244	0	0	0	2	0.0	0.0	0.00813008	0.00542005
melitaea_deione	TRINITY_DN18897_c4_g2(+)	deione.TRINITY_DN18897_c4_g2	NA	117	0	0	117	217	217	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_deione	TRINITY_DN18898_c1_g1(+)	deione.TRINITY_DN18898_c1_g1	NA	159	0	0	159	294	294	0	0	0	0	0.0	0.0	0.0	0.0	78	75	1	1	1	0	0.02564103	0.02564103	0.01923077	0.02136752
melitaea_deione	TRINITY_DN18898_c2_g1(+)	deione.TRINITY_DN18898_c2_g1	NA	81	1	0	80	139	138	1	0	0	0	0.00719424	0.0	0.00359712	0.00359712	23	21	0	0	2	0	0.08695652	0.08695652	0.04347826	0.05797101
melitaea_deione	TRINITY_DN18898_c2_g2(+)	deione.TRINITY_DN18898_c2_g2	NA	100	0	0	100	175	172	0	2	1	0	0.00571429	0.01714286	0.00857143	0.00952381	54	53	0	0	1	0	0.01851852	0.01851852	0.00925926	0.01234568
melitaea_deione	TRINITY_DN18898_c3_g1(+)	deione.TRINITY_DN18898_c3_g1	OG0005059	419	0	0	419	813	813	0	0	0	0	0.0	0.0	0.0	0.0	210	208	0	1	0	1	0.0	0.0047619	0.00714286	0.00555556
