species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_IF_142	0_pi_IF_236	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_IF_142	4_pi_IF_236	4_pi_between	4_pi_total
iphiclides_feisthamelii	TRINITY_DN24772_c0_g1(+)	feisthamelii.TRINITY_DN24772_c0_g1	NA	471	0	0	471	912	912	0	0	0	0	0.0	0.0	0.0	0.0	178	177	1	0	0	0	0.00561798	0.0	0.00280899	0.00280899
iphiclides_feisthamelii	TRINITY_DN24773_c0_g1(+)	feisthamelii.TRINITY_DN24773_c0_g1	NA	290	0	0	290	542	542	0	0	0	0	0.0	0.0	0.0	0.0	124	122	2	0	0	0	0.01612903	0.0	0.00806452	0.00806452
iphiclides_feisthamelii	TRINITY_DN24774_c0_g1(+)	feisthamelii.TRINITY_DN24774_c0_g1	NA	54	0	0	54	100	96	2	1	1	0	0.03	0.02	0.02	0.02166667	37	37	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24775_c0_g1(+)	feisthamelii.TRINITY_DN24775_c0_g1	OG0001324	222	0	0	222	420	420	0	0	0	0	0.0	0.0	0.0	0.0	104	104	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24775_c3_g1(+)	feisthamelii.TRINITY_DN24775_c3_g1	NA	139	0	0	139	274	274	0	0	0	0	0.0	0.0	0.0	0.0	60	59	0	0	1	0	0.01666667	0.01666667	0.00833333	0.01111111
iphiclides_feisthamelii	TRINITY_DN24776_c0_g1(+)	feisthamelii.TRINITY_DN24776_c0_g1	NA	650	0	2	648	1203	1189	9	4	0	1	0.0074813	0.00332502	0.00623441	0.00595733	245	238	2	4	0	1	0.00816327	0.01632653	0.01632653	0.01496599
iphiclides_feisthamelii	TRINITY_DN24779_c1_g1(+)	feisthamelii.TRINITY_DN24779_c1_g1	NA	487	0	0	487	925	924	0	0	1	0	0.00108108	0.00108108	0.00054054	0.00072072	251	244	2	5	0	0	0.00796813	0.01992032	0.01394422	0.01394422
iphiclides_feisthamelii	TRINITY_DN24781_c0_g1(+)	feisthamelii.TRINITY_DN24781_c0_g1	NA	706	0	0	706	1326	1324	0	2	0	0	0.0	0.0015083	0.00075415	0.00075415	278	276	0	2	0	0	0.0	0.00719424	0.00359712	0.00359712
iphiclides_feisthamelii	TRINITY_DN24784_c0_g2(+)	feisthamelii.TRINITY_DN24784_c0_g2	OG0004399	553	0	0	553	1025	1025	0	0	0	0	0.0	0.0	0.0	0.0	236	229	1	2	3	1	0.01694915	0.02118644	0.01694915	0.01765536
iphiclides_feisthamelii	TRINITY_DN24785_c4_g1(+)	feisthamelii.TRINITY_DN24785_c4_g1	NA	344	0	0	344	634	634	0	0	0	0	0.0	0.0	0.0	0.0	152	148	1	3	0	0	0.00657895	0.01973684	0.01315789	0.01315789
iphiclides_feisthamelii	TRINITY_DN24785_c7_g1(-)	feisthamelii.TRINITY_DN24785_c7_g1	NA	8	0	0	8	13	13	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24786_c3_g2(+)	feisthamelii.TRINITY_DN24786_c3_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN24787_c2_g1(+)	feisthamelii.TRINITY_DN24787_c2_g1	NA	435	0	0	435	825	824	1	0	0	0	0.00121212	0.0	0.00060606	0.00060606	254	248	0	3	2	1	0.00787402	0.01968504	0.01377953	0.01377953
iphiclides_feisthamelii	TRINITY_DN24788_c2_g1(+)	feisthamelii.TRINITY_DN24788_c2_g1	NA	352	0	0	352	671	670	1	0	0	0	0.00149031	0.0	0.00074516	0.00074516	186	185	0	1	0	0	0.0	0.00537634	0.00268817	0.00268817
iphiclides_feisthamelii	TRINITY_DN24788_c2_g2(+)	feisthamelii.TRINITY_DN24788_c2_g2	NA	1244	0	0	1244	2397	2394	2	0	1	0	0.00125156	0.00041719	0.00062578	0.00069531	549	545	0	3	1	0	0.00182149	0.00728597	0.00364299	0.00394657
iphiclides_feisthamelii	TRINITY_DN24789_c0_g1(+)	feisthamelii.TRINITY_DN24789_c0_g1	NA	913	0	2	911	1699	1692	4	2	1	0	0.00294291	0.00176574	0.00206004	0.00215813	306	304	1	0	0	1	0.00326797	0.0	0.00490196	0.00381263
iphiclides_feisthamelii	TRINITY_DN24790_c1_g1(+)	feisthamelii.TRINITY_DN24790_c1_g1	NA	99	0	1	98	180	180	0	0	0	0	0.0	0.0	0.0	0.0	44	42	1	1	0	0	0.02272727	0.02272727	0.02272727	0.02272727
iphiclides_feisthamelii	TRINITY_DN24793_c2_g1(-)	feisthamelii.TRINITY_DN24793_c2_g1	NA	44	0	1	43	76	73	1	0	2	0	0.03947368	0.02631579	0.01973684	0.0241228	30	28	0	0	2	0	0.06666667	0.06666667	0.03333333	0.04444444
iphiclides_feisthamelii	TRINITY_DN24794_c0_g1(+)	feisthamelii.TRINITY_DN24794_c0_g1	NA	174	0	0	174	343	343	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24795_c0_g1(+)	feisthamelii.TRINITY_DN24795_c0_g1	NA	468	0	1	467	873	871	0	0	1	1	0.00114548	0.00114548	0.00171821	0.0015273	243	233	3	4	1	2	0.01646091	0.02057613	0.02469136	0.02263375
iphiclides_feisthamelii	TRINITY_DN24797_c1_g1(+)	feisthamelii.TRINITY_DN24797_c1_g1	NA	928	0	1	927	1794	1792	1	1	0	0	0.00055741	0.00055741	0.00055741	0.00055741	398	392	2	2	2	0	0.01005025	0.01005025	0.00753769	0.00837521
iphiclides_feisthamelii	TRINITY_DN24798_c6_g1(+)	feisthamelii.TRINITY_DN24798_c6_g1	OG0001701	140	0	0	140	274	274	0	0	0	0	0.0	0.0	0.0	0.0	70	69	0	1	0	0	0.0	0.01428571	0.00714286	0.00714286
iphiclides_feisthamelii	TRINITY_DN24798_c7_g1(+)	feisthamelii.TRINITY_DN24798_c7_g1	NA	516	0	0	516	987	983	3	1	0	0	0.00303951	0.00101317	0.00202634	0.00202634	188	184	2	2	0	0	0.0106383	0.0106383	0.0106383	0.0106383
iphiclides_feisthamelii	TRINITY_DN24799_c6_g1(+)	feisthamelii.TRINITY_DN24799_c6_g1	NA	261	0	0	261	489	489	0	0	0	0	0.0	0.0	0.0	0.0	130	126	3	1	0	0	0.02307692	0.00769231	0.01538462	0.01538462
iphiclides_feisthamelii	TRINITY_DN24800_c0_g1(+)	feisthamelii.TRINITY_DN24800_c0_g1	OG0004074	666	0	0	666	1216	1210	3	3	0	0	0.00246711	0.00246711	0.00246711	0.00246711	224	219	0	1	4	0	0.01785714	0.02232143	0.01116071	0.0141369
iphiclides_feisthamelii	TRINITY_DN24801_c3_g1(+)	feisthamelii.TRINITY_DN24801_c3_g1	NA	382	0	0	382	729	729	0	0	0	0	0.0	0.0	0.0	0.0	230	228	1	1	0	0	0.00434783	0.00434783	0.00434783	0.00434783
iphiclides_feisthamelii	TRINITY_DN24801_c4_g1(+)	feisthamelii.TRINITY_DN24801_c4_g1	NA	149	0	0	149	282	282	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	0	0	1	0.0	0.0	0.01754386	0.01169591
iphiclides_feisthamelii	TRINITY_DN24801_c5_g2(+)	feisthamelii.TRINITY_DN24801_c5_g2	NA	135	0	0	135	258	256	1	0	1	0	0.00775194	0.00387597	0.00387597	0.00452196	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
iphiclides_feisthamelii	TRINITY_DN24802_c0_g1(+)	feisthamelii.TRINITY_DN24802_c0_g1	NA	518	0	0	518	972	969	2	1	0	0	0.00205761	0.00102881	0.00154321	0.00154321	262	258	2	2	0	0	0.00763359	0.00763359	0.00763359	0.00763359
iphiclides_feisthamelii	TRINITY_DN24803_c0_g1(+)	feisthamelii.TRINITY_DN24803_c0_g1	NA	365	0	0	365	710	710	0	0	0	0	0.0	0.0	0.0	0.0	190	190	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24804_c0_g1(-)	feisthamelii.TRINITY_DN24804_c0_g1	NA	20	0	0	20	35	35	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24805_c4_g1(+)	feisthamelii.TRINITY_DN24805_c4_g1	NA	342	0	1	341	581	571	1	4	5	0	0.01032702	0.01549053	0.00860585	0.01004016	176	153	5	1	17	0	0.125	0.10227273	0.06534091	0.08143939
iphiclides_feisthamelii	TRINITY_DN24805_c4_g2(+)	feisthamelii.TRINITY_DN24805_c4_g2	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24806_c0_g1(+)	feisthamelii.TRINITY_DN24806_c0_g1	NA	332	0	1	331	628	627	1	0	0	0	0.00159236	0.0	0.00079618	0.00079618	170	167	2	1	0	0	0.01176471	0.00588235	0.00882353	0.00882353
iphiclides_feisthamelii	TRINITY_DN24807_c11_g1(+)	feisthamelii.TRINITY_DN24807_c11_g1	NA	1	0	0	1	3	3	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN24809_c5_g3(+)	feisthamelii.TRINITY_DN24809_c5_g3	OG0003117	162	0	0	162	310	309	0	0	1	0	0.00322581	0.00322581	0.0016129	0.00215054	70	69	0	1	0	0	0.0	0.01428571	0.00714286	0.00714286
iphiclides_feisthamelii	TRINITY_DN24810_c0_g1(+)	feisthamelii.TRINITY_DN24810_c0_g1	OG0002855	210	0	0	210	392	392	0	0	0	0	0.0	0.0	0.0	0.0	77	77	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24812_c0_g1(+)	feisthamelii.TRINITY_DN24812_c0_g1	NA	294	0	0	294	539	536	2	1	0	0	0.00371058	0.00185529	0.00278293	0.00278293	148	144	2	2	0	0	0.01351351	0.01351351	0.01351351	0.01351351
iphiclides_feisthamelii	TRINITY_DN24813_c10_g1(+)	feisthamelii.TRINITY_DN24813_c10_g1	NA	92	0	0	92	173	169	0	1	3	0	0.01734104	0.02312139	0.01156069	0.01445086	49	49	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24814_c1_g1(+)	feisthamelii.TRINITY_DN24814_c1_g1	NA	330	0	0	330	633	632	0	1	0	0	0.0	0.00157978	0.00078989	0.00078989	149	149	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24814_c2_g1(+)	feisthamelii.TRINITY_DN24814_c2_g1	NA	482	0	0	482	899	897	1	1	0	0	0.00111235	0.00111235	0.00111235	0.00111235	193	190	1	1	1	0	0.01036269	0.01036269	0.00777202	0.00863558
iphiclides_feisthamelii	TRINITY_DN24814_c3_g2(+)	feisthamelii.TRINITY_DN24814_c3_g2	OG0001631	229	0	0	229	444	443	0	1	0	0	0.0	0.00225225	0.00112613	0.00112613	96	95	0	1	0	0	0.0	0.01041667	0.00520833	0.00520833
iphiclides_feisthamelii	TRINITY_DN24814_c3_g4(+)	feisthamelii.TRINITY_DN24814_c3_g4	NA	245	0	0	245	467	466	0	1	0	0	0.0	0.00214133	0.00107066	0.00107066	83	83	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24815_c0_g2(+)	feisthamelii.TRINITY_DN24815_c0_g2	NA	778	0	0	778	1470	1468	0	2	0	0	0.0	0.00136054	0.00068027	0.00068027	461	454	1	2	3	1	0.00867679	0.01084599	0.00867679	0.00903832
iphiclides_feisthamelii	TRINITY_DN24816_c3_g1(+)	feisthamelii.TRINITY_DN24816_c3_g1	NA	350	0	0	350	681	681	0	0	0	0	0.0	0.0	0.0	0.0	155	151	2	0	2	0	0.02580645	0.01290323	0.01290323	0.01505377
iphiclides_feisthamelii	TRINITY_DN24817_c5_g1(+)	feisthamelii.TRINITY_DN24817_c5_g1	NA	7	0	0	7	10	8	0	1	1	0	0.1	0.2	0.1	0.11666667	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN24817_c7_g1(+)	feisthamelii.TRINITY_DN24817_c7_g1	NA	69	0	0	69	131	131	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24818_c0_g1(+)	feisthamelii.TRINITY_DN24818_c0_g1	NA	933	0	0	933	1753	1745	4	4	0	0	0.0022818	0.0022818	0.0022818	0.0022818	402	390	2	6	2	2	0.00995025	0.0199005	0.01741294	0.01658375
iphiclides_feisthamelii	TRINITY_DN24819_c0_g2(+)	feisthamelii.TRINITY_DN24819_c0_g2	NA	744	0	0	744	1407	1403	3	1	0	0	0.0021322	0.00071073	0.00142146	0.00142146	278	270	3	4	1	0	0.01438849	0.01798561	0.01438849	0.01498801
iphiclides_feisthamelii	TRINITY_DN24821_c4_g1(+)	feisthamelii.TRINITY_DN24821_c4_g1	NA	546	0	0	546	1054	1053	1	0	0	0	0.00094877	0.0	0.00047438	0.00047438	295	292	2	1	0	0	0.00677966	0.00338983	0.00508475	0.00508475
iphiclides_feisthamelii	TRINITY_DN24823_c0_g1(+)	feisthamelii.TRINITY_DN24823_c0_g1	NA	241	0	0	241	451	449	0	2	0	0	0.0	0.00443459	0.00221729	0.00221729	119	115	1	1	2	0	0.02521008	0.02521008	0.01680672	0.01960784
iphiclides_feisthamelii	TRINITY_DN24824_c8_g1(+)	feisthamelii.TRINITY_DN24824_c8_g1	OG0001845	356	0	1	355	682	681	1	0	0	0	0.00146628	0.0	0.00073314	0.00073314	144	144	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24825_c1_g1(+)	feisthamelii.TRINITY_DN24825_c1_g1	OG0004395	598	0	0	598	1133	1132	0	1	0	0	0.0	0.00088261	0.00044131	0.00044131	274	268	0	4	2	0	0.00729927	0.02189781	0.01094891	0.01216545
iphiclides_feisthamelii	TRINITY_DN24826_c4_g1(+)	feisthamelii.TRINITY_DN24826_c4_g1	NA	67	0	0	67	128	127	1	0	0	0	0.0078125	0.0	0.00390625	0.00390625	14	14	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24826_c4_g2(+)	feisthamelii.TRINITY_DN24826_c4_g2	NA	431	0	0	431	835	835	0	0	0	0	0.0	0.0	0.0	0.0	177	175	0	0	2	0	0.01129944	0.01129944	0.00564972	0.00753296
iphiclides_feisthamelii	TRINITY_DN24827_c10_g2(+)	feisthamelii.TRINITY_DN24827_c10_g2	NA	100	0	0	100	188	188	0	0	0	0	0.0	0.0	0.0	0.0	42	41	0	1	0	0	0.0	0.02380952	0.01190476	0.01190476
iphiclides_feisthamelii	TRINITY_DN24828_c8_g1(+)	feisthamelii.TRINITY_DN24828_c8_g1	NA	82	0	0	82	153	153	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24828_c8_g2(+)	feisthamelii.TRINITY_DN24828_c8_g2	OG0002164	1109	0	0	1109	2100	2100	0	0	0	0	0.0	0.0	0.0	0.0	393	388	4	0	0	1	0.01017812	0.0	0.00763359	0.00678541
iphiclides_feisthamelii	TRINITY_DN24829_c0_g1(+)	feisthamelii.TRINITY_DN24829_c0_g1	NA	654	0	0	654	1222	1221	0	1	0	0	0.0	0.00081833	0.00040917	0.00040917	273	267	2	3	1	0	0.01098901	0.01465201	0.01098901	0.01159951
iphiclides_feisthamelii	TRINITY_DN24830_c0_g1(+)	feisthamelii.TRINITY_DN24830_c0_g1	NA	1257	0	0	1257	2433	2429	1	1	2	0	0.00123305	0.00123305	0.00082203	0.00095904	688	665	5	16	1	1	0.00872093	0.0247093	0.01744186	0.01719961
iphiclides_feisthamelii	TRINITY_DN24830_c0_g3(+)	feisthamelii.TRINITY_DN24830_c0_g3	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24831_c2_g1(-)	feisthamelii.TRINITY_DN24831_c2_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
iphiclides_feisthamelii	TRINITY_DN24831_c5_g1(+)	feisthamelii.TRINITY_DN24831_c5_g1	OG0001717	266	0	0	266	498	493	2	3	0	0	0.00401606	0.0060241	0.00502008	0.00502008	90	89	0	1	0	0	0.0	0.01111111	0.00555556	0.00555556
iphiclides_feisthamelii	TRINITY_DN24831_c5_g3(+)	feisthamelii.TRINITY_DN24831_c5_g3	NA	230	0	0	230	443	442	0	1	0	0	0.0	0.00225734	0.00112867	0.00112867	89	87	1	1	0	0	0.01123596	0.01123596	0.01123596	0.01123596
iphiclides_feisthamelii	TRINITY_DN24832_c0_g1(+)	feisthamelii.TRINITY_DN24832_c0_g1	NA	540	0	0	540	1018	1015	1	2	0	0	0.00098232	0.00196464	0.00147348	0.00147348	245	241	1	2	1	0	0.00816327	0.0122449	0.00816327	0.00884354
iphiclides_feisthamelii	TRINITY_DN24833_c1_g1(+)	feisthamelii.TRINITY_DN24833_c1_g1	NA	451	0	0	451	862	861	1	0	0	0	0.00116009	0.0	0.00058005	0.00058005	268	265	0	1	0	2	0.0	0.00373134	0.00932836	0.0068408
iphiclides_feisthamelii	TRINITY_DN24834_c0_g1(+)	feisthamelii.TRINITY_DN24834_c0_g1	NA	251	0	0	251	480	480	0	0	0	0	0.0	0.0	0.0	0.0	104	99	1	4	0	0	0.00961538	0.03846154	0.02403846	0.02403846
iphiclides_feisthamelii	TRINITY_DN24835_c3_g1(+)	feisthamelii.TRINITY_DN24835_c3_g1	NA	266	0	0	266	513	513	0	0	0	0	0.0	0.0	0.0	0.0	81	81	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24835_c8_g1(+)	feisthamelii.TRINITY_DN24835_c8_g1	NA	88	0	0	88	165	165	0	0	0	0	0.0	0.0	0.0	0.0	31	30	1	0	0	0	0.03225806	0.0	0.01612903	0.01612903
iphiclides_feisthamelii	TRINITY_DN24835_c8_g2(+)	feisthamelii.TRINITY_DN24835_c8_g2	NA	437	0	1	436	837	837	0	0	0	0	0.0	0.0	0.0	0.0	119	118	0	0	0	1	0.0	0.0	0.00840336	0.00560224
iphiclides_feisthamelii	TRINITY_DN24835_c8_g3(+)	feisthamelii.TRINITY_DN24835_c8_g3	NA	200	0	1	199	378	377	1	0	0	0	0.0026455	0.0	0.00132275	0.00132275	83	82	0	0	1	0	0.01204819	0.01204819	0.0060241	0.00803213
iphiclides_feisthamelii	TRINITY_DN24836_c7_g1(+)	feisthamelii.TRINITY_DN24836_c7_g1	NA	275	0	0	275	523	523	0	0	0	0	0.0	0.0	0.0	0.0	92	92	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24836_c8_g1(-)	feisthamelii.TRINITY_DN24836_c8_g1	NA	11	0	0	11	22	22	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24837_c0_g2(-)	feisthamelii.TRINITY_DN24837_c0_g2	NA	74	0	0	74	148	148	0	0	0	0	0.0	0.0	0.0	0.0	50	50	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24837_c1_g1(+)	feisthamelii.TRINITY_DN24837_c1_g1	NA	1614	0	1	1613	3056	3054	2	0	0	0	0.00065445	0.0	0.00032723	0.00032723	769	760	5	3	0	1	0.00650195	0.00390117	0.00650195	0.00606849
iphiclides_feisthamelii	TRINITY_DN24838_c0_g1(+)	feisthamelii.TRINITY_DN24838_c0_g1	NA	82	0	0	82	157	157	0	0	0	0	0.0	0.0	0.0	0.0	49	49	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24839_c6_g2(+)	feisthamelii.TRINITY_DN24839_c6_g2	NA	167	0	0	167	310	310	0	0	0	0	0.0	0.0	0.0	0.0	95	95	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24841_c0_g1(+)	feisthamelii.TRINITY_DN24841_c0_g1	NA	879	0	0	879	1669	1664	4	1	0	0	0.00239664	0.00059916	0.0014979	0.0014979	414	405	3	4	0	2	0.00724638	0.00966184	0.01328502	0.01167472
iphiclides_feisthamelii	TRINITY_DN24842_c1_g1(+)	feisthamelii.TRINITY_DN24842_c1_g1	NA	703	0	1	702	1341	1338	2	1	0	0	0.00149142	0.00074571	0.00111857	0.00111857	322	311	4	4	1	2	0.01552795	0.01552795	0.02018634	0.01863354
iphiclides_feisthamelii	TRINITY_DN24843_c0_g1(+)	feisthamelii.TRINITY_DN24843_c0_g1	NA	21	0	0	21	37	36	0	0	1	0	0.02702703	0.02702703	0.01351351	0.01801802	5	5	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24844_c7_g1(+)	feisthamelii.TRINITY_DN24844_c7_g1	NA	66	0	0	66	129	129	0	0	0	0	0.0	0.0	0.0	0.0	37	37	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24844_c8_g1(+)	feisthamelii.TRINITY_DN24844_c8_g1	OG0004094	644	0	1	643	1216	1213	3	0	0	0	0.00246711	0.0	0.00123355	0.00123355	264	262	2	0	0	0	0.00757576	0.0	0.00378788	0.00378788
iphiclides_feisthamelii	TRINITY_DN24845_c6_g1(+)	feisthamelii.TRINITY_DN24845_c6_g1	NA	512	0	1	511	959	957	1	1	0	0	0.00104275	0.00104275	0.00104275	0.00104275	256	253	0	2	1	0	0.00390625	0.01171875	0.00585938	0.00651042
iphiclides_feisthamelii	TRINITY_DN24845_c7_g1(+)	feisthamelii.TRINITY_DN24845_c7_g1	NA	46	0	0	46	88	88	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24846_c1_g1(+)	feisthamelii.TRINITY_DN24846_c1_g1	NA	355	0	0	355	689	689	0	0	0	0	0.0	0.0	0.0	0.0	101	101	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24846_c3_g1(+)	feisthamelii.TRINITY_DN24846_c3_g1	NA	500	0	0	500	943	942	0	1	0	0	0.0	0.00106045	0.00053022	0.00053022	131	130	0	1	0	0	0.0	0.00763359	0.00381679	0.00381679
iphiclides_feisthamelii	TRINITY_DN24846_c4_g1(+)	feisthamelii.TRINITY_DN24846_c4_g1	OG0002550	196	0	0	196	374	373	0	0	0	1	0.0	0.0	0.0026738	0.00178253	63	63	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24846_c5_g1(+)	feisthamelii.TRINITY_DN24846_c5_g1	NA	795	0	1	794	1518	1515	2	1	0	0	0.00131752	0.00065876	0.00098814	0.00098814	308	308	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24846_c6_g1(+)	feisthamelii.TRINITY_DN24846_c6_g1	NA	822	0	0	822	1607	1607	0	0	0	0	0.0	0.0	0.0	0.0	420	414	0	5	0	1	0.0	0.01190476	0.00833333	0.00753968
iphiclides_feisthamelii	TRINITY_DN24847_c0_g1(+)	feisthamelii.TRINITY_DN24847_c0_g1	NA	919	0	0	919	1758	1757	1	0	0	0	0.00056883	0.0	0.00028441	0.00028441	474	461	10	2	1	0	0.02320675	0.00632911	0.01371308	0.0140647
iphiclides_feisthamelii	TRINITY_DN24849_c9_g2(-)	feisthamelii.TRINITY_DN24849_c9_g2	NA	124	0	0	124	229	227	1	1	0	0	0.00436681	0.00436681	0.00436681	0.00436681	82	82	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24850_c0_g1(+)	feisthamelii.TRINITY_DN24850_c0_g1	NA	138	0	0	138	264	264	0	0	0	0	0.0	0.0	0.0	0.0	53	52	0	0	1	0	0.01886792	0.01886792	0.00943396	0.01257861
iphiclides_feisthamelii	TRINITY_DN24850_c0_g6(+)	feisthamelii.TRINITY_DN24850_c0_g6	NA	285	0	0	285	549	549	0	0	0	0	0.0	0.0	0.0	0.0	111	111	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24852_c4_g2(+)	feisthamelii.TRINITY_DN24852_c4_g2	NA	317	0	0	317	625	625	0	0	0	0	0.0	0.0	0.0	0.0	145	143	0	2	0	0	0.0	0.0137931	0.00689655	0.00689655
iphiclides_feisthamelii	TRINITY_DN24852_c5_g1(+)	feisthamelii.TRINITY_DN24852_c5_g1	NA	214	0	0	214	402	401	1	0	0	0	0.00248756	0.0	0.00124378	0.00124378	111	108	1	2	0	0	0.00900901	0.01801802	0.01351351	0.01351351
iphiclides_feisthamelii	TRINITY_DN24853_c2_g1(+)	feisthamelii.TRINITY_DN24853_c2_g1	NA	3	0	0	3	7	7	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24853_c7_g1(+)	feisthamelii.TRINITY_DN24853_c7_g1	OG0002852	229	0	0	229	448	448	0	0	0	0	0.0	0.0	0.0	0.0	87	87	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24854_c0_g1(+)	feisthamelii.TRINITY_DN24854_c0_g1	NA	76	1	2	73	132	132	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24854_c0_g4(+)	feisthamelii.TRINITY_DN24854_c0_g4	NA	96	0	0	96	180	180	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24855_c6_g1(+)	feisthamelii.TRINITY_DN24855_c6_g1	OG0004435	255	0	0	255	486	486	0	0	0	0	0.0	0.0	0.0	0.0	141	140	0	0	1	0	0.0070922	0.0070922	0.0035461	0.00472813
iphiclides_feisthamelii	TRINITY_DN24855_c7_g1(+)	feisthamelii.TRINITY_DN24855_c7_g1	OG0003992	277	0	1	276	519	518	0	1	0	0	0.0	0.00192678	0.00096339	0.00096339	114	110	1	3	0	0	0.00877193	0.02631579	0.01754386	0.01754386
iphiclides_feisthamelii	TRINITY_DN24856_c0_g1(+)	feisthamelii.TRINITY_DN24856_c0_g1	NA	166	1	1	164	314	312	2	0	0	0	0.00636943	0.0	0.00318471	0.00318471	72	72	0	0	0	0	0.0	0.0	0.0	0.0
iphiclides_feisthamelii	TRINITY_DN24856_c0_g2(+)	feisthamelii.TRINITY_DN24856_c0_g2	NA	283	0	0	283	541	541	0	0	0	0	0.0	0.0	0.0	0.0	137	136	0	1	0	0	0.0	0.00729927	0.00364964	0.00364964
iphiclides_feisthamelii	TRINITY_DN24856_c0_g3(+)	feisthamelii.TRINITY_DN24856_c0_g3	NA	117	0	0	117	229	229	0	0	0	0	0.0	0.0	0.0	0.0	55	55	0	0	0	0	0.0	0.0	0.0	0.0
