species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_GR_112	0_pi_GR_136	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_GR_112	4_pi_GR_136	4_pi_between	4_pi_total
gonepteryx_rhamni	TRINITY_DN18909_c7_g1(+)	rhamni.TRINITY_DN18909_c7_g1	NA	17	0	0	17	33	33	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18909_c10_g1(-)	rhamni.TRINITY_DN18909_c10_g1	NA	27	0	0	27	49	44	0	2	3	0	0.06122449	0.10204082	0.05102041	0.06122449	12	12	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18911_c0_g1(+)	rhamni.TRINITY_DN18911_c0_g1	NA	749	0	0	749	1408	1406	0	2	0	0	0.0	0.00142045	0.00071023	0.00071023	405	389	3	11	0	2	0.00740741	0.02716049	0.02222222	0.02057613
gonepteryx_rhamni	TRINITY_DN18912_c2_g1(+)	rhamni.TRINITY_DN18912_c2_g1	OG0001550	254	0	0	254	479	478	1	0	0	0	0.00208768	0.0	0.00104384	0.00104384	125	119	5	1	0	0	0.04	0.008	0.024	0.024
gonepteryx_rhamni	TRINITY_DN18912_c3_g1(-)	rhamni.TRINITY_DN18912_c3_g1	NA	35	0	2	33	61	57	3	0	1	0	0.06557377	0.01639344	0.03278689	0.03551913	10	10	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18913_c2_g1(+)	rhamni.TRINITY_DN18913_c2_g1	NA	467	0	0	467	890	890	0	0	0	0	0.0	0.0	0.0	0.0	216	209	2	3	2	0	0.01851852	0.02314815	0.0162037	0.01774691
gonepteryx_rhamni	TRINITY_DN18913_c3_g3(+)	rhamni.TRINITY_DN18913_c3_g3	NA	549	0	1	548	1044	1040	3	1	0	0	0.00287356	0.00095785	0.00191571	0.00191571	217	209	5	2	0	1	0.02304147	0.00921659	0.02073733	0.01920123
gonepteryx_rhamni	TRINITY_DN18914_c6_g1(+)	rhamni.TRINITY_DN18914_c6_g1	NA	38	0	1	37	66	66	0	0	0	0	0.0	0.0	0.0	0.0	24	22	0	2	0	0	0.0	0.08333333	0.04166667	0.04166667
gonepteryx_rhamni	TRINITY_DN18915_c1_g1(+)	rhamni.TRINITY_DN18915_c1_g1	NA	390	0	0	390	747	746	0	0	0	1	0.0	0.0	0.00133869	0.00089246	163	160	2	1	0	0	0.01226994	0.00613497	0.00920245	0.00920245
gonepteryx_rhamni	TRINITY_DN18915_c1_g2(+)	rhamni.TRINITY_DN18915_c1_g2	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18915_c2_g1(+)	rhamni.TRINITY_DN18915_c2_g1	NA	57	0	0	57	105	105	0	0	0	0	0.0	0.0	0.0	0.0	25	24	1	0	0	0	0.04	0.0	0.02	0.02
gonepteryx_rhamni	TRINITY_DN18917_c1_g1(+)	rhamni.TRINITY_DN18917_c1_g1	NA	215	0	0	215	414	413	1	0	0	0	0.00241546	0.0	0.00120773	0.00120773	112	111	0	0	0	1	0.0	0.0	0.00892857	0.00595238
gonepteryx_rhamni	TRINITY_DN18918_c5_g1(+)	rhamni.TRINITY_DN18918_c5_g1	NA	351	0	0	351	668	668	0	0	0	0	0.0	0.0	0.0	0.0	129	128	1	0	0	0	0.00775194	0.0	0.00387597	0.00387597
gonepteryx_rhamni	TRINITY_DN18920_c1_g1(+)	rhamni.TRINITY_DN18920_c1_g1	NA	29	0	0	29	51	48	0	3	0	0	0.0	0.05882353	0.02941176	0.02941176	5	5	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18922_c2_g3(+)	rhamni.TRINITY_DN18922_c2_g3	NA	440	0	1	439	818	812	1	4	1	0	0.00244499	0.00611247	0.00366748	0.00387123	188	183	2	2	0	1	0.0106383	0.0106383	0.01595745	0.0141844
gonepteryx_rhamni	TRINITY_DN18924_c1_g1(+)	rhamni.TRINITY_DN18924_c1_g1	NA	571	0	1	570	1088	1087	0	1	0	0	0.0	0.00091912	0.00045956	0.00045956	250	242	1	3	3	1	0.016	0.024	0.018	0.01866667
gonepteryx_rhamni	TRINITY_DN18925_c4_g1(-)	rhamni.TRINITY_DN18925_c4_g1	NA	194	0	4	190	342	337	1	2	2	0	0.00877193	0.01169591	0.00730994	0.0082846	75	71	1	0	2	1	0.04	0.02666667	0.03333333	0.03333333
gonepteryx_rhamni	TRINITY_DN18925_c4_g2(+)	rhamni.TRINITY_DN18925_c4_g2	NA	154	0	0	154	280	280	0	0	0	0	0.0	0.0	0.0	0.0	81	77	2	0	0	2	0.02469136	0.0	0.03703704	0.02880659
gonepteryx_rhamni	TRINITY_DN18926_c0_g1(-)	rhamni.TRINITY_DN18926_c0_g1	NA	63	0	1	62	119	116	2	1	0	0	0.01680672	0.00840336	0.01260504	0.01260504	16	15	0	1	0	0	0.0	0.0625	0.03125	0.03125
gonepteryx_rhamni	TRINITY_DN18927_c1_g1(+)	rhamni.TRINITY_DN18927_c1_g1	NA	287	0	1	286	540	535	3	1	1	0	0.00740741	0.0037037	0.00462963	0.00493827	121	120	0	1	0	0	0.0	0.00826446	0.00413223	0.00413223
gonepteryx_rhamni	TRINITY_DN18927_c2_g1(+)	rhamni.TRINITY_DN18927_c2_g1	NA	479	0	0	479	902	899	1	1	1	0	0.00221729	0.00221729	0.00166297	0.00184774	245	238	1	5	0	1	0.00408163	0.02040816	0.01632653	0.01496598
gonepteryx_rhamni	TRINITY_DN18928_c3_g2(+)	rhamni.TRINITY_DN18928_c3_g2	NA	394	0	0	394	738	735	0	2	1	0	0.00135501	0.00406504	0.00203252	0.00225835	153	143	3	5	2	0	0.03267974	0.04575163	0.03267974	0.03485839
gonepteryx_rhamni	TRINITY_DN18928_c3_g6(+)	rhamni.TRINITY_DN18928_c3_g6	NA	48	0	1	47	83	82	1	0	0	0	0.01204819	0.0	0.0060241	0.0060241	20	20	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18929_c3_g1(-)	rhamni.TRINITY_DN18929_c3_g1	NA	22	0	0	22	39	37	0	0	2	0	0.05128205	0.05128205	0.02564103	0.03418804	9	9	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18930_c2_g3(+)	rhamni.TRINITY_DN18930_c2_g3	OG0001861	438	0	0	438	842	842	0	0	0	0	0.0	0.0	0.0	0.0	246	243	1	2	0	0	0.00406504	0.00813008	0.00609756	0.00609756
gonepteryx_rhamni	TRINITY_DN18930_c3_g1(+)	rhamni.TRINITY_DN18930_c3_g1	NA	151	0	0	151	287	287	0	0	0	0	0.0	0.0	0.0	0.0	46	44	0	2	0	0	0.0	0.04347826	0.02173913	0.02173913
gonepteryx_rhamni	TRINITY_DN18930_c4_g1(+)	rhamni.TRINITY_DN18930_c4_g1	OG0002776	499	0	0	499	923	916	1	4	1	1	0.00216685	0.00541712	0.00433369	0.00415312	189	184	0	2	2	1	0.01058201	0.02116402	0.01587302	0.01587302
gonepteryx_rhamni	TRINITY_DN18932_c0_g1(+)	rhamni.TRINITY_DN18932_c0_g1	NA	846	0	1	845	1563	1558	4	1	0	0	0.00255918	0.0006398	0.00159949	0.00159949	350	339	8	1	2	0	0.02857143	0.00857143	0.01571429	0.01666667
gonepteryx_rhamni	TRINITY_DN18933_c0_g1(+)	rhamni.TRINITY_DN18933_c0_g1	NA	485	1	0	484	881	880	1	0	0	0	0.00113507	0.0	0.00056754	0.00056754	219	203	9	3	4	0	0.05936073	0.03196347	0.03652968	0.03957382
gonepteryx_rhamni	TRINITY_DN18935_c0_g1(+)	rhamni.TRINITY_DN18935_c0_g1	NA	155	0	0	155	299	299	0	0	0	0	0.0	0.0	0.0	0.0	58	57	1	0	0	0	0.01724138	0.0	0.00862069	0.00862069
gonepteryx_rhamni	TRINITY_DN18936_c1_g1(+)	rhamni.TRINITY_DN18936_c1_g1	OG0001859	342	0	0	342	660	660	0	0	0	0	0.0	0.0	0.0	0.0	170	163	0	4	0	3	0.0	0.02352941	0.02941176	0.02352941
gonepteryx_rhamni	TRINITY_DN18936_c1_g2(+)	rhamni.TRINITY_DN18936_c1_g2	NA	230	0	0	230	436	431	1	2	0	2	0.00229358	0.00458716	0.00802752	0.00649847	73	70	0	0	0	3	0.0	0.0	0.04109589	0.02739726
gonepteryx_rhamni	TRINITY_DN18936_c1_g4(-)	rhamni.TRINITY_DN18936_c1_g4	NA	46	0	0	46	76	72	0	1	0	3	0.0	0.01315789	0.04605263	0.03289473	26	23	0	1	0	2	0.0	0.03846154	0.09615385	0.07051282
gonepteryx_rhamni	TRINITY_DN18937_c5_g2(-)	rhamni.TRINITY_DN18937_c5_g2	NA	9	0	0	9	19	19	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18937_c10_g1(+)	rhamni.TRINITY_DN18937_c10_g1	NA	174	0	0	174	332	331	1	0	0	0	0.00301205	0.0	0.00150602	0.00150602	80	80	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18937_c11_g1(+)	rhamni.TRINITY_DN18937_c11_g1	NA	51	0	0	51	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204	21	21	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18938_c3_g1(-)	rhamni.TRINITY_DN18938_c3_g1	NA	47	1	0	46	81	75	1	1	0	4	0.01234568	0.01234568	0.0617284	0.04526749	10	10	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18938_c3_g3(+)	rhamni.TRINITY_DN18938_c3_g3	NA	436	0	0	436	794	794	0	0	0	0	0.0	0.0	0.0	0.0	195	184	6	4	1	0	0.03589744	0.02564103	0.02820513	0.02905983
gonepteryx_rhamni	TRINITY_DN18940_c0_g1(+)	rhamni.TRINITY_DN18940_c0_g1	NA	93	0	0	93	175	175	0	0	0	0	0.0	0.0	0.0	0.0	34	33	0	0	1	0	0.02941176	0.02941176	0.01470588	0.01960784
gonepteryx_rhamni	TRINITY_DN18940_c1_g1(+)	rhamni.TRINITY_DN18940_c1_g1	OG0002023	190	0	1	189	369	369	0	0	0	0	0.0	0.0	0.0	0.0	94	93	0	0	0	1	0.0	0.0	0.0106383	0.0070922
gonepteryx_rhamni	TRINITY_DN18942_c6_g1(+)	rhamni.TRINITY_DN18942_c6_g1	NA	631	0	1	630	1212	1211	0	1	0	0	0.0	0.00082508	0.00041254	0.00041254	277	270	0	1	1	5	0.00361011	0.00722022	0.02166065	0.01624549
gonepteryx_rhamni	TRINITY_DN18943_c0_g1(+)	rhamni.TRINITY_DN18943_c0_g1	NA	500	0	0	500	957	955	1	1	0	0	0.00104493	0.00104493	0.00104493	0.00104493	188	184	3	0	1	0	0.0212766	0.00531915	0.0106383	0.01152482
gonepteryx_rhamni	TRINITY_DN18944_c0_g1(+)	rhamni.TRINITY_DN18944_c0_g1	NA	477	0	1	476	897	897	0	0	0	0	0.0	0.0	0.0	0.0	216	207	1	4	3	1	0.01851852	0.03240741	0.02314815	0.02391976
gonepteryx_rhamni	TRINITY_DN18945_c0_g1(+)	rhamni.TRINITY_DN18945_c0_g1	NA	159	0	0	159	278	278	0	0	0	0	0.0	0.0	0.0	0.0	70	61	2	4	3	0	0.07142857	0.1	0.06428571	0.07142857
gonepteryx_rhamni	TRINITY_DN18946_c2_g1(+)	rhamni.TRINITY_DN18946_c2_g1	NA	61	0	0	61	114	112	1	1	0	0	0.00877193	0.00877193	0.00877193	0.00877193	15	15	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18946_c3_g1(+)	rhamni.TRINITY_DN18946_c3_g1	NA	245	0	0	245	448	442	3	2	1	0	0.00892857	0.00669643	0.00669643	0.00706845	103	100	1	0	2	0	0.02912621	0.01941748	0.01456311	0.01779935
gonepteryx_rhamni	TRINITY_DN18946_c3_g2(+)	rhamni.TRINITY_DN18946_c3_g2	NA	115	0	0	115	226	226	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18947_c4_g2(+)	rhamni.TRINITY_DN18947_c4_g2	NA	296	0	0	296	544	541	1	2	0	0	0.00183824	0.00367647	0.00275735	0.00275735	106	99	2	4	1	0	0.02830189	0.04716981	0.03301887	0.0345912
gonepteryx_rhamni	TRINITY_DN18948_c0_g2(+)	rhamni.TRINITY_DN18948_c0_g2	OG0002136	341	0	0	341	646	646	0	0	0	0	0.0	0.0	0.0	0.0	146	141	2	1	0	2	0.01369863	0.00684932	0.0239726	0.01940639
gonepteryx_rhamni	TRINITY_DN18951_c7_g1(+)	rhamni.TRINITY_DN18951_c7_g1	NA	51	0	0	51	99	98	0	0	1	0	0.01010101	0.01010101	0.00505051	0.00673401	14	14	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18951_c8_g2(+)	rhamni.TRINITY_DN18951_c8_g2	NA	228	0	0	228	426	426	0	0	0	0	0.0	0.0	0.0	0.0	114	113	0	1	0	0	0.0	0.00877193	0.00438596	0.00438596
gonepteryx_rhamni	TRINITY_DN18952_c2_g1(+)	rhamni.TRINITY_DN18952_c2_g1	NA	399	0	1	398	747	747	0	0	0	0	0.0	0.0	0.0	0.0	153	149	3	1	0	0	0.01960784	0.00653595	0.0130719	0.0130719
gonepteryx_rhamni	TRINITY_DN18952_c4_g1(+)	rhamni.TRINITY_DN18952_c4_g1	NA	217	0	0	217	418	418	0	0	0	0	0.0	0.0	0.0	0.0	95	94	1	0	0	0	0.01052632	0.0	0.00526316	0.00526316
gonepteryx_rhamni	TRINITY_DN18953_c0_g2(+)	rhamni.TRINITY_DN18953_c0_g2	NA	1173	0	1	1172	2172	2170	1	1	0	0	0.00046041	0.00046041	0.00046041	0.00046041	476	454	2	14	0	6	0.00420168	0.02941176	0.02941176	0.02521008
gonepteryx_rhamni	TRINITY_DN18954_c3_g2(+)	rhamni.TRINITY_DN18954_c3_g2	NA	532	0	0	532	1015	1015	0	0	0	0	0.0	0.0	0.0	0.0	238	233	0	1	0	4	0.0	0.00420168	0.01890756	0.01330532
gonepteryx_rhamni	TRINITY_DN18955_c4_g2(+)	rhamni.TRINITY_DN18955_c4_g2	NA	702	0	0	702	1371	1371	0	0	0	0	0.0	0.0	0.0	0.0	316	311	4	1	0	0	0.01265823	0.00316456	0.00791139	0.00791139
gonepteryx_rhamni	TRINITY_DN18955_c4_g3(+)	rhamni.TRINITY_DN18955_c4_g3	NA	445	0	1	444	826	823	0	2	1	0	0.00121065	0.00363196	0.00181598	0.00201775	189	186	3	0	0	0	0.01587302	0.0	0.00793651	0.00793651
gonepteryx_rhamni	TRINITY_DN18956_c0_g1(+)	rhamni.TRINITY_DN18956_c0_g1	OG0003171	343	0	0	343	661	661	0	0	0	0	0.0	0.0	0.0	0.0	148	143	1	4	0	0	0.00675676	0.02702703	0.01689189	0.01689189
gonepteryx_rhamni	TRINITY_DN18956_c0_g2(+)	rhamni.TRINITY_DN18956_c0_g2	NA	317	0	0	317	585	579	0	4	0	2	0.0	0.00683761	0.00683761	0.00569801	122	116	1	4	1	0	0.01639344	0.04098361	0.02459016	0.02595628
gonepteryx_rhamni	TRINITY_DN18956_c1_g1(-)	rhamni.TRINITY_DN18956_c1_g1	NA	77	0	0	77	139	139	0	0	0	0	0.0	0.0	0.0	0.0	45	43	0	2	0	0	0.0	0.04444444	0.02222222	0.02222222
gonepteryx_rhamni	TRINITY_DN18956_c1_g2(+)	rhamni.TRINITY_DN18956_c1_g2	NA	70	0	0	70	134	134	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18957_c0_g1(+)	rhamni.TRINITY_DN18957_c0_g1	NA	440	3	2	435	807	794	6	3	4	0	0.01239157	0.0086741	0.00805452	0.00888062	166	151	7	3	5	0	0.07228916	0.04819277	0.04518072	0.0502008
gonepteryx_rhamni	TRINITY_DN18958_c2_g1(+)	rhamni.TRINITY_DN18958_c2_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18958_c3_g1(+)	rhamni.TRINITY_DN18958_c3_g1	NA	480	0	0	480	925	925	0	0	0	0	0.0	0.0	0.0	0.0	152	146	3	1	1	1	0.02631579	0.01315789	0.02302632	0.02192983
gonepteryx_rhamni	TRINITY_DN18959_c2_g2(+)	rhamni.TRINITY_DN18959_c2_g2	NA	54	0	0	54	98	97	0	0	1	0	0.01020408	0.01020408	0.00510204	0.00680272	20	19	0	1	0	0	0.0	0.05	0.025	0.025
gonepteryx_rhamni	TRINITY_DN18959_c2_g6(+)	rhamni.TRINITY_DN18959_c2_g6	NA	17	0	0	17	25	25	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18960_c1_g1(+)	rhamni.TRINITY_DN18960_c1_g1	OG0001650	266	1	0	265	468	464	1	1	1	1	0.0042735	0.0042735	0.00534188	0.00498575	110	98	6	5	1	0	0.06363636	0.05454545	0.05454545	0.0560606
gonepteryx_rhamni	TRINITY_DN18961_c0_g1(+)	rhamni.TRINITY_DN18961_c0_g1	OG0004341	1044	0	0	1044	1986	1984	0	2	0	0	0.0	0.00100705	0.00050352	0.00050352	333	326	1	6	0	0	0.003003	0.01801802	0.01051051	0.01051051
gonepteryx_rhamni	TRINITY_DN18962_c2_g3(+)	rhamni.TRINITY_DN18962_c2_g3	NA	547	0	1	546	1072	1071	0	1	0	0	0.0	0.00093284	0.00046642	0.00046642	251	250	1	0	0	0	0.00398406	0.0	0.00199203	0.00199203
gonepteryx_rhamni	TRINITY_DN18962_c2_g4(+)	rhamni.TRINITY_DN18962_c2_g4	NA	183	0	0	183	344	344	0	0	0	0	0.0	0.0	0.0	0.0	81	80	0	1	0	0	0.0	0.01234568	0.00617284	0.00617284
gonepteryx_rhamni	TRINITY_DN18962_c2_g6(+)	rhamni.TRINITY_DN18962_c2_g6	NA	48	0	0	48	95	92	2	0	0	1	0.02105263	0.0	0.02105263	0.01754386	24	24	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18962_c3_g2(+)	rhamni.TRINITY_DN18962_c3_g2	NA	321	0	0	321	616	616	0	0	0	0	0.0	0.0	0.0	0.0	149	147	1	1	0	0	0.00671141	0.00671141	0.00671141	0.00671141
gonepteryx_rhamni	TRINITY_DN18963_c0_g1(+)	rhamni.TRINITY_DN18963_c0_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18964_c2_g3(-)	rhamni.TRINITY_DN18964_c2_g3	NA	179	2	0	177	333	328	1	1	3	0	0.01201201	0.01201201	0.00750751	0.00900901	76	74	1	0	1	0	0.02631579	0.01315789	0.01315789	0.01535087
gonepteryx_rhamni	TRINITY_DN18967_c3_g1(+)	rhamni.TRINITY_DN18967_c3_g1	NA	185	0	0	185	360	360	0	0	0	0	0.0	0.0	0.0	0.0	96	96	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18967_c3_g4(+)	rhamni.TRINITY_DN18967_c3_g4	OG0002665	395	0	0	395	753	750	3	0	0	0	0.00398406	0.0	0.00199203	0.00199203	148	142	4	1	1	0	0.03378378	0.01351351	0.02027027	0.02139639
gonepteryx_rhamni	TRINITY_DN18968_c0_g2(+)	rhamni.TRINITY_DN18968_c0_g2	OG0002134	184	0	0	184	341	341	0	0	0	0	0.0	0.0	0.0	0.0	63	62	0	0	1	0	0.01587302	0.01587302	0.00793651	0.01058201
gonepteryx_rhamni	TRINITY_DN18969_c4_g2(+)	rhamni.TRINITY_DN18969_c4_g2	NA	185	0	0	185	359	359	0	0	0	0	0.0	0.0	0.0	0.0	86	85	0	1	0	0	0.0	0.01162791	0.00581395	0.00581395
gonepteryx_rhamni	TRINITY_DN18970_c1_g1(+)	rhamni.TRINITY_DN18970_c1_g1	OG0003004	477	0	0	477	906	901	3	2	0	0	0.00331126	0.00220751	0.00275938	0.00275938	187	182	4	1	0	0	0.02139037	0.00534759	0.01336898	0.01336898
gonepteryx_rhamni	TRINITY_DN18971_c1_g1(+)	rhamni.TRINITY_DN18971_c1_g1	NA	97	0	1	96	184	182	0	2	0	0	0.0	0.01086957	0.00543478	0.00543478	47	46	0	1	0	0	0.0	0.0212766	0.0106383	0.0106383
gonepteryx_rhamni	TRINITY_DN18972_c1_g1(-)	rhamni.TRINITY_DN18972_c1_g1	NA	38	0	0	38	68	65	0	3	0	0	0.0	0.04411765	0.02205882	0.02205882	12	12	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18972_c1_g3(+)	rhamni.TRINITY_DN18972_c1_g3	NA	10	0	0	10	18	17	1	0	0	0	0.05555556	0.0	0.02777778	0.02777778	2	2	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18972_c3_g4(+)	rhamni.TRINITY_DN18972_c3_g4	NA	746	0	0	746	1416	1414	1	1	0	0	0.00070621	0.00070621	0.00070621	0.00070621	369	362	2	1	4	0	0.01626016	0.01355014	0.00948509	0.01129178
gonepteryx_rhamni	TRINITY_DN18973_c0_g1(+)	rhamni.TRINITY_DN18973_c0_g1	NA	585	1	0	584	1067	1061	0	5	0	1	0.0	0.00468604	0.00328022	0.00296782	235	228	2	4	0	1	0.00851064	0.01702128	0.01702128	0.01560284
gonepteryx_rhamni	TRINITY_DN18975_c0_g1(+)	rhamni.TRINITY_DN18975_c0_g1	NA	1109	0	0	1109	2071	2068	1	2	0	0	0.00048286	0.00096572	0.00072429	0.00072429	440	431	3	6	0	0	0.00681818	0.01363636	0.01022727	0.01022727
gonepteryx_rhamni	TRINITY_DN18977_c4_g2(+)	rhamni.TRINITY_DN18977_c4_g2	NA	548	1	0	547	1031	1031	0	0	0	0	0.0	0.0	0.0	0.0	231	221	5	3	1	1	0.02597403	0.01731602	0.02380952	0.02308802
gonepteryx_rhamni	TRINITY_DN18979_c0_g4(+)	rhamni.TRINITY_DN18979_c0_g4	NA	12	0	0	12	23	23	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18979_c1_g1(+)	rhamni.TRINITY_DN18979_c1_g1	OG0003042	888	0	0	888	1690	1682	4	3	1	0	0.00295858	0.00236686	0.00236686	0.00246548	321	317	2	2	0	0	0.00623053	0.00623053	0.00623053	0.00623053
gonepteryx_rhamni	TRINITY_DN18980_c2_g1(+)	rhamni.TRINITY_DN18980_c2_g1	NA	216	0	0	216	408	406	1	1	0	0	0.00245098	0.00245098	0.00245098	0.00245098	101	96	1	3	0	1	0.00990099	0.02970297	0.02970297	0.02640264
gonepteryx_rhamni	TRINITY_DN18980_c2_g2(+)	rhamni.TRINITY_DN18980_c2_g2	OG0002942	231	1	0	230	428	428	0	0	0	0	0.0	0.0	0.0	0.0	94	88	2	2	2	0	0.04255319	0.04255319	0.03191489	0.03546099
gonepteryx_rhamni	TRINITY_DN18981_c0_g1(+)	rhamni.TRINITY_DN18981_c0_g1	NA	144	0	0	144	266	266	0	0	0	0	0.0	0.0	0.0	0.0	76	70	3	3	0	0	0.03947368	0.03947368	0.03947368	0.03947368
gonepteryx_rhamni	TRINITY_DN18982_c1_g1(+)	rhamni.TRINITY_DN18982_c1_g1	NA	719	0	1	718	1350	1345	1	2	0	2	0.00074074	0.00148148	0.00259259	0.00209876	279	275	3	0	0	1	0.01075269	0.0	0.00896057	0.00776583
gonepteryx_rhamni	TRINITY_DN18982_c1_g3(+)	rhamni.TRINITY_DN18982_c1_g3	NA	791	0	0	791	1497	1493	1	2	0	1	0.000668	0.00133601	0.00167001	0.00144734	252	249	0	3	0	0	0.0	0.01190476	0.00595238	0.00595238
gonepteryx_rhamni	TRINITY_DN18983_c0_g1(+)	rhamni.TRINITY_DN18983_c0_g1	NA	193	0	0	193	351	348	0	0	3	0	0.00854701	0.00854701	0.0042735	0.005698	78	75	0	0	3	0	0.03846154	0.03846154	0.01923077	0.02564103
gonepteryx_rhamni	TRINITY_DN18984_c0_g1(-)	rhamni.TRINITY_DN18984_c0_g1	NA	36	0	2	34	60	60	0	0	0	0	0.0	0.0	0.0	0.0	16	14	1	1	0	0	0.0625	0.0625	0.0625	0.0625
gonepteryx_rhamni	TRINITY_DN18984_c0_g2(+)	rhamni.TRINITY_DN18984_c0_g2	NA	275	0	0	275	491	489	1	1	0	0	0.00203666	0.00203666	0.00203666	0.00203666	131	122	1	4	2	2	0.02290076	0.04580153	0.04198473	0.0394402
gonepteryx_rhamni	TRINITY_DN18987_c0_g1(+)	rhamni.TRINITY_DN18987_c0_g1	NA	372	0	0	372	690	690	0	0	0	0	0.0	0.0	0.0	0.0	192	182	7	2	1	0	0.04166667	0.015625	0.02604167	0.02690972
gonepteryx_rhamni	TRINITY_DN18987_c0_g2(+)	rhamni.TRINITY_DN18987_c0_g2	NA	93	0	0	93	163	160	0	2	1	0	0.00613497	0.01840491	0.00920245	0.01022495	33	31	0	2	0	0	0.0	0.06060606	0.03030303	0.03030303
gonepteryx_rhamni	TRINITY_DN18989_c0_g1(+)	rhamni.TRINITY_DN18989_c0_g1	NA	493	1	0	492	926	922	0	2	2	0	0.00215983	0.00431965	0.00215983	0.0025198	235	226	2	7	0	0	0.00851064	0.02978723	0.01914894	0.01914894
gonepteryx_rhamni	TRINITY_DN18990_c1_g3(+)	rhamni.TRINITY_DN18990_c1_g3	NA	28	0	0	28	52	52	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18990_c1_g4(+)	rhamni.TRINITY_DN18990_c1_g4	NA	328	0	0	328	608	608	0	0	0	0	0.0	0.0	0.0	0.0	146	134	3	8	1	0	0.02739726	0.06164384	0.04109589	0.04223744
gonepteryx_rhamni	TRINITY_DN18990_c1_g6(+)	rhamni.TRINITY_DN18990_c1_g6	NA	397	0	1	396	764	764	0	0	0	0	0.0	0.0	0.0	0.0	159	157	1	0	1	0	0.01257862	0.00628931	0.00628931	0.00733753
gonepteryx_rhamni	TRINITY_DN18991_c1_g1(+)	rhamni.TRINITY_DN18991_c1_g1	NA	117	0	0	117	224	224	0	0	0	0	0.0	0.0	0.0	0.0	60	60	0	0	0	0	0.0	0.0	0.0	0.0
gonepteryx_rhamni	TRINITY_DN18992_c0_g2(+)	rhamni.TRINITY_DN18992_c0_g2	NA	533	0	0	533	1000	1000	0	0	0	0	0.0	0.0	0.0	0.0	258	244	4	3	2	5	0.02325581	0.01937984	0.03682171	0.03165375
gonepteryx_rhamni	TRINITY_DN18993_c0_g1(+)	rhamni.TRINITY_DN18993_c0_g1	OG0001840	164	0	0	164	311	311	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
