species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_PA_333	0_pi_PA_405	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_PA_333	4_pi_PA_405	4_pi_between	4_pi_total
pararge_aegeria	TRINITY_DN33524_c4_g1(+)	aegeria.TRINITY_DN33524_c4_g1	NA	439	0	0	439	823	823	0	0	0	0	0.0	0.0	0.0	0.0	241	237	1	3	0	0	0.00414938	0.01244813	0.00829876	0.00829876
pararge_aegeria	TRINITY_DN33525_c1_g2(+)	aegeria.TRINITY_DN33525_c1_g2	NA	75	0	1	74	141	141	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33526_c1_g1(+)	aegeria.TRINITY_DN33526_c1_g1	NA	210	0	0	210	398	398	0	0	0	0	0.0	0.0	0.0	0.0	102	98	4	0	0	0	0.03921569	0.0	0.01960784	0.01960784
pararge_aegeria	TRINITY_DN33528_c5_g1(+)	aegeria.TRINITY_DN33528_c5_g1	OG0002981	57	0	0	57	108	108	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33529_c0_g1(+)	aegeria.TRINITY_DN33529_c0_g1	OG0002139	134	0	0	134	270	270	0	0	0	0	0.0	0.0	0.0	0.0	56	56	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33530_c0_g1(+)	aegeria.TRINITY_DN33530_c0_g1	NA	881	0	1	880	1672	1669	3	0	0	0	0.00179426	0.0	0.00089713	0.00089713	345	329	11	3	2	0	0.03768116	0.01449275	0.02318841	0.02415459
pararge_aegeria	TRINITY_DN33531_c2_g1(+)	aegeria.TRINITY_DN33531_c2_g1	NA	801	0	0	801	1520	1519	1	0	0	0	0.00065789	0.0	0.00032895	0.00032895	321	318	2	1	0	0	0.00623053	0.00311526	0.0046729	0.0046729
pararge_aegeria	TRINITY_DN33531_c3_g1(+)	aegeria.TRINITY_DN33531_c3_g1	NA	628	0	2	626	1178	1176	0	0	0	2	0.0	0.0	0.00169779	0.00113186	245	238	2	1	1	3	0.0122449	0.00816327	0.02040816	0.0170068
pararge_aegeria	TRINITY_DN33532_c0_g1(+)	aegeria.TRINITY_DN33532_c0_g1	NA	728	0	0	728	1386	1380	2	4	0	0	0.001443	0.002886	0.0021645	0.0021645	272	264	1	7	0	0	0.00367647	0.02573529	0.01470588	0.01470588
pararge_aegeria	TRINITY_DN33533_c7_g2(+)	aegeria.TRINITY_DN33533_c7_g2	NA	53	0	0	53	96	94	0	1	0	1	0.0	0.01041667	0.015625	0.01215278	16	14	2	0	0	0	0.125	0.0	0.0625	0.0625
pararge_aegeria	TRINITY_DN33534_c5_g1(+)	aegeria.TRINITY_DN33534_c5_g1	NA	1178	0	0	1178	2186	2180	3	3	0	0	0.00137237	0.00137237	0.00137237	0.00137237	559	543	8	5	2	1	0.01788909	0.01252236	0.01520572	0.01520572
pararge_aegeria	TRINITY_DN33535_c2_g7(-)	aegeria.TRINITY_DN33535_c2_g7	NA	55	0	0	55	103	103	0	0	0	0	0.0	0.0	0.0	0.0	24	24	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33537_c4_g2(+)	aegeria.TRINITY_DN33537_c4_g2	NA	548	0	0	548	1013	1013	0	0	0	0	0.0	0.0	0.0	0.0	244	235	7	1	1	0	0.03278689	0.00819672	0.01844262	0.01912568
pararge_aegeria	TRINITY_DN33538_c0_g1(-)	aegeria.TRINITY_DN33538_c0_g1	NA	9	0	0	9	14	14	0	0	0	0	0.0	0.0	0.0	0.0	5	4	1	0	0	0	0.2	0.0	0.1	0.1
pararge_aegeria	TRINITY_DN33538_c0_g4(+)	aegeria.TRINITY_DN33538_c0_g4	OG0001705	581	1	0	580	1078	1074	2	1	0	1	0.00185529	0.00092764	0.00231911	0.0020099	244	237	3	3	1	0	0.01639344	0.01639344	0.01434426	0.01502732
pararge_aegeria	TRINITY_DN33539_c2_g1(+)	aegeria.TRINITY_DN33539_c2_g1	NA	254	0	1	253	477	477	0	0	0	0	0.0	0.0	0.0	0.0	94	93	0	0	1	0	0.0106383	0.0106383	0.00531915	0.0070922
pararge_aegeria	TRINITY_DN33540_c5_g1(+)	aegeria.TRINITY_DN33540_c5_g1	NA	320	0	1	319	614	612	1	1	0	0	0.00162866	0.00162866	0.00162866	0.00162866	99	98	0	1	0	0	0.0	0.01010101	0.00505051	0.00505051
pararge_aegeria	TRINITY_DN33540_c6_g1(+)	aegeria.TRINITY_DN33540_c6_g1	NA	341	0	1	340	645	641	0	4	0	0	0.0	0.00620155	0.00310078	0.00310078	124	123	1	0	0	0	0.00806452	0.0	0.00403226	0.00403226
pararge_aegeria	TRINITY_DN33541_c0_g1(+)	aegeria.TRINITY_DN33541_c0_g1	OG0001600	463	0	0	463	900	900	0	0	0	0	0.0	0.0	0.0	0.0	184	183	0	1	0	0	0.0	0.00543478	0.00271739	0.00271739
pararge_aegeria	TRINITY_DN33542_c1_g1(+)	aegeria.TRINITY_DN33542_c1_g1	NA	252	0	0	252	476	475	1	0	0	0	0.00210084	0.0	0.00105042	0.00105042	72	71	1	0	0	0	0.01388889	0.0	0.00694444	0.00694444
pararge_aegeria	TRINITY_DN33543_c2_g2(+)	aegeria.TRINITY_DN33543_c2_g2	NA	219	0	0	219	422	422	0	0	0	0	0.0	0.0	0.0	0.0	96	95	0	1	0	0	0.0	0.01041667	0.00520833	0.00520833
pararge_aegeria	TRINITY_DN33544_c2_g1(+)	aegeria.TRINITY_DN33544_c2_g1	OG0001315	140	0	0	140	265	265	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33545_c6_g1(+)	aegeria.TRINITY_DN33545_c6_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33545_c8_g1(+)	aegeria.TRINITY_DN33545_c8_g1	NA	55	0	0	55	104	104	0	0	0	0	0.0	0.0	0.0	0.0	28	27	0	0	1	0	0.03571429	0.03571429	0.01785714	0.02380952
pararge_aegeria	TRINITY_DN33545_c9_g1(+)	aegeria.TRINITY_DN33545_c9_g1	NA	135	0	0	135	260	259	0	1	0	0	0.0	0.00384615	0.00192308	0.00192308	36	36	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33547_c1_g1(+)	aegeria.TRINITY_DN33547_c1_g1	NA	160	0	0	160	310	310	0	0	0	0	0.0	0.0	0.0	0.0	73	72	0	1	0	0	0.0	0.01369863	0.00684932	0.00684932
pararge_aegeria	TRINITY_DN33549_c12_g1(+)	aegeria.TRINITY_DN33549_c12_g1	NA	91	0	0	91	177	177	0	0	0	0	0.0	0.0	0.0	0.0	35	35	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33552_c2_g1(+)	aegeria.TRINITY_DN33552_c2_g1	OG0003969	588	0	0	588	1098	1096	0	2	0	0	0.0	0.00182149	0.00091075	0.00091075	235	231	3	0	0	1	0.01276596	0.0	0.0106383	0.00921986
pararge_aegeria	TRINITY_DN33553_c1_g1(+)	aegeria.TRINITY_DN33553_c1_g1	NA	662	0	0	662	1235	1234	1	0	0	0	0.00080972	0.0	0.00040486	0.00040486	327	317	4	4	2	0	0.01834862	0.01834862	0.01529052	0.01630989
pararge_aegeria	TRINITY_DN33553_c1_g3(+)	aegeria.TRINITY_DN33553_c1_g3	NA	13	0	0	13	23	23	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33554_c0_g1(+)	aegeria.TRINITY_DN33554_c0_g1	NA	295	0	1	294	555	554	0	1	0	0	0.0	0.0018018	0.0009009	0.0009009	145	142	0	1	2	0	0.0137931	0.02068966	0.01034483	0.01264368
pararge_aegeria	TRINITY_DN33554_c0_g2(+)	aegeria.TRINITY_DN33554_c0_g2	NA	58	0	0	58	107	104	0	3	0	0	0.0	0.02803738	0.01401869	0.01401869	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913
pararge_aegeria	TRINITY_DN33555_c4_g1(+)	aegeria.TRINITY_DN33555_c4_g1	NA	153	0	0	153	297	297	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33555_c6_g1(+)	aegeria.TRINITY_DN33555_c6_g1	OG0003380	413	0	0	413	778	778	0	0	0	0	0.0	0.0	0.0	0.0	208	206	1	1	0	0	0.00480769	0.00480769	0.00480769	0.00480769
pararge_aegeria	TRINITY_DN33555_c7_g1(-)	aegeria.TRINITY_DN33555_c7_g1	NA	56	0	0	56	103	103	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33558_c0_g2(+)	aegeria.TRINITY_DN33558_c0_g2	NA	112	0	0	112	215	214	1	0	0	0	0.00465116	0.0	0.00232558	0.00232558	41	41	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33558_c1_g1(+)	aegeria.TRINITY_DN33558_c1_g1	NA	199	0	0	199	382	381	0	1	0	0	0.0	0.0026178	0.0013089	0.0013089	66	64	1	0	0	1	0.01515152	0.0	0.02272727	0.01767677
pararge_aegeria	TRINITY_DN33558_c1_g4(-)	aegeria.TRINITY_DN33558_c1_g4	NA	3	0	0	3	7	7	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN33558_c1_g5(+)	aegeria.TRINITY_DN33558_c1_g5	NA	7	0	0	7	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33560_c14_g1(+)	aegeria.TRINITY_DN33560_c14_g1	NA	92	0	0	92	177	177	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33561_c2_g7(+)	aegeria.TRINITY_DN33561_c2_g7	NA	53	0	1	52	101	101	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33563_c2_g1(+)	aegeria.TRINITY_DN33563_c2_g1	NA	318	0	1	317	626	626	0	0	0	0	0.0	0.0	0.0	0.0	105	104	0	1	0	0	0.0	0.00952381	0.0047619	0.0047619
pararge_aegeria	TRINITY_DN33563_c2_g4(+)	aegeria.TRINITY_DN33563_c2_g4	NA	314	0	0	314	581	581	0	0	0	0	0.0	0.0	0.0	0.0	117	114	0	0	3	0	0.02564103	0.02564103	0.01282051	0.01709402
pararge_aegeria	TRINITY_DN33564_c0_g1(+)	aegeria.TRINITY_DN33564_c0_g1	NA	1104	0	1	1103	2114	2108	5	1	0	0	0.00236518	0.00047304	0.00141911	0.00141911	451	445	4	1	1	0	0.01108647	0.00443459	0.00665188	0.00702143
pararge_aegeria	TRINITY_DN33565_c7_g1(+)	aegeria.TRINITY_DN33565_c7_g1	OG0001377	77	0	0	77	149	149	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33565_c9_g1(+)	aegeria.TRINITY_DN33565_c9_g1	NA	478	0	1	477	880	873	2	1	1	3	0.00340909	0.00227273	0.00568182	0.00473485	178	175	2	0	1	0	0.01685393	0.00561798	0.00842697	0.0093633
pararge_aegeria	TRINITY_DN33566_c0_g2(+)	aegeria.TRINITY_DN33566_c0_g2	NA	954	1	1	952	1772	1769	1	1	1	0	0.00112867	0.00112867	0.0008465	0.00094056	426	408	4	9	3	2	0.01643192	0.02816901	0.02347418	0.02308294
pararge_aegeria	TRINITY_DN33567_c0_g1(+)	aegeria.TRINITY_DN33567_c0_g1	NA	1233	0	1	1232	2280	2280	0	0	0	0	0.0	0.0	0.0	0.0	562	537	6	11	5	3	0.01957295	0.02846975	0.02491103	0.02461447
pararge_aegeria	TRINITY_DN33568_c2_g1(+)	aegeria.TRINITY_DN33568_c2_g1	NA	197	0	0	197	383	383	0	0	0	0	0.0	0.0	0.0	0.0	73	73	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33568_c3_g1(-)	aegeria.TRINITY_DN33568_c3_g1	NA	55	1	0	54	103	102	0	1	0	0	0.0	0.00970874	0.00485437	0.00485437	15	15	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33571_c2_g1(+)	aegeria.TRINITY_DN33571_c2_g1	NA	1192	0	0	1192	2306	2305	1	0	0	0	0.00043365	0.0	0.00021683	0.00021683	584	578	2	2	1	1	0.00513699	0.00513699	0.00599315	0.00570776
pararge_aegeria	TRINITY_DN33572_c0_g1(+)	aegeria.TRINITY_DN33572_c0_g1	NA	284	1	0	283	527	523	2	2	0	0	0.00379507	0.00379507	0.00379507	0.00379507	112	108	0	1	1	2	0.00892857	0.01785714	0.02678571	0.02232143
pararge_aegeria	TRINITY_DN33572_c0_g4(+)	aegeria.TRINITY_DN33572_c0_g4	OG0004495	639	0	0	639	1229	1227	0	2	0	0	0.0	0.00162734	0.00081367	0.00081367	269	264	1	3	1	0	0.00743494	0.01486989	0.00929368	0.00991326
pararge_aegeria	TRINITY_DN33573_c3_g1(+)	aegeria.TRINITY_DN33573_c3_g1	NA	254	0	0	254	467	466	0	1	0	0	0.0	0.00214133	0.00107066	0.00107066	117	110	4	2	1	0	0.04273504	0.02564103	0.02991453	0.03133903
pararge_aegeria	TRINITY_DN33574_c1_g1(-)	aegeria.TRINITY_DN33574_c1_g1	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33574_c1_g3(+)	aegeria.TRINITY_DN33574_c1_g3	NA	387	0	0	387	730	730	0	0	0	0	0.0	0.0	0.0	0.0	160	156	2	0	2	0	0.025	0.0125	0.0125	0.01458333
pararge_aegeria	TRINITY_DN33575_c0_g1(+)	aegeria.TRINITY_DN33575_c0_g1	OG0002166	722	0	0	722	1363	1351	0	5	5	2	0.00366838	0.00733676	0.00513573	0.00525801	333	327	1	1	3	1	0.01201201	0.01201201	0.01051051	0.01101101
pararge_aegeria	TRINITY_DN33576_c8_g1(+)	aegeria.TRINITY_DN33576_c8_g1	NA	280	0	0	280	528	528	0	0	0	0	0.0	0.0	0.0	0.0	160	153	4	2	0	1	0.025	0.0125	0.025	0.02291667
pararge_aegeria	TRINITY_DN33576_c8_g2(+)	aegeria.TRINITY_DN33576_c8_g2	NA	454	0	0	454	869	869	0	0	0	0	0.0	0.0	0.0	0.0	217	212	0	3	0	2	0.0	0.01382488	0.01612903	0.01305683
pararge_aegeria	TRINITY_DN33577_c1_g1(+)	aegeria.TRINITY_DN33577_c1_g1	NA	405	0	0	405	756	752	0	4	0	0	0.0	0.00529101	0.0026455	0.0026455	130	127	2	0	1	0	0.02307692	0.00769231	0.01153846	0.01282051
pararge_aegeria	TRINITY_DN33578_c11_g1(+)	aegeria.TRINITY_DN33578_c11_g1	OG0002039	543	0	0	543	1023	1022	0	0	1	0	0.00097752	0.00097752	0.00048876	0.00065168	209	203	1	3	2	0	0.01435407	0.02392344	0.01435407	0.01594896
pararge_aegeria	TRINITY_DN33578_c12_g1(+)	aegeria.TRINITY_DN33578_c12_g1	NA	167	0	0	167	309	308	1	0	0	0	0.00323625	0.0	0.00161812	0.00161812	79	79	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33579_c3_g1(+)	aegeria.TRINITY_DN33579_c3_g1	NA	518	0	1	517	977	976	1	0	0	0	0.00102354	0.0	0.00051177	0.00051177	196	190	1	0	5	0	0.03061224	0.0255102	0.01530612	0.01955782
pararge_aegeria	TRINITY_DN33579_c3_g2(+)	aegeria.TRINITY_DN33579_c3_g2	NA	1118	0	1	1117	2072	2068	3	0	1	0	0.0019305	0.00048263	0.00096525	0.00104569	469	457	5	1	5	1	0.02132196	0.01279318	0.01385928	0.01492538
pararge_aegeria	TRINITY_DN33580_c2_g1(+)	aegeria.TRINITY_DN33580_c2_g1	NA	191	0	0	191	367	367	0	0	0	0	0.0	0.0	0.0	0.0	83	81	1	1	0	0	0.01204819	0.01204819	0.01204819	0.01204819
pararge_aegeria	TRINITY_DN33581_c2_g1(+)	aegeria.TRINITY_DN33581_c2_g1	NA	316	0	0	316	609	609	0	0	0	0	0.0	0.0	0.0	0.0	115	113	0	2	0	0	0.0	0.0173913	0.00869565	0.00869565
pararge_aegeria	TRINITY_DN33581_c2_g3(+)	aegeria.TRINITY_DN33581_c2_g3	OG0002804	352	0	0	352	680	680	0	0	0	0	0.0	0.0	0.0	0.0	191	187	2	2	0	0	0.0104712	0.0104712	0.0104712	0.0104712
pararge_aegeria	TRINITY_DN33582_c1_g3(+)	aegeria.TRINITY_DN33582_c1_g3	NA	241	0	1	240	462	462	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33582_c1_g4(+)	aegeria.TRINITY_DN33582_c1_g4	OG0003564	968	0	2	966	1822	1817	2	0	3	0	0.00274424	0.00164654	0.00137212	0.00164654	362	360	1	0	1	0	0.00552486	0.00276243	0.00276243	0.00322283
pararge_aegeria	TRINITY_DN33582_c2_g2(+)	aegeria.TRINITY_DN33582_c2_g2	NA	720	0	0	720	1392	1385	1	5	1	0	0.00143678	0.00431034	0.00251437	0.0026341	324	317	5	1	1	0	0.01851852	0.00617284	0.01080247	0.01131687
pararge_aegeria	TRINITY_DN33584_c0_g1(+)	aegeria.TRINITY_DN33584_c0_g1	NA	1874	0	0	1874	3527	3525	1	0	1	0	0.00056705	0.00028353	0.00028353	0.00033078	834	820	7	5	2	0	0.01079137	0.00839329	0.00839329	0.00879297
pararge_aegeria	TRINITY_DN33584_c0_g2(+)	aegeria.TRINITY_DN33584_c0_g2	NA	543	1	1	541	1039	1035	1	3	0	0	0.00096246	0.00288739	0.00192493	0.00192493	195	192	2	1	0	0	0.01025641	0.00512821	0.00769231	0.00769231
pararge_aegeria	TRINITY_DN33586_c1_g2(+)	aegeria.TRINITY_DN33586_c1_g2	NA	446	0	0	446	861	860	1	0	0	0	0.00116144	0.0	0.00058072	0.00058072	160	160	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33586_c1_g5(+)	aegeria.TRINITY_DN33586_c1_g5	NA	415	2	0	413	782	780	1	1	0	0	0.00127877	0.00127877	0.00127877	0.00127877	138	136	1	1	0	0	0.00724638	0.00724638	0.00724638	0.00724638
pararge_aegeria	TRINITY_DN33587_c2_g1(+)	aegeria.TRINITY_DN33587_c2_g1	NA	317	0	0	317	615	614	0	0	0	1	0.0	0.0	0.00162602	0.00108401	131	126	2	2	1	0	0.02290076	0.02290076	0.01908397	0.02035623
pararge_aegeria	TRINITY_DN33588_c2_g1(+)	aegeria.TRINITY_DN33588_c2_g1	NA	95	0	0	95	183	179	0	2	2	0	0.01092896	0.02185792	0.01092896	0.01275045	28	28	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33588_c3_g1(+)	aegeria.TRINITY_DN33588_c3_g1	NA	85	0	0	85	160	160	0	0	0	0	0.0	0.0	0.0	0.0	38	38	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33589_c0_g1(+)	aegeria.TRINITY_DN33589_c0_g1	NA	656	2	1	653	1219	1210	2	4	3	0	0.00410172	0.00574241	0.00369155	0.00410172	294	286	1	5	2	0	0.01020408	0.02380952	0.01360544	0.01473923
pararge_aegeria	TRINITY_DN33590_c2_g1(+)	aegeria.TRINITY_DN33590_c2_g1	OG0003255	494	0	0	494	934	934	0	0	0	0	0.0	0.0	0.0	0.0	200	199	0	1	0	0	0.0	0.005	0.0025	0.0025
pararge_aegeria	TRINITY_DN33591_c1_g1(+)	aegeria.TRINITY_DN33591_c1_g1	NA	326	1	0	325	615	613	1	1	0	0	0.00162602	0.00162602	0.00162602	0.00162602	116	114	2	0	0	0	0.01724138	0.0	0.00862069	0.00862069
pararge_aegeria	TRINITY_DN33591_c1_g2(+)	aegeria.TRINITY_DN33591_c1_g2	NA	266	0	0	266	509	509	0	0	0	0	0.0	0.0	0.0	0.0	96	95	0	1	0	0	0.0	0.01041667	0.00520833	0.00520833
pararge_aegeria	TRINITY_DN33592_c0_g1(+)	aegeria.TRINITY_DN33592_c0_g1	NA	227	0	0	227	430	430	0	0	0	0	0.0	0.0	0.0	0.0	105	104	1	0	0	0	0.00952381	0.0	0.0047619	0.0047619
pararge_aegeria	TRINITY_DN33592_c1_g2(+)	aegeria.TRINITY_DN33592_c1_g2	NA	548	0	0	548	1033	1033	0	0	0	0	0.0	0.0	0.0	0.0	271	265	3	1	1	1	0.01476015	0.00738007	0.01291513	0.01230012
pararge_aegeria	TRINITY_DN33593_c3_g1(+)	aegeria.TRINITY_DN33593_c3_g1	NA	236	0	0	236	444	444	0	0	0	0	0.0	0.0	0.0	0.0	86	85	1	0	0	0	0.01162791	0.0	0.00581395	0.00581395
pararge_aegeria	TRINITY_DN33595_c4_g1(+)	aegeria.TRINITY_DN33595_c4_g1	NA	229	0	0	229	435	434	0	0	1	0	0.00229885	0.00229885	0.00114943	0.00153257	99	97	1	0	1	0	0.02020202	0.01010101	0.01010101	0.01178451
pararge_aegeria	TRINITY_DN33595_c5_g1(+)	aegeria.TRINITY_DN33595_c5_g1	NA	1526	0	0	1526	2833	2827	1	3	1	1	0.00070597	0.00141193	0.00123544	0.00117661	471	464	5	2	0	0	0.01061571	0.00424628	0.007431	0.007431
pararge_aegeria	TRINITY_DN33596_c5_g1(-)	aegeria.TRINITY_DN33596_c5_g1	NA	55	0	0	55	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204	16	16	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33596_c6_g1(+)	aegeria.TRINITY_DN33596_c6_g1	NA	634	0	0	634	1224	1222	1	0	1	0	0.00163399	0.00081699	0.00081699	0.00095316	247	244	2	0	1	0	0.01214575	0.00404858	0.00607287	0.00674763
pararge_aegeria	TRINITY_DN33596_c7_g1(+)	aegeria.TRINITY_DN33596_c7_g1	NA	684	1	0	683	1257	1254	3	0	0	0	0.00238663	0.0	0.00119332	0.00119332	216	208	6	1	1	0	0.03240741	0.00925926	0.01851852	0.01929012
pararge_aegeria	TRINITY_DN33597_c9_g1(-)	aegeria.TRINITY_DN33597_c9_g1	NA	24	0	0	24	45	44	1	0	0	0	0.02222222	0.0	0.01111111	0.01111111	5	5	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33597_c10_g2(-)	aegeria.TRINITY_DN33597_c10_g2	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33598_c5_g2(+)	aegeria.TRINITY_DN33598_c5_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
pararge_aegeria	TRINITY_DN33598_c7_g1(+)	aegeria.TRINITY_DN33598_c7_g1	NA	196	0	0	196	368	368	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33599_c0_g1(+)	aegeria.TRINITY_DN33599_c0_g1	NA	50	0	0	50	85	83	0	1	1	0	0.01176471	0.02352941	0.01176471	0.01372549	5	5	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33600_c2_g2(+)	aegeria.TRINITY_DN33600_c2_g2	NA	214	0	0	214	412	412	0	0	0	0	0.0	0.0	0.0	0.0	99	98	0	1	0	0	0.0	0.01010101	0.00505051	0.00505051
pararge_aegeria	TRINITY_DN33601_c0_g1(+)	aegeria.TRINITY_DN33601_c0_g1	NA	370	0	0	370	688	679	6	3	0	0	0.00872093	0.00436047	0.0065407	0.0065407	115	112	2	1	0	0	0.0173913	0.00869565	0.01304348	0.01304348
pararge_aegeria	TRINITY_DN33602_c2_g1(+)	aegeria.TRINITY_DN33602_c2_g1	NA	51	0	0	51	92	92	0	0	0	0	0.0	0.0	0.0	0.0	19	18	0	1	0	0	0.0	0.05263158	0.02631579	0.02631579
pararge_aegeria	TRINITY_DN33602_c4_g1(+)	aegeria.TRINITY_DN33602_c4_g1	OG0003292	355	0	0	355	672	672	0	0	0	0	0.0	0.0	0.0	0.0	195	191	4	0	0	0	0.02051282	0.0	0.01025641	0.01025641
pararge_aegeria	TRINITY_DN33602_c5_g1(+)	aegeria.TRINITY_DN33602_c5_g1	NA	664	0	1	663	1240	1238	1	1	0	0	0.00080645	0.00080645	0.00080645	0.00080645	302	295	5	1	1	0	0.01986755	0.00662252	0.0115894	0.01214128
pararge_aegeria	TRINITY_DN33602_c6_g1(-)	aegeria.TRINITY_DN33602_c6_g1	NA	81	0	1	80	160	157	3	0	0	0	0.01875	0.0	0.009375	0.009375	50	47	1	0	2	0	0.06	0.04	0.03	0.03666667
pararge_aegeria	TRINITY_DN33603_c0_g1(+)	aegeria.TRINITY_DN33603_c0_g1	NA	224	0	0	224	403	403	0	0	0	0	0.0	0.0	0.0	0.0	118	113	1	3	1	0	0.01694915	0.03389831	0.02118644	0.02259887
pararge_aegeria	TRINITY_DN33603_c1_g1(+)	aegeria.TRINITY_DN33603_c1_g1	NA	459	0	1	458	865	863	0	1	1	0	0.00115607	0.00231214	0.00115607	0.00134875	190	183	7	0	0	0	0.03684211	0.0	0.01842105	0.01842105
pararge_aegeria	TRINITY_DN33604_c1_g1(+)	aegeria.TRINITY_DN33604_c1_g1	NA	381	1	0	380	704	701	2	1	0	0	0.00284091	0.00142045	0.00213068	0.00213068	147	140	2	4	1	0	0.02040816	0.03401361	0.02380952	0.02494331
pararge_aegeria	TRINITY_DN33604_c2_g1(+)	aegeria.TRINITY_DN33604_c2_g1	OG0005040	925	0	1	924	1733	1729	2	2	0	0	0.00115407	0.00115407	0.00115407	0.00115407	345	335	3	2	5	0	0.02318841	0.02028986	0.01449275	0.01690821
pararge_aegeria	TRINITY_DN33604_c2_g2(+)	aegeria.TRINITY_DN33604_c2_g2	NA	566	0	0	566	1088	1088	0	0	0	0	0.0	0.0	0.0	0.0	322	318	2	1	0	1	0.00621118	0.00310559	0.00776398	0.00672878
pararge_aegeria	TRINITY_DN33605_c6_g1(+)	aegeria.TRINITY_DN33605_c6_g1	OG0003278	580	0	0	580	1107	1104	1	1	1	0	0.00180668	0.00180668	0.00135501	0.00150557	202	200	1	0	1	0	0.00990099	0.0049505	0.0049505	0.00577558
pararge_aegeria	TRINITY_DN33605_c7_g1(-)	aegeria.TRINITY_DN33605_c7_g1	NA	12	0	0	12	23	21	0	0	2	0	0.08695652	0.08695652	0.04347826	0.05797101	3	3	0	0	0	0	0.0	0.0	0.0	0.0
pararge_aegeria	TRINITY_DN33606_c0_g1(+)	aegeria.TRINITY_DN33606_c0_g1	NA	497	0	0	497	956	952	0	3	1	0	0.00104603	0.0041841	0.00209205	0.00226639	245	241	1	1	1	1	0.00816327	0.00816327	0.01020408	0.00952381
