species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CC_279	0_pi_CC_380	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CC_279	4_pi_CC_380	4_pi_between	4_pi_total
colias_crocea	TRINITY_DN19306_c1_g1(+)	crocea.TRINITY_DN19306_c1_g1	OG0001914	541	0	0	541	1059	1059	0	0	0	0	0.0	0.0	0.0	0.0	210	210	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19308_c1_g1(-)	crocea.TRINITY_DN19308_c1_g1	NA	52	0	2	50	87	86	0	1	0	0	0.0	0.01149425	0.00574713	0.00574713	28	26	1	1	0	0	0.03571429	0.03571429	0.03571429	0.03571429
colias_crocea	TRINITY_DN19308_c1_g6(+)	crocea.TRINITY_DN19308_c1_g6	NA	533	1	1	531	991	985	0	5	0	1	0.0	0.00504541	0.00353179	0.00319543	218	210	2	5	1	0	0.01376147	0.02752294	0.01834862	0.01911315
colias_crocea	TRINITY_DN19308_c1_g7(-)	crocea.TRINITY_DN19308_c1_g7	NA	45	0	0	45	85	85	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19309_c0_g1(+)	crocea.TRINITY_DN19309_c0_g1	NA	626	0	1	625	1160	1155	4	0	0	1	0.00344828	0.0	0.00258621	0.00229885	301	285	8	1	4	3	0.03986711	0.0166113	0.03156146	0.03045404
colias_crocea	TRINITY_DN19309_c0_g2(+)	crocea.TRINITY_DN19309_c0_g2	NA	15	0	0	15	28	28	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19311_c4_g1(+)	crocea.TRINITY_DN19311_c4_g1	NA	42	0	0	42	77	76	0	0	0	1	0.0	0.0	0.01298701	0.00865801	22	22	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19312_c0_g1(+)	crocea.TRINITY_DN19312_c0_g1	OG0003740	372	0	0	372	713	712	0	0	0	1	0.0	0.0	0.00140252	0.00093501	125	122	0	2	1	0	0.008	0.024	0.012	0.01333333
colias_crocea	TRINITY_DN19312_c0_g3(+)	crocea.TRINITY_DN19312_c0_g3	OG0002259	278	0	0	278	525	525	0	0	0	0	0.0	0.0	0.0	0.0	138	133	0	0	5	0	0.03623188	0.03623188	0.01811594	0.02415459
colias_crocea	TRINITY_DN19313_c0_g1(+)	crocea.TRINITY_DN19313_c0_g1	OG0002761	998	3	0	995	1833	1829	3	0	1	0	0.00218221	0.00054555	0.00109111	0.00118203	443	417	19	2	5	0	0.05417607	0.01580135	0.02934537	0.03122648
colias_crocea	TRINITY_DN19314_c1_g1(+)	crocea.TRINITY_DN19314_c1_g1	NA	286	2	0	284	504	496	3	3	2	0	0.00992063	0.00992063	0.00793651	0.00859788	82	78	3	0	0	1	0.03658537	0.0	0.0304878	0.02642276
colias_crocea	TRINITY_DN19316_c0_g1(+)	crocea.TRINITY_DN19316_c0_g1	NA	232	0	0	232	415	414	0	1	0	0	0.0	0.00240964	0.00120482	0.00120482	111	98	2	7	4	0	0.05405405	0.0990991	0.05855856	0.06456456
colias_crocea	TRINITY_DN19316_c0_g2(+)	crocea.TRINITY_DN19316_c0_g2	NA	579	1	1	577	1071	1062	5	2	1	1	0.00560224	0.00280112	0.00466853	0.00451291	259	243	4	6	3	3	0.02702703	0.03474903	0.03667954	0.03474904
colias_crocea	TRINITY_DN19318_c0_g1(+)	crocea.TRINITY_DN19318_c0_g1	NA	397	0	0	397	761	759	0	1	0	1	0.0	0.00131406	0.00197109	0.00153307	178	175	0	2	0	1	0.0	0.01123596	0.01123596	0.0093633
colias_crocea	TRINITY_DN19319_c1_g2(+)	crocea.TRINITY_DN19319_c1_g2	NA	26	0	0	26	46	45	0	1	0	0	0.0	0.02173913	0.01086957	0.01086957	6	6	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19320_c2_g1(+)	crocea.TRINITY_DN19320_c2_g1	NA	104	0	0	104	186	184	2	0	0	0	0.01075269	0.0	0.00537634	0.00537634	33	33	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19320_c3_g1(+)	crocea.TRINITY_DN19320_c3_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
colias_crocea	TRINITY_DN19320_c4_g1(+)	crocea.TRINITY_DN19320_c4_g1	OG0004247	671	0	1	670	1221	1221	0	0	0	0	0.0	0.0	0.0	0.0	281	263	6	5	7	0	0.04626335	0.04270463	0.03202847	0.03618031
colias_crocea	TRINITY_DN19321_c0_g2(+)	crocea.TRINITY_DN19321_c0_g2	NA	647	3	0	644	1183	1182	0	1	0	0	0.0	0.00084531	0.00042265	0.00042265	255	232	4	12	5	2	0.03529412	0.06666667	0.04901961	0.0496732
colias_crocea	TRINITY_DN19322_c0_g3(-)	crocea.TRINITY_DN19322_c0_g3	NA	99	1	1	97	167	157	2	4	4	0	0.03592814	0.04790419	0.02994012	0.03393213	31	30	0	0	1	0	0.03225806	0.03225806	0.01612903	0.02150537
colias_crocea	TRINITY_DN19323_c1_g1(+)	crocea.TRINITY_DN19323_c1_g1	NA	248	0	0	248	482	481	1	0	0	0	0.00207469	0.0	0.00103734	0.00103734	87	87	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19323_c2_g4(+)	crocea.TRINITY_DN19323_c2_g4	OG0004345	1092	0	0	1092	2114	2108	0	6	0	0	0.0	0.00283822	0.00141911	0.00141911	459	457	0	2	0	0	0.0	0.0043573	0.00217865	0.00217865
colias_crocea	TRINITY_DN19326_c0_g1(+)	crocea.TRINITY_DN19326_c0_g1	NA	470	1	0	469	775	773	1	0	1	0	0.00258065	0.00129032	0.00129032	0.00150537	213	172	3	31	2	5	0.02347418	0.15492958	0.10798122	0.10172144
colias_crocea	TRINITY_DN19329_c0_g1(+)	crocea.TRINITY_DN19329_c0_g1	NA	242	0	2	240	429	422	0	3	0	4	0.0	0.00699301	0.01282051	0.00971251	87	77	0	7	0	3	0.0	0.08045977	0.07471264	0.06321839
colias_crocea	TRINITY_DN19330_c0_g1(+)	crocea.TRINITY_DN19330_c0_g1	OG0001761	494	0	0	494	956	956	0	0	0	0	0.0	0.0	0.0	0.0	192	192	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19331_c0_g1(+)	crocea.TRINITY_DN19331_c0_g1	NA	11	0	0	11	18	18	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19332_c1_g1(-)	crocea.TRINITY_DN19332_c1_g1	NA	91	0	0	91	173	173	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19332_c2_g1(+)	crocea.TRINITY_DN19332_c2_g1	NA	453	0	1	452	855	854	0	1	0	0	0.0	0.00116959	0.0005848	0.0005848	153	153	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19332_c3_g1(+)	crocea.TRINITY_DN19332_c3_g1	NA	142	0	0	142	261	261	0	0	0	0	0.0	0.0	0.0	0.0	72	67	3	2	0	0	0.04166667	0.02777778	0.03472222	0.03472222
colias_crocea	TRINITY_DN19332_c3_g2(+)	crocea.TRINITY_DN19332_c3_g2	NA	346	0	0	346	659	657	1	1	0	0	0.00151745	0.00151745	0.00151745	0.00151745	146	144	2	0	0	0	0.01369863	0.0	0.00684932	0.00684932
colias_crocea	TRINITY_DN19332_c3_g4(+)	crocea.TRINITY_DN19332_c3_g4	OG0003869	330	0	0	330	608	607	1	0	0	0	0.00164474	0.0	0.00082237	0.00082237	134	132	1	1	0	0	0.00746269	0.00746269	0.00746269	0.00746269
colias_crocea	TRINITY_DN19333_c1_g1(+)	crocea.TRINITY_DN19333_c1_g1	OG0003425	1173	1	2	1170	2268	2259	1	5	3	0	0.00176367	0.00352734	0.00198413	0.00220459	501	495	0	4	2	0	0.00399202	0.01197605	0.00598802	0.00665336
colias_crocea	TRINITY_DN19334_c1_g1(+)	crocea.TRINITY_DN19334_c1_g1	NA	55	0	0	55	110	110	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19334_c4_g1(-)	crocea.TRINITY_DN19334_c4_g1	NA	23	0	0	23	43	43	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19335_c0_g2(+)	crocea.TRINITY_DN19335_c0_g2	NA	369	0	0	369	687	687	0	0	0	0	0.0	0.0	0.0	0.0	176	168	5	2	1	0	0.03409091	0.01704545	0.02272727	0.02367424
colias_crocea	TRINITY_DN19336_c0_g1(+)	crocea.TRINITY_DN19336_c0_g1	NA	587	1	0	586	1099	1099	0	0	0	0	0.0	0.0	0.0	0.0	247	234	4	6	3	0	0.02834008	0.03643725	0.02631579	0.02834008
colias_crocea	TRINITY_DN19336_c0_g2(+)	crocea.TRINITY_DN19336_c0_g2	NA	404	0	0	404	765	763	1	0	1	0	0.00261438	0.00130719	0.00130719	0.00152505	157	148	7	0	2	0	0.05732484	0.01273885	0.02866242	0.03078556
colias_crocea	TRINITY_DN19337_c0_g1(+)	crocea.TRINITY_DN19337_c0_g1	NA	635	0	0	635	1152	1152	0	0	0	0	0.0	0.0	0.0	0.0	304	284	10	8	0	2	0.03289474	0.02631579	0.03618421	0.03399123
colias_crocea	TRINITY_DN19338_c1_g1(+)	crocea.TRINITY_DN19338_c1_g1	NA	358	0	0	358	658	656	2	0	0	0	0.00303951	0.0	0.00151976	0.00151976	150	142	5	3	0	0	0.03333333	0.02	0.02666667	0.02666667
colias_crocea	TRINITY_DN19340_c7_g1(+)	crocea.TRINITY_DN19340_c7_g1	NA	258	0	0	258	501	501	0	0	0	0	0.0	0.0	0.0	0.0	143	142	0	1	0	0	0.0	0.00699301	0.0034965	0.0034965
colias_crocea	TRINITY_DN19340_c7_g2(+)	crocea.TRINITY_DN19340_c7_g2	NA	65	0	0	65	120	117	1	0	2	0	0.025	0.01666667	0.0125	0.01527778	15	14	0	1	0	0	0.0	0.06666667	0.03333333	0.03333333
colias_crocea	TRINITY_DN19341_c2_g2(+)	crocea.TRINITY_DN19341_c2_g2	NA	147	0	0	147	275	275	0	0	0	0	0.0	0.0	0.0	0.0	56	50	4	1	1	0	0.08928571	0.03571429	0.05357143	0.05654762
colias_crocea	TRINITY_DN19343_c0_g1(+)	crocea.TRINITY_DN19343_c0_g1	NA	398	1	3	394	676	666	7	2	1	0	0.01183432	0.00443787	0.00739645	0.007643	162	139	6	7	10	0	0.09876543	0.10493827	0.07098765	0.08127572
colias_crocea	TRINITY_DN19344_c1_g3(+)	crocea.TRINITY_DN19344_c1_g3	NA	528	0	0	528	957	953	0	3	1	0	0.00104493	0.00417973	0.00208986	0.00226402	194	178	6	5	3	2	0.04639175	0.04123711	0.04639175	0.04553264
colias_crocea	TRINITY_DN19345_c2_g2(+)	crocea.TRINITY_DN19345_c2_g2	NA	749	2	0	747	1275	1271	0	3	1	0	0.00078431	0.00313725	0.00156863	0.00169935	323	283	13	15	5	7	0.05572755	0.0619195	0.07275542	0.06811146
colias_crocea	TRINITY_DN19347_c0_g1(-)	crocea.TRINITY_DN19347_c0_g1	NA	51	0	1	50	91	91	0	0	0	0	0.0	0.0	0.0	0.0	21	18	0	0	3	0	0.14285714	0.14285714	0.07142857	0.09523809
colias_crocea	TRINITY_DN19348_c0_g1(+)	crocea.TRINITY_DN19348_c0_g1	NA	370	0	0	370	660	653	3	2	2	0	0.00757576	0.00606061	0.00530303	0.00580808	183	165	3	15	0	0	0.01639344	0.08196721	0.04918033	0.04918033
colias_crocea	TRINITY_DN19348_c0_g2(+)	crocea.TRINITY_DN19348_c0_g2	NA	419	0	0	419	811	811	0	0	0	0	0.0	0.0	0.0	0.0	178	176	0	2	0	0	0.0	0.01123596	0.00561798	0.00561798
colias_crocea	TRINITY_DN19349_c1_g1(+)	crocea.TRINITY_DN19349_c1_g1	NA	218	2	1	215	365	336	0	1	28	0	0.07671233	0.07945205	0.03972603	0.05251142	54	52	0	0	2	0	0.03703704	0.03703704	0.01851852	0.02469136
colias_crocea	TRINITY_DN19350_c1_g3(+)	crocea.TRINITY_DN19350_c1_g3	NA	842	0	0	842	1603	1602	0	1	0	0	0.0	0.00062383	0.00031192	0.00031192	380	373	0	6	0	1	0.0	0.01578947	0.01052632	0.00964912
colias_crocea	TRINITY_DN19350_c2_g1(-)	crocea.TRINITY_DN19350_c2_g1	NA	34	0	0	34	64	62	2	0	0	0	0.03125	0.0	0.015625	0.015625	12	12	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19351_c1_g1(+)	crocea.TRINITY_DN19351_c1_g1	NA	499	2	1	496	884	879	2	2	1	0	0.00339367	0.00339367	0.00282805	0.00301659	176	158	6	6	6	0	0.06818182	0.06818182	0.05113636	0.05681818
colias_crocea	TRINITY_DN19352_c0_g1(+)	crocea.TRINITY_DN19352_c0_g1	NA	686	0	0	686	1312	1310	0	0	2	0	0.00152439	0.00152439	0.0007622	0.00101626	338	332	5	0	1	0	0.01775148	0.00295858	0.00887574	0.00936884
colias_crocea	TRINITY_DN19353_c0_g1(+)	crocea.TRINITY_DN19353_c0_g1	NA	86	0	0	86	149	149	0	0	0	0	0.0	0.0	0.0	0.0	62	58	3	0	0	1	0.0483871	0.0	0.04032258	0.03494624
colias_crocea	TRINITY_DN19354_c0_g1(+)	crocea.TRINITY_DN19354_c0_g1	NA	418	0	0	418	816	816	0	0	0	0	0.0	0.0	0.0	0.0	160	159	0	1	0	0	0.0	0.00625	0.003125	0.003125
colias_crocea	TRINITY_DN19354_c1_g1(+)	crocea.TRINITY_DN19354_c1_g1	OG0004739	444	0	0	444	825	825	0	0	0	0	0.0	0.0	0.0	0.0	217	203	5	6	0	3	0.02304147	0.02764977	0.03917051	0.03456221
colias_crocea	TRINITY_DN19355_c0_g1(+)	crocea.TRINITY_DN19355_c0_g1	NA	62	0	0	62	119	119	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19356_c2_g2(+)	crocea.TRINITY_DN19356_c2_g2	NA	334	0	0	334	611	605	1	4	1	0	0.00327332	0.00818331	0.00490998	0.00518276	123	116	0	4	1	2	0.00813008	0.04065041	0.03658537	0.03252033
colias_crocea	TRINITY_DN19357_c1_g1(+)	crocea.TRINITY_DN19357_c1_g1	NA	107	0	0	107	201	201	0	0	0	0	0.0	0.0	0.0	0.0	51	48	2	0	0	1	0.03921569	0.0	0.03921569	0.03267974
colias_crocea	TRINITY_DN19357_c1_g2(+)	crocea.TRINITY_DN19357_c1_g2	NA	187	0	0	187	326	325	0	1	0	0	0.0	0.00306748	0.00153374	0.00153374	76	66	1	3	1	5	0.02631579	0.05263158	0.09868421	0.07894737
colias_crocea	TRINITY_DN19357_c1_g3(+)	crocea.TRINITY_DN19357_c1_g3	NA	845	0	0	845	1639	1638	1	0	0	0	0.00061013	0.0	0.00030506	0.00030506	346	338	4	3	1	0	0.01445087	0.01156069	0.01156069	0.01204239
colias_crocea	TRINITY_DN19360_c4_g1(-)	crocea.TRINITY_DN19360_c4_g1	NA	31	0	0	31	57	54	0	0	3	0	0.05263158	0.05263158	0.02631579	0.03508772	10	8	0	0	2	0	0.2	0.2	0.1	0.13333333
colias_crocea	TRINITY_DN19361_c0_g1(+)	crocea.TRINITY_DN19361_c0_g1	NA	321	1	0	320	580	577	0	1	0	2	0.0	0.00172414	0.00431034	0.00316092	148	138	0	7	3	0	0.02027027	0.06756757	0.03378378	0.03716216
colias_crocea	TRINITY_DN19361_c0_g2(+)	crocea.TRINITY_DN19361_c0_g2	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19362_c0_g1(+)	crocea.TRINITY_DN19362_c0_g1	NA	541	0	0	541	998	997	1	0	0	0	0.001002	0.0	0.000501	0.000501	249	232	5	9	1	2	0.02409639	0.04016064	0.03815261	0.03614458
colias_crocea	TRINITY_DN19363_c0_g1(+)	crocea.TRINITY_DN19363_c0_g1	NA	408	1	0	407	702	700	1	1	0	0	0.0014245	0.0014245	0.0014245	0.0014245	205	182	9	7	7	0	0.07804878	0.06829268	0.05609756	0.06178862
colias_crocea	TRINITY_DN19364_c0_g1(-)	crocea.TRINITY_DN19364_c0_g1	NA	63	0	0	63	115	110	0	5	0	0	0.0	0.04347826	0.02173913	0.02173913	13	13	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19365_c0_g2(+)	crocea.TRINITY_DN19365_c0_g2	NA	262	0	0	262	509	507	1	1	0	0	0.00196464	0.00196464	0.00196464	0.00196464	86	84	2	0	0	0	0.02325581	0.0	0.01162791	0.01162791
colias_crocea	TRINITY_DN19366_c2_g1(+)	crocea.TRINITY_DN19366_c2_g1	NA	158	0	0	158	306	306	0	0	0	0	0.0	0.0	0.0	0.0	91	91	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19366_c3_g2(-)	crocea.TRINITY_DN19366_c3_g2	NA	30	0	0	30	54	53	0	0	1	0	0.01851852	0.01851852	0.00925926	0.01234568	14	14	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19366_c3_g5(+)	crocea.TRINITY_DN19366_c3_g5	NA	53	2	1	50	86	77	2	2	5	0	0.08139535	0.08139535	0.05232558	0.0620155	13	12	0	1	0	0	0.0	0.07692308	0.03846154	0.03846154
colias_crocea	TRINITY_DN19366_c3_g10(-)	crocea.TRINITY_DN19366_c3_g10	NA	38	1	1	36	65	64	0	0	1	0	0.01538462	0.01538462	0.00769231	0.01025641	17	15	0	0	2	0	0.11764706	0.11764706	0.05882353	0.07843137
colias_crocea	TRINITY_DN19369_c1_g4(+)	crocea.TRINITY_DN19369_c1_g4	NA	404	1	1	402	717	710	5	1	1	0	0.0083682	0.0027894	0.00488145	0.0051139	170	156	7	5	1	1	0.04705882	0.03529412	0.04411765	0.04313726
colias_crocea	TRINITY_DN19370_c3_g1(+)	crocea.TRINITY_DN19370_c3_g1	NA	436	0	1	435	756	754	2	0	0	0	0.0026455	0.0	0.00132275	0.00132275	190	161	17	6	3	3	0.10526316	0.04736842	0.08421053	0.08157895
colias_crocea	TRINITY_DN19372_c0_g1(+)	crocea.TRINITY_DN19372_c0_g1	NA	374	0	0	374	709	708	0	1	0	0	0.0	0.00141044	0.00070522	0.00070522	201	194	0	6	1	0	0.00497512	0.03482587	0.01741294	0.01824212
colias_crocea	TRINITY_DN19372_c1_g1(+)	crocea.TRINITY_DN19372_c1_g1	NA	410	0	0	410	746	741	3	2	0	0	0.00402145	0.00268097	0.00335121	0.00335121	151	141	1	6	3	0	0.02649007	0.05960265	0.03311258	0.03642384
colias_crocea	TRINITY_DN19374_c2_g1(+)	crocea.TRINITY_DN19374_c2_g1	NA	973	0	1	972	1880	1879	0	1	0	0	0.0	0.00053191	0.00026596	0.00026596	258	257	0	0	1	0	0.00387597	0.00387597	0.00193798	0.00258398
colias_crocea	TRINITY_DN19374_c2_g2(+)	crocea.TRINITY_DN19374_c2_g2	NA	228	0	0	228	431	431	0	0	0	0	0.0	0.0	0.0	0.0	120	118	1	0	1	0	0.01666667	0.00833333	0.00833333	0.00972222
colias_crocea	TRINITY_DN19376_c5_g1(+)	crocea.TRINITY_DN19376_c5_g1	NA	129	0	0	129	230	229	1	0	0	0	0.00434783	0.0	0.00217391	0.00217391	59	54	2	2	1	0	0.05084746	0.05084746	0.04237288	0.04519774
colias_crocea	TRINITY_DN19376_c7_g1(-)	crocea.TRINITY_DN19376_c7_g1	NA	58	0	1	57	102	98	1	2	0	1	0.00980392	0.01960784	0.0245098	0.02124183	16	15	1	0	0	0	0.0625	0.0	0.03125	0.03125
colias_crocea	TRINITY_DN19377_c0_g1(+)	crocea.TRINITY_DN19377_c0_g1	NA	138	0	0	138	236	236	0	0	0	0	0.0	0.0	0.0	0.0	48	40	5	2	0	1	0.10416667	0.04166667	0.09375	0.08680556
colias_crocea	TRINITY_DN19377_c0_g2(+)	crocea.TRINITY_DN19377_c0_g2	NA	757	0	0	757	1427	1426	0	1	0	0	0.0	0.00070077	0.00035039	0.00035039	396	385	3	7	1	0	0.01010101	0.02020202	0.01388889	0.01430976
colias_crocea	TRINITY_DN19378_c3_g4(+)	crocea.TRINITY_DN19378_c3_g4	NA	16	0	0	16	31	31	0	0	0	0	0.0	0.0	0.0	0.0	5	4	0	0	1	0	0.2	0.2	0.1	0.13333333
colias_crocea	TRINITY_DN19378_c4_g2(+)	crocea.TRINITY_DN19378_c4_g2	NA	305	0	0	305	553	550	0	3	0	0	0.0	0.00542495	0.00271248	0.00271248	119	113	3	2	0	1	0.02521008	0.01680672	0.02941176	0.02661064
colias_crocea	TRINITY_DN19379_c0_g1(+)	crocea.TRINITY_DN19379_c0_g1	NA	530	0	0	530	1027	1027	0	0	0	0	0.0	0.0	0.0	0.0	228	227	1	0	0	0	0.00438596	0.0	0.00219298	0.00219298
colias_crocea	TRINITY_DN19379_c0_g2(+)	crocea.TRINITY_DN19379_c0_g2	NA	1909	0	0	1909	3666	3655	5	4	2	0	0.00190944	0.00163666	0.00150027	0.0015912	761	755	1	1	4	0	0.0065703	0.0065703	0.00394218	0.00481822
colias_crocea	TRINITY_DN19380_c3_g1(-)	crocea.TRINITY_DN19380_c3_g1	NA	60	0	2	58	102	100	1	0	1	0	0.01960784	0.00980392	0.00980392	0.01143791	9	9	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19380_c4_g2(+)	crocea.TRINITY_DN19380_c4_g2	NA	263	0	0	263	486	486	0	0	0	0	0.0	0.0	0.0	0.0	119	115	2	1	0	1	0.01680672	0.00840336	0.0210084	0.01820728
colias_crocea	TRINITY_DN19381_c0_g1(+)	crocea.TRINITY_DN19381_c0_g1	NA	526	0	0	526	945	945	0	0	0	0	0.0	0.0	0.0	0.0	280	260	7	8	5	0	0.04285714	0.04642857	0.03571429	0.03869048
colias_crocea	TRINITY_DN19383_c0_g2(+)	crocea.TRINITY_DN19383_c0_g2	OG0005132	791	1	0	790	1467	1464	0	3	0	0	0.0	0.00204499	0.00102249	0.00102249	367	350	11	2	2	2	0.03542234	0.01089918	0.02588556	0.02497729
colias_crocea	TRINITY_DN19383_c0_g4(+)	crocea.TRINITY_DN19383_c0_g4	NA	46	0	0	46	83	83	0	0	0	0	0.0	0.0	0.0	0.0	11	10	0	0	1	0	0.09090909	0.09090909	0.04545455	0.06060606
colias_crocea	TRINITY_DN19384_c0_g1(+)	crocea.TRINITY_DN19384_c0_g1	NA	319	0	0	319	601	600	0	1	0	0	0.0	0.00166389	0.00083195	0.00083195	162	159	3	0	0	0	0.01851852	0.0	0.00925926	0.00925926
colias_crocea	TRINITY_DN19385_c4_g1(+)	crocea.TRINITY_DN19385_c4_g1	NA	87	0	0	87	142	142	0	0	0	0	0.0	0.0	0.0	0.0	36	31	0	3	0	2	0.0	0.08333333	0.09722222	0.0787037
colias_crocea	TRINITY_DN19385_c4_g2(+)	crocea.TRINITY_DN19385_c4_g2	NA	58	0	1	57	101	100	1	0	0	0	0.00990099	0.0	0.0049505	0.0049505	12	12	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19386_c0_g2(+)	crocea.TRINITY_DN19386_c0_g2	NA	496	0	0	496	982	982	0	0	0	0	0.0	0.0	0.0	0.0	235	234	1	0	0	0	0.00425532	0.0	0.00212766	0.00212766
colias_crocea	TRINITY_DN19387_c0_g1(+)	crocea.TRINITY_DN19387_c0_g1	NA	594	0	0	594	1145	1145	0	0	0	0	0.0	0.0	0.0	0.0	255	233	9	6	4	3	0.05098039	0.03921569	0.04901961	0.04771242
colias_crocea	TRINITY_DN19388_c0_g1(+)	crocea.TRINITY_DN19388_c0_g1	NA	500	0	0	500	961	961	0	0	0	0	0.0	0.0	0.0	0.0	192	185	4	2	1	0	0.02604167	0.015625	0.01822917	0.01909722
colias_crocea	TRINITY_DN19388_c1_g1(-)	crocea.TRINITY_DN19388_c1_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
colias_crocea	TRINITY_DN19389_c0_g1(+)	crocea.TRINITY_DN19389_c0_g1	NA	805	1	0	804	1499	1495	3	0	1	0	0.00266845	0.00066711	0.00133422	0.00144541	352	339	1	5	6	1	0.01988636	0.03125	0.01988636	0.0217803
colias_crocea	TRINITY_DN19390_c1_g2(+)	crocea.TRINITY_DN19390_c1_g2	NA	735	0	0	735	1397	1397	0	0	0	0	0.0	0.0	0.0	0.0	405	396	0	3	3	3	0.00740741	0.01481481	0.01481481	0.01358024
colias_crocea	TRINITY_DN19390_c1_g3(+)	crocea.TRINITY_DN19390_c1_g3	NA	699	0	1	698	1336	1335	0	1	0	0	0.0	0.0007485	0.00037425	0.00037425	293	292	1	0	0	0	0.00341297	0.0	0.00170648	0.00170648
colias_crocea	TRINITY_DN19391_c2_g1(+)	crocea.TRINITY_DN19391_c2_g1	NA	611	0	0	611	1153	1149	2	0	1	1	0.00260191	0.0008673	0.00216826	0.00202371	255	252	1	1	1	0	0.00784314	0.00784314	0.00588235	0.00653595
colias_crocea	TRINITY_DN19391_c3_g1(+)	crocea.TRINITY_DN19391_c3_g1	NA	563	0	0	563	1067	1065	1	1	0	0	0.00093721	0.00093721	0.00093721	0.00093721	252	245	4	3	0	0	0.01587302	0.01190476	0.01388889	0.01388889
colias_crocea	TRINITY_DN19391_c4_g1(+)	crocea.TRINITY_DN19391_c4_g1	NA	433	0	0	433	780	769	4	4	2	1	0.00769231	0.00769231	0.00769231	0.00769231	179	163	6	8	1	1	0.03910615	0.05027933	0.04748603	0.04655493
colias_crocea	TRINITY_DN19392_c2_g1(+)	crocea.TRINITY_DN19392_c2_g1	OG0002290	1041	0	0	1041	2009	2009	0	0	0	0	0.0	0.0	0.0	0.0	393	392	0	1	0	0	0.0	0.00254453	0.00127226	0.00127226
colias_crocea	TRINITY_DN19392_c2_g4(+)	crocea.TRINITY_DN19392_c2_g4	NA	11	0	0	11	20	19	0	0	1	0	0.05	0.05	0.025	0.03333333	6	6	0	0	0	0	0.0	0.0	0.0	0.0
colias_crocea	TRINITY_DN19392_c3_g1(+)	crocea.TRINITY_DN19392_c3_g1	OG0004146	417	0	1	416	761	760	0	0	1	0	0.00131406	0.00131406	0.00065703	0.00087604	154	140	7	5	0	2	0.04545455	0.03246753	0.05194805	0.04761905
colias_crocea	TRINITY_DN19393_c2_g1(+)	crocea.TRINITY_DN19393_c2_g1	NA	390	1	0	389	682	679	3	0	0	0	0.00439883	0.0	0.00219941	0.00219941	183	160	9	10	1	3	0.05464481	0.06010929	0.07103825	0.06648452
colias_crocea	TRINITY_DN19394_c0_g2(+)	crocea.TRINITY_DN19394_c0_g2	OG0004572	501	0	1	500	953	951	2	0	0	0	0.00209864	0.0	0.00104932	0.00104932	235	230	2	2	0	1	0.00851064	0.00851064	0.01276596	0.01134752
