species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MD_GA08J	0_pi_MD_GA08K	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MD_GA08J	4_pi_MD_GA08K	4_pi_between	4_pi_total
melitaea_didyma	TRINITY_DN13925_c0_g1(-)	didyma.TRINITY_DN13925_c0_g1	NA	77	0	1	76	139	139	0	0	0	0	0.0	0.0	0.0	0.0	27	24	2	1	0	0	0.07407407	0.03703704	0.05555556	0.05555556
melitaea_didyma	TRINITY_DN13926_c0_g1(+)	didyma.TRINITY_DN13926_c0_g1	NA	44	0	1	43	83	82	0	0	1	0	0.01204819	0.01204819	0.0060241	0.00803213	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13928_c0_g1(+)	didyma.TRINITY_DN13928_c0_g1	NA	374	0	0	374	724	724	0	0	0	0	0.0	0.0	0.0	0.0	172	168	0	2	0	2	0.0	0.01162791	0.01744186	0.01356589
melitaea_didyma	TRINITY_DN13929_c0_g1(+)	didyma.TRINITY_DN13929_c0_g1	NA	28	0	0	28	56	56	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13930_c0_g1(+)	didyma.TRINITY_DN13930_c0_g1	NA	265	0	0	265	491	491	0	0	0	0	0.0	0.0	0.0	0.0	122	114	1	1	0	6	0.00819672	0.00819672	0.05737705	0.04098361
melitaea_didyma	TRINITY_DN13932_c1_g1(-)	didyma.TRINITY_DN13932_c1_g1	NA	226	0	0	226	408	400	5	0	3	0	0.01960784	0.00735294	0.00980392	0.01102941	84	80	0	0	4	0	0.04761905	0.04761905	0.02380952	0.03174603
melitaea_didyma	TRINITY_DN13933_c0_g1(-)	didyma.TRINITY_DN13933_c0_g1	OG0001743	88	0	0	88	169	169	0	0	0	0	0.0	0.0	0.0	0.0	31	31	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13935_c0_g1(-)	didyma.TRINITY_DN13935_c0_g1	NA	90	0	0	90	166	165	1	0	0	0	0.0060241	0.0	0.00301205	0.00301205	43	43	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13937_c0_g1(-)	didyma.TRINITY_DN13937_c0_g1	NA	149	0	0	149	261	258	2	1	0	0	0.00766284	0.00383142	0.00574713	0.00574713	59	54	1	0	0	4	0.01694915	0.0	0.07627119	0.05367232
melitaea_didyma	TRINITY_DN13941_c0_g1(-)	didyma.TRINITY_DN13941_c0_g1	NA	368	0	1	367	683	675	0	5	0	3	0.0	0.00732064	0.00805271	0.00658858	115	111	0	3	0	1	0.0	0.02608696	0.02173913	0.01884058
melitaea_didyma	TRINITY_DN13942_c0_g1(+)	didyma.TRINITY_DN13942_c0_g1	OG0002046	167	0	0	167	304	299	2	1	2	0	0.01315789	0.00986842	0.00822368	0.00932017	57	51	2	2	1	1	0.05263158	0.05263158	0.06140351	0.05847953
melitaea_didyma	TRINITY_DN13943_c0_g1(+)	didyma.TRINITY_DN13943_c0_g1	NA	162	0	1	161	301	297	2	0	2	0	0.01328904	0.00664452	0.00664452	0.00775194	51	48	2	0	1	0	0.05882353	0.01960784	0.02941176	0.03267974
melitaea_didyma	TRINITY_DN13944_c0_g1(+)	didyma.TRINITY_DN13944_c0_g1	NA	191	0	0	191	349	343	2	1	3	0	0.01432665	0.01146132	0.00859599	0.01002866	71	70	0	0	1	0	0.01408451	0.01408451	0.00704225	0.00938967
melitaea_didyma	TRINITY_DN13946_c0_g1(+)	didyma.TRINITY_DN13946_c0_g1	NA	136	0	0	136	254	250	1	3	0	0	0.00393701	0.01181102	0.00787402	0.00787402	49	49	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13949_c0_g1(+)	didyma.TRINITY_DN13949_c0_g1	NA	52	0	0	52	91	91	0	0	0	0	0.0	0.0	0.0	0.0	21	19	1	0	1	0	0.0952381	0.04761905	0.04761905	0.05555556
melitaea_didyma	TRINITY_DN13950_c0_g1(-)	didyma.TRINITY_DN13950_c0_g1	NA	13	0	0	13	22	22	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13952_c0_g1(+)	didyma.TRINITY_DN13952_c0_g1	NA	61	0	0	61	111	111	0	0	0	0	0.0	0.0	0.0	0.0	26	24	0	2	0	0	0.0	0.07692308	0.03846154	0.03846154
melitaea_didyma	TRINITY_DN13953_c0_g1(+)	didyma.TRINITY_DN13953_c0_g1	NA	162	0	0	162	314	313	0	1	0	0	0.0	0.00318471	0.00159236	0.00159236	79	77	0	2	0	0	0.0	0.02531646	0.01265823	0.01265823
melitaea_didyma	TRINITY_DN13954_c0_g1(+)	didyma.TRINITY_DN13954_c0_g1	NA	259	0	0	259	489	487	0	2	0	0	0.0	0.00408998	0.00204499	0.00204499	109	108	1	0	0	0	0.00917431	0.0	0.00458716	0.00458716
melitaea_didyma	TRINITY_DN13955_c0_g1(+)	didyma.TRINITY_DN13955_c0_g1	NA	101	0	0	101	198	197	1	0	0	0	0.00505051	0.0	0.00252525	0.00252525	39	36	0	2	1	0	0.02564103	0.07692308	0.03846154	0.04273504
melitaea_didyma	TRINITY_DN13959_c0_g1(+)	didyma.TRINITY_DN13959_c0_g1	NA	131	0	0	131	229	227	0	2	0	0	0.0	0.00873362	0.00436681	0.00436681	67	61	3	3	0	0	0.04477612	0.04477612	0.04477612	0.04477612
melitaea_didyma	TRINITY_DN13960_c1_g1(-)	didyma.TRINITY_DN13960_c1_g1	NA	148	0	0	148	265	264	1	0	0	0	0.00377358	0.0	0.00188679	0.00188679	54	54	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13961_c0_g1(+)	didyma.TRINITY_DN13961_c0_g1	NA	69	0	0	69	129	128	0	1	0	0	0.0	0.00775194	0.00387597	0.00387597	21	20	1	0	0	0	0.04761905	0.0	0.02380952	0.02380952
melitaea_didyma	TRINITY_DN13962_c0_g1(+)	didyma.TRINITY_DN13962_c0_g1	OG0002870	7	0	0	7	12	12	0	0	0	0	0.0	0.0	0.0	0.0	2	1	0	0	1	0	0.5	0.5	0.25	0.33333333
melitaea_didyma	TRINITY_DN13963_c0_g1(+)	didyma.TRINITY_DN13963_c0_g1	NA	348	0	1	347	652	650	0	1	0	1	0.0	0.00153374	0.00230061	0.00178936	156	150	1	4	0	1	0.00641026	0.02564103	0.0224359	0.02029915
melitaea_didyma	TRINITY_DN13965_c0_g1(-)	didyma.TRINITY_DN13965_c0_g1	NA	12	0	0	12	21	20	1	0	0	0	0.04761905	0.0	0.02380952	0.02380952	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13966_c0_g1(+)	didyma.TRINITY_DN13966_c0_g1	OG0001989	65	0	0	65	106	105	1	0	0	0	0.00943396	0.0	0.00471698	0.00471698	20	14	4	2	0	0	0.2	0.1	0.15	0.15
melitaea_didyma	TRINITY_DN13967_c1_g1(+)	didyma.TRINITY_DN13967_c1_g1	NA	21	0	0	21	36	36	0	0	0	0	0.0	0.0	0.0	0.0	10	9	0	1	0	0	0.0	0.1	0.05	0.05
melitaea_didyma	TRINITY_DN13968_c0_g1(-)	didyma.TRINITY_DN13968_c0_g1	NA	43	0	0	43	80	79	1	0	0	0	0.0125	0.0	0.00625	0.00625	15	15	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13969_c0_g1(+)	didyma.TRINITY_DN13969_c0_g1	OG0001713	223	0	0	223	420	419	0	0	1	0	0.00238095	0.00238095	0.00119048	0.0015873	102	95	2	2	3	0	0.04901961	0.04901961	0.03431373	0.03921569
melitaea_didyma	TRINITY_DN13973_c0_g1(+)	didyma.TRINITY_DN13973_c0_g1	NA	42	0	0	42	81	81	0	0	0	0	0.0	0.0	0.0	0.0	24	23	0	1	0	0	0.0	0.04166667	0.02083333	0.02083333
melitaea_didyma	TRINITY_DN13975_c0_g1(-)	didyma.TRINITY_DN13975_c0_g1	OG0001423	276	0	1	275	532	532	0	0	0	0	0.0	0.0	0.0	0.0	136	135	0	1	0	0	0.0	0.00735294	0.00367647	0.00367647
melitaea_didyma	TRINITY_DN13976_c0_g1(+)	didyma.TRINITY_DN13976_c0_g1	NA	58	0	0	58	103	103	0	0	0	0	0.0	0.0	0.0	0.0	17	16	0	1	0	0	0.0	0.05882353	0.02941176	0.02941176
melitaea_didyma	TRINITY_DN13977_c0_g1(+)	didyma.TRINITY_DN13977_c0_g1	NA	115	1	0	114	211	208	0	3	0	0	0.0	0.01421801	0.007109	0.007109	47	45	1	1	0	0	0.0212766	0.0212766	0.0212766	0.0212766
melitaea_didyma	TRINITY_DN13978_c0_g1(+)	didyma.TRINITY_DN13978_c0_g1	NA	140	2	1	137	225	212	2	2	3	6	0.02222222	0.02222222	0.04222222	0.03555555	64	57	1	1	1	4	0.03125	0.03125	0.0859375	0.06770833
melitaea_didyma	TRINITY_DN13979_c0_g1(+)	didyma.TRINITY_DN13979_c0_g1	NA	220	4	0	216	386	371	2	10	2	1	0.01036269	0.03108808	0.02072539	0.02072539	56	55	0	1	0	0	0.0	0.01785714	0.00892857	0.00892857
melitaea_didyma	TRINITY_DN13980_c0_g1(+)	didyma.TRINITY_DN13980_c0_g1	NA	160	0	0	160	286	279	3	4	0	0	0.01048951	0.01398601	0.01223776	0.01223776	64	59	2	3	0	0	0.03125	0.046875	0.0390625	0.0390625
melitaea_didyma	TRINITY_DN13982_c0_g1(+)	didyma.TRINITY_DN13982_c0_g1	NA	197	0	0	197	345	340	0	4	0	1	0.0	0.0115942	0.00869565	0.00772947	63	58	1	2	1	1	0.03174603	0.04761905	0.04761905	0.04497355
melitaea_didyma	TRINITY_DN13983_c0_g1(+)	didyma.TRINITY_DN13983_c0_g1	OG0001451	424	1	0	423	806	806	0	0	0	0	0.0	0.0	0.0	0.0	182	176	4	0	2	0	0.03296703	0.01098901	0.01648352	0.01831502
melitaea_didyma	TRINITY_DN13985_c0_g1(+)	didyma.TRINITY_DN13985_c0_g1	OG0003208	49	0	0	49	89	89	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13988_c0_g1(+)	didyma.TRINITY_DN13988_c0_g1	OG0003241	63	0	0	63	112	112	0	0	0	0	0.0	0.0	0.0	0.0	20	19	0	0	0	1	0.0	0.0	0.05	0.03333333
melitaea_didyma	TRINITY_DN13989_c0_g1(+)	didyma.TRINITY_DN13989_c0_g1	NA	203	0	0	203	372	367	2	2	1	0	0.00806452	0.00806452	0.00672043	0.00716846	78	75	2	1	0	0	0.02564103	0.01282051	0.01923077	0.01923077
melitaea_didyma	TRINITY_DN13992_c0_g1(-)	didyma.TRINITY_DN13992_c0_g1	NA	134	0	0	134	241	239	0	1	1	0	0.00414938	0.00829876	0.00414938	0.00484094	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13997_c0_g1(+)	didyma.TRINITY_DN13997_c0_g1	NA	2	0	0	2	3	3	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN13998_c0_g1(+)	didyma.TRINITY_DN13998_c0_g1	OG0001356	358	0	0	358	661	661	0	0	0	0	0.0	0.0	0.0	0.0	152	149	3	0	0	0	0.01973684	0.0	0.00986842	0.00986842
melitaea_didyma	TRINITY_DN14001_c0_g1(+)	didyma.TRINITY_DN14001_c0_g1	NA	294	0	0	294	562	560	0	2	0	0	0.0	0.00355872	0.00177936	0.00177936	114	111	2	1	0	0	0.01754386	0.00877193	0.01315789	0.01315789
melitaea_didyma	TRINITY_DN14002_c0_g1(-)	didyma.TRINITY_DN14002_c0_g1	NA	2	0	0	2	2	2	0	0	0	0	0.0	0.0	0.0	0.0	2	1	0	0	0	1	0.0	0.0	0.5	0.33333333
melitaea_didyma	TRINITY_DN14003_c0_g1(+)	didyma.TRINITY_DN14003_c0_g1	OG0001618	101	0	0	101	197	197	0	0	0	0	0.0	0.0	0.0	0.0	45	44	0	0	1	0	0.02222222	0.02222222	0.01111111	0.01481481
melitaea_didyma	TRINITY_DN14004_c0_g1(-)	didyma.TRINITY_DN14004_c0_g1	NA	11	0	0	11	21	21	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14005_c0_g1(-)	didyma.TRINITY_DN14005_c0_g1	NA	135	1	1	133	233	228	1	2	2	0	0.01287554	0.01716738	0.01072961	0.01216023	33	29	1	2	1	0	0.06060606	0.09090909	0.06060606	0.06565657
melitaea_didyma	TRINITY_DN14006_c0_g1(+)	didyma.TRINITY_DN14006_c0_g1	NA	357	0	0	357	660	656	2	1	1	0	0.00454545	0.0030303	0.0030303	0.00328282	114	106	4	3	1	0	0.04385965	0.03508772	0.03508772	0.03654971
melitaea_didyma	TRINITY_DN14007_c0_g1(+)	didyma.TRINITY_DN14007_c0_g1	NA	90	0	0	90	181	181	0	0	0	0	0.0	0.0	0.0	0.0	28	28	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14012_c0_g1(+)	didyma.TRINITY_DN14012_c0_g1	NA	197	0	0	197	373	372	1	0	0	0	0.00268097	0.0	0.00134048	0.00134048	74	71	3	0	0	0	0.04054054	0.0	0.02027027	0.02027027
melitaea_didyma	TRINITY_DN14014_c0_g1(-)	didyma.TRINITY_DN14014_c0_g1	NA	10	0	0	10	18	17	0	0	1	0	0.05555556	0.05555556	0.02777778	0.03703704	3	3	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14015_c0_g1(+)	didyma.TRINITY_DN14015_c0_g1	NA	84	1	0	83	150	148	2	0	0	0	0.01333333	0.0	0.00666667	0.00666667	25	22	3	0	0	0	0.12	0.0	0.06	0.06
melitaea_didyma	TRINITY_DN14016_c0_g1(+)	didyma.TRINITY_DN14016_c0_g1	NA	48	0	0	48	87	86	0	0	1	0	0.01149425	0.01149425	0.00574713	0.00766284	20	19	1	0	0	0	0.05	0.0	0.025	0.025
melitaea_didyma	TRINITY_DN14017_c0_g1(+)	didyma.TRINITY_DN14017_c0_g1	OG0001673	108	0	0	108	196	196	0	0	0	0	0.0	0.0	0.0	0.0	39	35	0	2	2	0	0.05128205	0.1025641	0.05128205	0.05982906
melitaea_didyma	TRINITY_DN14019_c0_g1(+)	didyma.TRINITY_DN14019_c0_g1	NA	182	0	0	182	315	314	0	0	1	0	0.0031746	0.0031746	0.0015873	0.0021164	70	63	1	1	5	0	0.08571429	0.08571429	0.05	0.06190476
melitaea_didyma	TRINITY_DN14021_c0_g1(+)	didyma.TRINITY_DN14021_c0_g1	NA	149	0	0	149	275	275	0	0	0	0	0.0	0.0	0.0	0.0	61	57	2	0	2	0	0.06557377	0.03278689	0.03278689	0.03825137
melitaea_didyma	TRINITY_DN14022_c0_g1(+)	didyma.TRINITY_DN14022_c0_g1	NA	366	0	0	366	677	670	3	4	0	0	0.00443131	0.00590842	0.00516987	0.00516987	115	113	1	1	0	0	0.00869565	0.00869565	0.00869565	0.00869565
melitaea_didyma	TRINITY_DN14023_c0_g1(+)	didyma.TRINITY_DN14023_c0_g1	NA	11	0	0	11	23	23	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14024_c0_g1(+)	didyma.TRINITY_DN14024_c0_g1	OG0002041	34	0	0	34	63	63	0	0	0	0	0.0	0.0	0.0	0.0	11	10	1	0	0	0	0.09090909	0.0	0.04545455	0.04545455
melitaea_didyma	TRINITY_DN14026_c0_g1(-)	didyma.TRINITY_DN14026_c0_g1	NA	13	0	0	13	23	23	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14029_c0_g1(+)	didyma.TRINITY_DN14029_c0_g1	NA	147	0	0	147	270	268	2	0	0	0	0.00740741	0.0	0.0037037	0.0037037	63	58	2	2	1	0	0.04761905	0.04761905	0.03968254	0.04232804
melitaea_didyma	TRINITY_DN14031_c0_g1(-)	didyma.TRINITY_DN14031_c0_g1	OG0002452	271	0	0	271	518	518	0	0	0	0	0.0	0.0	0.0	0.0	154	150	2	0	0	2	0.01298701	0.0	0.01948052	0.01515152
melitaea_didyma	TRINITY_DN14032_c0_g1(+)	didyma.TRINITY_DN14032_c0_g1	NA	174	0	0	174	321	320	0	0	0	1	0.0	0.0	0.00311526	0.00207684	74	74	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14034_c0_g1(+)	didyma.TRINITY_DN14034_c0_g1	NA	202	0	0	202	382	381	1	0	0	0	0.0026178	0.0	0.0013089	0.0013089	83	82	1	0	0	0	0.01204819	0.0	0.0060241	0.0060241
melitaea_didyma	TRINITY_DN14035_c0_g1(+)	didyma.TRINITY_DN14035_c0_g1	NA	123	0	0	123	219	218	1	0	0	0	0.00456621	0.0	0.00228311	0.00228311	40	35	2	1	0	2	0.05	0.025	0.0875	0.07083333
melitaea_didyma	TRINITY_DN14036_c0_g1(+)	didyma.TRINITY_DN14036_c0_g1	NA	444	0	0	444	849	847	1	1	0	0	0.00117786	0.00117786	0.00117786	0.00117786	204	197	5	1	1	0	0.02941176	0.00980392	0.01715686	0.01797385
melitaea_didyma	TRINITY_DN14037_c0_g1(+)	didyma.TRINITY_DN14037_c0_g1	NA	47	0	0	47	83	78	1	0	4	0	0.06024096	0.04819277	0.03012048	0.03815261	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14038_c0_g1(-)	didyma.TRINITY_DN14038_c0_g1	NA	180	0	1	179	321	312	1	5	1	2	0.00623053	0.01869159	0.01713396	0.01557633	52	49	0	1	2	0	0.03846154	0.05769231	0.02884615	0.03525641
melitaea_didyma	TRINITY_DN14039_c0_g1(+)	didyma.TRINITY_DN14039_c0_g1	NA	299	0	0	299	563	560	1	1	1	0	0.0035524	0.0035524	0.0026643	0.00296033	132	126	1	3	2	0	0.02272727	0.03787879	0.02272727	0.02525252
melitaea_didyma	TRINITY_DN14042_c1_g1(+)	didyma.TRINITY_DN14042_c1_g1	NA	135	0	1	134	244	242	0	2	0	0	0.0	0.00819672	0.00409836	0.00409836	62	56	0	3	0	3	0.0	0.0483871	0.07258065	0.05645162
melitaea_didyma	TRINITY_DN14043_c0_g1(+)	didyma.TRINITY_DN14043_c0_g1	OG0001567	384	0	3	381	712	712	0	0	0	0	0.0	0.0	0.0	0.0	148	141	2	3	0	2	0.01351351	0.02027027	0.03040541	0.0259009
melitaea_didyma	TRINITY_DN14048_c0_g1(-)	didyma.TRINITY_DN14048_c0_g1	OG0001380	112	0	0	112	211	211	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14051_c0_g1(+)	didyma.TRINITY_DN14051_c0_g1	NA	150	0	0	150	286	286	0	0	0	0	0.0	0.0	0.0	0.0	57	56	0	1	0	0	0.0	0.01754386	0.00877193	0.00877193
melitaea_didyma	TRINITY_DN14052_c0_g1(+)	didyma.TRINITY_DN14052_c0_g1	NA	142	1	0	141	257	255	2	0	0	0	0.0077821	0.0	0.00389105	0.00389105	45	44	1	0	0	0	0.02222222	0.0	0.01111111	0.01111111
melitaea_didyma	TRINITY_DN14054_c1_g1(+)	didyma.TRINITY_DN14054_c1_g1	NA	215	0	1	214	391	391	0	0	0	0	0.0	0.0	0.0	0.0	98	89	2	6	0	1	0.02040816	0.06122449	0.05102041	0.04761905
melitaea_didyma	TRINITY_DN14055_c0_g1(+)	didyma.TRINITY_DN14055_c0_g1	NA	58	0	0	58	100	99	1	0	0	0	0.01	0.0	0.005	0.005	19	18	1	0	0	0	0.05263158	0.0	0.02631579	0.02631579
melitaea_didyma	TRINITY_DN14056_c1_g1(-)	didyma.TRINITY_DN14056_c1_g1	NA	108	0	0	108	203	203	0	0	0	0	0.0	0.0	0.0	0.0	41	39	0	0	0	2	0.0	0.0	0.04878049	0.03252033
melitaea_didyma	TRINITY_DN14057_c0_g1(+)	didyma.TRINITY_DN14057_c0_g1	OG0002648	75	0	0	75	128	128	0	0	0	0	0.0	0.0	0.0	0.0	33	31	1	1	0	0	0.03030303	0.03030303	0.03030303	0.03030303
melitaea_didyma	TRINITY_DN14058_c0_g1(-)	didyma.TRINITY_DN14058_c0_g1	NA	257	0	0	257	491	491	0	0	0	0	0.0	0.0	0.0	0.0	110	105	0	3	2	0	0.01818182	0.04545455	0.02272727	0.02575757
melitaea_didyma	TRINITY_DN14063_c0_g1(+)	didyma.TRINITY_DN14063_c0_g1	NA	315	0	0	315	581	581	0	0	0	0	0.0	0.0	0.0	0.0	150	138	2	3	7	0	0.06	0.06666667	0.04	0.04777778
melitaea_didyma	TRINITY_DN14064_c0_g1(+)	didyma.TRINITY_DN14064_c0_g1	OG0002444	330	0	0	330	630	630	0	0	0	0	0.0	0.0	0.0	0.0	133	125	3	1	0	4	0.02255639	0.0075188	0.04511278	0.03508772
melitaea_didyma	TRINITY_DN14065_c0_g1(+)	didyma.TRINITY_DN14065_c0_g1	NA	137	0	0	137	256	256	0	0	0	0	0.0	0.0	0.0	0.0	73	71	1	1	0	0	0.01369863	0.01369863	0.01369863	0.01369863
melitaea_didyma	TRINITY_DN14067_c0_g1(+)	didyma.TRINITY_DN14067_c0_g1	NA	251	0	0	251	473	471	0	2	0	0	0.0	0.00422833	0.00211416	0.00211416	105	99	0	4	1	1	0.00952381	0.04761905	0.03333333	0.03174603
melitaea_didyma	TRINITY_DN14070_c0_g1(+)	didyma.TRINITY_DN14070_c0_g1	NA	206	0	1	205	367	360	1	1	5	0	0.01634877	0.01634877	0.00953678	0.01180744	67	63	1	0	3	0	0.05970149	0.04477612	0.02985075	0.03731343
melitaea_didyma	TRINITY_DN14072_c0_g1(+)	didyma.TRINITY_DN14072_c0_g1	NA	50	0	0	50	91	90	0	0	1	0	0.01098901	0.01098901	0.00549451	0.00732601	17	16	0	0	1	0	0.05882353	0.05882353	0.02941176	0.03921568
melitaea_didyma	TRINITY_DN14074_c0_g1(-)	didyma.TRINITY_DN14074_c0_g1	OG0001795	310	0	0	310	592	591	0	1	0	0	0.0	0.00168919	0.00084459	0.00084459	93	86	5	0	0	2	0.05376344	0.0	0.0483871	0.04121864
melitaea_didyma	TRINITY_DN14081_c0_g1(+)	didyma.TRINITY_DN14081_c0_g1	NA	136	0	0	136	261	261	0	0	0	0	0.0	0.0	0.0	0.0	56	54	1	1	0	0	0.01785714	0.01785714	0.01785714	0.01785714
melitaea_didyma	TRINITY_DN14082_c0_g1(-)	didyma.TRINITY_DN14082_c0_g1	NA	146	1	1	144	265	259	6	0	0	0	0.02264151	0.0	0.01132075	0.01132075	47	46	1	0	0	0	0.0212766	0.0	0.0106383	0.0106383
melitaea_didyma	TRINITY_DN14086_c0_g1(+)	didyma.TRINITY_DN14086_c0_g1	OG0001344	93	0	0	93	175	174	0	0	1	0	0.00571429	0.00571429	0.00285714	0.00380952	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14093_c0_g1(-)	didyma.TRINITY_DN14093_c0_g1	NA	34	0	0	34	63	63	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14094_c0_g1(-)	didyma.TRINITY_DN14094_c0_g1	NA	19	0	0	19	38	38	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14095_c0_g1(+)	didyma.TRINITY_DN14095_c0_g1	NA	126	0	0	126	224	221	2	1	0	0	0.00892857	0.00446429	0.00669643	0.00669643	64	60	4	0	0	0	0.0625	0.0	0.03125	0.03125
melitaea_didyma	TRINITY_DN14096_c0_g1(+)	didyma.TRINITY_DN14096_c0_g1	NA	306	0	0	306	548	541	2	2	3	0	0.00912409	0.00912409	0.00638686	0.00729927	108	100	3	4	0	1	0.02777778	0.03703704	0.04166667	0.03858025
melitaea_didyma	TRINITY_DN14097_c0_g1(+)	didyma.TRINITY_DN14097_c0_g1	NA	161	0	0	161	301	300	0	1	0	0	0.0	0.00332226	0.00166113	0.00166113	60	58	0	1	1	0	0.01666667	0.03333333	0.01666667	0.01944445
melitaea_didyma	TRINITY_DN14098_c0_g1(+)	didyma.TRINITY_DN14098_c0_g1	OG0001862	203	0	0	203	386	386	0	0	0	0	0.0	0.0	0.0	0.0	76	73	2	0	0	1	0.02631579	0.0	0.02631579	0.02192982
melitaea_didyma	TRINITY_DN14099_c0_g1(-)	didyma.TRINITY_DN14099_c0_g1	NA	611	0	0	611	1169	1167	1	1	0	0	0.00085543	0.00085543	0.00085543	0.00085543	284	278	4	0	2	0	0.02112676	0.00704225	0.01056338	0.01173709
melitaea_didyma	TRINITY_DN14100_c0_g1(-)	didyma.TRINITY_DN14100_c0_g1	NA	42	0	0	42	76	75	0	1	0	0	0.0	0.01315789	0.00657895	0.00657895	12	12	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_didyma	TRINITY_DN14101_c0_g1(+)	didyma.TRINITY_DN14101_c0_g1	NA	307	0	0	307	562	559	0	0	3	0	0.00533808	0.00533808	0.00266904	0.00355872	133	122	0	0	11	0	0.08270677	0.08270677	0.04135338	0.05513784
melitaea_didyma	TRINITY_DN14103_c0_g1(-)	didyma.TRINITY_DN14103_c0_g1	NA	250	1	4	245	429	405	1	1	22	0	0.05361305	0.05361305	0.02797203	0.03651904	73	71	0	0	2	0	0.02739726	0.02739726	0.01369863	0.01826484
melitaea_didyma	TRINITY_DN14104_c0_g1(-)	didyma.TRINITY_DN14104_c0_g1	NA	160	0	0	160	281	275	2	3	1	0	0.01067616	0.01423488	0.01067616	0.01126928	45	39	1	3	1	1	0.04444444	0.08888889	0.07777778	0.07407408
melitaea_didyma	TRINITY_DN14105_c0_g1(+)	didyma.TRINITY_DN14105_c0_g1	NA	238	0	0	238	444	441	2	1	0	0	0.0045045	0.00225225	0.00337838	0.00337838	88	84	4	0	0	0	0.04545455	0.0	0.02272727	0.02272727
melitaea_didyma	TRINITY_DN14106_c1_g1(-)	didyma.TRINITY_DN14106_c1_g1	NA	123	0	1	122	224	224	0	0	0	0	0.0	0.0	0.0	0.0	34	33	0	1	0	0	0.0	0.02941176	0.01470588	0.01470588
melitaea_didyma	TRINITY_DN14107_c0_g1(+)	didyma.TRINITY_DN14107_c0_g1	NA	348	0	0	348	644	636	2	4	2	0	0.00621118	0.00931677	0.00621118	0.00672878	118	115	1	2	0	0	0.00847458	0.01694915	0.01271186	0.01271186
melitaea_didyma	TRINITY_DN14108_c0_g1(+)	didyma.TRINITY_DN14108_c0_g1	NA	355	0	0	355	683	679	1	3	0	0	0.00146413	0.00439239	0.00292826	0.00292826	139	136	0	3	0	0	0.0	0.02158273	0.01079137	0.01079137
melitaea_didyma	TRINITY_DN14109_c0_g1(+)	didyma.TRINITY_DN14109_c0_g1	NA	22	0	0	22	39	39	0	0	0	0	0.0	0.0	0.0	0.0	8	7	0	0	1	0	0.125	0.125	0.0625	0.08333333
melitaea_didyma	TRINITY_DN14110_c0_g1(+)	didyma.TRINITY_DN14110_c0_g1	NA	59	0	0	59	112	112	0	0	0	0	0.0	0.0	0.0	0.0	25	24	1	0	0	0	0.04	0.0	0.02	0.02
