species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_SSp_30	0_pi_SSp_67	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_SSp_30	4_pi_SSp_67	4_pi_between	4_pi_total
satyrium_spini	TRINITY_DN26468_c3_g1(+)	spini.TRINITY_DN26468_c3_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN26469_c0_g1(-)	spini.TRINITY_DN26469_c0_g1	NA	36	0	0	36	56	47	1	1	7	0	0.14285714	0.14285714	0.08035714	0.10119047	15	13	0	1	1	0	0.06666667	0.13333333	0.06666667	0.07777778
satyrium_spini	TRINITY_DN26470_c1_g3(+)	spini.TRINITY_DN26470_c1_g3	NA	755	0	0	755	1463	1463	0	0	0	0	0.0	0.0	0.0	0.0	381	376	5	0	0	0	0.01312336	0.0	0.00656168	0.00656168
satyrium_spini	TRINITY_DN26472_c0_g1(+)	spini.TRINITY_DN26472_c0_g1	NA	629	0	0	629	1164	1164	0	0	0	0	0.0	0.0	0.0	0.0	363	359	2	0	0	2	0.00550964	0.0	0.00826446	0.00642791
satyrium_spini	TRINITY_DN26472_c0_g2(+)	spini.TRINITY_DN26472_c0_g2	NA	821	0	0	821	1540	1538	1	1	0	0	0.00064935	0.00064935	0.00064935	0.00064935	495	481	1	1	12	0	0.02626263	0.02626263	0.01414141	0.01818182
satyrium_spini	TRINITY_DN26473_c0_g1(+)	spini.TRINITY_DN26473_c0_g1	OG0001727	199	0	0	199	376	375	0	1	0	0	0.0	0.00265957	0.00132979	0.00132979	74	72	0	1	1	0	0.01351351	0.02702703	0.01351351	0.01576576
satyrium_spini	TRINITY_DN26474_c0_g1(+)	spini.TRINITY_DN26474_c0_g1	NA	200	0	2	198	375	374	0	0	1	0	0.00266667	0.00266667	0.00133333	0.00177778	101	96	0	2	3	0	0.02970297	0.04950495	0.02475248	0.02970297
satyrium_spini	TRINITY_DN26475_c1_g1(+)	spini.TRINITY_DN26475_c1_g1	NA	569	0	0	569	1096	1096	0	0	0	0	0.0	0.0	0.0	0.0	292	289	3	0	0	0	0.01027397	0.0	0.00513699	0.00513699
satyrium_spini	TRINITY_DN26476_c0_g1(+)	spini.TRINITY_DN26476_c0_g1	OG0001613	605	0	0	605	1162	1162	0	0	0	0	0.0	0.0	0.0	0.0	280	276	3	1	0	0	0.01071429	0.00357143	0.00714286	0.00714286
satyrium_spini	TRINITY_DN26477_c0_g1(+)	spini.TRINITY_DN26477_c0_g1	NA	95	0	0	95	177	176	1	0	0	0	0.00564972	0.0	0.00282486	0.00282486	42	42	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26477_c1_g1(+)	spini.TRINITY_DN26477_c1_g1	OG0002274	298	0	1	297	544	543	0	0	0	1	0.0	0.0	0.00183824	0.00122549	142	140	0	2	0	0	0.0	0.01408451	0.00704225	0.00704225
satyrium_spini	TRINITY_DN26477_c2_g1(+)	spini.TRINITY_DN26477_c2_g1	NA	821	0	0	821	1589	1588	0	1	0	0	0.0	0.00062933	0.00031466	0.00031466	379	377	1	0	0	1	0.00263852	0.0	0.00395778	0.00307827
satyrium_spini	TRINITY_DN26479_c0_g1(+)	spini.TRINITY_DN26479_c0_g1	NA	5	0	0	5	11	11	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN26480_c0_g1(+)	spini.TRINITY_DN26480_c0_g1	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN26480_c4_g1(-)	spini.TRINITY_DN26480_c4_g1	NA	70	0	1	69	121	118	0	0	3	0	0.02479339	0.02479339	0.01239669	0.01652892	37	35	0	0	2	0	0.05405405	0.05405405	0.02702703	0.03603604
satyrium_spini	TRINITY_DN26481_c0_g2(+)	spini.TRINITY_DN26481_c0_g2	NA	211	0	2	209	368	352	3	2	11	0	0.03804348	0.03532609	0.02173913	0.02672101	75	72	0	0	3	0	0.04	0.04	0.02	0.02666667
satyrium_spini	TRINITY_DN26482_c0_g1(+)	spini.TRINITY_DN26482_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26483_c1_g1(+)	spini.TRINITY_DN26483_c1_g1	NA	362	1	0	361	681	677	1	1	2	0	0.00440529	0.00440529	0.00293686	0.00342634	117	114	2	0	1	0	0.02564103	0.00854701	0.01282051	0.01424501
satyrium_spini	TRINITY_DN26484_c1_g1(+)	spini.TRINITY_DN26484_c1_g1	NA	570	0	0	570	1085	1080	2	2	0	1	0.00184332	0.00184332	0.00276498	0.00245776	250	243	2	1	0	4	0.008	0.004	0.022	0.01666667
satyrium_spini	TRINITY_DN26484_c1_g2(+)	spini.TRINITY_DN26484_c1_g2	NA	53	0	0	53	97	96	0	0	1	0	0.01030928	0.01030928	0.00515464	0.00687285	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913
satyrium_spini	TRINITY_DN26485_c2_g1(+)	spini.TRINITY_DN26485_c2_g1	NA	718	0	1	717	1408	1407	0	1	0	0	0.0	0.00071023	0.00035511	0.00035511	359	354	1	4	0	0	0.00278552	0.01114206	0.00696379	0.00696379
satyrium_spini	TRINITY_DN26486_c1_g1(+)	spini.TRINITY_DN26486_c1_g1	NA	51	0	0	51	99	99	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26486_c2_g2(+)	spini.TRINITY_DN26486_c2_g2	NA	494	0	1	493	927	916	8	0	3	0	0.01186624	0.00323625	0.00593312	0.00647249	207	197	3	2	5	0	0.03864734	0.03381643	0.02415459	0.02818035
satyrium_spini	TRINITY_DN26487_c1_g1(+)	spini.TRINITY_DN26487_c1_g1	NA	256	0	0	256	492	492	0	0	0	0	0.0	0.0	0.0	0.0	99	97	0	2	0	0	0.0	0.02020202	0.01010101	0.01010101
satyrium_spini	TRINITY_DN26487_c2_g2(+)	spini.TRINITY_DN26487_c2_g2	NA	329	0	0	329	626	625	1	0	0	0	0.00159744	0.0	0.00079872	0.00079872	162	157	5	0	0	0	0.0308642	0.0	0.0154321	0.0154321
satyrium_spini	TRINITY_DN26488_c1_g2(+)	spini.TRINITY_DN26488_c1_g2	NA	130	0	0	130	256	255	0	1	0	0	0.0	0.00390625	0.00195312	0.00195312	49	49	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26489_c0_g1(+)	spini.TRINITY_DN26489_c0_g1	NA	415	0	0	415	778	774	3	1	0	0	0.00385604	0.00128535	0.00257069	0.00257069	239	232	3	3	1	0	0.0167364	0.0167364	0.01464435	0.0153417
satyrium_spini	TRINITY_DN26490_c0_g1(+)	spini.TRINITY_DN26490_c0_g1	OG0003706	712	0	1	711	1358	1357	0	1	0	0	0.0	0.00073638	0.00036819	0.00036819	250	247	0	2	0	1	0.0	0.008	0.008	0.00666667
satyrium_spini	TRINITY_DN26490_c0_g2(+)	spini.TRINITY_DN26490_c0_g2	NA	1014	0	0	1014	1928	1924	1	1	2	0	0.00155602	0.00155602	0.00103734	0.00121023	338	336	2	0	0	0	0.00591716	0.0	0.00295858	0.00295858
satyrium_spini	TRINITY_DN26491_c2_g1(+)	spini.TRINITY_DN26491_c2_g1	NA	477	0	0	477	877	871	3	2	0	1	0.00342075	0.0022805	0.00399088	0.00361079	202	197	2	2	0	1	0.00990099	0.00990099	0.01485149	0.01320132
satyrium_spini	TRINITY_DN26492_c5_g1(+)	spini.TRINITY_DN26492_c5_g1	OG0005070	371	0	0	371	704	701	2	1	0	0	0.00284091	0.00142045	0.00213068	0.00213068	149	148	0	1	0	0	0.0	0.00671141	0.0033557	0.0033557
satyrium_spini	TRINITY_DN26493_c2_g1(+)	spini.TRINITY_DN26493_c2_g1	NA	83	0	0	83	162	162	0	0	0	0	0.0	0.0	0.0	0.0	31	30	0	0	1	0	0.03225806	0.03225806	0.01612903	0.02150537
satyrium_spini	TRINITY_DN26495_c1_g2(+)	spini.TRINITY_DN26495_c1_g2	NA	357	0	0	357	695	695	0	0	0	0	0.0	0.0	0.0	0.0	199	196	2	1	0	0	0.01005025	0.00502513	0.00753769	0.00753769
satyrium_spini	TRINITY_DN26495_c2_g2(+)	spini.TRINITY_DN26495_c2_g2	NA	194	0	0	194	366	366	0	0	0	0	0.0	0.0	0.0	0.0	101	97	1	1	1	1	0.01980198	0.01980198	0.02475248	0.02310231
satyrium_spini	TRINITY_DN26496_c0_g1(+)	spini.TRINITY_DN26496_c0_g1	NA	510	0	1	509	961	954	3	4	0	0	0.00312175	0.00416233	0.00364204	0.00364204	223	220	1	2	0	0	0.0044843	0.00896861	0.00672646	0.00672646
satyrium_spini	TRINITY_DN26497_c1_g1(+)	spini.TRINITY_DN26497_c1_g1	NA	553	0	0	553	1056	1056	0	0	0	0	0.0	0.0	0.0	0.0	213	211	1	1	0	0	0.00469484	0.00469484	0.00469484	0.00469484
satyrium_spini	TRINITY_DN26498_c4_g1(+)	spini.TRINITY_DN26498_c4_g1	NA	454	0	0	454	860	856	1	2	1	0	0.00232558	0.00348837	0.00232558	0.00251938	174	168	1	5	0	0	0.00574713	0.02873563	0.01724138	0.01724138
satyrium_spini	TRINITY_DN26499_c0_g1(+)	spini.TRINITY_DN26499_c0_g1	NA	284	0	0	284	544	544	0	0	0	0	0.0	0.0	0.0	0.0	125	125	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26499_c0_g2(+)	spini.TRINITY_DN26499_c0_g2	NA	472	0	0	472	895	894	0	1	0	0	0.0	0.00111732	0.00055866	0.00055866	228	222	3	0	3	0	0.02631579	0.01315789	0.01315789	0.01535087
satyrium_spini	TRINITY_DN26500_c5_g1(+)	spini.TRINITY_DN26500_c5_g1	NA	66	0	0	66	136	136	0	0	0	0	0.0	0.0	0.0	0.0	25	25	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26500_c8_g1(+)	spini.TRINITY_DN26500_c8_g1	NA	66	0	2	64	108	100	2	0	6	0	0.07407407	0.05555556	0.03703704	0.0462963	28	26	2	0	0	0	0.07142857	0.0	0.03571429	0.03571429
satyrium_spini	TRINITY_DN26501_c0_g1(+)	spini.TRINITY_DN26501_c0_g1	NA	2030	0	0	2030	3877	3871	1	2	3	0	0.00103173	0.00128966	0.00077379	0.00090276	733	712	9	10	2	0	0.01500682	0.01637108	0.01432469	0.01477944
satyrium_spini	TRINITY_DN26502_c6_g2(+)	spini.TRINITY_DN26502_c6_g2	NA	689	1	0	688	1297	1295	0	1	1	0	0.00077101	0.00154202	0.00077101	0.00089951	303	293	4	3	2	1	0.01980198	0.01650165	0.01815182	0.01815182
satyrium_spini	TRINITY_DN26503_c4_g2(+)	spini.TRINITY_DN26503_c4_g2	NA	575	0	0	575	1101	1096	4	0	0	1	0.00363306	0.0	0.0027248	0.00242204	285	281	2	2	0	0	0.00701754	0.00701754	0.00701754	0.00701754
satyrium_spini	TRINITY_DN26504_c2_g1(+)	spini.TRINITY_DN26504_c2_g1	NA	435	1	0	434	806	803	2	0	1	0	0.00372208	0.00124069	0.00186104	0.00206782	232	226	2	0	4	0	0.02586207	0.01724138	0.01293103	0.01580459
satyrium_spini	TRINITY_DN26505_c0_g1(+)	spini.TRINITY_DN26505_c0_g1	NA	897	0	1	896	1691	1691	0	0	0	0	0.0	0.0	0.0	0.0	415	399	5	4	5	2	0.02409639	0.02168675	0.02168675	0.02208836
satyrium_spini	TRINITY_DN26508_c8_g1(+)	spini.TRINITY_DN26508_c8_g1	NA	446	1	0	445	844	843	1	0	0	0	0.00118483	0.0	0.00059242	0.00059242	244	239	1	3	1	0	0.00819672	0.01639344	0.0102459	0.01092896
satyrium_spini	TRINITY_DN26509_c0_g1(+)	spini.TRINITY_DN26509_c0_g1	NA	232	0	0	232	447	447	0	0	0	0	0.0	0.0	0.0	0.0	110	108	2	0	0	0	0.01818182	0.0	0.00909091	0.00909091
satyrium_spini	TRINITY_DN26511_c7_g1(+)	spini.TRINITY_DN26511_c7_g1	OG0001283	151	0	0	151	289	289	0	0	0	0	0.0	0.0	0.0	0.0	60	59	0	0	1	0	0.01666667	0.01666667	0.00833333	0.01111111
satyrium_spini	TRINITY_DN26512_c3_g1(+)	spini.TRINITY_DN26512_c3_g1	NA	19	0	0	19	40	40	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26513_c4_g1(+)	spini.TRINITY_DN26513_c4_g1	NA	36	0	0	36	74	74	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26513_c5_g1(+)	spini.TRINITY_DN26513_c5_g1	NA	52	0	0	52	93	88	4	1	0	0	0.04301075	0.01075269	0.02688172	0.02688172	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
satyrium_spini	TRINITY_DN26513_c8_g1(+)	spini.TRINITY_DN26513_c8_g1	NA	365	0	0	365	691	690	0	1	0	0	0.0	0.00144718	0.00072359	0.00072359	181	178	0	3	0	0	0.0	0.01657459	0.00828729	0.00828729
satyrium_spini	TRINITY_DN26513_c9_g1(+)	spini.TRINITY_DN26513_c9_g1	NA	232	0	0	232	433	430	1	1	0	1	0.00230947	0.00230947	0.00461894	0.00384912	104	101	0	2	0	1	0.0	0.01923077	0.01923077	0.01602564
satyrium_spini	TRINITY_DN26514_c9_g1(+)	spini.TRINITY_DN26514_c9_g1	NA	226	0	0	226	433	431	0	0	0	2	0.0	0.0	0.00461894	0.00307929	78	78	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26515_c5_g1(+)	spini.TRINITY_DN26515_c5_g1	OG0001942	427	0	0	427	814	813	1	0	0	0	0.0012285	0.0	0.00061425	0.00061425	142	142	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26515_c6_g1(+)	spini.TRINITY_DN26515_c6_g1	NA	456	0	0	456	833	833	0	0	0	0	0.0	0.0	0.0	0.0	199	189	3	5	0	2	0.01507538	0.02512563	0.03015075	0.02680067
satyrium_spini	TRINITY_DN26516_c0_g1(+)	spini.TRINITY_DN26516_c0_g1	NA	241	0	0	241	452	451	1	0	0	0	0.00221239	0.0	0.00110619	0.00110619	119	117	1	1	0	0	0.00840336	0.00840336	0.00840336	0.00840336
satyrium_spini	TRINITY_DN26517_c1_g4(+)	spini.TRINITY_DN26517_c1_g4	NA	286	0	0	286	551	550	1	0	0	0	0.00181488	0.0	0.00090744	0.00090744	124	123	0	1	0	0	0.0	0.00806452	0.00403226	0.00403226
satyrium_spini	TRINITY_DN26517_c1_g10(+)	spini.TRINITY_DN26517_c1_g10	OG0002079	202	0	1	201	387	387	0	0	0	0	0.0	0.0	0.0	0.0	86	84	2	0	0	0	0.02325581	0.0	0.01162791	0.01162791
satyrium_spini	TRINITY_DN26518_c0_g2(+)	spini.TRINITY_DN26518_c0_g2	NA	46	0	0	46	87	87	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26518_c2_g1(+)	spini.TRINITY_DN26518_c2_g1	NA	96	0	0	96	185	185	0	0	0	0	0.0	0.0	0.0	0.0	32	31	0	0	0	1	0.0	0.0	0.03125	0.02083333
satyrium_spini	TRINITY_DN26518_c3_g1(+)	spini.TRINITY_DN26518_c3_g1	NA	390	0	1	389	737	734	0	1	2	0	0.0027137	0.00407056	0.00203528	0.00248756	194	193	0	0	1	0	0.00515464	0.00515464	0.00257732	0.00343643
satyrium_spini	TRINITY_DN26519_c0_g1(+)	spini.TRINITY_DN26519_c0_g1	NA	328	0	0	328	631	627	1	3	0	0	0.00158479	0.00475436	0.00316957	0.00316957	115	115	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26519_c0_g4(+)	spini.TRINITY_DN26519_c0_g4	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26520_c0_g1(+)	spini.TRINITY_DN26520_c0_g1	NA	313	0	0	313	595	595	0	0	0	0	0.0	0.0	0.0	0.0	151	151	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26521_c6_g1(+)	spini.TRINITY_DN26521_c6_g1	OG0001796	253	0	0	253	486	484	0	2	0	0	0.0	0.00411523	0.00205761	0.00205761	74	74	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26523_c4_g1(-)	spini.TRINITY_DN26523_c4_g1	NA	53	0	1	52	93	91	0	2	0	0	0.0	0.02150538	0.01075269	0.01075269	13	13	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26523_c7_g1(+)	spini.TRINITY_DN26523_c7_g1	OG0002933	248	0	0	248	471	471	0	0	0	0	0.0	0.0	0.0	0.0	99	97	1	0	1	0	0.02020202	0.01010101	0.01010101	0.01178451
satyrium_spini	TRINITY_DN26523_c8_g1(+)	spini.TRINITY_DN26523_c8_g1	NA	266	0	0	266	495	493	1	1	0	0	0.0020202	0.0020202	0.0020202	0.0020202	102	99	1	2	0	0	0.00980392	0.01960784	0.01470588	0.01470588
satyrium_spini	TRINITY_DN26524_c5_g3(+)	spini.TRINITY_DN26524_c5_g3	NA	118	0	0	118	225	225	0	0	0	0	0.0	0.0	0.0	0.0	44	43	0	1	0	0	0.0	0.02272727	0.01136364	0.01136364
satyrium_spini	TRINITY_DN26525_c3_g4(+)	spini.TRINITY_DN26525_c3_g4	NA	497	0	0	497	946	945	1	0	0	0	0.00105708	0.0	0.00052854	0.00052854	227	219	4	0	0	4	0.01762115	0.0	0.02643172	0.020558
satyrium_spini	TRINITY_DN26526_c4_g2(+)	spini.TRINITY_DN26526_c4_g2	NA	792	0	0	792	1495	1495	0	0	0	0	0.0	0.0	0.0	0.0	314	307	2	2	3	0	0.01592357	0.01592357	0.0111465	0.01273886
satyrium_spini	TRINITY_DN26527_c0_g1(+)	spini.TRINITY_DN26527_c0_g1	NA	475	0	0	475	886	882	1	3	0	0	0.00112867	0.003386	0.00225734	0.00225734	139	136	1	2	0	0	0.00719424	0.01438849	0.01079137	0.01079137
satyrium_spini	TRINITY_DN26529_c0_g1(+)	spini.TRINITY_DN26529_c0_g1	NA	16	0	0	16	29	28	0	0	0	1	0.0	0.0	0.03448276	0.02298851	8	8	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26530_c0_g1(+)	spini.TRINITY_DN26530_c0_g1	NA	416	0	0	416	792	792	0	0	0	0	0.0	0.0	0.0	0.0	200	191	2	0	4	3	0.03	0.02	0.03	0.02833333
satyrium_spini	TRINITY_DN26530_c0_g2(+)	spini.TRINITY_DN26530_c0_g2	NA	287	0	0	287	554	554	0	0	0	0	0.0	0.0	0.0	0.0	138	138	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26531_c2_g1(+)	spini.TRINITY_DN26531_c2_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
satyrium_spini	TRINITY_DN26531_c3_g1(+)	spini.TRINITY_DN26531_c3_g1	NA	412	0	0	412	790	790	0	0	0	0	0.0	0.0	0.0	0.0	182	180	0	1	0	1	0.0	0.00549451	0.00824176	0.00641026
satyrium_spini	TRINITY_DN26531_c3_g2(+)	spini.TRINITY_DN26531_c3_g2	NA	275	0	0	275	526	523	1	2	0	0	0.00190114	0.00380228	0.00285171	0.00285171	109	107	1	0	0	1	0.00917431	0.0	0.01376147	0.01070336
satyrium_spini	TRINITY_DN26532_c0_g1(+)	spini.TRINITY_DN26532_c0_g1	NA	888	1	0	887	1678	1669	3	2	4	0	0.00417163	0.00357569	0.00268176	0.00307906	338	331	3	2	2	0	0.0147929	0.01183432	0.01035503	0.01134122
satyrium_spini	TRINITY_DN26533_c3_g1(+)	spini.TRINITY_DN26533_c3_g1	NA	628	1	0	627	1184	1182	1	1	0	0	0.00084459	0.00084459	0.00084459	0.00084459	306	299	2	4	0	1	0.00653595	0.0130719	0.0130719	0.01198257
satyrium_spini	TRINITY_DN26534_c1_g1(+)	spini.TRINITY_DN26534_c1_g1	NA	1353	0	0	1353	2580	2575	1	1	3	0	0.00155039	0.00155039	0.00096899	0.00116279	532	526	2	0	4	0	0.0112782	0.0075188	0.0056391	0.00689223
satyrium_spini	TRINITY_DN26535_c8_g1(+)	spini.TRINITY_DN26535_c8_g1	NA	170	0	0	170	330	330	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26538_c0_g1(+)	spini.TRINITY_DN26538_c0_g1	NA	1182	0	0	1182	2239	2238	0	1	0	0	0.0	0.00044663	0.00022331	0.00022331	464	455	5	2	2	0	0.01508621	0.00862069	0.00969828	0.01041667
satyrium_spini	TRINITY_DN26538_c0_g2(+)	spini.TRINITY_DN26538_c0_g2	OG0003018	534	0	0	534	1029	1029	0	0	0	0	0.0	0.0	0.0	0.0	207	207	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26540_c1_g1(+)	spini.TRINITY_DN26540_c1_g1	OG0004777	368	0	0	368	701	701	0	0	0	0	0.0	0.0	0.0	0.0	183	183	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26540_c2_g1(+)	spini.TRINITY_DN26540_c2_g1	OG0003727	920	0	0	920	1763	1761	0	1	1	0	0.00056721	0.00113443	0.00056721	0.00066175	419	416	0	2	1	0	0.00238663	0.0071599	0.00357995	0.00397772
satyrium_spini	TRINITY_DN26541_c0_g1(+)	spini.TRINITY_DN26541_c0_g1	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26541_c0_g2(+)	spini.TRINITY_DN26541_c0_g2	OG0002774	382	0	0	382	734	734	0	0	0	0	0.0	0.0	0.0	0.0	187	183	4	0	0	0	0.02139037	0.0	0.01069519	0.01069519
satyrium_spini	TRINITY_DN26541_c0_g5(+)	spini.TRINITY_DN26541_c0_g5	OG0002292	242	0	0	242	453	450	2	1	0	0	0.00441501	0.00220751	0.00331126	0.00331126	98	96	0	1	0	1	0.0	0.01020408	0.01530612	0.01190476
satyrium_spini	TRINITY_DN26542_c0_g1(+)	spini.TRINITY_DN26542_c0_g1	NA	7	0	0	7	12	10	0	2	0	0	0.0	0.16666667	0.08333333	0.08333333	3	3	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26543_c0_g1(+)	spini.TRINITY_DN26543_c0_g1	NA	66	0	0	66	125	125	0	0	0	0	0.0	0.0	0.0	0.0	33	32	0	0	0	1	0.0	0.0	0.03030303	0.02020202
satyrium_spini	TRINITY_DN26543_c1_g1(+)	spini.TRINITY_DN26543_c1_g1	NA	7	0	0	7	15	15	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26544_c1_g1(-)	spini.TRINITY_DN26544_c1_g1	NA	104	0	1	103	194	192	1	1	0	0	0.00515464	0.00515464	0.00515464	0.00515464	42	41	0	1	0	0	0.0	0.02380952	0.01190476	0.01190476
satyrium_spini	TRINITY_DN26544_c2_g1(+)	spini.TRINITY_DN26544_c2_g1	NA	570	0	0	570	1096	1096	0	0	0	0	0.0	0.0	0.0	0.0	286	280	3	3	0	0	0.01048951	0.01048951	0.01048951	0.01048951
satyrium_spini	TRINITY_DN26545_c0_g1(+)	spini.TRINITY_DN26545_c0_g1	NA	84	0	1	83	158	156	0	1	1	0	0.00632911	0.01265823	0.00632911	0.00738396	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077
satyrium_spini	TRINITY_DN26545_c0_g2(+)	spini.TRINITY_DN26545_c0_g2	OG0003420	344	0	0	344	678	674	2	2	0	0	0.00294985	0.00294985	0.00294985	0.00294985	147	147	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26546_c3_g2(+)	spini.TRINITY_DN26546_c3_g2	NA	288	0	0	288	539	539	0	0	0	0	0.0	0.0	0.0	0.0	95	94	0	1	0	0	0.0	0.01052632	0.00526316	0.00526316
satyrium_spini	TRINITY_DN26546_c3_g4(+)	spini.TRINITY_DN26546_c3_g4	NA	708	0	1	707	1325	1323	0	1	1	0	0.00075472	0.00150943	0.00075472	0.0008805	199	195	0	0	4	0	0.0201005	0.0201005	0.01005025	0.01340033
satyrium_spini	TRINITY_DN26547_c2_g1(+)	spini.TRINITY_DN26547_c2_g1	NA	1133	0	1	1132	2139	2136	3	0	0	0	0.00140252	0.0	0.00070126	0.00070126	523	507	11	3	1	1	0.02294455	0.00764818	0.01625239	0.01593371
satyrium_spini	TRINITY_DN26549_c2_g1(+)	spini.TRINITY_DN26549_c2_g1	OG0003047	389	0	0	389	735	735	0	0	0	0	0.0	0.0	0.0	0.0	228	228	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26549_c3_g3(+)	spini.TRINITY_DN26549_c3_g3	NA	87	0	0	87	166	164	2	0	0	0	0.01204819	0.0	0.0060241	0.0060241	37	37	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26551_c3_g2(+)	spini.TRINITY_DN26551_c3_g2	NA	757	0	0	757	1468	1467	1	0	0	0	0.0006812	0.0	0.0003406	0.0003406	316	314	2	0	0	0	0.00632911	0.0	0.00316456	0.00316456
satyrium_spini	TRINITY_DN26552_c2_g2(+)	spini.TRINITY_DN26552_c2_g2	NA	142	0	0	142	272	272	0	0	0	0	0.0	0.0	0.0	0.0	64	63	0	0	0	1	0.0	0.0	0.015625	0.01041667
satyrium_spini	TRINITY_DN26552_c3_g1(+)	spini.TRINITY_DN26552_c3_g1	OG0003912	15	0	0	15	27	27	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26553_c0_g2(+)	spini.TRINITY_DN26553_c0_g2	OG0004183	474	0	0	474	893	891	0	0	2	0	0.00223964	0.00223964	0.00111982	0.00149309	265	255	1	4	5	0	0.02264151	0.03396226	0.01886792	0.02201257
satyrium_spini	TRINITY_DN26554_c0_g1(+)	spini.TRINITY_DN26554_c0_g1	NA	10	0	0	10	20	20	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
satyrium_spini	TRINITY_DN26554_c0_g2(+)	spini.TRINITY_DN26554_c0_g2	NA	315	0	0	315	591	591	0	0	0	0	0.0	0.0	0.0	0.0	110	109	1	0	0	0	0.00909091	0.0	0.00454545	0.00454545
satyrium_spini	TRINITY_DN26556_c1_g1(+)	spini.TRINITY_DN26556_c1_g1	OG0002589	276	0	0	276	516	515	1	0	0	0	0.00193798	0.0	0.00096899	0.00096899	80	80	0	0	0	0	0.0	0.0	0.0	0.0
