species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_LMa_257	0_pi_LMa_361	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_LMa_257	4_pi_LMa_361	4_pi_between	4_pi_total
lasiommata_maera	TRINITY_DN24109_c8_g2(+)	maera.TRINITY_DN24109_c8_g2	NA	50	0	0	50	96	96	0	0	0	0	0.0	0.0	0.0	0.0	23	23	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24110_c2_g1(+)	maera.TRINITY_DN24110_c2_g1	NA	370	0	0	370	710	709	1	0	0	0	0.00140845	0.0	0.00070423	0.00070423	206	202	1	0	3	0	0.01941748	0.01456311	0.00970874	0.01213593
lasiommata_maera	TRINITY_DN24111_c1_g1(+)	maera.TRINITY_DN24111_c1_g1	NA	59	1	0	58	107	107	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24113_c4_g3(+)	maera.TRINITY_DN24113_c4_g3	NA	277	0	0	277	534	534	0	0	0	0	0.0	0.0	0.0	0.0	89	89	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24115_c0_g1(+)	maera.TRINITY_DN24115_c0_g1	NA	198	1	0	197	363	360	1	1	0	1	0.00275482	0.00275482	0.00550964	0.00459137	87	85	1	0	0	1	0.01149425	0.0	0.01724138	0.01340996
lasiommata_maera	TRINITY_DN24116_c0_g1(+)	maera.TRINITY_DN24116_c0_g1	NA	333	0	3	330	629	624	3	0	2	0	0.00794913	0.00317965	0.00397456	0.0045045	89	87	1	0	1	0	0.02247191	0.01123596	0.01123596	0.01310862
lasiommata_maera	TRINITY_DN24116_c0_g3(+)	maera.TRINITY_DN24116_c0_g3	NA	664	0	0	664	1268	1267	0	0	0	1	0.0	0.0	0.00078864	0.00052576	394	388	0	0	0	6	0.0	0.0	0.01522843	0.01015229
lasiommata_maera	TRINITY_DN24117_c0_g1(+)	maera.TRINITY_DN24117_c0_g1	NA	755	1	0	754	1397	1395	2	0	0	0	0.00143164	0.0	0.00071582	0.00071582	420	395	10	11	3	1	0.03095238	0.03333333	0.03095238	0.03134921
lasiommata_maera	TRINITY_DN24118_c0_g1(+)	maera.TRINITY_DN24118_c0_g1	NA	1090	0	1	1089	2027	2023	1	2	1	0	0.00098668	0.00148002	0.00098668	0.0010689	465	450	12	3	0	0	0.02580645	0.00645161	0.01612903	0.01612903
lasiommata_maera	TRINITY_DN24119_c0_g1(+)	maera.TRINITY_DN24119_c0_g1	OG0001763	204	0	0	204	388	388	0	0	0	0	0.0	0.0	0.0	0.0	89	86	2	1	0	0	0.02247191	0.01123596	0.01685393	0.01685393
lasiommata_maera	TRINITY_DN24119_c0_g5(+)	maera.TRINITY_DN24119_c0_g5	NA	94	0	0	94	175	175	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24120_c0_g1(+)	maera.TRINITY_DN24120_c0_g1	NA	514	0	0	514	982	982	0	0	0	0	0.0	0.0	0.0	0.0	234	229	2	3	0	0	0.00854701	0.01282051	0.01068376	0.01068376
lasiommata_maera	TRINITY_DN24120_c0_g2(+)	maera.TRINITY_DN24120_c0_g2	NA	567	0	0	567	1061	1060	1	0	0	0	0.00094251	0.0	0.00047125	0.00047125	205	198	5	2	0	0	0.02439024	0.0097561	0.01707317	0.01707317
lasiommata_maera	TRINITY_DN24122_c0_g1(+)	maera.TRINITY_DN24122_c0_g1	OG0003297	496	0	0	496	902	902	0	0	0	0	0.0	0.0	0.0	0.0	252	232	5	13	2	0	0.02777778	0.05952381	0.03968254	0.04100529
lasiommata_maera	TRINITY_DN24125_c0_g2(+)	maera.TRINITY_DN24125_c0_g2	NA	520	0	0	520	1001	998	1	1	1	0	0.001998	0.001998	0.0014985	0.001665	298	296	1	0	1	0	0.00671141	0.0033557	0.0033557	0.00391498
lasiommata_maera	TRINITY_DN24126_c7_g2(+)	maera.TRINITY_DN24126_c7_g2	NA	341	0	0	341	637	634	1	0	2	0	0.00470958	0.00313972	0.00235479	0.00287808	139	134	0	0	5	0	0.03597122	0.03597122	0.01798561	0.02398081
lasiommata_maera	TRINITY_DN24127_c3_g1(+)	maera.TRINITY_DN24127_c3_g1	NA	99	0	0	99	175	170	0	5	0	0	0.0	0.02857143	0.01428571	0.01428571	50	46	3	1	0	0	0.06	0.02	0.04	0.04
lasiommata_maera	TRINITY_DN24128_c0_g1(+)	maera.TRINITY_DN24128_c0_g1	NA	160	0	0	160	303	303	0	0	0	0	0.0	0.0	0.0	0.0	68	68	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24129_c2_g1(+)	maera.TRINITY_DN24129_c2_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24130_c0_g1(-)	maera.TRINITY_DN24130_c0_g1	NA	58	0	0	58	113	112	1	0	0	0	0.00884956	0.0	0.00442478	0.00442478	16	16	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24131_c1_g2(+)	maera.TRINITY_DN24131_c1_g2	NA	207	0	0	207	385	385	0	0	0	0	0.0	0.0	0.0	0.0	120	117	1	0	0	2	0.00833333	0.0	0.02083333	0.01527777
lasiommata_maera	TRINITY_DN24132_c2_g1(+)	maera.TRINITY_DN24132_c2_g1	NA	359	0	0	359	656	652	3	1	0	0	0.00457317	0.00152439	0.00304878	0.00304878	157	148	3	4	1	1	0.02547771	0.03184713	0.03184713	0.03078556
lasiommata_maera	TRINITY_DN24132_c2_g2(+)	maera.TRINITY_DN24132_c2_g2	NA	332	0	1	331	640	637	0	1	2	0	0.003125	0.0046875	0.00234375	0.00286458	109	108	0	0	1	0	0.00917431	0.00917431	0.00458716	0.00611621
lasiommata_maera	TRINITY_DN24133_c1_g1(-)	maera.TRINITY_DN24133_c1_g1	NA	55	1	1	53	92	85	2	3	1	1	0.0326087	0.04347826	0.04347826	0.04166667	23	22	0	1	0	0	0.0	0.04347826	0.02173913	0.02173913
lasiommata_maera	TRINITY_DN24133_c2_g1(+)	maera.TRINITY_DN24133_c2_g1	NA	177	1	0	176	321	314	6	1	0	0	0.01869159	0.00311526	0.01090343	0.01090343	78	74	2	0	1	1	0.03846154	0.01282051	0.03205128	0.02991453
lasiommata_maera	TRINITY_DN24133_c2_g2(+)	maera.TRINITY_DN24133_c2_g2	NA	3	0	0	3	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24134_c0_g1(+)	maera.TRINITY_DN24134_c0_g1	NA	360	0	0	360	672	671	1	0	0	0	0.0014881	0.0	0.00074405	0.00074405	109	107	2	0	0	0	0.01834862	0.0	0.00917431	0.00917431
lasiommata_maera	TRINITY_DN24135_c0_g1(+)	maera.TRINITY_DN24135_c0_g1	NA	237	0	0	237	437	434	2	1	0	0	0.00457666	0.00228833	0.00343249	0.00343249	89	87	1	0	1	0	0.02247191	0.01123596	0.01123596	0.01310862
lasiommata_maera	TRINITY_DN24135_c0_g2(+)	maera.TRINITY_DN24135_c0_g2	NA	467	0	0	467	860	859	0	1	0	0	0.0	0.00116279	0.0005814	0.0005814	202	191	1	9	1	0	0.00990099	0.04950495	0.02722772	0.0280528
lasiommata_maera	TRINITY_DN24136_c2_g1(-)	maera.TRINITY_DN24136_c2_g1	NA	55	0	0	55	99	96	1	2	0	0	0.01010101	0.02020202	0.01515152	0.01515152	18	18	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24137_c0_g1(+)	maera.TRINITY_DN24137_c0_g1	NA	491	3	0	488	907	902	4	1	0	0	0.00441014	0.00110254	0.00275634	0.00275634	204	189	6	5	3	1	0.04411765	0.03921569	0.03921569	0.04003268
lasiommata_maera	TRINITY_DN24138_c0_g1(+)	maera.TRINITY_DN24138_c0_g1	NA	2064	0	0	2064	3953	3949	0	2	0	2	0.0	0.00050594	0.00075892	0.00059027	848	842	0	4	0	2	0.0	0.00471698	0.00471698	0.00393082
lasiommata_maera	TRINITY_DN24139_c1_g1(-)	maera.TRINITY_DN24139_c1_g1	NA	56	1	1	54	92	88	3	1	0	0	0.0326087	0.01086957	0.02173913	0.02173913	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727
lasiommata_maera	TRINITY_DN24139_c1_g2(+)	maera.TRINITY_DN24139_c1_g2	OG0001503	342	0	0	342	650	649	1	0	0	0	0.00153846	0.0	0.00076923	0.00076923	126	118	2	5	1	0	0.02380952	0.04761905	0.03174603	0.03306878
lasiommata_maera	TRINITY_DN24141_c0_g1(+)	maera.TRINITY_DN24141_c0_g1	NA	1206	0	0	1206	2251	2248	2	1	0	0	0.00088849	0.00044425	0.00066637	0.00066637	484	470	2	10	2	0	0.00826446	0.02479339	0.01446281	0.01515151
lasiommata_maera	TRINITY_DN24142_c0_g1(+)	maera.TRINITY_DN24142_c0_g1	OG0002984	256	0	0	256	477	475	0	1	0	1	0.0	0.00209644	0.00314465	0.00244584	116	111	0	1	0	4	0.0	0.00862069	0.0387931	0.02729885
lasiommata_maera	TRINITY_DN24143_c0_g3(+)	maera.TRINITY_DN24143_c0_g3	NA	94	0	1	93	180	179	1	0	0	0	0.00555556	0.0	0.00277778	0.00277778	40	40	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24144_c0_g1(+)	maera.TRINITY_DN24144_c0_g1	NA	873	0	0	873	1672	1666	3	2	1	0	0.00239234	0.00179426	0.00179426	0.00189394	277	276	1	0	0	0	0.00361011	0.0	0.00180505	0.00180505
lasiommata_maera	TRINITY_DN24145_c1_g1(+)	maera.TRINITY_DN24145_c1_g1	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24146_c4_g1(-)	maera.TRINITY_DN24146_c4_g1	NA	13	0	0	13	24	24	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24146_c6_g1(+)	maera.TRINITY_DN24146_c6_g1	NA	544	0	0	544	1046	1045	0	1	0	0	0.0	0.00095602	0.00047801	0.00047801	255	246	4	5	0	0	0.01568627	0.01960784	0.01764706	0.01764706
lasiommata_maera	TRINITY_DN24148_c2_g2(-)	maera.TRINITY_DN24148_c2_g2	NA	51	0	0	51	100	97	0	1	2	0	0.02	0.03	0.015	0.01833333	19	19	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24148_c2_g3(-)	maera.TRINITY_DN24148_c2_g3	NA	60	0	0	60	102	95	0	4	3	0	0.02941176	0.06862745	0.03431373	0.03921569	21	19	1	1	0	0	0.04761905	0.04761905	0.04761905	0.04761905
lasiommata_maera	TRINITY_DN24149_c5_g1(+)	maera.TRINITY_DN24149_c5_g1	NA	32	0	0	32	58	56	1	1	0	0	0.01724138	0.01724138	0.01724138	0.01724138	18	18	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24150_c0_g1(+)	maera.TRINITY_DN24150_c0_g1	NA	196	0	1	195	377	374	1	2	0	0	0.00265252	0.00530504	0.00397878	0.00397878	81	78	1	1	1	0	0.02469136	0.02469136	0.01851852	0.02057613
lasiommata_maera	TRINITY_DN24151_c5_g1(+)	maera.TRINITY_DN24151_c5_g1	NA	196	1	1	194	370	369	0	0	1	0	0.0027027	0.0027027	0.00135135	0.0018018	84	82	0	0	2	0	0.02380952	0.02380952	0.01190476	0.01587301
lasiommata_maera	TRINITY_DN24152_c1_g1(+)	maera.TRINITY_DN24152_c1_g1	NA	425	0	0	425	807	806	0	1	0	0	0.0	0.00123916	0.00061958	0.00061958	203	191	9	3	0	0	0.04433498	0.01477833	0.02955665	0.02955665
lasiommata_maera	TRINITY_DN24153_c1_g2(-)	maera.TRINITY_DN24153_c1_g2	NA	36	0	0	36	62	59	1	0	2	0	0.0483871	0.03225806	0.02419355	0.02956989	12	10	2	0	0	0	0.16666667	0.0	0.08333333	0.08333333
lasiommata_maera	TRINITY_DN24154_c0_g1(+)	maera.TRINITY_DN24154_c0_g1	NA	200	0	0	200	385	384	1	0	0	0	0.0025974	0.0	0.0012987	0.0012987	115	112	1	1	0	1	0.00869565	0.00869565	0.0173913	0.01449275
lasiommata_maera	TRINITY_DN24155_c1_g2(+)	maera.TRINITY_DN24155_c1_g2	NA	897	0	1	896	1714	1711	0	3	0	0	0.0	0.00175029	0.00087515	0.00087515	390	387	0	3	0	0	0.0	0.00769231	0.00384615	0.00384615
lasiommata_maera	TRINITY_DN24155_c1_g3(-)	maera.TRINITY_DN24155_c1_g3	NA	8	0	0	8	14	14	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24157_c0_g1(+)	maera.TRINITY_DN24157_c0_g1	NA	354	0	1	353	674	674	0	0	0	0	0.0	0.0	0.0	0.0	162	157	1	0	0	4	0.00617284	0.0	0.02777778	0.01954733
lasiommata_maera	TRINITY_DN24158_c0_g2(+)	maera.TRINITY_DN24158_c0_g2	OG0004104	427	0	0	427	798	797	0	1	0	0	0.0	0.00125313	0.00062657	0.00062657	226	222	3	1	0	0	0.01327434	0.00442478	0.00884956	0.00884956
lasiommata_maera	TRINITY_DN24158_c0_g4(-)	maera.TRINITY_DN24158_c0_g4	NA	51	0	0	51	88	84	0	0	4	0	0.04545455	0.04545455	0.02272727	0.03030303	16	14	0	0	2	0	0.125	0.125	0.0625	0.08333333
lasiommata_maera	TRINITY_DN24159_c3_g2(+)	maera.TRINITY_DN24159_c3_g2	NA	416	0	0	416	784	783	0	1	0	0	0.0	0.00127551	0.00063776	0.00063776	125	122	2	1	0	0	0.016	0.008	0.012	0.012
lasiommata_maera	TRINITY_DN24159_c4_g3(+)	maera.TRINITY_DN24159_c4_g3	NA	296	0	3	293	555	552	0	3	0	0	0.0	0.00540541	0.0027027	0.0027027	108	106	0	2	0	0	0.0	0.01851852	0.00925926	0.00925926
lasiommata_maera	TRINITY_DN24160_c0_g1(-)	maera.TRINITY_DN24160_c0_g1	NA	50	0	1	49	91	91	0	0	0	0	0.0	0.0	0.0	0.0	22	21	1	0	0	0	0.04545455	0.0	0.02272727	0.02272727
lasiommata_maera	TRINITY_DN24160_c1_g1(+)	maera.TRINITY_DN24160_c1_g1	NA	166	0	0	166	308	308	0	0	0	0	0.0	0.0	0.0	0.0	60	57	0	2	1	0	0.01666667	0.05	0.025	0.02777778
lasiommata_maera	TRINITY_DN24161_c0_g1(+)	maera.TRINITY_DN24161_c0_g1	NA	328	0	0	328	619	619	0	0	0	0	0.0	0.0	0.0	0.0	174	167	0	4	0	3	0.0	0.02298851	0.02873563	0.0229885
lasiommata_maera	TRINITY_DN24162_c1_g6(+)	maera.TRINITY_DN24162_c1_g6	NA	706	0	0	706	1326	1326	0	0	0	0	0.0	0.0	0.0	0.0	284	278	2	1	0	3	0.00704225	0.00352113	0.01584507	0.01232394
lasiommata_maera	TRINITY_DN24163_c1_g3(+)	maera.TRINITY_DN24163_c1_g3	NA	40	0	0	40	74	71	2	1	0	0	0.02702703	0.01351351	0.02027027	0.02027027	12	12	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24163_c2_g1(+)	maera.TRINITY_DN24163_c2_g1	NA	476	0	1	475	911	910	0	1	0	0	0.0	0.00109769	0.00054885	0.00054885	168	167	1	0	0	0	0.00595238	0.0	0.00297619	0.00297619
lasiommata_maera	TRINITY_DN24164_c0_g1(+)	maera.TRINITY_DN24164_c0_g1	OG0001438	354	0	0	354	664	661	0	2	1	0	0.00150602	0.00451807	0.00225904	0.00251004	143	135	3	3	2	0	0.03496503	0.03496503	0.02797203	0.03030303
lasiommata_maera	TRINITY_DN24165_c4_g1(+)	maera.TRINITY_DN24165_c4_g1	NA	931	0	0	931	1758	1758	0	0	0	0	0.0	0.0	0.0	0.0	450	437	4	8	0	1	0.00888889	0.01777778	0.01555556	0.01481482
lasiommata_maera	TRINITY_DN24165_c5_g1(+)	maera.TRINITY_DN24165_c5_g1	NA	97	1	1	95	153	150	0	0	3	0	0.01960784	0.01960784	0.00980392	0.01307189	35	30	0	2	3	0	0.08571429	0.14285714	0.07142857	0.08571429
lasiommata_maera	TRINITY_DN24166_c0_g1(+)	maera.TRINITY_DN24166_c0_g1	NA	383	0	0	383	730	729	0	0	1	0	0.00136986	0.00136986	0.00068493	0.00091324	141	137	2	1	1	0	0.0212766	0.0141844	0.0141844	0.01536643
lasiommata_maera	TRINITY_DN24167_c2_g4(+)	maera.TRINITY_DN24167_c2_g4	NA	53	0	0	53	99	97	0	1	1	0	0.01010101	0.02020202	0.01010101	0.01178451	25	24	0	1	0	0	0.0	0.04	0.02	0.02
lasiommata_maera	TRINITY_DN24168_c0_g2(+)	maera.TRINITY_DN24168_c0_g2	OG0004785	423	0	0	423	749	747	2	0	0	0	0.00267023	0.0	0.00133511	0.00133511	243	230	4	6	3	0	0.02880658	0.03703704	0.02674897	0.02880658
lasiommata_maera	TRINITY_DN24169_c1_g1(+)	maera.TRINITY_DN24169_c1_g1	NA	429	0	0	429	808	801	1	4	1	1	0.00247525	0.00618812	0.0049505	0.00474423	162	152	1	6	2	1	0.01851852	0.04938272	0.03395062	0.03395062
lasiommata_maera	TRINITY_DN24169_c2_g2(+)	maera.TRINITY_DN24169_c2_g2	NA	129	0	0	129	243	243	0	0	0	0	0.0	0.0	0.0	0.0	55	53	0	2	0	0	0.0	0.03636364	0.01818182	0.01818182
lasiommata_maera	TRINITY_DN24170_c3_g1(+)	maera.TRINITY_DN24170_c3_g1	NA	497	0	2	495	945	942	3	0	0	0	0.0031746	0.0	0.0015873	0.0015873	237	231	2	3	1	0	0.01265823	0.01687764	0.01265823	0.01336146
lasiommata_maera	TRINITY_DN24170_c3_g3(+)	maera.TRINITY_DN24170_c3_g3	OG0004049	457	0	1	456	853	850	0	0	0	3	0.0	0.0	0.003517	0.00234467	169	164	0	3	0	2	0.0	0.01775148	0.02071006	0.01676529
lasiommata_maera	TRINITY_DN24171_c4_g2(+)	maera.TRINITY_DN24171_c4_g2	OG0002638	540	0	0	540	1030	1027	3	0	0	0	0.00291262	0.0	0.00145631	0.00145631	170	168	0	2	0	0	0.0	0.01176471	0.00588235	0.00588235
lasiommata_maera	TRINITY_DN24172_c2_g1(+)	maera.TRINITY_DN24172_c2_g1	NA	388	0	2	386	729	717	7	3	2	0	0.01234568	0.00685871	0.00823045	0.0086877	176	173	1	1	1	0	0.01136364	0.01136364	0.00852273	0.0094697
lasiommata_maera	TRINITY_DN24173_c0_g1(+)	maera.TRINITY_DN24173_c0_g1	NA	382	0	0	382	723	723	0	0	0	0	0.0	0.0	0.0	0.0	169	166	1	2	0	0	0.00591716	0.01183432	0.00887574	0.00887574
lasiommata_maera	TRINITY_DN24173_c2_g1(+)	maera.TRINITY_DN24173_c2_g1	OG0003992	275	0	0	275	514	513	1	0	0	0	0.00194553	0.0	0.00097276	0.00097276	113	110	3	0	0	0	0.02654867	0.0	0.01327434	0.01327434
lasiommata_maera	TRINITY_DN24173_c2_g2(+)	maera.TRINITY_DN24173_c2_g2	NA	319	0	1	318	595	592	1	1	0	1	0.00168067	0.00168067	0.00336134	0.00280112	148	140	4	2	1	1	0.03378378	0.02027027	0.03040541	0.02927928
lasiommata_maera	TRINITY_DN24174_c0_g1(-)	maera.TRINITY_DN24174_c0_g1	NA	15	0	0	15	27	27	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24174_c3_g1(+)	maera.TRINITY_DN24174_c3_g1	NA	264	0	0	264	496	496	0	0	0	0	0.0	0.0	0.0	0.0	122	122	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24175_c0_g1(+)	maera.TRINITY_DN24175_c0_g1	NA	544	0	0	544	1021	1020	0	1	0	0	0.0	0.00097943	0.00048972	0.00048972	243	231	8	2	2	0	0.04115226	0.01646091	0.02469136	0.0260631
lasiommata_maera	TRINITY_DN24176_c2_g1(+)	maera.TRINITY_DN24176_c2_g1	NA	30	0	0	30	58	56	1	0	0	1	0.01724138	0.0	0.02586207	0.02011494	14	14	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24176_c2_g2(+)	maera.TRINITY_DN24176_c2_g2	OG0001354	377	0	0	377	721	721	0	0	0	0	0.0	0.0	0.0	0.0	168	165	0	0	0	3	0.0	0.0	0.01785714	0.01190476
lasiommata_maera	TRINITY_DN24177_c1_g1(+)	maera.TRINITY_DN24177_c1_g1	NA	720	0	0	720	1379	1379	0	0	0	0	0.0	0.0	0.0	0.0	269	260	0	9	0	0	0.0	0.03345725	0.01672862	0.01672862
lasiommata_maera	TRINITY_DN24177_c1_g2(+)	maera.TRINITY_DN24177_c1_g2	OG0003196	670	0	1	669	1274	1272	1	1	0	0	0.00078493	0.00078493	0.00078493	0.00078493	235	234	0	1	0	0	0.0	0.00425532	0.00212766	0.00212766
lasiommata_maera	TRINITY_DN24177_c1_g3(+)	maera.TRINITY_DN24177_c1_g3	NA	340	0	0	340	651	650	0	1	0	0	0.0	0.0015361	0.00076805	0.00076805	116	115	0	1	0	0	0.0	0.00862069	0.00431034	0.00431034
lasiommata_maera	TRINITY_DN24178_c0_g1(+)	maera.TRINITY_DN24178_c0_g1	NA	224	0	0	224	432	432	0	0	0	0	0.0	0.0	0.0	0.0	95	94	0	0	0	1	0.0	0.0	0.01052632	0.00701755
lasiommata_maera	TRINITY_DN24178_c1_g1(+)	maera.TRINITY_DN24178_c1_g1	OG0001473	475	0	0	475	892	892	0	0	0	0	0.0	0.0	0.0	0.0	192	182	4	2	0	4	0.02083333	0.01041667	0.03645833	0.02951389
lasiommata_maera	TRINITY_DN24180_c1_g1(+)	maera.TRINITY_DN24180_c1_g1	NA	301	0	0	301	584	584	0	0	0	0	0.0	0.0	0.0	0.0	124	124	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24180_c3_g1(+)	maera.TRINITY_DN24180_c3_g1	NA	338	0	0	338	651	651	0	0	0	0	0.0	0.0	0.0	0.0	138	138	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24180_c4_g1(-)	maera.TRINITY_DN24180_c4_g1	NA	62	0	0	62	113	113	0	0	0	0	0.0	0.0	0.0	0.0	27	26	1	0	0	0	0.03703704	0.0	0.01851852	0.01851852
lasiommata_maera	TRINITY_DN24180_c5_g1(-)	maera.TRINITY_DN24180_c5_g1	NA	95	0	0	95	173	168	1	3	1	0	0.01156069	0.02312139	0.01445087	0.01541426	28	27	0	1	0	0	0.0	0.03571429	0.01785714	0.01785714
lasiommata_maera	TRINITY_DN24181_c0_g1(+)	maera.TRINITY_DN24181_c0_g1	OG0001358	747	0	0	747	1420	1415	3	1	1	0	0.0028169	0.00140845	0.00176056	0.00187793	324	321	3	0	0	0	0.00925926	0.0	0.00462963	0.00462963
lasiommata_maera	TRINITY_DN24181_c1_g2(+)	maera.TRINITY_DN24181_c1_g2	NA	561	0	0	561	1045	1044	1	0	0	0	0.00095694	0.0	0.00047847	0.00047847	203	202	1	0	0	0	0.00492611	0.0	0.00246305	0.00246305
lasiommata_maera	TRINITY_DN24182_c0_g2(+)	maera.TRINITY_DN24182_c0_g2	NA	515	0	0	515	957	950	3	4	0	0	0.0031348	0.00417973	0.00365726	0.00365726	246	239	2	3	2	0	0.01626016	0.0203252	0.01422764	0.01558265
lasiommata_maera	TRINITY_DN24183_c0_g1(+)	maera.TRINITY_DN24183_c0_g1	NA	1231	0	0	1231	2365	2363	0	1	0	1	0.0	0.00042283	0.00063425	0.0004933	425	424	0	0	0	1	0.0	0.0	0.00235294	0.00156863
lasiommata_maera	TRINITY_DN24184_c2_g3(-)	maera.TRINITY_DN24184_c2_g3	NA	62	0	0	62	120	120	0	0	0	0	0.0	0.0	0.0	0.0	33	33	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24185_c0_g1(+)	maera.TRINITY_DN24185_c0_g1	NA	132	0	0	132	251	251	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24185_c0_g3(+)	maera.TRINITY_DN24185_c0_g3	OG0001585	441	0	0	441	852	851	0	0	0	1	0.0	0.0	0.00117371	0.00078247	182	181	1	0	0	0	0.00549451	0.0	0.00274725	0.00274725
lasiommata_maera	TRINITY_DN24186_c0_g2(+)	maera.TRINITY_DN24186_c0_g2	NA	793	0	1	792	1483	1470	1	1	11	0	0.00809171	0.00809171	0.00438301	0.00561924	259	253	1	1	4	0	0.01930502	0.01930502	0.01158301	0.01415701
lasiommata_maera	TRINITY_DN24187_c0_g1(+)	maera.TRINITY_DN24187_c0_g1	NA	602	0	0	602	1113	1109	0	3	0	1	0.0	0.00269542	0.00224618	0.00194669	287	275	4	3	3	2	0.02439024	0.02090592	0.02439024	0.02380952
lasiommata_maera	TRINITY_DN24187_c0_g2(+)	maera.TRINITY_DN24187_c0_g2	NA	794	0	0	794	1516	1516	0	0	0	0	0.0	0.0	0.0	0.0	318	317	1	0	0	0	0.00314465	0.0	0.00157233	0.00157233
lasiommata_maera	TRINITY_DN24188_c11_g1(+)	maera.TRINITY_DN24188_c11_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24189_c4_g1(+)	maera.TRINITY_DN24189_c4_g1	OG0001914	534	0	0	534	1035	1035	0	0	0	0	0.0	0.0	0.0	0.0	220	217	1	2	0	0	0.00454545	0.00909091	0.00681818	0.00681818
lasiommata_maera	TRINITY_DN24189_c5_g1(-)	maera.TRINITY_DN24189_c5_g1	NA	79	0	1	78	145	142	2	0	1	0	0.02068966	0.00689655	0.01034483	0.01149425	33	32	0	1	0	0	0.0	0.03030303	0.01515152	0.01515152
lasiommata_maera	TRINITY_DN24190_c0_g1(+)	maera.TRINITY_DN24190_c0_g1	NA	125	0	0	125	238	236	0	2	0	0	0.0	0.00840336	0.00420168	0.00420168	50	49	0	1	0	0	0.0	0.02	0.01	0.01
lasiommata_maera	TRINITY_DN24190_c0_g2(+)	maera.TRINITY_DN24190_c0_g2	NA	577	0	0	577	1119	1118	0	1	0	0	0.0	0.00089366	0.00044683	0.00044683	166	166	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24192_c0_g1(+)	maera.TRINITY_DN24192_c0_g1	NA	77	0	0	77	152	152	0	0	0	0	0.0	0.0	0.0	0.0	45	45	0	0	0	0	0.0	0.0	0.0	0.0
lasiommata_maera	TRINITY_DN24193_c1_g2(+)	maera.TRINITY_DN24193_c1_g2	NA	152	0	0	152	297	297	0	0	0	0	0.0	0.0	0.0	0.0	63	62	0	0	0	1	0.0	0.0	0.01587302	0.01058201
lasiommata_maera	TRINITY_DN24194_c4_g2(+)	maera.TRINITY_DN24194_c4_g2	NA	10	0	0	10	19	19	0	0	0	0	0.0	0.0	0.0	0.0	6	6	0	0	0	0	0.0	0.0	0.0	0.0
