species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_MP_GA08P	0_pi_MP_GA08Q	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_MP_GA08P	4_pi_MP_GA08Q	4_pi_between	4_pi_total
melitaea_parthenoides	TRINITY_DN10980_c0_g1(+)	parthenoides.TRINITY_DN10980_c0_g1	NA	126	0	0	126	228	226	0	2	0	0	0.0	0.00877193	0.00438596	0.00438596	33	33	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN10983_c0_g1(-)	parthenoides.TRINITY_DN10983_c0_g1	NA	76	0	0	76	136	133	1	0	0	2	0.00735294	0.0	0.01838235	0.01348039	33	31	2	0	0	0	0.06060606	0.0	0.03030303	0.03030303
melitaea_parthenoides	TRINITY_DN10984_c0_g1(+)	parthenoides.TRINITY_DN10984_c0_g1	NA	14	0	0	14	25	24	1	0	0	0	0.04	0.0	0.02	0.02	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN10985_c0_g1(+)	parthenoides.TRINITY_DN10985_c0_g1	OG0001501	229	0	0	229	444	444	0	0	0	0	0.0	0.0	0.0	0.0	98	98	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN10986_c0_g1(+)	parthenoides.TRINITY_DN10986_c0_g1	NA	161	0	0	161	328	328	0	0	0	0	0.0	0.0	0.0	0.0	63	63	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN10987_c0_g1(+)	parthenoides.TRINITY_DN10987_c0_g1	NA	298	0	0	298	568	566	2	0	0	0	0.00352113	0.0	0.00176056	0.00176056	130	129	1	0	0	0	0.00769231	0.0	0.00384615	0.00384615
melitaea_parthenoides	TRINITY_DN10989_c0_g1(+)	parthenoides.TRINITY_DN10989_c0_g1	NA	69	0	0	69	128	126	0	1	0	1	0.0	0.0078125	0.01171875	0.00911458	26	25	0	0	0	1	0.0	0.0	0.03846154	0.02564103
melitaea_parthenoides	TRINITY_DN10991_c0_g1(+)	parthenoides.TRINITY_DN10991_c0_g1	OG0001420	93	0	0	93	174	174	0	0	0	0	0.0	0.0	0.0	0.0	40	40	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN10995_c0_g1(+)	parthenoides.TRINITY_DN10995_c0_g1	NA	82	0	0	82	158	158	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN10996_c0_g1(+)	parthenoides.TRINITY_DN10996_c0_g1	NA	123	0	0	123	231	231	0	0	0	0	0.0	0.0	0.0	0.0	53	50	3	0	0	0	0.05660377	0.0	0.02830189	0.02830189
melitaea_parthenoides	TRINITY_DN10999_c0_g1(-)	parthenoides.TRINITY_DN10999_c0_g1	NA	104	0	0	104	203	203	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11000_c0_g1(+)	parthenoides.TRINITY_DN11000_c0_g1	OG0001660	17	0	0	17	30	30	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11001_c0_g1(-)	parthenoides.TRINITY_DN11001_c0_g1	NA	30	0	0	30	45	44	0	0	1	0	0.02222222	0.02222222	0.01111111	0.01481481	9	7	1	0	1	0	0.22222222	0.11111111	0.11111111	0.12962963
melitaea_parthenoides	TRINITY_DN11003_c0_g1(+)	parthenoides.TRINITY_DN11003_c0_g1	NA	36	0	0	36	62	60	0	1	1	0	0.01612903	0.03225806	0.01612903	0.0188172	14	11	1	1	0	1	0.07142857	0.07142857	0.14285714	0.11904762
melitaea_parthenoides	TRINITY_DN11004_c0_g1(+)	parthenoides.TRINITY_DN11004_c0_g1	OG0002278	22	0	0	22	46	46	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11005_c0_g1(+)	parthenoides.TRINITY_DN11005_c0_g1	OG0001662	350	0	0	350	674	673	0	0	1	0	0.00148368	0.00148368	0.00074184	0.00098912	169	167	0	2	0	0	0.0	0.01183432	0.00591716	0.00591716
melitaea_parthenoides	TRINITY_DN11008_c0_g1(+)	parthenoides.TRINITY_DN11008_c0_g1	NA	242	0	0	242	460	458	0	2	0	0	0.0	0.00434783	0.00217391	0.00217391	101	98	1	2	0	0	0.00990099	0.01980198	0.01485149	0.01485149
melitaea_parthenoides	TRINITY_DN11010_c0_g1(-)	parthenoides.TRINITY_DN11010_c0_g1	NA	195	0	1	194	369	368	0	1	0	0	0.0	0.00271003	0.00135501	0.00135501	89	85	0	4	0	0	0.0	0.04494382	0.02247191	0.02247191
melitaea_parthenoides	TRINITY_DN11011_c0_g1(+)	parthenoides.TRINITY_DN11011_c0_g1	OG0001455	114	0	0	114	213	212	0	1	0	0	0.0	0.00469484	0.00234742	0.00234742	49	49	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11013_c0_g1(+)	parthenoides.TRINITY_DN11013_c0_g1	OG0001795	125	0	0	125	239	239	0	0	0	0	0.0	0.0	0.0	0.0	38	35	3	0	0	0	0.07894737	0.0	0.03947368	0.03947368
melitaea_parthenoides	TRINITY_DN11018_c0_g1(+)	parthenoides.TRINITY_DN11018_c0_g1	NA	33	0	0	33	61	61	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11026_c0_g1(-)	parthenoides.TRINITY_DN11026_c0_g1	NA	155	0	0	155	287	287	0	0	0	0	0.0	0.0	0.0	0.0	58	55	0	3	0	0	0.0	0.05172414	0.02586207	0.02586207
melitaea_parthenoides	TRINITY_DN11028_c0_g1(+)	parthenoides.TRINITY_DN11028_c0_g1	NA	116	0	0	116	220	220	0	0	0	0	0.0	0.0	0.0	0.0	52	51	0	0	0	1	0.0	0.0	0.01923077	0.01282051
melitaea_parthenoides	TRINITY_DN11031_c0_g1(+)	parthenoides.TRINITY_DN11031_c0_g1	OG0001322	81	0	0	81	142	142	0	0	0	0	0.0	0.0	0.0	0.0	38	35	0	3	0	0	0.0	0.07894737	0.03947368	0.03947368
melitaea_parthenoides	TRINITY_DN11032_c0_g1(+)	parthenoides.TRINITY_DN11032_c0_g1	OG0001529	173	0	0	173	336	336	0	0	0	0	0.0	0.0	0.0	0.0	59	58	0	1	0	0	0.0	0.01694915	0.00847458	0.00847458
melitaea_parthenoides	TRINITY_DN11035_c0_g1(+)	parthenoides.TRINITY_DN11035_c0_g1	NA	227	0	0	227	423	419	2	1	1	0	0.0070922	0.00472813	0.00472813	0.00512214	88	88	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11036_c0_g1(+)	parthenoides.TRINITY_DN11036_c0_g1	NA	244	0	0	244	466	466	0	0	0	0	0.0	0.0	0.0	0.0	130	128	1	0	1	0	0.01538462	0.00769231	0.00769231	0.00897436
melitaea_parthenoides	TRINITY_DN11038_c0_g1(+)	parthenoides.TRINITY_DN11038_c0_g1	NA	164	0	0	164	320	317	2	0	1	0	0.009375	0.003125	0.0046875	0.00520833	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
melitaea_parthenoides	TRINITY_DN11042_c0_g1(+)	parthenoides.TRINITY_DN11042_c0_g1	NA	110	0	0	110	201	199	0	1	0	1	0.0	0.00497512	0.00746269	0.00580431	42	41	1	0	0	0	0.02380952	0.0	0.01190476	0.01190476
melitaea_parthenoides	TRINITY_DN11044_c0_g1(+)	parthenoides.TRINITY_DN11044_c0_g1	NA	429	0	0	429	832	832	0	0	0	0	0.0	0.0	0.0	0.0	198	196	0	0	2	0	0.01010101	0.01010101	0.00505051	0.00673401
melitaea_parthenoides	TRINITY_DN11045_c1_g1(-)	parthenoides.TRINITY_DN11045_c1_g1	NA	32	0	0	32	63	63	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11046_c0_g1(-)	parthenoides.TRINITY_DN11046_c0_g1	NA	319	0	0	319	596	592	0	4	0	0	0.0	0.00671141	0.0033557	0.0033557	120	116	0	3	1	0	0.00833333	0.03333333	0.01666667	0.01805556
melitaea_parthenoides	TRINITY_DN11046_c0_g2(+)	parthenoides.TRINITY_DN11046_c0_g2	NA	79	0	0	79	154	154	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11047_c0_g1(+)	parthenoides.TRINITY_DN11047_c0_g1	NA	468	0	0	468	885	885	0	0	0	0	0.0	0.0	0.0	0.0	225	215	10	0	0	0	0.04444444	0.0	0.02222222	0.02222222
melitaea_parthenoides	TRINITY_DN11049_c0_g1(+)	parthenoides.TRINITY_DN11049_c0_g1	NA	152	0	0	152	283	282	0	1	0	0	0.0	0.00353357	0.00176678	0.00176678	50	48	1	1	0	0	0.02	0.02	0.02	0.02
melitaea_parthenoides	TRINITY_DN11050_c0_g1(-)	parthenoides.TRINITY_DN11050_c0_g1	NA	154	0	0	154	298	297	0	0	0	1	0.0	0.0	0.0033557	0.00223713	59	59	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11051_c0_g1(-)	parthenoides.TRINITY_DN11051_c0_g1	NA	18	0	0	18	32	31	0	0	1	0	0.03125	0.03125	0.015625	0.02083333	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11053_c0_g1(-)	parthenoides.TRINITY_DN11053_c0_g1	OG0001707	84	0	0	84	151	151	0	0	0	0	0.0	0.0	0.0	0.0	44	44	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11055_c0_g1(-)	parthenoides.TRINITY_DN11055_c0_g1	OG0001991	20	0	0	20	39	39	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11056_c0_g1(+)	parthenoides.TRINITY_DN11056_c0_g1	OG0001773	51	0	0	51	100	100	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11057_c0_g1(-)	parthenoides.TRINITY_DN11057_c0_g1	NA	50	0	0	50	91	89	1	0	0	1	0.01098901	0.0	0.01648352	0.01282052	20	19	0	0	0	1	0.0	0.0	0.05	0.03333333
melitaea_parthenoides	TRINITY_DN11059_c0_g1(+)	parthenoides.TRINITY_DN11059_c0_g1	NA	18	0	0	18	36	36	0	0	0	0	0.0	0.0	0.0	0.0	9	9	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11063_c0_g1(+)	parthenoides.TRINITY_DN11063_c0_g1	NA	161	0	0	161	313	313	0	0	0	0	0.0	0.0	0.0	0.0	89	88	1	0	0	0	0.01123596	0.0	0.00561798	0.00561798
melitaea_parthenoides	TRINITY_DN11064_c0_g1(+)	parthenoides.TRINITY_DN11064_c0_g1	NA	114	0	0	114	190	190	0	0	0	0	0.0	0.0	0.0	0.0	53	44	0	0	9	0	0.16981132	0.16981132	0.08490566	0.11320755
melitaea_parthenoides	TRINITY_DN11065_c0_g1(-)	parthenoides.TRINITY_DN11065_c0_g1	NA	200	0	1	199	376	371	0	4	0	1	0.0	0.0106383	0.00797872	0.0070922	65	64	0	1	0	0	0.0	0.01538462	0.00769231	0.00769231
melitaea_parthenoides	TRINITY_DN11066_c0_g1(+)	parthenoides.TRINITY_DN11066_c0_g1	OG0002136	130	0	0	130	247	247	0	0	0	0	0.0	0.0	0.0	0.0	47	45	0	2	0	0	0.0	0.04255319	0.0212766	0.0212766
melitaea_parthenoides	TRINITY_DN11067_c0_g1(-)	parthenoides.TRINITY_DN11067_c0_g1	NA	246	0	2	244	446	442	4	0	0	0	0.00896861	0.0	0.0044843	0.0044843	93	92	1	0	0	0	0.01075269	0.0	0.00537634	0.00537634
melitaea_parthenoides	TRINITY_DN11071_c0_g2(+)	parthenoides.TRINITY_DN11071_c0_g2	NA	57	0	0	57	108	108	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11072_c0_g1(+)	parthenoides.TRINITY_DN11072_c0_g1	NA	290	0	0	290	555	553	0	0	0	2	0.0	0.0	0.0036036	0.0024024	101	101	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11073_c0_g1(+)	parthenoides.TRINITY_DN11073_c0_g1	NA	51	0	0	51	101	101	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11074_c0_g1(-)	parthenoides.TRINITY_DN11074_c0_g1	NA	6	0	0	6	12	12	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11075_c0_g1(-)	parthenoides.TRINITY_DN11075_c0_g1	OG0001358	13	0	0	13	26	26	0	0	0	0	0.0	0.0	0.0	0.0	8	8	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11076_c0_g1(-)	parthenoides.TRINITY_DN11076_c0_g1	NA	45	0	1	44	83	83	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11081_c0_g1(+)	parthenoides.TRINITY_DN11081_c0_g1	NA	5	0	0	5	8	8	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11082_c0_g1(-)	parthenoides.TRINITY_DN11082_c0_g1	NA	207	0	1	206	391	388	2	0	0	1	0.00511509	0.0	0.00511509	0.00426258	78	76	2	0	0	0	0.02564103	0.0	0.01282051	0.01282051
melitaea_parthenoides	TRINITY_DN11085_c0_g1(+)	parthenoides.TRINITY_DN11085_c0_g1	NA	11	0	0	11	20	20	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	0	1	0	0.16666667	0.16666667	0.08333333	0.11111111
melitaea_parthenoides	TRINITY_DN11088_c0_g1(+)	parthenoides.TRINITY_DN11088_c0_g1	OG0001472	10	0	0	10	20	20	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11089_c0_g1(+)	parthenoides.TRINITY_DN11089_c0_g1	OG0002199	45	0	0	45	75	75	0	0	0	0	0.0	0.0	0.0	0.0	17	13	0	3	1	0	0.05882353	0.23529412	0.11764706	0.12745098
melitaea_parthenoides	TRINITY_DN11090_c0_g1(+)	parthenoides.TRINITY_DN11090_c0_g1	NA	176	0	0	176	333	331	1	1	0	0	0.003003	0.003003	0.003003	0.003003	76	74	2	0	0	0	0.02631579	0.0	0.01315789	0.01315789
melitaea_parthenoides	TRINITY_DN11091_c0_g1(+)	parthenoides.TRINITY_DN11091_c0_g1	NA	69	0	0	69	127	127	0	0	0	0	0.0	0.0	0.0	0.0	32	30	0	0	2	0	0.0625	0.0625	0.03125	0.04166667
melitaea_parthenoides	TRINITY_DN11092_c0_g1(+)	parthenoides.TRINITY_DN11092_c0_g1	NA	135	0	0	135	256	256	0	0	0	0	0.0	0.0	0.0	0.0	70	69	1	0	0	0	0.01428571	0.0	0.00714286	0.00714286
melitaea_parthenoides	TRINITY_DN11098_c0_g1(+)	parthenoides.TRINITY_DN11098_c0_g1	OG0001285	137	0	0	137	250	250	0	0	0	0	0.0	0.0	0.0	0.0	47	47	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11101_c0_g2(+)	parthenoides.TRINITY_DN11101_c0_g2	NA	83	1	0	82	115	114	0	0	1	0	0.00869565	0.00869565	0.00434783	0.0057971	25	16	0	0	9	0	0.36	0.36	0.18	0.24
melitaea_parthenoides	TRINITY_DN11102_c0_g1(+)	parthenoides.TRINITY_DN11102_c0_g1	NA	12	0	0	12	25	25	0	0	0	0	0.0	0.0	0.0	0.0	4	4	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11104_c0_g1(-)	parthenoides.TRINITY_DN11104_c0_g1	NA	87	0	0	87	166	165	0	1	0	0	0.0	0.0060241	0.00301205	0.00301205	21	20	0	0	1	0	0.04761905	0.04761905	0.02380952	0.03174603
melitaea_parthenoides	TRINITY_DN11105_c0_g1(+)	parthenoides.TRINITY_DN11105_c0_g1	NA	53	0	0	53	98	95	0	3	0	0	0.0	0.03061224	0.01530612	0.01530612	18	17	0	1	0	0	0.0	0.05555556	0.02777778	0.02777778
melitaea_parthenoides	TRINITY_DN11112_c0_g1(+)	parthenoides.TRINITY_DN11112_c0_g1	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
melitaea_parthenoides	TRINITY_DN11114_c0_g1(-)	parthenoides.TRINITY_DN11114_c0_g1	NA	178	0	0	178	336	334	1	1	0	0	0.00297619	0.00297619	0.00297619	0.00297619	80	77	0	2	0	1	0.0	0.025	0.025	0.02083333
melitaea_parthenoides	TRINITY_DN11115_c0_g1(+)	parthenoides.TRINITY_DN11115_c0_g1	NA	233	0	0	233	437	436	0	0	1	0	0.00228833	0.00228833	0.00114416	0.00152555	119	117	0	0	1	1	0.00840336	0.00840336	0.01260504	0.01120448
melitaea_parthenoides	TRINITY_DN11117_c0_g1(+)	parthenoides.TRINITY_DN11117_c0_g1	OG0001674	178	0	0	178	339	339	0	0	0	0	0.0	0.0	0.0	0.0	79	78	0	1	0	0	0.0	0.01265823	0.00632911	0.00632911
melitaea_parthenoides	TRINITY_DN11118_c0_g1(+)	parthenoides.TRINITY_DN11118_c0_g1	NA	158	0	0	158	296	296	0	0	0	0	0.0	0.0	0.0	0.0	89	89	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11119_c0_g1(+)	parthenoides.TRINITY_DN11119_c0_g1	NA	150	0	0	150	270	268	0	2	0	0	0.0	0.00740741	0.0037037	0.0037037	41	36	1	3	1	0	0.04878049	0.09756098	0.06097561	0.06504065
melitaea_parthenoides	TRINITY_DN11120_c0_g1(+)	parthenoides.TRINITY_DN11120_c0_g1	NA	272	0	0	272	507	505	0	0	2	0	0.00394477	0.00394477	0.00197239	0.00262985	93	89	0	0	4	0	0.04301075	0.04301075	0.02150538	0.02867384
melitaea_parthenoides	TRINITY_DN11121_c0_g1(+)	parthenoides.TRINITY_DN11121_c0_g1	NA	14	0	0	14	27	26	0	0	1	0	0.03703704	0.03703704	0.01851852	0.02469136	5	5	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11122_c0_g1(+)	parthenoides.TRINITY_DN11122_c0_g1	NA	218	0	0	218	414	414	0	0	0	0	0.0	0.0	0.0	0.0	101	98	1	1	0	1	0.00990099	0.00990099	0.01980198	0.01650165
melitaea_parthenoides	TRINITY_DN11125_c0_g1(+)	parthenoides.TRINITY_DN11125_c0_g1	NA	27	0	0	27	50	50	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11130_c0_g1(+)	parthenoides.TRINITY_DN11130_c0_g1	NA	262	0	0	262	487	487	0	0	0	0	0.0	0.0	0.0	0.0	132	124	7	0	0	1	0.0530303	0.0	0.03409091	0.03156566
melitaea_parthenoides	TRINITY_DN11136_c0_g1(+)	parthenoides.TRINITY_DN11136_c0_g1	NA	111	0	1	110	189	184	3	1	0	1	0.01587302	0.00529101	0.01587302	0.01410935	42	38	1	2	0	1	0.02380952	0.04761905	0.05952381	0.0515873
melitaea_parthenoides	TRINITY_DN11137_c0_g1(+)	parthenoides.TRINITY_DN11137_c0_g1	NA	50	0	0	50	97	97	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11139_c0_g1(-)	parthenoides.TRINITY_DN11139_c0_g1	NA	83	0	0	83	158	158	0	0	0	0	0.0	0.0	0.0	0.0	37	36	0	1	0	0	0.0	0.02702703	0.01351351	0.01351351
melitaea_parthenoides	TRINITY_DN11141_c0_g1(+)	parthenoides.TRINITY_DN11141_c0_g1	NA	526	0	0	526	1003	1002	1	0	0	0	0.00099701	0.0	0.0004985	0.0004985	185	176	8	0	1	0	0.04864865	0.00540541	0.02432432	0.02522522
melitaea_parthenoides	TRINITY_DN11143_c0_g1(+)	parthenoides.TRINITY_DN11143_c0_g1	NA	154	0	0	154	290	290	0	0	0	0	0.0	0.0	0.0	0.0	53	51	1	0	1	0	0.03773585	0.01886792	0.01886792	0.02201257
melitaea_parthenoides	TRINITY_DN11146_c0_g1(+)	parthenoides.TRINITY_DN11146_c0_g1	NA	12	0	0	12	19	19	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	0	1	0	0.16666667	0.16666667	0.08333333	0.11111111
melitaea_parthenoides	TRINITY_DN11149_c0_g1(+)	parthenoides.TRINITY_DN11149_c0_g1	NA	189	0	0	189	364	364	0	0	0	0	0.0	0.0	0.0	0.0	65	63	2	0	0	0	0.03076923	0.0	0.01538462	0.01538462
melitaea_parthenoides	TRINITY_DN11151_c0_g1(+)	parthenoides.TRINITY_DN11151_c0_g1	NA	61	0	0	61	113	112	0	0	1	0	0.00884956	0.00884956	0.00442478	0.00589971	25	24	0	1	0	0	0.0	0.04	0.02	0.02
melitaea_parthenoides	TRINITY_DN11152_c0_g1(+)	parthenoides.TRINITY_DN11152_c0_g1	NA	313	0	0	313	588	586	1	1	0	0	0.00170068	0.00170068	0.00170068	0.00170068	131	125	2	4	0	0	0.01526718	0.03053435	0.02290076	0.02290076
melitaea_parthenoides	TRINITY_DN11155_c0_g1(+)	parthenoides.TRINITY_DN11155_c0_g1	NA	253	0	0	253	470	470	0	0	0	0	0.0	0.0	0.0	0.0	130	123	1	4	2	0	0.02307692	0.04615385	0.02692308	0.02948718
melitaea_parthenoides	TRINITY_DN11161_c0_g1(+)	parthenoides.TRINITY_DN11161_c0_g1	NA	390	0	0	390	768	767	0	0	1	0	0.00130208	0.00130208	0.00065104	0.00086805	157	157	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11165_c0_g1(+)	parthenoides.TRINITY_DN11165_c0_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11166_c0_g1(+)	parthenoides.TRINITY_DN11166_c0_g1	NA	209	0	0	209	392	392	0	0	0	0	0.0	0.0	0.0	0.0	98	97	0	1	0	0	0.0	0.01020408	0.00510204	0.00510204
melitaea_parthenoides	TRINITY_DN11167_c0_g1(+)	parthenoides.TRINITY_DN11167_c0_g1	NA	203	0	0	203	388	387	1	0	0	0	0.00257732	0.0	0.00128866	0.00128866	59	58	0	1	0	0	0.0	0.01694915	0.00847458	0.00847458
melitaea_parthenoides	TRINITY_DN11168_c1_g1(-)	parthenoides.TRINITY_DN11168_c1_g1	NA	17	0	0	17	30	29	0	1	0	0	0.0	0.03333333	0.01666667	0.01666667	3	2	1	0	0	0	0.33333333	0.0	0.16666667	0.16666667
melitaea_parthenoides	TRINITY_DN11170_c0_g1(-)	parthenoides.TRINITY_DN11170_c0_g1	NA	54	0	0	54	100	99	0	0	1	0	0.01	0.01	0.005	0.00666667	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11173_c0_g1(+)	parthenoides.TRINITY_DN11173_c0_g1	OG0001561	185	0	0	185	338	338	0	0	0	0	0.0	0.0	0.0	0.0	64	58	4	0	0	2	0.0625	0.0	0.0625	0.05208333
melitaea_parthenoides	TRINITY_DN11174_c1_g1(+)	parthenoides.TRINITY_DN11174_c1_g1	NA	150	0	0	150	278	278	0	0	0	0	0.0	0.0	0.0	0.0	57	54	3	0	0	0	0.05263158	0.0	0.02631579	0.02631579
melitaea_parthenoides	TRINITY_DN11179_c0_g1(-)	parthenoides.TRINITY_DN11179_c0_g1	NA	152	0	0	152	295	295	0	0	0	0	0.0	0.0	0.0	0.0	69	68	1	0	0	0	0.01449275	0.0	0.00724638	0.00724638
melitaea_parthenoides	TRINITY_DN11181_c0_g1(+)	parthenoides.TRINITY_DN11181_c0_g1	NA	183	0	1	182	337	336	0	0	0	1	0.0	0.0	0.00296736	0.00197824	79	77	0	0	0	2	0.0	0.0	0.02531646	0.01687764
melitaea_parthenoides	TRINITY_DN11186_c0_g1(+)	parthenoides.TRINITY_DN11186_c0_g1	NA	2	0	0	2	4	4	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11187_c0_g1(-)	parthenoides.TRINITY_DN11187_c0_g1	NA	116	0	0	116	227	224	3	0	0	0	0.01321586	0.0	0.00660793	0.00660793	40	40	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11188_c0_g1(+)	parthenoides.TRINITY_DN11188_c0_g1	OG0001766	218	0	0	218	411	411	0	0	0	0	0.0	0.0	0.0	0.0	91	87	0	1	3	0	0.03296703	0.04395604	0.02197802	0.02747253
melitaea_parthenoides	TRINITY_DN11189_c0_g1(+)	parthenoides.TRINITY_DN11189_c0_g1	NA	167	0	0	167	321	321	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11191_c1_g2(+)	parthenoides.TRINITY_DN11191_c1_g2	NA	70	0	0	70	139	139	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11192_c0_g1(-)	parthenoides.TRINITY_DN11192_c0_g1	NA	174	0	0	174	326	325	1	0	0	0	0.00306748	0.0	0.00153374	0.00153374	60	58	2	0	0	0	0.03333333	0.0	0.01666667	0.01666667
melitaea_parthenoides	TRINITY_DN11199_c0_g1(+)	parthenoides.TRINITY_DN11199_c0_g1	NA	348	0	0	348	667	663	0	0	0	4	0.0	0.0	0.005997	0.003998	121	119	0	0	0	2	0.0	0.0	0.01652893	0.01101929
melitaea_parthenoides	TRINITY_DN11202_c0_g1(-)	parthenoides.TRINITY_DN11202_c0_g1	NA	219	0	1	218	408	406	0	2	0	0	0.0	0.00490196	0.00245098	0.00245098	104	100	0	4	0	0	0.0	0.03846154	0.01923077	0.01923077
melitaea_parthenoides	TRINITY_DN11204_c0_g1(+)	parthenoides.TRINITY_DN11204_c0_g1	NA	69	0	0	69	132	132	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
melitaea_parthenoides	TRINITY_DN11205_c0_g1(+)	parthenoides.TRINITY_DN11205_c0_g1	NA	173	0	0	173	319	319	0	0	0	0	0.0	0.0	0.0	0.0	73	71	1	1	0	0	0.01369863	0.01369863	0.01369863	0.01369863
melitaea_parthenoides	TRINITY_DN11206_c0_g1(+)	parthenoides.TRINITY_DN11206_c0_g1	NA	155	0	0	155	291	290	0	1	0	0	0.0	0.00343643	0.00171821	0.00171821	83	79	0	3	1	0	0.01204819	0.04819277	0.02409639	0.02610442
