species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CaAl_341	0_pi_CaAl_440	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CaAl_341	4_pi_CaAl_440	4_pi_between	4_pi_total
carcharodus_alceae	TRINITY_DN26587_c7_g1(-)	alceae.TRINITY_DN26587_c7_g1	NA	42	0	0	42	71	66	1	3	1	0	0.02816901	0.05633803	0.03521127	0.03755869	14	13	1	0	0	0	0.07142857	0.0	0.03571429	0.03571429
carcharodus_alceae	TRINITY_DN26587_c7_g2(+)	alceae.TRINITY_DN26587_c7_g2	NA	351	0	0	351	634	633	0	1	0	0	0.0	0.00157729	0.00078864	0.00078864	126	117	6	1	2	0	0.06349206	0.02380952	0.03571429	0.03835979
carcharodus_alceae	TRINITY_DN26588_c0_g1(+)	alceae.TRINITY_DN26588_c0_g1	OG0004700	627	0	0	627	1154	1154	0	0	0	0	0.0	0.0	0.0	0.0	286	261	10	9	4	2	0.04895105	0.04545455	0.0472028	0.0472028
carcharodus_alceae	TRINITY_DN26589_c0_g2(+)	alceae.TRINITY_DN26589_c0_g2	OG0001559	282	0	0	282	500	496	2	1	1	0	0.006	0.004	0.004	0.00433333	94	83	1	7	2	1	0.03191489	0.09574468	0.06382979	0.06382979
carcharodus_alceae	TRINITY_DN26589_c1_g1(+)	alceae.TRINITY_DN26589_c1_g1	NA	293	0	0	293	525	522	2	1	0	0	0.00380952	0.00190476	0.00285714	0.00285714	134	122	3	6	0	3	0.02238806	0.04477612	0.05597015	0.04850746
carcharodus_alceae	TRINITY_DN26592_c0_g1(+)	alceae.TRINITY_DN26592_c0_g1	NA	185	0	0	185	360	359	0	1	0	0	0.0	0.00277778	0.00138889	0.00138889	62	59	0	3	0	0	0.0	0.0483871	0.02419355	0.02419355
carcharodus_alceae	TRINITY_DN26593_c1_g1(-)	alceae.TRINITY_DN26593_c1_g1	NA	7	0	0	7	13	12	0	1	0	0	0.0	0.07692308	0.03846154	0.03846154	1	1	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26593_c4_g2(+)	alceae.TRINITY_DN26593_c4_g2	NA	327	0	0	327	585	579	4	1	0	1	0.00683761	0.0017094	0.00598291	0.00541311	118	112	2	3	1	0	0.02542373	0.03389831	0.02542373	0.02683616
carcharodus_alceae	TRINITY_DN26594_c2_g1(-)	alceae.TRINITY_DN26594_c2_g1	NA	72	0	0	72	116	102	7	2	1	4	0.06896552	0.02586207	0.07758621	0.06752874	29	26	2	0	1	0	0.10344828	0.03448276	0.05172414	0.05747127
carcharodus_alceae	TRINITY_DN26594_c3_g2(+)	alceae.TRINITY_DN26594_c3_g2	NA	940	0	1	939	1795	1790	3	1	1	0	0.00222841	0.00111421	0.00139276	0.00148561	363	354	1	2	6	0	0.01928375	0.02203857	0.01239669	0.01515151
carcharodus_alceae	TRINITY_DN26597_c0_g1(+)	alceae.TRINITY_DN26597_c0_g1	NA	431	0	3	428	773	771	0	1	1	0	0.00129366	0.00258732	0.00129366	0.00150927	175	161	9	2	2	1	0.06285714	0.02285714	0.04285714	0.04285714
carcharodus_alceae	TRINITY_DN26598_c3_g3(+)	alceae.TRINITY_DN26598_c3_g3	NA	55	2	0	53	91	88	1	1	0	1	0.01098901	0.01098901	0.02197802	0.01831502	17	16	1	0	0	0	0.05882353	0.0	0.02941176	0.02941176
carcharodus_alceae	TRINITY_DN26599_c0_g1(+)	alceae.TRINITY_DN26599_c0_g1	NA	1064	0	0	1064	2036	2025	10	0	0	1	0.00491159	0.0	0.00294695	0.00278323	475	462	12	0	1	0	0.02736842	0.00210526	0.01368421	0.01403509
carcharodus_alceae	TRINITY_DN26599_c0_g2(+)	alceae.TRINITY_DN26599_c0_g2	NA	56	0	0	56	108	108	0	0	0	0	0.0	0.0	0.0	0.0	30	29	0	1	0	0	0.0	0.03333333	0.01666667	0.01666667
carcharodus_alceae	TRINITY_DN26600_c1_g1(+)	alceae.TRINITY_DN26600_c1_g1	OG0002638	494	1	1	492	904	901	0	3	0	0	0.0	0.00331858	0.00165929	0.00165929	164	157	1	3	2	1	0.01829268	0.0304878	0.02439024	0.02439024
carcharodus_alceae	TRINITY_DN26601_c4_g4(-)	alceae.TRINITY_DN26601_c4_g4	NA	29	0	0	29	55	55	0	0	0	0	0.0	0.0	0.0	0.0	10	10	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26602_c0_g1(+)	alceae.TRINITY_DN26602_c0_g1	NA	262	0	0	262	491	489	0	2	0	0	0.0	0.00407332	0.00203666	0.00203666	93	91	1	0	1	0	0.02150538	0.01075269	0.01075269	0.0125448
carcharodus_alceae	TRINITY_DN26603_c1_g1(-)	alceae.TRINITY_DN26603_c1_g1	NA	90	0	0	90	158	157	0	1	0	0	0.0	0.00632911	0.00316456	0.00316456	72	62	5	5	0	0	0.06944444	0.06944444	0.06944444	0.06944444
carcharodus_alceae	TRINITY_DN26604_c0_g1(+)	alceae.TRINITY_DN26604_c0_g1	NA	429	1	0	428	778	766	6	3	1	2	0.00899743	0.00514139	0.00899743	0.00835476	141	132	3	4	2	0	0.03546099	0.04255319	0.03191489	0.03427896
carcharodus_alceae	TRINITY_DN26605_c0_g1(+)	alceae.TRINITY_DN26605_c0_g1	OG0002764	520	4	1	515	884	879	2	2	1	0	0.00339367	0.00339367	0.00282805	0.00301659	170	151	9	7	3	0	0.07058824	0.05882353	0.05588235	0.05882353
carcharodus_alceae	TRINITY_DN26606_c3_g1(+)	alceae.TRINITY_DN26606_c3_g1	NA	226	1	0	225	400	400	0	0	0	0	0.0	0.0	0.0	0.0	81	79	0	2	0	0	0.0	0.02469136	0.01234568	0.01234568
carcharodus_alceae	TRINITY_DN26608_c0_g2(+)	alceae.TRINITY_DN26608_c0_g2	NA	434	0	0	434	811	810	0	1	0	0	0.0	0.00123305	0.00061652	0.00061652	182	175	6	1	0	0	0.03296703	0.00549451	0.01923077	0.01923077
carcharodus_alceae	TRINITY_DN26609_c0_g1(+)	alceae.TRINITY_DN26609_c0_g1	NA	441	0	0	441	822	822	0	0	0	0	0.0	0.0	0.0	0.0	231	220	2	5	2	2	0.01731602	0.03030303	0.02813853	0.02669553
carcharodus_alceae	TRINITY_DN26610_c1_g2(+)	alceae.TRINITY_DN26610_c1_g2	NA	426	0	0	426	806	805	0	1	0	0	0.0	0.00124069	0.00062035	0.00062035	227	215	7	4	1	0	0.03524229	0.02202643	0.02643172	0.02716593
carcharodus_alceae	TRINITY_DN26611_c0_g1(+)	alceae.TRINITY_DN26611_c0_g1	NA	507	0	1	506	901	890	3	7	1	0	0.00443951	0.00887902	0.00610433	0.00628931	212	195	4	12	1	0	0.02358491	0.06132075	0.04009434	0.0408805
carcharodus_alceae	TRINITY_DN26612_c1_g1(+)	alceae.TRINITY_DN26612_c1_g1	NA	23	0	0	23	42	41	0	1	0	0	0.0	0.02380952	0.01190476	0.01190476	8	8	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26613_c0_g1(+)	alceae.TRINITY_DN26613_c0_g1	NA	106	0	0	106	204	204	0	0	0	0	0.0	0.0	0.0	0.0	47	44	2	1	0	0	0.04255319	0.0212766	0.03191489	0.03191489
carcharodus_alceae	TRINITY_DN26614_c0_g1(+)	alceae.TRINITY_DN26614_c0_g1	NA	431	0	0	431	757	752	2	2	0	1	0.00264201	0.00264201	0.00396301	0.00352268	177	154	8	9	3	3	0.06214689	0.06779661	0.07344633	0.07062147
carcharodus_alceae	TRINITY_DN26616_c0_g1(-)	alceae.TRINITY_DN26616_c0_g1	NA	29	0	1	28	54	53	0	0	0	1	0.0	0.0	0.01851852	0.01234568	16	16	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26617_c0_g1(+)	alceae.TRINITY_DN26617_c0_g1	OG0004003	397	0	0	397	714	714	0	0	0	0	0.0	0.0	0.0	0.0	242	218	10	11	2	1	0.04958678	0.05371901	0.05165289	0.05165289
carcharodus_alceae	TRINITY_DN26618_c0_g1(+)	alceae.TRINITY_DN26618_c0_g1	NA	499	0	0	499	912	900	7	3	1	1	0.00877193	0.00438596	0.00712719	0.00694444	193	184	3	3	3	0	0.03108808	0.03108808	0.02331606	0.02590673
carcharodus_alceae	TRINITY_DN26619_c0_g1(+)	alceae.TRINITY_DN26619_c0_g1	NA	316	0	0	316	612	611	0	1	0	0	0.0	0.00163399	0.00081699	0.00081699	154	152	1	0	1	0	0.01298701	0.00649351	0.00649351	0.00757576
carcharodus_alceae	TRINITY_DN26619_c0_g2(+)	alceae.TRINITY_DN26619_c0_g2	NA	312	0	0	312	602	602	0	0	0	0	0.0	0.0	0.0	0.0	142	136	0	4	1	1	0.00704225	0.03521127	0.02464789	0.02347418
carcharodus_alceae	TRINITY_DN26623_c4_g1(+)	alceae.TRINITY_DN26623_c4_g1	NA	93	0	0	93	164	164	0	0	0	0	0.0	0.0	0.0	0.0	45	40	0	3	1	1	0.02222222	0.08888889	0.06666667	0.06296296
carcharodus_alceae	TRINITY_DN26625_c3_g1(+)	alceae.TRINITY_DN26625_c3_g1	NA	348	1	1	346	628	624	1	2	1	0	0.00318471	0.00477707	0.00318471	0.0034501	155	138	3	7	7	0	0.06451613	0.09032258	0.05483871	0.06236559
carcharodus_alceae	TRINITY_DN26626_c0_g1(-)	alceae.TRINITY_DN26626_c0_g1	NA	57	0	0	57	110	109	1	0	0	0	0.00909091	0.0	0.00454545	0.00454545	17	17	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26626_c0_g3(+)	alceae.TRINITY_DN26626_c0_g3	NA	360	0	0	360	664	664	0	0	0	0	0.0	0.0	0.0	0.0	161	145	4	8	3	1	0.04347826	0.06832298	0.05279503	0.05383023
carcharodus_alceae	TRINITY_DN26627_c0_g1(+)	alceae.TRINITY_DN26627_c0_g1	NA	659	0	0	659	1236	1230	3	3	0	0	0.00242718	0.00242718	0.00242718	0.00242718	214	210	2	2	0	0	0.00934579	0.00934579	0.00934579	0.00934579
carcharodus_alceae	TRINITY_DN26628_c0_g1(+)	alceae.TRINITY_DN26628_c0_g1	NA	246	0	0	246	444	441	0	1	1	1	0.00225225	0.0045045	0.0045045	0.00412912	115	106	5	1	1	2	0.05217391	0.0173913	0.04782609	0.04347826
carcharodus_alceae	TRINITY_DN26628_c0_g2(+)	alceae.TRINITY_DN26628_c0_g2	OG0002911	828	1	0	827	1486	1483	1	2	0	0	0.00067295	0.0013459	0.00100942	0.00100942	310	294	5	9	2	0	0.02258065	0.03548387	0.02580645	0.02688172
carcharodus_alceae	TRINITY_DN26629_c0_g1(+)	alceae.TRINITY_DN26629_c0_g1	NA	161	0	0	161	303	303	0	0	0	0	0.0	0.0	0.0	0.0	81	76	3	2	0	0	0.03703704	0.02469136	0.0308642	0.0308642
carcharodus_alceae	TRINITY_DN26629_c0_g2(+)	alceae.TRINITY_DN26629_c0_g2	NA	300	0	0	300	520	520	0	0	0	0	0.0	0.0	0.0	0.0	149	131	4	7	7	0	0.0738255	0.09395973	0.06040268	0.06823266
carcharodus_alceae	TRINITY_DN26630_c0_g1(+)	alceae.TRINITY_DN26630_c0_g1	NA	629	0	0	629	1118	1112	0	4	1	1	0.00089445	0.00447227	0.00313059	0.00298151	246	226	10	6	2	2	0.04878049	0.03252033	0.04471545	0.04336044
carcharodus_alceae	TRINITY_DN26632_c0_g1(+)	alceae.TRINITY_DN26632_c0_g1	NA	210	0	0	210	385	385	0	0	0	0	0.0	0.0	0.0	0.0	107	102	2	0	2	1	0.03738318	0.01869159	0.02803738	0.02803738
carcharodus_alceae	TRINITY_DN26633_c8_g3(+)	alceae.TRINITY_DN26633_c8_g3	NA	254	0	0	254	461	458	0	1	0	2	0.0	0.0021692	0.00542299	0.00397686	102	98	0	3	0	1	0.0	0.02941176	0.0245098	0.02124183
carcharodus_alceae	TRINITY_DN26634_c0_g1(+)	alceae.TRINITY_DN26634_c0_g1	OG0004826	588	0	0	588	1039	1037	1	1	0	0	0.00096246	0.00096246	0.00096246	0.00096246	255	234	7	9	3	2	0.03921569	0.04705882	0.04509804	0.04444444
carcharodus_alceae	TRINITY_DN26635_c0_g1(+)	alceae.TRINITY_DN26635_c0_g1	NA	601	0	0	601	1109	1107	1	1	0	0	0.00090171	0.00090171	0.00090171	0.00090171	266	247	6	9	4	0	0.03759398	0.04887218	0.03571429	0.03822055
carcharodus_alceae	TRINITY_DN26636_c0_g1(+)	alceae.TRINITY_DN26636_c0_g1	OG0002711	206	0	0	206	374	374	0	0	0	0	0.0	0.0	0.0	0.0	82	75	1	4	1	1	0.02439024	0.06097561	0.04878049	0.04674797
carcharodus_alceae	TRINITY_DN26640_c4_g1(+)	alceae.TRINITY_DN26640_c4_g1	NA	409	0	0	409	767	766	0	1	0	0	0.0	0.00130378	0.00065189	0.00065189	190	184	0	4	0	2	0.0	0.02105263	0.02105263	0.01754386
carcharodus_alceae	TRINITY_DN26641_c1_g1(+)	alceae.TRINITY_DN26641_c1_g1	NA	211	0	0	211	381	376	0	3	1	1	0.00262467	0.01049869	0.00787402	0.00743657	82	74	4	3	0	1	0.04878049	0.03658537	0.05487805	0.05081301
carcharodus_alceae	TRINITY_DN26642_c0_g1(+)	alceae.TRINITY_DN26642_c0_g1	NA	518	1	1	516	919	907	0	9	0	3	0.0	0.00979325	0.00816104	0.0070729	194	178	0	9	0	7	0.0	0.04639175	0.05927835	0.04725086
carcharodus_alceae	TRINITY_DN26643_c3_g3(+)	alceae.TRINITY_DN26643_c3_g3	NA	39	0	1	38	67	64	1	2	0	0	0.01492537	0.02985075	0.02238806	0.02238806	13	13	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26644_c1_g2(-)	alceae.TRINITY_DN26644_c1_g2	NA	63	0	0	63	101	94	6	1	0	0	0.05940594	0.00990099	0.03465347	0.03465347	14	12	1	1	0	0	0.07142857	0.07142857	0.07142857	0.07142857
carcharodus_alceae	TRINITY_DN26645_c0_g1(+)	alceae.TRINITY_DN26645_c0_g1	NA	840	0	0	840	1533	1531	2	0	0	0	0.00130463	0.0	0.00065232	0.00065232	312	292	12	5	3	0	0.04807692	0.02564103	0.03205128	0.03365385
carcharodus_alceae	TRINITY_DN26646_c0_g1(+)	alceae.TRINITY_DN26646_c0_g1	NA	121	0	0	121	213	212	0	1	0	0	0.0	0.00469484	0.00234742	0.00234742	52	47	0	2	2	1	0.03846154	0.07692308	0.05769231	0.05769231
carcharodus_alceae	TRINITY_DN26647_c0_g1(+)	alceae.TRINITY_DN26647_c0_g1	NA	240	0	0	240	425	417	4	4	0	0	0.00941176	0.00941176	0.00941176	0.00941176	113	105	2	1	3	2	0.04424779	0.03539823	0.04424779	0.04277286
carcharodus_alceae	TRINITY_DN26648_c0_g1(+)	alceae.TRINITY_DN26648_c0_g1	NA	534	0	0	534	997	996	0	1	0	0	0.0	0.00100301	0.0005015	0.0005015	255	244	3	4	4	0	0.02745098	0.03137255	0.02156863	0.02418301
carcharodus_alceae	TRINITY_DN26649_c6_g1(+)	alceae.TRINITY_DN26649_c6_g1	NA	60	0	0	60	110	110	0	0	0	0	0.0	0.0	0.0	0.0	20	19	0	1	0	0	0.0	0.05	0.025	0.025
carcharodus_alceae	TRINITY_DN26650_c0_g1(+)	alceae.TRINITY_DN26650_c0_g1	NA	840	1	0	839	1574	1573	0	1	0	0	0.0	0.00063532	0.00031766	0.00031766	322	301	5	9	4	3	0.02795031	0.04037267	0.03726708	0.03623188
carcharodus_alceae	TRINITY_DN26652_c0_g1(+)	alceae.TRINITY_DN26652_c0_g1	NA	595	0	1	594	1086	1084	0	1	0	1	0.0	0.00092081	0.00138122	0.00107428	313	300	8	3	1	1	0.02875399	0.01277955	0.02236422	0.02183174
carcharodus_alceae	TRINITY_DN26653_c0_g1(+)	alceae.TRINITY_DN26653_c0_g1	NA	629	0	0	629	1165	1162	1	1	1	0	0.00171674	0.00171674	0.00128755	0.00143061	256	242	8	3	2	1	0.0390625	0.01953125	0.02929688	0.02929688
carcharodus_alceae	TRINITY_DN26654_c1_g2(+)	alceae.TRINITY_DN26654_c1_g2	NA	1632	0	1	1631	3092	3083	5	3	1	0	0.00194049	0.00129366	0.00145537	0.00150927	724	714	7	2	1	0	0.01104972	0.00414365	0.00690608	0.00713628
carcharodus_alceae	TRINITY_DN26655_c1_g1(+)	alceae.TRINITY_DN26655_c1_g1	NA	162	0	0	162	283	275	3	1	3	1	0.02120141	0.01413428	0.01590106	0.01648999	80	75	3	2	0	0	0.0375	0.025	0.03125	0.03125
carcharodus_alceae	TRINITY_DN26655_c2_g1(+)	alceae.TRINITY_DN26655_c2_g1	NA	251	0	2	249	447	447	0	0	0	0	0.0	0.0	0.0	0.0	90	84	3	3	0	0	0.03333333	0.03333333	0.03333333	0.03333333
carcharodus_alceae	TRINITY_DN26656_c0_g1(+)	alceae.TRINITY_DN26656_c0_g1	NA	503	2	0	501	867	864	1	0	2	0	0.00346021	0.00230681	0.0017301	0.00211457	232	207	9	11	5	0	0.06034483	0.06896552	0.05387931	0.05747126
carcharodus_alceae	TRINITY_DN26657_c0_g1(+)	alceae.TRINITY_DN26657_c0_g1	NA	123	0	0	123	239	236	1	2	0	0	0.0041841	0.0083682	0.00627615	0.00627615	54	54	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26657_c0_g2(+)	alceae.TRINITY_DN26657_c0_g2	NA	36	0	0	36	69	68	0	1	0	0	0.0	0.01449275	0.00724638	0.00724638	19	19	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26660_c0_g1(+)	alceae.TRINITY_DN26660_c0_g1	NA	1260	0	0	1260	2425	2425	0	0	0	0	0.0	0.0	0.0	0.0	611	597	0	7	0	7	0.0	0.01145663	0.01718494	0.01336606
carcharodus_alceae	TRINITY_DN26660_c0_g7(-)	alceae.TRINITY_DN26660_c0_g7	NA	23	0	0	23	42	42	0	0	0	0	0.0	0.0	0.0	0.0	14	14	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26661_c1_g1(-)	alceae.TRINITY_DN26661_c1_g1	NA	173	2	3	168	319	313	3	3	0	0	0.00940439	0.00940439	0.00940439	0.00940439	55	54	0	0	1	0	0.01818182	0.01818182	0.00909091	0.01212121
carcharodus_alceae	TRINITY_DN26662_c0_g1(+)	alceae.TRINITY_DN26662_c0_g1	NA	239	0	0	239	433	433	0	0	0	0	0.0	0.0	0.0	0.0	92	84	4	4	0	0	0.04347826	0.04347826	0.04347826	0.04347826
carcharodus_alceae	TRINITY_DN26663_c0_g2(+)	alceae.TRINITY_DN26663_c0_g2	NA	461	0	0	461	886	885	1	0	0	0	0.00112867	0.0	0.00056433	0.00056433	234	227	5	2	0	0	0.02136752	0.00854701	0.01495726	0.01495726
carcharodus_alceae	TRINITY_DN26664_c0_g1(+)	alceae.TRINITY_DN26664_c0_g1	NA	362	0	0	362	655	652	0	2	1	0	0.00152672	0.00458015	0.00229008	0.00254453	168	156	5	5	0	2	0.0297619	0.0297619	0.04166667	0.03769841
carcharodus_alceae	TRINITY_DN26665_c0_g1(-)	alceae.TRINITY_DN26665_c0_g1	NA	59	0	1	58	97	92	1	3	1	0	0.02061856	0.04123711	0.0257732	0.02749141	16	16	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26666_c4_g1(+)	alceae.TRINITY_DN26666_c4_g1	OG0004641	232	0	0	232	427	427	0	0	0	0	0.0	0.0	0.0	0.0	101	93	2	3	0	3	0.01980198	0.02970297	0.05445545	0.04455446
carcharodus_alceae	TRINITY_DN26666_c4_g2(-)	alceae.TRINITY_DN26666_c4_g2	NA	28	0	0	28	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392	11	11	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26667_c0_g1(+)	alceae.TRINITY_DN26667_c0_g1	OG0001569	283	0	0	283	536	535	1	0	0	0	0.00186567	0.0	0.00093284	0.00093284	122	120	1	1	0	0	0.00819672	0.00819672	0.00819672	0.00819672
carcharodus_alceae	TRINITY_DN26668_c0_g2(+)	alceae.TRINITY_DN26668_c0_g2	NA	538	1	0	537	994	993	0	1	0	0	0.0	0.00100604	0.00050302	0.00050302	207	195	7	4	1	0	0.03864734	0.02415459	0.02898551	0.02979066
carcharodus_alceae	TRINITY_DN26669_c0_g1(+)	alceae.TRINITY_DN26669_c0_g1	NA	4803	0	0	4803	9251	9248	0	1	0	2	0.0	0.0001081	0.00027024	0.00019818	2045	2034	0	4	0	7	0.0	0.00195599	0.00440098	0.00325998
carcharodus_alceae	TRINITY_DN26670_c1_g1(+)	alceae.TRINITY_DN26670_c1_g1	NA	453	3	2	448	784	769	0	0	0	15	0.0	0.0	0.01913265	0.0127551	173	151	2	3	0	17	0.01156069	0.01734104	0.11271676	0.07996146
carcharodus_alceae	TRINITY_DN26670_c2_g2(+)	alceae.TRINITY_DN26670_c2_g2	NA	458	0	0	458	841	838	2	1	0	0	0.00237812	0.00118906	0.00178359	0.00178359	154	140	7	5	2	0	0.05844156	0.04545455	0.04545455	0.04761905
carcharodus_alceae	TRINITY_DN26671_c3_g1(+)	alceae.TRINITY_DN26671_c3_g1	NA	79	0	1	78	130	121	4	4	0	1	0.03076923	0.03076923	0.03846154	0.03589744	34	30	2	1	1	0	0.08823529	0.05882353	0.05882353	0.06372549
carcharodus_alceae	TRINITY_DN26673_c0_g1(+)	alceae.TRINITY_DN26673_c0_g1	NA	618	0	0	618	1176	1176	0	0	0	0	0.0	0.0	0.0	0.0	325	305	11	7	2	0	0.04	0.02769231	0.03076923	0.03179487
carcharodus_alceae	TRINITY_DN26674_c3_g2(+)	alceae.TRINITY_DN26674_c3_g2	NA	400	0	0	400	724	720	1	1	1	1	0.00276243	0.00276243	0.00345304	0.00322284	180	170	4	4	2	0	0.03333333	0.03333333	0.02777778	0.02962963
carcharodus_alceae	TRINITY_DN26675_c4_g1(+)	alceae.TRINITY_DN26675_c4_g1	NA	33	0	1	32	55	54	0	0	1	0	0.01818182	0.01818182	0.00909091	0.01212121	13	12	0	1	0	0	0.0	0.07692308	0.03846154	0.03846154
carcharodus_alceae	TRINITY_DN26676_c0_g1(+)	alceae.TRINITY_DN26676_c0_g1	NA	573	1	0	572	1037	1035	0	1	1	0	0.00096432	0.00192864	0.00096432	0.00112504	293	270	7	9	7	0	0.04778157	0.05460751	0.03924915	0.04323095
carcharodus_alceae	TRINITY_DN26677_c0_g1(+)	alceae.TRINITY_DN26677_c0_g1	NA	49	1	2	46	85	82	0	2	0	1	0.0	0.02352941	0.02352941	0.01960784	14	14	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26678_c0_g1(+)	alceae.TRINITY_DN26678_c0_g1	NA	319	0	0	319	571	564	4	3	0	0	0.00700525	0.00525394	0.0061296	0.0061296	124	118	2	3	1	0	0.02419355	0.03225806	0.02419355	0.02553763
carcharodus_alceae	TRINITY_DN26679_c0_g1(+)	alceae.TRINITY_DN26679_c0_g1	NA	95	0	0	95	170	166	4	0	0	0	0.02352941	0.0	0.01176471	0.01176471	24	23	1	0	0	0	0.04166667	0.0	0.02083333	0.02083333
carcharodus_alceae	TRINITY_DN26679_c0_g4(+)	alceae.TRINITY_DN26679_c0_g4	NA	27	0	0	27	52	52	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26680_c3_g1(+)	alceae.TRINITY_DN26680_c3_g1	NA	377	0	0	377	701	701	0	0	0	0	0.0	0.0	0.0	0.0	153	148	4	1	0	0	0.02614379	0.00653595	0.01633987	0.01633987
carcharodus_alceae	TRINITY_DN26681_c0_g1(+)	alceae.TRINITY_DN26681_c0_g1	NA	194	0	0	194	364	363	1	0	0	0	0.00274725	0.0	0.00137363	0.00137363	70	68	0	2	0	0	0.0	0.02857143	0.01428571	0.01428571
carcharodus_alceae	TRINITY_DN26682_c0_g1(+)	alceae.TRINITY_DN26682_c0_g1	NA	187	0	0	187	342	342	0	0	0	0	0.0	0.0	0.0	0.0	83	80	0	3	0	0	0.0	0.03614458	0.01807229	0.01807229
carcharodus_alceae	TRINITY_DN26683_c0_g2(+)	alceae.TRINITY_DN26683_c0_g2	OG0001420	186	0	0	186	351	351	0	0	0	0	0.0	0.0	0.0	0.0	76	73	1	2	0	0	0.01315789	0.02631579	0.01973684	0.01973684
carcharodus_alceae	TRINITY_DN26684_c0_g1(+)	alceae.TRINITY_DN26684_c0_g1	NA	512	0	3	509	899	890	2	6	0	1	0.00222469	0.00667408	0.00556174	0.00519095	226	203	5	6	8	4	0.05752212	0.0619469	0.05973451	0.05973451
carcharodus_alceae	TRINITY_DN26685_c0_g1(+)	alceae.TRINITY_DN26685_c0_g1	NA	432	0	0	432	806	806	0	0	0	0	0.0	0.0	0.0	0.0	228	215	5	7	1	0	0.02631579	0.03508772	0.02850877	0.02923976
carcharodus_alceae	TRINITY_DN26686_c0_g1(+)	alceae.TRINITY_DN26686_c0_g1	NA	457	1	1	455	821	816	1	4	0	0	0.00121803	0.00487211	0.00304507	0.00304507	173	157	4	12	0	0	0.02312139	0.06936416	0.04624277	0.04624277
carcharodus_alceae	TRINITY_DN26687_c1_g1(+)	alceae.TRINITY_DN26687_c1_g1	NA	643	0	0	643	1197	1197	0	0	0	0	0.0	0.0	0.0	0.0	287	265	7	15	0	0	0.02439024	0.05226481	0.03832753	0.03832753
carcharodus_alceae	TRINITY_DN26688_c2_g1(-)	alceae.TRINITY_DN26688_c2_g1	NA	32	2	1	29	56	55	0	1	0	0	0.0	0.01785714	0.00892857	0.00892857	7	7	0	0	0	0	0.0	0.0	0.0	0.0
carcharodus_alceae	TRINITY_DN26689_c3_g1(-)	alceae.TRINITY_DN26689_c3_g1	NA	53	0	1	52	93	91	1	1	0	0	0.01075269	0.01075269	0.01075269	0.01075269	21	18	3	0	0	0	0.14285714	0.0	0.07142857	0.07142857
carcharodus_alceae	TRINITY_DN26689_c4_g1(+)	alceae.TRINITY_DN26689_c4_g1	NA	193	0	0	193	366	364	1	1	0	0	0.00273224	0.00273224	0.00273224	0.00273224	77	74	0	2	1	0	0.01298701	0.03896104	0.01948052	0.02164502
carcharodus_alceae	TRINITY_DN26691_c3_g2(+)	alceae.TRINITY_DN26691_c3_g2	OG0001648	242	0	0	242	455	453	0	2	0	0	0.0	0.0043956	0.0021978	0.0021978	85	82	2	1	0	0	0.02352941	0.01176471	0.01764706	0.01764706
carcharodus_alceae	TRINITY_DN26691_c4_g1(+)	alceae.TRINITY_DN26691_c4_g1	NA	434	0	2	432	803	799	3	0	0	1	0.00373599	0.0	0.00311333	0.00269822	126	124	2	0	0	0	0.01587302	0.0	0.00793651	0.00793651
carcharodus_alceae	TRINITY_DN26692_c0_g1(-)	alceae.TRINITY_DN26692_c0_g1	NA	30	0	0	30	50	45	4	1	0	0	0.08	0.02	0.05	0.05	10	9	1	0	0	0	0.1	0.0	0.05	0.05
carcharodus_alceae	TRINITY_DN26693_c0_g1(+)	alceae.TRINITY_DN26693_c0_g1	NA	384	0	0	384	639	634	1	3	0	1	0.00156495	0.00469484	0.00469484	0.00417319	166	144	5	12	3	2	0.04819277	0.09036145	0.07228916	0.07128514
